PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"30902835","HIV-1 requires Staufen1 to dissociate stress granules and to produce infectious viral particles","Rao S, Hassine S, Monette A, Amorim R, DesGroseillers L, Mouland AJ.","RNA. 2019 Jun;25(6):727-736. doi: 10.1261/rna.069351.118. Epub 2019 Mar 22.","Rao S","RNA","2019","2019/03/24","PMC6521601","","10.1261/rna.069351.118"
"17510634","Staufen1 regulates diverse classes of mammalian transcripts","Kim YK, Furic L, Parisien M, Major F, DesGroseillers L, Maquat LE.","EMBO J. 2007 Jun 6;26(11):2670-81. doi: 10.1038/sj.emboj.7601712. Epub 2007 May 17.","Kim YK","EMBO J","2007","2007/05/19","PMC1888674","","10.1038/sj.emboj.7601712"
"28705199","The M-phase specific hyperphosphorylation of Staufen2 involved the cyclin-dependent kinase CDK1","Beaujois R, Ottoni E, Zhang X, Gagnon C, Hassine S, Mollet S, Viranaicken W, DesGroseillers L.","BMC Cell Biol. 2017 Jul 14;18(1):25. doi: 10.1186/s12860-017-0142-z.","Beaujois R","BMC Cell Biol","2017","2017/07/15","PMC5513041","","10.1186/s12860-017-0142-z"
"33663378","STAU2 protein level is controlled by caspases and the CHK1 pathway and regulates cell cycle progression in the non-transformed hTERT-RPE1 cells","Condé L, Gonzalez Quesada Y, Bonnet-Magnaval F, Beaujois R, DesGroseillers L.","BMC Mol Cell Biol. 2021 Mar 4;22(1):16. doi: 10.1186/s12860-021-00352-y.","Condé L","BMC Mol Cell Biol","2021","2021/03/05","PMC7934504","","10.1186/s12860-021-00352-y"
"20510018","Genome wide identification of Staufen2-bound mRNAs in embryonic rat brains","Maher-Laporte M, DesGroseillers L.","BMB Rep. 2010 May;43(5):344-8. doi: 10.5483/bmbrep.2010.43.5.344.","Maher-Laporte M","BMB Rep","2010","2010/06/01","","","10.5483/bmbrep.2010.43.5.344"
"16352523","Characterization of an RNA granule from developing brain","Elvira G, Wasiak S, Blandford V, Tong XK, Serrano A, Fan X, del Rayo Sánchez-Carbente M, Servant F, Bell AW, Boismenu D, Lacaille JC, McPherson PS, DesGroseillers L, Sossin WS.","Mol Cell Proteomics. 2006 Apr;5(4):635-51. doi: 10.1074/mcp.M500255-MCP200. Epub 2005 Dec 12.","Elvira G","Mol Cell Proteomics","2006","2005/12/15","","","10.1074/mcp.M500255-MCP200"
"26843428","The downregulation of the RNA-binding protein Staufen2 in response to DNA damage promotes apoptosis","Zhang X, Trépanier V, Beaujois R, Viranaicken W, Drobetsky E, DesGroseillers L.","Nucleic Acids Res. 2016 May 5;44(8):3695-712. doi: 10.1093/nar/gkw057. Epub 2016 Feb 3.","Zhang X","Nucleic Acids Res","2016","2016/02/05","PMC4856980","","10.1093/nar/gkw057"
"20596529","Molecular composition of staufen2-containing ribonucleoproteins in embryonic rat brain","Maher-Laporte M, Berthiaume F, Moreau M, Julien LA, Lapointe G, Mourez M, DesGroseillers L.","PLoS One. 2010 Jun 28;5(6):e11350. doi: 10.1371/journal.pone.0011350.","Maher-Laporte M","PLoS One","2010","2010/07/03","PMC2893162","","10.1371/journal.pone.0011350"
"26780036","Regional expression and ultrastructural localization of EphA7 in the hippocampus and cerebellum of adult rat","Amegandjin CA, Jammow W, Laforest S, Riad M, Baharnoori M, Badeaux F, DesGroseillers L, Murai KK, Pasquale EB, Drolet G, Doucet G.","J Comp Neurol. 2016 Aug 15;524(12):2462-78. doi: 10.1002/cne.23962. Epub 2016 Feb 26.","Amegandjin CA","J Comp Neurol","2016","2016/01/19","","","10.1002/cne.23962"
"21508097","Staufen 2 regulates mGluR long-term depression and Map1b mRNA distribution in hippocampal neurons","Lebeau G, Miller LC, Tartas M, McAdam R, Laplante I, Badeaux F, DesGroseillers L, Sossin WS, Lacaille JC.","Learn Mem. 2011 Apr 20;18(5):314-26. doi: 10.1101/lm.2100611. Print 2011.","Lebeau G","Learn Mem","2011","2011/04/22","","","10.1101/lm.2100611"
"19926721","hnRNP A1 and hnRNP H can collaborate to modulate 5' splice site selection","Fisette JF, Toutant J, Dugré-Brisson S, Desgroseillers L, Chabot B.","RNA. 2010 Jan;16(1):228-38. doi: 10.1261/rna.1890310. Epub 2009 Nov 19.","Fisette JF","RNA","2010","2009/11/21","PMC2802032","","10.1261/rna.1890310"
"22431750","The RNA-binding protein Staufen1 is increased in DM1 skeletal muscle and promotes alternative pre-mRNA splicing","Ravel-Chapuis A, Bélanger G, Yadava RS, Mahadevan MS, DesGroseillers L, Côté J, Jasmin BJ.","J Cell Biol. 2012 Mar 19;196(6):699-712. doi: 10.1083/jcb.201108113.","Ravel-Chapuis A","J Cell Biol","2012","2012/03/21","PMC3308689","","10.1083/jcb.201108113"
"21826652","PTHrP(1-34)-mediated repression of the PHEX gene in osteoblastic cells involves the transcriptional repressor E4BP4","Pellicelli M, Taheri M, St-Louis M, Bériault V, Desgroseillers L, Boileau G, Moreau A.","J Cell Physiol. 2012 Jun;227(6):2378-87. doi: 10.1002/jcp.22973.","Pellicelli M","J Cell Physiol","2012","2011/08/10","","","10.1002/jcp.22973"
"16126845","Interaction of Staufen1 with the 5' end of mRNA facilitates translation of these RNAs","Dugré-Brisson S, Elvira G, Boulay K, Chatel-Chaix L, Mouland AJ, DesGroseillers L.","Nucleic Acids Res. 2005 Aug 26;33(15):4797-812. doi: 10.1093/nar/gki794. Print 2005.","Dugré-Brisson S","Nucleic Acids Res","2005","2005/08/30","PMC1193567","","10.1093/nar/gki794"
"30200875","Correction to: The M-phase specific hyperphosphorylation of Staufen2 involved the cyclin-dependent kinase CDK1","Beaujois R, Ottoni E, Zhang X, Gagnon C, Hassine S, Mollet S, Viranaicken W, DesGroseillers L.","BMC Cell Biol. 2018 Sep 10;19(1):20. doi: 10.1186/s12860-018-0171-2.","Beaujois R","BMC Cell Biol","2018","2018/09/12","PMC6130059","","10.1186/s12860-018-0171-2"
"20347422","Postnatal deamidation of 4E-BP2 in brain enhances its association with raptor and alters kinetics of excitatory synaptic transmission","Bidinosti M, Ran I, Sanchez-Carbente MR, Martineau Y, Gingras AC, Gkogkas C, Raught B, Bramham CR, Sossin WS, Costa-Mattioli M, DesGroseillers L, Lacaille JC, Sonenberg N.","Mol Cell. 2010 Mar 26;37(6):797-808. doi: 10.1016/j.molcel.2010.02.022.","Bidinosti M","Mol Cell","2010","2010/03/30","PMC2861547","NIHMS193241","10.1016/j.molcel.2010.02.022"
"12859680","Localization of the RNA-binding proteins Staufen1 and Staufen2 at the mammalian neuromuscular junction","Bélanger G, Stocksley MA, Vandromme M, Schaeffer L, Furic L, DesGroseillers L, Jasmin BJ.","J Neurochem. 2003 Aug;86(3):669-77. doi: 10.1046/j.1471-4159.2003.01883.x.","Bélanger G","J Neurochem","2003","2003/07/16","","","10.1046/j.1471-4159.2003.01883.x"
"18316402","Staufen1 regulation of protein synthesis-dependent long-term potentiation and synaptic function in hippocampal pyramidal cells","Lebeau G, Maher-Laporte M, Topolnik L, Laurent CE, Sossin W, Desgroseillers L, Lacaille JC.","Mol Cell Biol. 2008 May;28(9):2896-907. doi: 10.1128/MCB.01844-07. Epub 2008 Mar 3.","Lebeau G","Mol Cell Biol","2008","2008/03/05","PMC2293094","","10.1128/MCB.01844-07"
"15121861","Reduced fertility in male mice deficient in the zinc metallopeptidase NL1","Carpentier M, Guillemette C, Bailey JL, Boileau G, Jeannotte L, DesGroseillers L, Charron J.","Mol Cell Biol. 2004 May;24(10):4428-37. doi: 10.1128/MCB.24.10.4428-4437.2004.","Carpentier M","Mol Cell Biol","2004","2004/05/04","PMC400486","","10.1128/MCB.24.10.4428-4437.2004"
"16162096","Staufen1 is imported into the nucleolus via a bipartite nuclear localization signal and several modulatory determinants","Martel C, Macchi P, Furic L, Kiebler MA, Desgroseillers L.","Biochem J. 2006 Jan 1;393(Pt 1):245-54. doi: 10.1042/BJ20050694.","Martel C","Biochem J","2006","2005/09/16","PMC1383683","","10.1042/BJ20050694"
"12133005","Molecular mapping of the determinants involved in human Staufen-ribosome association","Luo M, Duchaîne TF, DesGroseillers L.","Biochem J. 2002 Aug 1;365(Pt 3):817-24.","Luo M","Biochem J","2002","2002/07/23","PMC1222739","",""
"15166236","The brain-specific double-stranded RNA-binding protein Staufen2: nucleolar accumulation and isoform-specific exportin-5-dependent export","Macchi P, Brownawell AM, Grunewald B, DesGroseillers L, Macara IG, Kiebler MA.","J Biol Chem. 2004 Jul 23;279(30):31440-4. doi: 10.1074/jbc.C400226200. Epub 2004 May 27.","Macchi P","J Biol Chem","2004","2004/05/29","","","10.1074/jbc.C400226200"
"15680326","Mammalian Staufen1 recruits Upf1 to specific mRNA 3'UTRs so as to elicit mRNA decay","Kim YK, Furic L, Desgroseillers L, Maquat LE.","Cell. 2005 Jan 28;120(2):195-208. doi: 10.1016/j.cell.2004.11.050.","Kim YK","Cell","2005","2005/02/01","","","10.1016/j.cell.2004.11.050"
"20053637","Novel Staufen1 ribonucleoproteins prevent formation of stress granules but favour encapsidation of HIV-1 genomic RNA","Abrahamyan LG, Chatel-Chaix L, Ajamian L, Milev MP, Monette A, Clément JF, Song R, Lehmann M, DesGroseillers L, Laughrea M, Boccaccio G, Mouland AJ.","J Cell Sci. 2010 Feb 1;123(Pt 3):369-83. doi: 10.1242/jcs.055897. Epub 2010 Jan 5.","Abrahamyan LG","J Cell Sci","2010","2010/01/08","","","10.1242/jcs.055897"
"21635779","mRNA binding protein staufen 1-dependent regulation of pyramidal cell spine morphology via NMDA receptor-mediated synaptic plasticity","Lebeau G, DesGroseillers L, Sossin W, Lacaille JC.","Mol Brain. 2011 Jun 2;4:22. doi: 10.1186/1756-6606-4-22.","Lebeau G","Mol Brain","2011","2011/06/04","PMC3118231","","10.1186/1756-6606-4-22"
"14992683","Endothelin-converting enzyme-like 1 (ECEL1) is present both in the plasma membrane and in the endoplasmic reticulum","Benoit A, Vargas MA, Desgroseillers L, Boileau G.","Biochem J. 2004 Jun 15;380(Pt 3):881-8. doi: 10.1042/BJ20040215.","Benoit A","Biochem J","2004","2004/03/03","PMC1224203","","10.1042/BJ20040215"
"16277607","The zinc-finger protein ZFR is critical for Staufen 2 isoform specific nucleocytoplasmic shuttling in neurons","Elvira G, Massie B, DesGroseillers L.","J Neurochem. 2006 Jan;96(1):105-17. doi: 10.1111/j.1471-4159.2005.03523.x. Epub 2005 Nov 8.","Elvira G","J Neurochem","2006","2005/11/10","","","10.1111/j.1471-4159.2005.03523.x"
"12387451","Declining expression of neprilysin in Alzheimer disease vasculature: possible involvement in cerebral amyloid angiopathy","Carpentier M, Robitaille Y, DesGroseillers L, Boileau G, Marcinkiewicz M.","J Neuropathol Exp Neurol. 2002 Oct;61(10):849-56. doi: 10.1093/jnen/61.10.849.","Carpentier M","J Neuropathol Exp Neurol","2002","2002/10/22","","","10.1093/jnen/61.10.849"
"12960044","Parathyroid hormone-related protein(1-34) regulates Phex expression in osteoblasts through the protein kinase A pathway","Vargas MA, St-Louis M, Desgroseillers L, Charli JL, Boileau G.","Endocrinology. 2003 Nov;144(11):4876-85. doi: 10.1210/en.2003-0253. Epub 2003 Aug 8.","Vargas MA","Endocrinology","2003","2003/09/10","","","10.1210/en.2003-0253"
"12140260","Staufen2 isoforms localize to the somatodendritic domain of neurons and interact with different organelles","Duchaîne TF, Hemraj I, Furic L, Deitinghoff A, Kiebler MA, DesGroseillers L.","J Cell Sci. 2002 Aug 15;115(Pt 16):3285-95. doi: 10.1242/jcs.115.16.3285.","Duchaîne TF","J Cell Sci","2002","2002/07/26","","","10.1242/jcs.115.16.3285"
"23231809","Dopamine facilitates dendritic spine formation by cultured striatal medium spiny neurons through both D1 and D2 dopamine receptors","Fasano C, Bourque MJ, Lapointe G, Leo D, Thibault D, Haber M, Kortleven C, Desgroseillers L, Murai KK, Trudeau LÉ.","Neuropharmacology. 2013 Apr;67:432-43. doi: 10.1016/j.neuropharm.2012.11.030. Epub 2012 Dec 8.","Fasano C","Neuropharmacology","2013","2012/12/13","","","10.1016/j.neuropharm.2012.11.030"
"18498651","The host protein Staufen1 interacts with the Pr55Gag zinc fingers and regulates HIV-1 assembly via its N-terminus","Chatel-Chaix L, Boulay K, Mouland AJ, Desgroseillers L.","Retrovirology. 2008 May 22;5:41. doi: 10.1186/1742-4690-5-41.","Chatel-Chaix L","Retrovirology","2008","2008/05/24","PMC2409373","","10.1186/1742-4690-5-41"
"11902124","Functional characterization of a novel serotonin receptor (5-HTap2) expressed in the CNS of Aplysia californica","Barbas D, Zappulla JP, Angers S, Bouvier M, Castellucci VF, DesGroseillers L.","J Neurochem. 2002 Jan;80(2):335-45. doi: 10.1046/j.0022-3042.2001.00703.x.","Barbas D","J Neurochem","2002","2002/03/21","","","10.1046/j.0022-3042.2001.00703.x"
"17004321","Trafficking of HIV-1 RNA is mediated by heterogeneous nuclear ribonucleoprotein A2 expression and impacts on viral assembly","Lévesque K, Halvorsen M, Abrahamyan L, Chatel-Chaix L, Poupon V, Gordon H, DesGroseillers L, Gatignol A, Mouland AJ.","Traffic. 2006 Sep;7(9):1177-93. doi: 10.1111/j.1600-0854.2006.00461.x.","Lévesque K","Traffic","2006","2006/09/28","","","10.1111/j.1600-0854.2006.00461.x"
"16082675","Comparative localization of two serotonin receptors and sensorin in the central nervous system of Aplysia californica","Barbas D, Campbell A, Castellucci VF, DesGroseillers L.","J Comp Neurol. 2005 Sep 26;490(3):295-304. doi: 10.1002/cne.20666.","Barbas D","J Comp Neurol","2005","2005/08/06","","","10.1002/cne.20666"
"18094122","A genome-wide approach identifies distinct but overlapping subsets of cellular mRNAs associated with Staufen1- and Staufen2-containing ribonucleoprotein complexes","Furic L, Maher-Laporte M, DesGroseillers L.","RNA. 2008 Feb;14(2):324-35. doi: 10.1261/rna.720308. Epub 2007 Dec 19.","Furic L","RNA","2008","2007/12/21","PMC2212254","","10.1261/rna.720308"
"18466337","Forskolin induction of late-LTP and up-regulation of 5' TOP mRNAs translation via mTOR, ERK, and PI3K in hippocampal pyramidal cells","Gobert D, Topolnik L, Azzi M, Huang L, Badeaux F, Desgroseillers L, Sossin WS, Lacaille JC.","J Neurochem. 2008 Aug;106(3):1160-74. doi: 10.1111/j.1471-4159.2008.05470.x. Epub 2008 May 9.","Gobert D","J Neurochem","2008","2008/05/10","PMC5154743","CAMS950","10.1111/j.1471-4159.2008.05470.x"
"17428849","The host protein Staufen1 participates in human immunodeficiency virus type 1 assembly in live cells by influencing pr55Gag multimerization","Chatel-Chaix L, Abrahamyan L, Fréchina C, Mouland AJ, DesGroseillers L.","J Virol. 2007 Jun;81(12):6216-30. doi: 10.1128/JVI.00284-07. Epub 2007 Apr 11.","Chatel-Chaix L","J Virol","2007","2007/04/13","PMC1900086","","10.1128/JVI.00284-07"
"19340935","Combinations of DEAD box proteins distinguish distinct types of RNA: protein complexes in neurons","Miller LC, Blandford V, McAdam R, Sanchez-Carbente MR, Badeaux F, DesGroseillers L, Sossin WS.","Mol Cell Neurosci. 2009 Apr;40(4):485-95. doi: 10.1016/j.mcn.2009.01.007.","Miller LC","Mol Cell Neurosci","2009","2009/04/03","","","10.1016/j.mcn.2009.01.007"
"22022532","Fragile X related protein 1 clusters with ribosomes and messenger RNAs at a subset of dendritic spines in the mouse hippocampus","Cook D, Sanchez-Carbente Mdel R, Lachance C, Radzioch D, Tremblay S, Khandjian EW, DesGroseillers L, Murai KK.","PLoS One. 2011;6(10):e26120. doi: 10.1371/journal.pone.0026120. Epub 2011 Oct 11.","Cook D","PLoS One","2011","2011/10/25","PMC3191184","","10.1371/journal.pone.0026120"
"16336222","An aplysia dopamine1-like receptor: molecular and functional characterization","Barbas D, Zappulla JP, Angers S, Bouvier M, Mohamed HA, Byrne JH, Castellucci VF, DesGroseillers L.","J Neurochem. 2006 Jan;96(2):414-27. doi: 10.1111/j.1471-4159.2005.03561.x. Epub 2005 Nov 29.","Barbas D","J Neurochem","2006","2005/12/13","","","10.1111/j.1471-4159.2005.03561.x"
"15985192","[Post-transcriptional regulation of gene expression: another role for Staufen1]","Furic L, Desgroseillers L.","Med Sci (Paris). 2005 Jun-Jul;21(6-7):571-3. doi: 10.1051/medsci/2005216-7571.","Furic L","Med Sci (Paris)","2005","2005/06/30","","","10.1051/medsci/2005216-7571"
"15024055","Identification of Staufen in the human immunodeficiency virus type 1 Gag ribonucleoprotein complex and a role in generating infectious viral particles","Chatel-Chaix L, Clément JF, Martel C, Bériault V, Gatignol A, DesGroseillers L, Mouland AJ.","Mol Cell Biol. 2004 Apr;24(7):2637-48. doi: 10.1128/MCB.24.7.2637-2648.2004.","Chatel-Chaix L","Mol Cell Biol","2004","2004/03/17","PMC371130","","10.1128/MCB.24.7.2637-2648.2004"
"14499288","The neuropeptide-degrading enzyme NL1 is expressed in specific neurons of mouse brain","Carpentier M, Marcinkiewicz M, Boileau G, DesGroseillers L.","Peptides. 2003 Jul;24(7):1083-91. doi: 10.1016/s0196-9781(03)00177-3.","Carpentier M","Peptides","2003","2003/09/23","","","10.1016/s0196-9781(03)00177-3"
"15694588","A novel actin isoform is expressed in the ovotestis of Aplysia californica","Zappulla JP, Angers A, Barbas D, Castellucci VF, DesGroseillers L.","Comp Biochem Physiol B Biochem Mol Biol. 2005 Mar;140(3):403-9. doi: 10.1016/j.cbpc.2004.11.005.","Zappulla JP","Comp Biochem Physiol B Biochem Mol Biol","2005","2005/02/08","","","10.1016/j.cbpc.2004.11.005"
