PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"32186700","Reconstructing the Phylogeny of Corynebacteriales while Accounting for Horizontal Gene Transfer","Coimbra NDR, Goes-Neto A, Azevedo V, Ouangraoua A.","Genome Biol Evol. 2020 Apr 1;12(4):381-395. doi: 10.1093/gbe/evaa058.","Coimbra NDR","Genome Biol Evol","2020","2020/03/19","PMC7186787","","10.1093/gbe/evaa058"
"29169277","Reconstructing protein and gene phylogenies using reconciliation and soft-clustering","Kuitche E, Lafond M, Ouangraoua A.","J Bioinform Comput Biol. 2017 Dec;15(6):1740007. doi: 10.1142/S0219720017400078. Epub 2017 Oct 19.","Kuitche E","J Bioinform Comput Biol","2017","2017/11/25","","","10.1142/S0219720017400078"
"26451911","Reconstructing a SuperGeneTree minimizing reconciliation","Lafond M, Ouangraoua A, El-Mabrouk N.","BMC Bioinformatics. 2015;16 Suppl 14(Suppl 14):S4. doi: 10.1186/1471-2105-16-S14-S4. Epub 2015 Oct 2.","Lafond M","BMC Bioinformatics","2015","2015/10/10","PMC4602317","","10.1186/1471-2105-16-S14-S4"
"30925859","SplicedFamAlign: CDS-to-gene spliced alignment and identification of transcript orthology groups","Jammali S, Aguilar JD, Kuitche E, Ouangraoua A.","BMC Bioinformatics. 2019 Mar 29;20(Suppl 3):133. doi: 10.1186/s12859-019-2647-2.","Jammali S","BMC Bioinformatics","2019","2019/03/31","PMC6439985","","10.1186/s12859-019-2647-2"
"29083303","Deep transcriptome annotation enables the discovery and functional characterization of cryptic small proteins","Samandi S, Roy AV, Delcourt V, Lucier JF, Gagnon J, Beaudoin MC, Vanderperre B, Breton MA, Motard J, Jacques JF, Brunelle M, Gagnon-Arsenault I, Fournier I, Ouangraoua A, Hunting DJ, Cohen AA, Landry CR, Scott MS, Roucou X.","Elife. 2017 Oct 30;6:e27860. doi: 10.7554/eLife.27860.","Samandi S","Elife","2017","2017/10/31","PMC5703645","","10.7554/eLife.27860"
"33575631","aliFreeFoldMulti: alignment-free method to predict secondary structures of multiple RNA homologs","Bossanyi MA, Carpentier V, Glouzon JS, Ouangraoua A, Anselmetti Y.","NAR Genom Bioinform. 2020 Oct 27;2(4):lqaa086. doi: 10.1093/nargab/lqaa086. eCollection 2020 Dec.","Bossanyi MA","NAR Genom Bioinform","2020","2021/02/12","PMC7671329","","10.1093/nargab/lqaa086"
"30299502","OpenProt: a more comprehensive guide to explore eukaryotic coding potential and proteomes","Brunet MA, Brunelle M, Lucier JF, Delcourt V, Levesque M, Grenier F, Samandi S, Leblanc S, Aguilar JD, Dufour P, Jacques JF, Fournier I, Ouangraoua A, Scott MS, Boisvert FM, Roucou X.","Nucleic Acids Res. 2019 Jan 8;47(D1):D403-D410. doi: 10.1093/nar/gky936.","Brunet MA","Nucleic Acids Res","2019","2018/10/10","PMC6323990","","10.1093/nar/gky936"
"29949960","aliFreeFold: an alignment-free approach to predict secondary structure from homologous RNA sequences","Glouzon JS, Ouangraoua A.","Bioinformatics. 2018 Jul 1;34(13):i70-i78. doi: 10.1093/bioinformatics/bty234.","Glouzon JS","Bioinformatics","2018","2018/06/29","PMC6022685","","10.1093/bioinformatics/bty234"
"20874400","Combinatorial structure of genome rearrangements scenarios","Ouangraoua A, Bergeron A.","J Comput Biol. 2010 Sep;17(9):1129-44. doi: 10.1089/cmb.2010.0126.","Ouangraoua A","J Comput Biol","2010","2010/09/30","","","10.1089/cmb.2010.0126"
"21846735","Reconstructing the architecture of the ancestral amniote genome","Ouangraoua A, Tannier E, Chauve C.","Bioinformatics. 2011 Oct 1;27(19):2664-71. doi: 10.1093/bioinformatics/btr461. Epub 2011 Aug 16.","Ouangraoua A","Bioinformatics","2011","2011/08/18","","","10.1093/bioinformatics/btr461"
"26040958","ProCARs: Progressive Reconstruction of Ancestral Gene Orders","Perrin A, Varré JS, Blanquart S, Ouangraoua A.","BMC Genomics. 2015;16 Suppl 5(Suppl 5):S6. doi: 10.1186/1471-2164-16-S5-S6. Epub 2015 May 26.","Perrin A","BMC Genomics","2015","2015/06/05","PMC4460626","","10.1186/1471-2164-16-S5-S6"
"22675348","BRASERO: A Resource for Benchmarking RNA Secondary Structure Comparison Algorithms","Allali J, Saule C, Chauve C, d'Aubenton-Carafa Y, Denise A, Drevet C, Ferraro P, Gautheret D, Herrbach C, Leclerc F, de Monte A, Ouangraoua A, Sagot MF, Termier M, Thermes C, Touzet H.","Adv Bioinformatics. 2012;2012:893048. doi: 10.1155/2012/893048. Epub 2012 May 23.","Allali J","Adv Bioinformatics","2012","2012/06/08","PMC3366197","","10.1155/2012/893048"
"21899414","A 2-approximation for the minimum duplication speciation problem","Ouangraoua A, Swenson KM, Chauve C.","J Comput Biol. 2011 Sep;18(9):1041-53. doi: 10.1089/cmb.2011.0108.","Ouangraoua A","J Comput Biol","2011","2011/09/09","","","10.1089/cmb.2011.0108"
"20874398","Yeast ancestral genome reconstructions: the possibilities of computational methods II","Chauve C, Gavranovic H, Ouangraoua A, Tannier E.","J Comput Biol. 2010 Sep;17(9):1097-112. doi: 10.1089/cmb.2010.0092.","Chauve C","J Comput Biol","2010","2010/09/30","","","10.1089/cmb.2010.0092"
"24106802","On the identification of conflicting contiguities in ancestral genome reconstruction","Ouangraoua A, Raffinot M.","J Comput Biol. 2014 Jan;21(1):64-79. doi: 10.1089/cmb.2013.0086. Epub 2013 Oct 9.","Ouangraoua A","J Comput Biol","2014","2013/10/11","","","10.1089/cmb.2013.0086"
