PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"27918487","Integrating Deoxyribozymes into Colorimetric Sensing Platforms","Chang D, Zakaria S, Deng M, Allen N, Tram K, Li Y.","Sensors (Basel). 2016 Dec 3;16(12):2061. doi: 10.3390/s16122061.","Chang D","Sensors (Basel)","2016","2016/12/06","PMC5191042","","10.3390/s16122061"
"35574520","Aptamers for SARS-CoV-2: Isolation, Characterization, and Diagnostic and Therapeutic Developments","Amini R, Zhang Z, Li J, Gu J, Brennan JD, Li Y.","Anal Sens. 2022 Sep;2(5):e202200012. doi: 10.1002/anse.202200012. Epub 2022 May 12.","Amini R","Anal Sens","2022","2022/05/16","PMC9082509","","10.1002/anse.202200012"
"31942914","Advances in functional nucleic acid based paper sensors","Liu R, McConnell EM, Li J, Li Y.","J Mater Chem B. 2020 Apr 29;8(16):3213-3230. doi: 10.1039/c9tb02584g.","Liu R","J Mater Chem B","2020","2020/01/17","","","10.1039/c9tb02584g"
"16199173","Aptamers with fluorescence-signaling properties","Nutiu R, Li Y.","Methods. 2005 Sep;37(1):16-25. doi: 10.1016/j.ymeth.2005.07.001. Epub 2005 Sep 29.","Nutiu R","Methods","2005","2005/10/04","","","10.1016/j.ymeth.2005.07.001"
"20877222","The structural diversity of deoxyribozymes","McManus SA, Li Y.","Molecules. 2010 Sep 6;15(9):6269-84. doi: 10.3390/molecules15096269.","McManus SA","Molecules","2010","2010/09/30","PMC6257715","","10.3390/molecules15096269"
"26597944","A Quarter Century of In Vitro Selection","Li Y.","J Mol Evol. 2015 Dec;81(5-6):137-9. doi: 10.1007/s00239-015-9723-7. Epub 2015 Nov 24.","Li Y","J Mol Evol","2015","2015/11/25","","","10.1007/s00239-015-9723-7"
"34900937","Facile Synthesis of Pd-Ir Nanocubes for Biosensing","Li J, Li Y.","Front Chem. 2021 Nov 24;9:775220. doi: 10.3389/fchem.2021.775220. eCollection 2021.","Li J","Front Chem","2021","2021/12/13","PMC8651546","","10.3389/fchem.2021.775220"
"35151405","Aptamers from random sequence space: Accomplishments, gaps and future considerations","Qian S, Chang D, He S, Li Y.","Anal Chim Acta. 2022 Mar 1;1196:339511. doi: 10.1016/j.aca.2022.339511. Epub 2022 Jan 18.","Qian S","Anal Chim Acta","2022","2022/02/13","","","10.1016/j.aca.2022.339511"
"19318212","Biologically inspired synthetic enzymes made from DNA","Schlosser K, Li Y.","Chem Biol. 2009 Mar 27;16(3):311-22. doi: 10.1016/j.chembiol.2009.01.008.","Schlosser K","Chem Biol","2009","2009/03/26","","","10.1016/j.chembiol.2009.01.008"
"33477029","DNAzymes as key components of biosensing systems for the detection of biological targets","Cozma I, McConnell EM, Brennan JD, Li Y.","Biosens Bioelectron. 2021 Apr 1;177:112972. doi: 10.1016/j.bios.2021.112972. Epub 2021 Jan 8.","Cozma I","Biosens Bioelectron","2021","2021/01/21","","","10.1016/j.bios.2021.112972"
"31656066","Biosensors Made of Synthetic Functional Nucleic Acids Toward Better Human Health","McConnell EM, Cozma I, Morrison D, Li Y.","Anal Chem. 2020 Jan 7;92(1):327-344. doi: 10.1021/acs.analchem.9b04868. Epub 2019 Nov 12.","McConnell EM","Anal Chem","2020","2019/10/29","","","10.1021/acs.analchem.9b04868"
"35181678","Investigation of discordant SARS-CoV-2 RT-PCR results using minimally processed saliva","White D, Gu J, Steinberg CJ, Yamamura D, Salena BJ, Balion C, Filipe CDM, Capretta A, Li Y, Brennan JD.","Sci Rep. 2022 Feb 18;12(1):2806. doi: 10.1038/s41598-022-06642-5.","White D","Sci Rep","2022","2022/02/19","PMC8857222","","10.1038/s41598-022-06642-5"
"16678470","Nucleic acid aptamers and enzymes as sensors","Navani NK, Li Y.","Curr Opin Chem Biol. 2006 Jun;10(3):272-81. doi: 10.1016/j.cbpa.2006.04.003. Epub 2006 May 4.","Navani NK","Curr Opin Chem Biol","2006","2006/05/09","","","10.1016/j.cbpa.2006.04.003"
"23688084","Therapeutic peptides: new arsenal against drug resistant pathogens","Mok WW, Li Y.","Curr Pharm Des. 2014;20(5):771-92. doi: 10.2174/13816128113199990011.","Mok WW","Curr Pharm Des","2014","2013/05/22","","","10.2174/13816128113199990011"
"18821551","Design of gold nanoparticle-based colorimetric biosensing assays","Zhao W, Brook MA, Li Y.","Chembiochem. 2008 Oct 13;9(15):2363-71. doi: 10.1002/cbic.200800282.","Zhao W","Chembiochem","2008","2008/09/30","","","10.1002/cbic.200800282"
"34478272","Functional Nucleic Acids for Pathogenic Bacteria Detection","Chang D, Zakaria S, Esmaeili Samani S, Chang Y, Filipe CDM, Soleymani L, Brennan JD, Liu M, Li Y.","Acc Chem Res. 2021 Sep 21;54(18):3540-3549. doi: 10.1021/acs.accounts.1c00355. Epub 2021 Sep 3.","Chang D","Acc Chem Res","2021","2021/09/03","","","10.1021/acs.accounts.1c00355"
"12696895","Structure-switching signaling aptamers","Nutiu R, Li Y.","J Am Chem Soc. 2003 Apr 23;125(16):4771-8. doi: 10.1021/ja028962o.","Nutiu R","J Am Chem Soc","2003","2003/04/17","","","10.1021/ja028962o"
"12235396","Tripartite molecular beacons","Nutiu R, Li Y.","Nucleic Acids Res. 2002 Sep 15;30(18):e94. doi: 10.1093/nar/gnf093.","Nutiu R","Nucleic Acids Res","2002","2002/09/18","PMC137119","","10.1093/nar/gnf093"
"35756503","Quantifying DNA damage on paper sensors via controlled template-independent DNA polymerization","Xue W, Zhang Q, Chang Y, Brennan JD, Li Y, Liu M.","Chem Sci. 2022 Apr 20;13(22):6496-6501. doi: 10.1039/d1sc04268h. eCollection 2022 Jun 7.","Xue W","Chem Sci","2022","2022/06/27","PMC9172109","","10.1039/d1sc04268h"
"34221310","Fast-responding functional DNA superstructures for stimuli-triggered protein release","Zhang Y, Zhang Q, Cheng F, Chang Y, Liu M, Li Y.","Chem Sci. 2021 May 7;12(24):8282-8287. doi: 10.1039/d1sc00795e.","Zhang Y","Chem Sci","2021","2021/07/05","PMC8221054","","10.1039/d1sc00795e"
"18680110","Rolling circle amplification: applications in nanotechnology and biodetection with functional nucleic acids","Zhao W, Ali MM, Brook MA, Li Y.","Angew Chem Int Ed Engl. 2008;47(34):6330-7. doi: 10.1002/anie.200705982.","Zhao W","Angew Chem Int Ed Engl","2008","2008/08/06","","","10.1002/anie.200705982"
"27873915","Recent Progress in Nucleic Acid Aptamer-Based Biosensors and Bioassays","Mok W, Li Y.","Sensors (Basel). 2008 Nov 7;8(11):7050-7084. doi: 10.3390/s8117050.","Mok W","Sensors (Basel)","2008","2016/11/23","PMC3787431","","10.3390/s8117050"
"34643997","Target-Mediated 5'-Exonuclease Digestion of DNA Aptamers with RecJ to Modulate Rolling Circle Amplification for Biosensing","Bialy RM, Li Y, Brennan JD.","Chembiochem. 2022 Jan 5;23(1):e202100476. doi: 10.1002/cbic.202100476. Epub 2021 Oct 22.","Bialy RM","Chembiochem","2022","2021/10/13","","","10.1002/cbic.202100476"
"20213779","A versatile endoribonuclease mimic made of DNA: characteristics and applications of the 8-17 RNA-cleaving DNAzyme","Schlosser K, Li Y.","Chembiochem. 2010 May 3;11(7):866-79. doi: 10.1002/cbic.200900786.","Schlosser K","Chembiochem","2010","2010/03/10","","","10.1002/cbic.200900786"
"19031062","Periodic assembly of nanospecies on repetitive DNA sequences generated on gold nanoparticles by rolling circle amplification","Zhao W, Brook MA, Li Y.","Methods Mol Biol. 2008;474:79-90. doi: 10.1007/978-1-59745-480-3_6.","Zhao W","Methods Mol Biol","2008","2008/11/26","","","10.1007/978-1-59745-480-3_6"
"35936648","Cover Feature: Aptamers for SARS-CoV-2: Isolation, Characterization, and Diagnostic and Therapeutic Developments (Anal. Sens. 5/2022)","Amini R, Zhang Z, Li J, Gu J, Brennan JD, Li Y.","Anal Sens. 2022 Sep;2(5):e202200035. doi: 10.1002/anse.202200035. Epub 2022 Jun 7.","Amini R","Anal Sens","2022","2022/08/08","PMC9347628","","10.1002/anse.202200035"
"35084794","A Universal DNA Aptamer that Recognizes Spike Proteins of Diverse SARS-CoV-2 Variants of Concern","Zhang Z, Li J, Gu J, Amini R, Stacey HD, Ang JC, White D, Filipe CDM, Mossman K, Miller MS, Salena BJ, Yamamura D, Sen P, Soleymani L, Brennan JD, Li Y.","Chemistry. 2022 Mar 10;28(15):e202200078. doi: 10.1002/chem.202200078. Epub 2022 Feb 18.","Zhang Z","Chemistry","2022","2022/01/27","PMC9015322","","10.1002/chem.202200078"
"33188548","Selection and Characterization of an RNA-Cleaving DNAzyme Activated by Legionella pneumophila","Rothenbroker M, McConnell EM, Gu J, Urbanus ML, Samani SE, Ensminger AW, Filipe CDM, Li Y.","Angew Chem Int Ed Engl. 2021 Feb 23;60(9):4782-4788. doi: 10.1002/anie.202012444. Epub 2021 Jan 15.","Rothenbroker M","Angew Chem Int Ed Engl","2021","2020/11/14","","","10.1002/anie.202012444"
"28370773","A DNAzyme Feedback Amplification Strategy for Biosensing","Liu M, Zhang Q, Chang D, Gu J, Brennan JD, Li Y.","Angew Chem Int Ed Engl. 2017 May 22;56(22):6142-6146. doi: 10.1002/anie.201700054. Epub 2017 Mar 28.","Liu M","Angew Chem Int Ed Engl","2017","2017/04/04","","","10.1002/anie.201700054"
"28556430","Sol-Gel-Derived Biohybrid Materials Incorporating Long-Chain DNA Aptamers","Carrasquilla C, Kapteyn E, Li Y, Brennan JD.","Angew Chem Int Ed Engl. 2017 Aug 28;56(36):10686-10690. doi: 10.1002/anie.201702859. Epub 2017 Jun 1.","Carrasquilla C","Angew Chem Int Ed Engl","2017","2017/05/31","","","10.1002/anie.201702859"
"35491395","One Solution for All: Searching for Universal Aptamers for Constantly Mutating Spike Proteins of SARS-CoV-2","Li J, Zhang Z, Amini R, Li Y.","ChemMedChem. 2022 Jul 5;17(13):e202200166. doi: 10.1002/cmdc.202200166. Epub 2022 May 31.","Li J","ChemMedChem","2022","2022/05/01","PMC9347811","","10.1002/cmdc.202200166"
"31095864","A DNAzyme-Based Colorimetric Paper Sensor for Helicobacter pylori","Ali MM, Wolfe M, Tram K, Gu J, Filipe CDM, Li Y, Brennan JD.","Angew Chem Int Ed Engl. 2019 Jul 15;58(29):9907-9911. doi: 10.1002/anie.201901873. Epub 2019 Jun 6.","Ali MM","Angew Chem Int Ed Engl","2019","2019/05/17","","","10.1002/anie.201901873"
"29504183","A Paper Sensor Printed with Multifunctional Bio/Nano Materials","Hui CY, Liu M, Li Y, Brennan JD.","Angew Chem Int Ed Engl. 2018 Apr 16;57(17):4549-4553. doi: 10.1002/anie.201712903. Epub 2018 Mar 15.","Hui CY","Angew Chem Int Ed Engl","2018","2018/03/06","","","10.1002/anie.201712903"
"19391970","Kinetics of signaling-DNA-aptamer-ATP binding","Nakamura I, Shi AC, Nutiu R, Yu JM, Li Y.","Phys Rev E Stat Nonlin Soft Matter Phys. 2009 Mar;79(3 Pt 1):031906. doi: 10.1103/PhysRevE.79.031906. Epub 2009 Mar 16.","Nakamura I","Phys Rev E Stat Nonlin Soft Matter Phys","2009","2009/04/28","","","10.1103/PhysRevE.79.031906"
"34415153","Rapid and Specific Imaging of Extracellular Signaling Molecule Adenosine Triphosphate with a Self-Phosphorylating DNAzyme","Zhao D, Chang D, Zhang Q, Chang Y, Liu B, Sun C, Li Z, Dong C, Liu M, Li Y.","J Am Chem Soc. 2021 Sep 22;143(37):15084-15090. doi: 10.1021/jacs.1c04925. Epub 2021 Aug 20.","Zhao D","J Am Chem Soc","2021","2021/08/20","","","10.1021/jacs.1c04925"
"24497425","Turning tryptophanase into odor-generating biosensors","Xu Y, Zhang Z, Ali MM, Sauder J, Deng X, Giang K, Aguirre SD, Pelton R, Li Y, Filipe CD.","Angew Chem Int Ed Engl. 2014 Mar 3;53(10):2620-2. doi: 10.1002/anie.201309684. Epub 2014 Feb 4.","Xu Y","Angew Chem Int Ed Engl","2014","2014/02/06","","","10.1002/anie.201309684"
"35567324","A DNA Barcode-Based Aptasensor Enables Rapid Testing of Porcine Epidemic Diarrhea Viruses in Swine Saliva Using Electrochemical Readout","Victorious A, Zhang Z, Chang D, Maclachlan R, Pandey R, Xia J, Gu J, Hoare T, Soleymani L, Li Y.","Angew Chem Int Ed Engl. 2022 Aug 1;61(31):e202204252. doi: 10.1002/anie.202204252. Epub 2022 Jun 9.","Victorious A","Angew Chem Int Ed Engl","2022","2022/05/14","","","10.1002/anie.202204252"
"34432346","A DNA Nanoflower-Assisted Separation-Free Nucleic Acid Detection Platform with a Commercial Pregnancy Test Strip","Qi L, Yang M, Chang D, Zhao W, Zhang S, Du Y, Li Y.","Angew Chem Int Ed Engl. 2021 Nov 15;60(47):24823-24827. doi: 10.1002/anie.202108827. Epub 2021 Oct 18.","Qi L","Angew Chem Int Ed Engl","2021","2021/08/25","","","10.1002/anie.202108827"
"34816559","A Lateral Flow Test for Staphylococcus aureus in Nasal Mucus Using a New DNAzyme as the Recognition Element","Ali MM, Silva R, White D, Mohammadi S, Li Y, Capretta A, Brennan JD.","Angew Chem Int Ed Engl. 2022 Jan 17;61(3):e202112346. doi: 10.1002/anie.202112346. Epub 2021 Dec 2.","Ali MM","Angew Chem Int Ed Engl","2022","2021/11/24","","","10.1002/anie.202112346"
"36558640","Fluorescent property of carbon dots extracted from cigarette smoke and the application in bio-imaging","Li Y, Bai H, Zhang J, Tang J, Li Y, Zhang W, Zhao Z, Xiao Y, Lü Y.","Opt Express. 2022 Dec 19;30(26):47026-47037. doi: 10.1364/OE.477896.","Li Y","Opt Express","2022","2022/12/23","","","10.1364/OE.477896"
"33410654","A Highly Specific DNA Aptamer for RNase H2 from Clostridium difficile","Li J, Gu J, Zhang H, Liu R, Zhang W, Mohammed-Elsabagh M, Xia J, Morrison D, Zakaria S, Chang D, Arrabi A, Li Y.","ACS Appl Mater Interfaces. 2021 Mar 3;13(8):9464-9471. doi: 10.1021/acsami.0c20277. Epub 2021 Jan 7.","Li J","ACS Appl Mater Interfaces","2021","2021/01/07","","","10.1021/acsami.0c20277"
"21412961","Fluorogenic DNAzyme probes as bacterial indicators","Ali MM, Aguirre SD, Lazim H, Li Y.","Angew Chem Int Ed Engl. 2011 Apr 11;50(16):3751-4. doi: 10.1002/anie.201100477. Epub 2011 Mar 15.","Ali MM","Angew Chem Int Ed Engl","2011","2011/03/18","","","10.1002/anie.201100477"
"30140672","Colorimetric Detection of Uranyl Using a Litmus Test","Manochehry S, McConnell EM, Tram KQ, Macri J, Li Y.","Front Chem. 2018 Aug 9;6:332. doi: 10.3389/fchem.2018.00332. eCollection 2018.","Manochehry S","Front Chem","2018","2018/08/25","PMC6095041","","10.3389/fchem.2018.00332"
"23209883","Lighting Up RNA-Cleaving DNAzymes for Biosensing","Tram K, Kanda P, Li Y.","J Nucleic Acids. 2012;2012:958683. doi: 10.1155/2012/958683. Epub 2012 Nov 8.","Tram K","J Nucleic Acids","2012","2012/12/05","PMC3503364","","10.1155/2012/958683"
"35384648","DNAzyme-Immobilizing Microgel Magnetic Beads Enable Rapid, Specific, Culture-Free, and Wash-Free Electrochemical Quantification of Bacteria in Untreated Urine","Pandey R, Lu Y, Osman E, Saxena S, Zhang Z, Qian S, Pollinzi A, Smieja M, Li Y, Soleymani L, Hoare T.","ACS Sens. 2022 Apr 22;7(4):985-994. doi: 10.1021/acssensors.1c02440. Epub 2022 Apr 6.","Pandey R","ACS Sens","2022","2022/04/06","","","10.1021/acssensors.1c02440"
"34872243","LISzyme Biosensors: DNAzymes Embedded in an Anti-biofouling Platform for Hands-free Real-Time Detection of Bacterial Contamination in Milk","Yousefi H, Samani SE, Khan S, Prasad A, Shakeri A, Li Y, Filipe CDM, Didar TF.","ACS Nano. 2022 Jan 25;16(1):29-37. doi: 10.1021/acsnano.1c05766. Epub 2021 Dec 6.","Yousefi H","ACS Nano","2022","2021/12/07","","","10.1021/acsnano.1c05766"
"28951563","A Printed Multicomponent Paper Sensor for Bacterial Detection","Ali MM, Brown CL, Jahanshahi-Anbuhi S, Kannan B, Li Y, Filipe CDM, Brennan JD.","Sci Rep. 2017 Sep 26;7(1):12335. doi: 10.1038/s41598-017-12549-3.","Ali MM","Sci Rep","2017","2017/09/28","PMC5615064","","10.1038/s41598-017-12549-3"
"32207868","A Multi-component All-DNA Biosensing System Controlled by a DNAzyme","Zhou Z, Brennan JD, Li Y.","Angew Chem Int Ed Engl. 2020 Jun 22;59(26):10401-10405. doi: 10.1002/anie.202002019. Epub 2020 Apr 21.","Zhou Z","Angew Chem Int Ed Engl","2020","2020/03/25","","","10.1002/anie.202002019"
"21958136","Advancements in using reporter DNAzymes for identifying pathogenic bacteria at speed and with convenience","Li Y.","Future Microbiol. 2011 Sep;6(9):973-6. doi: 10.2217/fmb.11.79.","Li Y","Future Microbiol","2011","2011/10/01","","","10.2217/fmb.11.79"
"31544309","Highly Sensitive RNA-Cleaving DNAzyme Sensors from Surface-to-Surface Product Enrichment","Samani SE, Chang D, McConnell EM, Rothenbroker M, Filipe CDM, Li Y.","Chembiochem. 2020 Mar 2;21(5):632-637. doi: 10.1002/cbic.201900575. Epub 2019 Dec 3.","Samani SE","Chembiochem","2020","2019/09/24","","","10.1002/cbic.201900575"
"31020784","In Vitro Selection of Circular DNA Aptamers for Biosensing Applications","Liu M, Yin Q, Chang Y, Zhang Q, Brennan JD, Li Y.","Angew Chem Int Ed Engl. 2019 Jun 11;58(24):8013-8017. doi: 10.1002/anie.201901192. Epub 2019 May 8.","Liu M","Angew Chem Int Ed Engl","2019","2019/04/26","","","10.1002/anie.201901192"
"18293902","Microgel-based inks for paper-supported biosensing applications","Su S, Ali MM, Filipe CD, Li Y, Pelton R.","Biomacromolecules. 2008 Mar;9(3):935-41. doi: 10.1021/bm7013608. Epub 2008 Feb 23.","Su S","Biomacromolecules","2008","2008/02/26","","","10.1021/bm7013608"
"26994736","Topological DNA Assemblies Containing Identical or Fraternal Twins","Wu ZS, Shen Z, Tram K, Salena BJ, Li Y.","Chembiochem. 2016 Jun 16;17(12):1142-5. doi: 10.1002/cbic.201600036. Epub 2016 Apr 23.","Wu ZS","Chembiochem","2016","2016/03/21","","","10.1002/cbic.201600036"
"34485294","Long Non-Coding RNA SNHG6 Supports Glioma Progression Through Upregulation of Notch1, Sox2, and EMT","Nie J, Feng Y, Wang H, Lian XY, Li YF.","Front Cell Dev Biol. 2021 Aug 13;9:707906. doi: 10.3389/fcell.2021.707906. eCollection 2021.","Nie J","Front Cell Dev Biol","2021","2021/09/06","PMC8414414","","10.3389/fcell.2021.707906"
"28264528","In Vitro Selection of DNA Aptamers that Binds Geniposide","Zhang A, Chang D, Zhang Z, Li F, Li W, Wang X, Li Y, Hua Q.","Molecules. 2017 Feb 28;22(3):383. doi: 10.3390/molecules22030383.","Zhang A","Molecules","2017","2017/03/08","PMC6155188","","10.3390/molecules22030383"
"15025472","Ligating DNA with DNA","Sreedhara A, Li Y, Breaker RR.","J Am Chem Soc. 2004 Mar 24;126(11):3454-60. doi: 10.1021/ja039713i.","Sreedhara A","J Am Chem Soc","2004","2004/03/18","","","10.1021/ja039713i"
"36520671","Three on Three: Universal and High-Affinity Molecular Recognition of the Symmetric Homotrimeric Spike Protein of SARS-CoV-2 with a Symmetric Homotrimeric Aptamer","Li J, Zhang Z, Gu J, Amini R, Mansfield AG, Xia J, White D, Stacey HD, Ang JC, Panesar G, Capretta A, Filipe CDM, Mossman K, Salena BJ, Gubbay JB, Balion C, Soleymani L, Miller MS, Yamamura D, Brennan JD, Li Y.","J Am Chem Soc. 2022 Dec 28;144(51):23465-23473. doi: 10.1021/jacs.2c09870. Epub 2022 Dec 15.","Li J","J Am Chem Soc","2022","2022/12/15","PMC9762500","","10.1021/jacs.2c09870"
"33021630","Evolution of a highly functional circular DNA aptamer in serum","Mao Y, Gu J, Chang D, Wang L, Yao L, Ma Q, Luo Z, Qu H, Li Y, Zheng L.","Nucleic Acids Res. 2020 Nov 4;48(19):10680-10690. doi: 10.1093/nar/gkaa800.","Mao Y","Nucleic Acids Res","2020","2020/10/06","PMC7641760","","10.1093/nar/gkaa800"
"25946137","An Efficient Catalytic DNA that Cleaves L-RNA","Tram K, Xia J, Gysbers R, Li Y.","PLoS One. 2015 May 6;10(5):e0126402. doi: 10.1371/journal.pone.0126402. eCollection 2015.","Tram K","PLoS One","2015","2015/05/07","PMC4422682","","10.1371/journal.pone.0126402"
"28090736","RNA Protection is Effectively Achieved by Pullulan Film Formation","Hsieh PY, Monsur Ali M, Tram K, Jahanshahi-Anbuhi S, Brown CL, Brennan JD, Filipe CD, Li Y.","Chembiochem. 2017 Mar 16;18(6):502-505. doi: 10.1002/cbic.201600643. Epub 2017 Feb 8.","Hsieh PY","Chembiochem","2017","2017/01/17","","","10.1002/cbic.201600643"
"25820300","Patterned paper sensors printed with long-chain DNA aptamers","Carrasquilla C, Little JR, Li Y, Brennan JD.","Chemistry. 2015 May 11;21(20):7369-73. doi: 10.1002/chem.201500949. Epub 2015 Mar 27.","Carrasquilla C","Chemistry","2015","2015/03/31","","","10.1002/chem.201500949"
"34464491","High-Affinity Dimeric Aptamers Enable the Rapid Electrochemical Detection of Wild-Type and B.1.1.7 SARS-CoV-2 in Unprocessed Saliva","Zhang Z, Pandey R, Li J, Gu J, White D, Stacey HD, Ang JC, Steinberg CJ, Capretta A, Filipe CDM, Mossman K, Balion C, Miller MS, Salena BJ, Yamamura D, Soleymani L, Brennan JD, Li Y.","Angew Chem Int Ed Engl. 2021 Nov 2;60(45):24266-24274. doi: 10.1002/anie.202110819. Epub 2021 Oct 4.","Zhang Z","Angew Chem Int Ed Engl","2021","2021/08/31","PMC8596624","","10.1002/anie.202110819"
"33007137","Engineering Micrometer-Sized DNA Tracks for High-Speed DNA Synthesis and Biosensing","Wang L, Song K, Qu Y, Chang Y, Li Z, Dong C, Liu M, Brennan JD, Li Y.","Angew Chem Int Ed Engl. 2020 Dec 14;59(51):22947-22951. doi: 10.1002/anie.202010693. Epub 2020 Nov 9.","Wang L","Angew Chem Int Ed Engl","2020","2020/10/02","","","10.1002/anie.202010693"
"33735408","One-pot high-yield synthesis of Pd nanocubes for Pd-Ir nanocube-based immunoassay of nucleocapsid protein from SARS-CoV-2","Li J, Li Y.","Anal Bioanal Chem. 2021 Jul;413(18):4635-4644. doi: 10.1007/s00216-021-03265-z. Epub 2021 Mar 18.","Li J","Anal Bioanal Chem","2021","2021/03/18","PMC7971390","","10.1007/s00216-021-03265-z"
"19159108","In vitro selection of protein-binding DNA aptamers as ligands for biosensing applications","Navani NK, Mok WK, Yingfu L.","Methods Mol Biol. 2009;504:399-415. doi: 10.1007/978-1-60327-569-9_22.","Navani NK","Methods Mol Biol","2009","2009/01/23","","","10.1007/978-1-60327-569-9_22"
"27685457","Colorimetric Detection of Bacteria Using Litmus Test","Tram K, Manochehry S, Feng Q, Chang D, Salena BJ, Li Y.","J Vis Exp. 2016 Sep 17;(115):54546. doi: 10.3791/54546.","Tram K","J Vis Exp","2016","2016/09/30","PMC5092029","","10.3791/54546"
"34168325","Integrating programmable DNAzymes with electrical readout for rapid and culture-free bacterial detection using a handheld platform","Pandey R, Chang D, Smieja M, Hoare T, Li Y, Soleymani L.","Nat Chem. 2021 Sep;13(9):895-901. doi: 10.1038/s41557-021-00718-x. Epub 2021 Jun 24.","Pandey R","Nat Chem","2021","2021/06/25","","","10.1038/s41557-021-00718-x"
"34437748","Target-Dependent Protection of DNA Aptamers against Nucleolytic Digestion Enables Signal-On Biosensing with Toehold-Mediated Rolling Circle Amplification","Bialy RM, Li Y, Brennan JD.","Chemistry. 2021 Oct 19;27(58):14543-14549. doi: 10.1002/chem.202102975. Epub 2021 Sep 8.","Bialy RM","Chemistry","2021","2021/08/26","","","10.1002/chem.202102975"
"31420934","An Unintentional Discovery of a Fluorogenic DNA Probe for Ribonuclease I","Chang D, Chang T, Salena B, Li Y.","Chembiochem. 2020 Feb 17;21(4):464-468. doi: 10.1002/cbic.201900455. Epub 2019 Oct 21.","Chang D","Chembiochem","2020","2019/08/18","","","10.1002/cbic.201900455"
