PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"23141721","New insights into small RNA-dependent translational regulation in prokaryotes","Desnoyers G, Bouchard MP, Massé E.","Trends Genet. 2013 Feb;29(2):92-8. doi: 10.1016/j.tig.2012.10.004. Epub 2012 Nov 6.","Desnoyers G","Trends Genet","2013","2012/11/13","","","10.1016/j.tig.2012.10.004"
"33191583","The small regulatory RNA Lpr10 regulates the expression of RpoS in Legionella pneumophila","Saoud J, Carrier MC, Massé É, Faucher SP.","Mol Microbiol. 2021 Apr;115(4):789-806. doi: 10.1111/mmi.14644. Epub 2020 Dec 10.","Saoud J","Mol Microbiol","2021","2020/11/16","","","10.1111/mmi.14644"
"23500183","Regulatory RNAs and target mRNA decay in prokaryotes","Lalaouna D, Simoneau-Roy M, Lafontaine D, Massé E.","Biochim Biophys Acta. 2013 Jun-Jul;1829(6-7):742-7. doi: 10.1016/j.bbagrm.2013.02.013. Epub 2013 Mar 14.","Lalaouna D","Biochim Biophys Acta","2013","2013/03/19","","","10.1016/j.bbagrm.2013.02.013"
"30200848","Broadening the Definition of Bacterial Small RNAs: Characteristics and Mechanisms of Action","Carrier MC, Lalaouna D, Massé E.","Annu Rev Microbiol. 2018 Sep 8;72:141-161. doi: 10.1146/annurev-micro-090817-062607.","Carrier MC","Annu Rev Microbiol","2018","2018/09/12","","","10.1146/annurev-micro-090817-062607"
"33077249","Keeping Up with RNA-Based Regulation in Bacteria: New Roles for RNA Binding Proteins","Ng Kwan Lim E, Sasseville C, Carrier MC, Massé E.","Trends Genet. 2021 Jan;37(1):86-97. doi: 10.1016/j.tig.2020.09.014. Epub 2020 Oct 16.","Ng Kwan Lim E","Trends Genet","2021","2020/10/20","","","10.1016/j.tig.2020.09.014"
"20393591","Dealing with oxidative stress and iron starvation in microorganisms: an overview","Benjamin JA, Desnoyers G, Morissette A, Salvail H, Massé E.","Can J Physiol Pharmacol. 2010 Mar;88(3):264-72. doi: 10.1139/Y10-014.","Benjamin JA","Can J Physiol Pharmacol","2010","2010/04/16","","","10.1139/Y10-014"
"20220305","Small RNA-mediated regulation at the level of transcript stability","Caron MP, Lafontaine DA, Massé E.","RNA Biol. 2010 Mar-Apr;7(2):140-4. doi: 10.4161/rna.7.2.11056. Epub 2010 Mar 26.","Caron MP","RNA Biol","2010","2010/03/12","","","10.4161/rna.7.2.11056"
"12732300","Regulatory roles for small RNAs in bacteria","Massé E, Majdalani N, Gottesman S.","Curr Opin Microbiol. 2003 Apr;6(2):120-4. doi: 10.1016/s1369-5274(03)00027-4.","Massé E","Curr Opin Microbiol","2003","2003/05/07","","","10.1016/s1369-5274(03)00027-4"
"28396493","Cut in translation: ribosome-dependent mRNA decay","Lalaouna D, Massé E.","EMBO J. 2017 May 2;36(9):1120-1122. doi: 10.15252/embj.201797019. Epub 2017 Apr 10.","Lalaouna D","EMBO J","2017","2017/04/12","PMC5412773","","10.15252/embj.201797019"
"26066059","The shock absorber: preventing sRNA transcriptional noise","Lalaouna D, Carrier MC, Massé E.","Cell Cycle. 2015;14(16):2539-40. doi: 10.1080/15384101.2015.1060771. Epub 2015 Jun 11.","Lalaouna D","Cell Cycle","2015","2015/06/13","PMC4613527","","10.1080/15384101.2015.1060771"
"15996868","Ironing out the problem: new mechanisms of iron homeostasis","Massé E, Arguin M.","Trends Biochem Sci. 2005 Aug;30(8):462-8. doi: 10.1016/j.tibs.2005.06.005.","Massé E","Trends Biochem Sci","2005","2005/07/06","","","10.1016/j.tibs.2005.06.005"
"33720114","MS2-Affinity Purification Coupled with RNA Sequencing in Gram-Positive Bacteria","Mercier N, Prévost K, Massé E, Romby P, Caldelari I, Lalaouna D.","J Vis Exp. 2021 Feb 23;(168). doi: 10.3791/61731.","Mercier N","J Vis Exp","2021","2021/03/15","","","10.3791/61731"
"12456359","The problem of hypernegative supercoiling and R-loop formation in transcription","Drolet M, Broccoli S, Rallu F, Hraiky C, Fortin C, Massé E, Baaklini I.","Front Biosci. 2003 Jan 1;8:d210-21. doi: 10.2741/970.","Drolet M","Front Biosci","2003","2002/11/29","","","10.2741/970"
"36108089","A tRNA-derived fragment present in E. coli OMVs regulates host cell gene expression and proliferation","Diallo I, Ho J, Lambert M, Benmoussa A, Husseini Z, Lalaouna D, Massé E, Provost P.","PLoS Pathog. 2022 Sep 15;18(9):e1010827. doi: 10.1371/journal.ppat.1010827. eCollection 2022 Sep.","Diallo I","PLoS Pathog","2022","2022/09/15","PMC9514646","","10.1371/journal.ppat.1010827"
"21793218","Regulating iron storage and metabolism with RNA: an overview of posttranscriptional controls of intracellular iron homeostasis","Salvail H, Massé E.","Wiley Interdiscip Rev RNA. 2012 Jan-Feb;3(1):26-36. doi: 10.1002/wrna.102. Epub 2011 Jul 25.","Salvail H","Wiley Interdiscip Rev RNA","2012","2011/07/28","","","10.1002/wrna.102"
"35720117","RNA Sequencing Unveils Very Small RNAs With Potential Regulatory Functions in Bacteria","Diallo I, Ho J, Lalaouna D, Massé E, Provost P.","Front Mol Biosci. 2022 Jun 3;9:914991. doi: 10.3389/fmolb.2022.914991. eCollection 2022.","Diallo I","Front Mol Biosci","2022","2022/06/20","PMC9203972","","10.3389/fmolb.2022.914991"
"27876680","Identification of unknown RNA partners using MAPS","Lalaouna D, Prévost K, Eyraud A, Massé E.","Methods. 2017 Mar 15;117:28-34. doi: 10.1016/j.ymeth.2016.11.011. Epub 2016 Nov 19.","Lalaouna D","Methods","2017","2016/11/24","","","10.1016/j.ymeth.2016.11.011"
"32126968","The influence of blood on the human gut microbiome","Chénard T, Malick M, Dubé J, Massé E.","BMC Microbiol. 2020 Mar 3;20(1):44. doi: 10.1186/s12866-020-01724-8.","Chénard T","BMC Microbiol","2020","2020/03/05","PMC7055051","","10.1186/s12866-020-01724-8"
"35192605","The noncoding RNA CcnA modulates the master cell cycle regulators CtrA and GcrA in Caulobacter crescentus","Beroual W, Prévost K, Lalaouna D, Ben Zaina N, Valette O, Denis Y, Djendli M, Brasseur G, Brilli M, Robledo Garrido M, Jimenez-Zurdo JI, Massé E, Biondi EG.","PLoS Biol. 2022 Feb 22;20(2):e3001528. doi: 10.1371/journal.pbio.3001528. eCollection 2022 Feb.","Beroual W","PLoS Biol","2022","2022/02/22","PMC8959179","","10.1371/journal.pbio.3001528"
"34043736","The RyfA small RNA regulates oxidative and osmotic stress responses and virulence in uropathogenic Escherichia coli","Bessaiah H, Pokharel P, Loucif H, Kulbay M, Sasseville C, Habouria H, Houle S, Bernier J, Massé É, Van Grevenynghe J, Dozois CM.","PLoS Pathog. 2021 May 27;17(5):e1009617. doi: 10.1371/journal.ppat.1009617. eCollection 2021 May.","Bessaiah H","PLoS Pathog","2021","2021/05/27","PMC8205139","","10.1371/journal.ppat.1009617"
"26967018","A game of tag: MAPS catches up on RNA interactomes","Carrier MC, Lalaouna D, Massé E.","RNA Biol. 2016 May 3;13(5):473-6. doi: 10.1080/15476286.2016.1156830. Epub 2016 Mar 11.","Carrier MC","RNA Biol","2016","2016/03/12","PMC4962807","","10.1080/15476286.2016.1156830"
"30502945","On the Prowl: An In Vivo Method to Identify RNA Partners of a sRNA","Carrier MC, Morin C, Massé E.","Methods Enzymol. 2018;612:251-268. doi: 10.1016/bs.mie.2018.09.006. Epub 2018 Oct 8.","Carrier MC","Methods Enzymol","2018","2018/12/04","","","10.1016/bs.mie.2018.09.006"
"21597333","Remote control of mRNA cleavage by a small RNA","Benjamin JA, Prévost K, Massé E.","Cell Cycle. 2011 Jun 1;10(11):1706-7. doi: 10.4161/cc.10.11.15558. Epub 2011 Jun 1.","Benjamin JA","Cell Cycle","2011","2011/05/21","","","10.4161/cc.10.11.15558"
"19729996","Dynamics of the recovery from sRNA-mediated gene silencing","Semsey S, Benjamin JA, Mitarai N, Krishna S, Csiszovszki Z, Sneppen K, Massé E.","Cell Cycle. 2009 Sep 15;8(18):2863-4. doi: 10.4161/cc.8.18.9400. Epub 2009 Sep 30.","Semsey S","Cell Cycle","2009","2009/09/05","","","10.4161/cc.8.18.9400"
"28535387","Cellular Homeostasis: A Small RNA at the Crossroads of Iron and Photosynthesis","Carrier MC, Bourassa JS, Massé E.","Curr Biol. 2017 May 22;27(10):R380-R383. doi: 10.1016/j.cub.2017.04.003.","Carrier MC","Curr Biol","2017","2017/05/24","","","10.1016/j.cub.2017.04.003"
"34614242","Fission yeast RNA-binding proteins Puf2 and Puf4 are involved in repression of ferrireductase Frp1 expression in response to iron","Beaudoin J, Normant V, Brault A, Henry DJ, Bachand F, Massé É, Chua G, Labbé S.","Mol Microbiol. 2021 Nov;116(5):1361-1377. doi: 10.1111/mmi.14829. Epub 2021 Oct 21.","Beaudoin J","Mol Microbiol","2021","2021/10/06","","","10.1111/mmi.14829"
"34698252","Binding of the RNA Chaperone Hfq on Target mRNAs Promotes the Small RNA RyhB-Induced Degradation in Escherichia coli","Lalaouna D, Prévost K, Park S, Chénard T, Bouchard MP, Caron MP, Vanderpool CK, Fei J, Massé E.","Noncoding RNA. 2021 Sep 28;7(4):64. doi: 10.3390/ncrna7040064.","Lalaouna D","Noncoding RNA","2021","2021/10/26","PMC8544716","","10.3390/ncrna7040064"
"30447071","GcvB small RNA uses two distinct seed regions to regulate an extensive targetome","Lalaouna D, Eyraud A, Devinck A, Prévost K, Massé E.","Mol Microbiol. 2019 Feb;111(2):473-486. doi: 10.1111/mmi.14168. Epub 2018 Dec 12.","Lalaouna D","Mol Microbiol","2019","2018/11/18","","","10.1111/mmi.14168"
"26546513","Identification of bacterial sRNA regulatory targets using ribosome profiling","Wang J, Rennie W, Liu C, Carmack CS, Prévost K, Caron MP, Massé E, Ding Y, Wade JT.","Nucleic Acids Res. 2015 Dec 2;43(21):10308-20. doi: 10.1093/nar/gkv1158. Epub 2015 Nov 5.","Wang J","Nucleic Acids Res","2015","2015/11/08","PMC4666370","","10.1093/nar/gkv1158"
"29484588","Identification of New Bacterial Small RNA Targets Using MS2 Affinity Purification Coupled to RNA Sequencing","Carrier MC, Laliberté G, Massé E.","Methods Mol Biol. 2018;1737:77-88. doi: 10.1007/978-1-4939-7634-8_5.","Carrier MC","Methods Mol Biol","2018","2018/02/28","","","10.1007/978-1-4939-7634-8_5"
"22736009","Activity of small RNAs on the stability of targeted mRNAs in vivo","Desnoyers G, Massé E.","Methods Mol Biol. 2012;905:245-55. doi: 10.1007/978-1-61779-949-5_16.","Desnoyers G","Methods Mol Biol","2012","2012/06/28","","","10.1007/978-1-61779-949-5_16"
"33616037","Dynamic interactions between the RNA chaperone Hfq, small regulatory RNAs, and mRNAs in live bacterial cells","Park S, Prévost K, Heideman EM, Carrier MC, Azam MS, Reyer MA, Liu W, Massé E, Fei J.","Elife. 2021 Feb 22;10:e64207. doi: 10.7554/eLife.64207.","Park S","Elife","2021","2021/02/22","PMC7987339","","10.7554/eLife.64207"
"34327153","Uncovering Transcriptional Regulators and Targets of sRNAs Using an Integrative Data-Mining Approach: H-NS-Regulated RseX as a Case Study","Mihailovic MK, Ekdahl AM, Chen A, Leistra AN, Li B, González Martínez J, Law M, Ejindu C, Massé É, Freddolino PL, Contreras LM.","Front Cell Infect Microbiol. 2021 Jul 13;11:696533. doi: 10.3389/fcimb.2021.696533. eCollection 2021.","Mihailovic MK","Front Cell Infect Microbiol","2021","2021/07/30","PMC8313858","","10.3389/fcimb.2021.696533"
"28520932","Translational control and Rho-dependent transcription termination are intimately linked in riboswitch regulation","Bastet L, Chauvier A, Singh N, Lussier A, Lamontagne AM, Prévost K, Massé E, Wade JT, Lafontaine DA.","Nucleic Acids Res. 2017 Jul 7;45(12):7474-7486. doi: 10.1093/nar/gkx434.","Bastet L","Nucleic Acids Res","2017","2017/05/19","PMC5499598","","10.1093/nar/gkx434"
"30718400","SraL sRNA interaction regulates the terminator by preventing premature transcription termination of rho mRNA","Silva IJ, Barahona S, Eyraud A, Lalaouna D, Figueroa-Bossi N, Massé E, Arraiano CM.","Proc Natl Acad Sci U S A. 2019 Feb 19;116(8):3042-3051. doi: 10.1073/pnas.1811589116. Epub 2019 Feb 4.","Silva IJ","Proc Natl Acad Sci U S A","2019","2019/02/06","PMC6386699","","10.1073/pnas.1811589116"
"29294085","Contrasting silencing mechanisms of the same target mRNA by two regulatory RNAs in Escherichia coli","Lalaouna D, Prévost K, Laliberté G, Houé V, Massé E.","Nucleic Acids Res. 2018 Mar 16;46(5):2600-2612. doi: 10.1093/nar/gkx1287.","Lalaouna D","Nucleic Acids Res","2018","2018/01/03","PMC5861431","","10.1093/nar/gkx1287"
"23169642","Dual-acting riboswitch control of translation initiation and mRNA decay","Caron MP, Bastet L, Lussier A, Simoneau-Roy M, Massé E, Lafontaine DA.","Proc Natl Acad Sci U S A. 2012 Dec 11;109(50):E3444-53. doi: 10.1073/pnas.1214024109. Epub 2012 Nov 19.","Caron MP","Proc Natl Acad Sci U S A","2012","2012/11/22","PMC3528543","","10.1073/pnas.1214024109"
"22474262","Noncanonical repression of translation initiation through small RNA recruitment of the RNA chaperone Hfq","Desnoyers G, Massé E.","Genes Dev. 2012 Apr 1;26(7):726-39. doi: 10.1101/gad.182493.111.","Desnoyers G","Genes Dev","2012","2012/04/05","PMC3323883","","10.1101/gad.182493.111"
"19407815","Small RNA-induced differential degradation of the polycistronic mRNA iscRSUA","Desnoyers G, Morissette A, Prévost K, Massé E.","EMBO J. 2009 Jun 3;28(11):1551-61. doi: 10.1038/emboj.2009.116. Epub 2009 Apr 30.","Desnoyers G","EMBO J","2009","2009/05/02","PMC2693151","","10.1038/emboj.2009.116"
"16982641","Genetic regulation of fluxes: iron homeostasis of Escherichia coli","Semsey S, Andersson AM, Krishna S, Jensen MH, Massé E, Sneppen K.","Nucleic Acids Res. 2006;34(17):4960-7. doi: 10.1093/nar/gkl627. Epub 2006 Sep 18.","Semsey S","Nucleic Acids Res","2006","2006/09/20","PMC1635276","","10.1093/nar/gkl627"
"25092924","The iron-sensing aconitase B binds its own mRNA to prevent sRNA-induced mRNA cleavage","Benjamin JA, Massé E.","Nucleic Acids Res. 2014 Sep;42(15):10023-36. doi: 10.1093/nar/gku649. Epub 2014 Aug 4.","Benjamin JA","Nucleic Acids Res","2014","2014/08/06","PMC4150767","","10.1093/nar/gku649"
"19541626","Dynamic features of gene expression control by small regulatory RNAs","Mitarai N, Benjamin JA, Krishna S, Semsey S, Csiszovszki Z, Massé E, Sneppen K.","Proc Natl Acad Sci U S A. 2009 Jun 30;106(26):10655-9. doi: 10.1073/pnas.0901466106. Epub 2009 Jun 16.","Mitarai N","Proc Natl Acad Sci U S A","2009","2009/06/23","PMC2705582","","10.1073/pnas.0901466106"
"21289064","Small RNA-induced mRNA degradation achieved through both translation block and activated cleavage","Prévost K, Desnoyers G, Jacques JF, Lavoie F, Massé E.","Genes Dev. 2011 Feb 15;25(4):385-96. doi: 10.1101/gad.2001711. Epub 2011 Feb 2.","Prévost K","Genes Dev","2011","2011/02/04","PMC3042161","","10.1101/gad.2001711"
"20696910","A small RNA promotes siderophore production through transcriptional and metabolic remodeling","Salvail H, Lanthier-Bourbonnais P, Sobota JM, Caza M, Benjamin JA, Mendieta ME, Lépine F, Dozois CM, Imlay J, Massé E.","Proc Natl Acad Sci U S A. 2010 Aug 24;107(34):15223-8. doi: 10.1073/pnas.1007805107. Epub 2010 Aug 9.","Salvail H","Proc Natl Acad Sci U S A","2010","2010/08/11","PMC2930555","","10.1073/pnas.1007805107"
"26175201","DsrA regulatory RNA represses both hns and rbsD mRNAs through distinct mechanisms in Escherichia coli","Lalaouna D, Morissette A, Carrier MC, Massé E.","Mol Microbiol. 2015 Oct;98(2):357-69. doi: 10.1111/mmi.13129. Epub 2015 Sep 4.","Lalaouna D","Mol Microbiol","2015","2015/07/16","","","10.1111/mmi.13129"
"25245805","The small RNA RyhB contributes to siderophore production and virulence of uropathogenic Escherichia coli","Porcheron G, Habib R, Houle S, Caza M, Lépine F, Daigle F, Massé E, Dozois CM.","Infect Immun. 2014 Dec;82(12):5056-68. doi: 10.1128/IAI.02287-14. Epub 2014 Sep 22.","Porcheron G","Infect Immun","2014","2014/09/24","PMC4249264","","10.1128/IAI.02287-14"
"24065131","Antagonistic functions between the RNA chaperone Hfq and an sRNA regulate sensitivity to the antibiotic colicin","Salvail H, Caron MP, Bélanger J, Massé E.","EMBO J. 2013 Oct 16;32(20):2764-78. doi: 10.1038/emboj.2013.205. Epub 2013 Sep 24.","Salvail H","EMBO J","2013","2013/09/26","PMC3801439","","10.1038/emboj.2013.205"
"32351036","Potential interaction between timing of infant complementary feeding and breastfeeding duration in determination of early childhood gut microbiota composition and BMI","Differding MK, Doyon M, Bouchard L, Perron P, Guérin R, Asselin C, Massé E, Hivert MF, Mueller NT.","Pediatr Obes. 2020 Aug;15(8):e12642. doi: 10.1111/ijpo.12642. Epub 2020 Apr 29.","Differding MK","Pediatr Obes","2020","2020/05/01","PMC7923600","NIHMS1671595","10.1111/ijpo.12642"
"21283784","Comparative study between transcriptionally- and translationally-acting adenine riboswitches reveals key differences in riboswitch regulatory mechanisms","Lemay JF, Desnoyers G, Blouin S, Heppell B, Bastet L, St-Pierre P, Massé E, Lafontaine DA.","PLoS Genet. 2011 Jan 20;7(1):e1001278. doi: 10.1371/journal.pgen.1001278.","Lemay JF","PLoS Genet","2011","2011/02/02","PMC3024265","","10.1371/journal.pgen.1001278"
"25891076","A 3' external transcribed spacer in a tRNA transcript acts as a sponge for small RNAs to prevent transcriptional noise","Lalaouna D, Carrier MC, Semsey S, Brouard JS, Wang J, Wade JT, Massé E.","Mol Cell. 2015 May 7;58(3):393-405. doi: 10.1016/j.molcel.2015.03.013. Epub 2015 Apr 16.","Lalaouna D","Mol Cell","2015","2015/04/21","","","10.1016/j.molcel.2015.03.013"
"16199566","Effect of RyhB small RNA on global iron use in Escherichia coli","Massé E, Vanderpool CK, Gottesman S.","J Bacteriol. 2005 Oct;187(20):6962-71. doi: 10.1128/JB.187.20.6962-6971.2005.","Massé E","J Bacteriol","2005","2005/10/04","PMC1251601","","10.1128/JB.187.20.6962-6971.2005"
"30459639","Plasticity in the Sensitivity to Light in Aging: Decreased Non-visual Impact of Light on Cognitive Brain Activity in Older Individuals but No Impact of Lens Replacement","Daneault V, Dumont M, Massé É, Forcier P, Boré A, Lina JM, Doyon J, Vandewalle G, Carrier J.","Front Physiol. 2018 Nov 6;9:1557. doi: 10.3389/fphys.2018.01557. eCollection 2018.","Daneault V","Front Physiol","2018","2018/11/22","PMC6232421","","10.3389/fphys.2018.01557"
"12975324","Coupled degradation of a small regulatory RNA and its mRNA targets in Escherichia coli","Massé E, Escorcia FE, Gottesman S.","Genes Dev. 2003 Oct 1;17(19):2374-83. doi: 10.1101/gad.1127103. Epub 2003 Sep 15.","Massé E","Genes Dev","2003","2003/09/17","PMC218075","","10.1101/gad.1127103"
"26484242","Identification of sRNA interacting with a transcript of interest using MS2-affinity purification coupled with RNA sequencing (MAPS) technology","Lalaouna D, Massé E.","Genom Data. 2015 Jun 6;5:136-8. doi: 10.1016/j.gdata.2015.05.033. eCollection 2015 Sep.","Lalaouna D","Genom Data","2015","2015/10/21","PMC4583644","","10.1016/j.gdata.2015.05.033"
"11917098","A small RNA regulates the expression of genes involved in iron metabolism in Escherichia coli","Massé E, Gottesman S.","Proc Natl Acad Sci U S A. 2002 Apr 2;99(7):4620-5. doi: 10.1073/pnas.032066599. Epub 2002 Mar 26.","Massé E","Proc Natl Acad Sci U S A","2002","2002/03/28","PMC123697","","10.1073/pnas.032066599"
"17542919","The small RNA RyhB activates the translation of shiA mRNA encoding a permease of shikimate, a compound involved in siderophore synthesis","Prévost K, Salvail H, Desnoyers G, Jacques JF, Phaneuf E, Massé E.","Mol Microbiol. 2007 Jun;64(5):1260-73. doi: 10.1111/j.1365-2958.2007.05733.x.","Prévost K","Mol Microbiol","2007","2007/06/05","","","10.1111/j.1365-2958.2007.05733.x"
"17078818","RyhB small RNA modulates the free intracellular iron pool and is essential for normal growth during iron limitation in Escherichia coli","Jacques JF, Jang S, Prévost K, Desnoyers G, Desmarais M, Imlay J, Massé E.","Mol Microbiol. 2006 Nov;62(4):1181-90. doi: 10.1111/j.1365-2958.2006.05439.x.","Jacques JF","Mol Microbiol","2006","2006/11/03","","","10.1111/j.1365-2958.2006.05439.x"
