PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"36548534","Diagnostic Accuracy and Reliability of Noncontrast Computed Tomography Markers for Acute Hematoma Expansion among Radiologists","Almubarak H, Elsayed S, Mazzacane F, Schlunk F, Cao H, Vu LH, Vogt E, Dell Orco A, Desser D, Böhmer MFH, Akkurt BH, Sporns PB, Penzkofer T, Hanning U, Morotti A, Nawabi J.","Tomography. 2022 Dec 9;8(6):2893-2901. doi: 10.3390/tomography8060242.","Almubarak H","Tomography","2022","2022/12/22","PMC9785236","","10.3390/tomography8060242"
"33733554","Genetic determinants of seed protein plasticity in response to the environment in Medicago truncatula","Cartelier K, Aimé D, Ly Vu J, Combes-Soia L, Labas V, Prosperi JM, Buitink J, Gallardo K, Le Signor C.","Plant J. 2021 Jun;106(5):1298-1311. doi: 10.1111/tpj.15236. Epub 2021 Apr 12.","Cartelier K","Plant J","2021","2021/03/18","","","10.1111/tpj.15236"
"28533407","Histone-binding of DPF2 mediates its repressive role in myeloid differentiation","Huber FM, Greenblatt SM, Davenport AM, Martinez C, Xu Y, Vu LP, Nimer SD, Hoelz A.","Proc Natl Acad Sci U S A. 2017 Jun 6;114(23):6016-6021. doi: 10.1073/pnas.1700328114. Epub 2017 May 22.","Huber FM","Proc Natl Acad Sci U S A","2017","2017/05/24","PMC5468650","","10.1073/pnas.1700328114"
"31461534","A role for auxin signaling in the acquisition of longevity during seed maturation","Pellizzaro A, Neveu M, Lalanne D, Ly Vu B, Kanno Y, Seo M, Leprince O, Buitink J.","New Phytol. 2020 Jan;225(1):284-296. doi: 10.1111/nph.16150. Epub 2019 Oct 3.","Pellizzaro A","New Phytol","2020","2019/08/29","","","10.1111/nph.16150"
"30645972","CARM1 Is Essential for Myeloid Leukemogenesis but Dispensable for Normal Hematopoiesis","Greenblatt SM, Man N, Hamard PJ, Asai T, Karl D, Martinez C, Bilbao D, Stathias V, Jermakowicz AM, Duffort S, Tadi M, Blumenthal E, Newman S, Vu L, Xu Y, Liu F, Schurer SC, McCabe MT, Kruger RG, Xu M, Yang FC, Tenen DG, Watts J, Vega F, Nimer SD.","Cancer Cell. 2019 Jan 14;35(1):156. doi: 10.1016/j.ccell.2018.12.008.","Greenblatt SM","Cancer Cell","2019","2019/01/16","","","10.1016/j.ccell.2018.12.008"
"36582182","ABSCISIC ACID INSENSITIVE 4 coordinates eoplast formation to ensure acquisition of seed longevity during maturation in Medicago truncatula","Zinsmeister J, Lalanne D, Ly Vu B, Schoefs B, Marchand J, Dang TT, Buitink J, Leprince O.","Plant J. 2022 Dec 29. doi: 10.1111/tpj.16091. Online ahead of print.","Zinsmeister J","Plant J","2022","2022/12/30","","","10.1111/tpj.16091"
"29894694","CARM1 Is Essential for Myeloid Leukemogenesis but Dispensable for Normal Hematopoiesis","Greenblatt SM, Man N, Hamard PJ, Asai T, Karl D, Martinez C, Bilbao D, Stathias V, Jermakowicz AM, Duffort S, Tadi M, Blumenthal E, Newman S, Vu L, Xu Y, Liu F, Schurer SC, McCabe MT, Kruger RG, Xu M, Yang FC, Tenen DG, Watts J, Vega F, Nimer SD.","Cancer Cell. 2018 Jun 11;33(6):1111-1127.e5. doi: 10.1016/j.ccell.2018.05.007.","Greenblatt SM","Cancer Cell","2018","2018/06/13","PMC6191185","NIHMS977883","10.1016/j.ccell.2018.05.007"
"30423301","CARM1 Is Essential for Myeloid Leukemogenesis but Dispensable for Normal Hematopoiesis","Greenblatt SM, Man N, Hamard PJ, Asai T, Karl D, Martinez C, Bilbao D, Stathias V, McGrew-Jermacowicz A, Duffort S, Tadi M, Blumenthal E, Newman S, Vu L, Xu Y, Liu F, Schurer SC, McCabe MT, Kruger RG, Xu M, Yang FC, Tenen D, Watts J, Vega F, Nimer SD.","Cancer Cell. 2018 Nov 12;34(5):868. doi: 10.1016/j.ccell.2018.10.009.","Greenblatt SM","Cancer Cell","2018","2018/11/14","PMC6592035","NIHMS996306","10.1016/j.ccell.2018.10.009"
"34451755","Medicago ABI3 Splicing Isoforms Regulate the Expression of Different Gene Clusters to Orchestrate Seed Maturation","Lalanne D, Malabarba J, Ly Vu J, Hundertmark M, Delahaie J, Leprince O, Buitink J, Verdier J.","Plants (Basel). 2021 Aug 19;10(8):1710. doi: 10.3390/plants10081710.","Lalanne D","Plants (Basel)","2021","2021/08/28","PMC8398556","","10.3390/plants10081710"
"26878089","Synthesis of a Model Tetracyclic Core Structure of Calyciphylline B-Type Alkaloids","Chattopadhyay AK, Menz H, Ly VL, Dorich S, Hanessian S.","J Org Chem. 2016 Mar 4;81(5):2182-8. doi: 10.1021/acs.joc.5b02875. Epub 2016 Feb 15.","Chattopadhyay AK","J Org Chem","2016","2016/02/16","","","10.1021/acs.joc.5b02875"
"26898884","MSI2 is required for maintaining activated myelodysplastic syndrome stem cells","Taggart J, Ho TC, Amin E, Xu H, Barlowe TS, Perez AR, Durham BH, Tivnan P, Okabe R, Chow A, Vu L, Park SM, Prieto C, Famulare C, Patel M, Lengner CJ, Verma A, Roboz G, Guzman M, Klimek VM, Abdel-Wahab O, Leslie C, Nimer SD, Kharas MG.","Nat Commun. 2016 Feb 22;7:10739. doi: 10.1038/ncomms10739.","Taggart J","Nat Commun","2016","2016/02/23","PMC4764878","","10.1038/ncomms10739"
"32726136","Validation of a Highly Sensitive qPCR Assay for the Detection of Plasma Cell-Free Epstein-Barr Virus DNA in Nasopharyngeal Carcinoma Diagnosis","Anh VNQ, Van Ba N, Anh DT, Ung ND, Hiep NH, Ly VT, Hang DTT, Sy BT, Chinh HD, Ky LM, Phong VT, Luu NK, Trung NT, Son HA, Van Luong H, Thuan ND, Tung NT, Tho HH.","Cancer Control. 2020 Jul-Aug;27(3):1073274820944286. doi: 10.1177/1073274820944286.","Anh VNQ","Cancer Control","2020","2020/07/30","PMC7658724","","10.1177/1073274820944286"
"32332729","HyperTRIBE uncovers increased MUSASHI-2 RNA binding activity and differential regulation in leukemic stem cells","Nguyen DTT, Lu Y, Chu KL, Yang X, Park SM, Choo ZN, Chin CR, Prieto C, Schurer A, Barin E, Savino AM, Gourkanti S, Patel P, Vu LP, Leslie CS, Kharas MG.","Nat Commun. 2020 Apr 24;11(1):2026. doi: 10.1038/s41467-020-15814-8.","Nguyen DTT","Nat Commun","2020","2020/04/26","PMC7181745","","10.1038/s41467-020-15814-8"
"25664853","Musashi2 sustains the mixed-lineage leukemia-driven stem cell regulatory program","Park SM, Gönen M, Vu L, Minuesa G, Tivnan P, Barlowe TS, Taggart J, Lu Y, Deering RP, Hacohen N, Figueroa ME, Paietta E, Fernandez HF, Tallman MS, Melnick A, Levine R, Leslie C, Lengner CJ, Kharas MG.","J Clin Invest. 2015 Mar 2;125(3):1286-98. doi: 10.1172/JCI78440. Epub 2015 Feb 9.","Park SM","J Clin Invest","2015","2015/02/10","PMC4362230","","10.1172/JCI78440"
"21764752","The leukemogenicity of AML1-ETO is dependent on site-specific lysine acetylation","Wang L, Gural A, Sun XJ, Zhao X, Perna F, Huang G, Hatlen MA, Vu L, Liu F, Xu H, Asai T, Xu H, Deblasio T, Menendez S, Voza F, Jiang Y, Cole PA, Zhang J, Melnick A, Roeder RG, Nimer SD.","Science. 2011 Aug 5;333(6043):765-9. doi: 10.1126/science.1201662. Epub 2011 Jul 14.","Wang L","Science","2011","2011/07/19","PMC3251012","NIHMS343716","10.1126/science.1201662"
"33409343","Dataset for transcriptome and physiological response of mature tomato seed tissues to light and heat during fruit ripening","Bizouerne E, Ly Vu B, Ly Vu J, Verdier J, Buitink J, Leprince O.","Data Brief. 2020 Dec 24;34:106671. doi: 10.1016/j.dib.2020.106671. eCollection 2021 Feb.","Bizouerne E","Data Brief","2020","2021/01/07","PMC7773857","","10.1016/j.dib.2020.106671"
"21946277","Affinity-based proteomics reveal cancer-specific networks coordinated by Hsp90","Moulick K, Ahn JH, Zong H, Rodina A, Cerchietti L, Gomes DaGama EM, Caldas-Lopes E, Beebe K, Perna F, Hatzi K, Vu LP, Zhao X, Zatorska D, Taldone T, Smith-Jones P, Alpaugh M, Gross SS, Pillarsetty N, Ku T, Lewis JS, Larson SM, Levine R, Erdjument-Bromage H, Guzman ML, Nimer SD, Melnick A, Neckers L, Chiosis G.","Nat Chem Biol. 2011 Sep 25;7(11):818-26. doi: 10.1038/nchembio.670.","Moulick K","Nat Chem Biol","2011","2011/09/28","PMC3265389","NIHMS350612","10.1038/nchembio.670"
"24403244","Dormant versus evolving aminopalladated intermediates: toward a unified mechanistic scenario in Pd(II)-catalyzed aminations","Rajabi J, Lorion MM, Ly VL, Liron F, Oble J, Prestat G, Poli G.","Chemistry. 2014 Feb 3;20(6):1539-46. doi: 10.1002/chem.201302744. Epub 2014 Jan 8.","Rajabi J","Chemistry","2014","2014/01/10","","","10.1002/chem.201302744"
"34149774","Genome-Wide Association Studies of Seed Performance Traits in Response to Heat Stress in Medicago truncatula Uncover MIEL1 as a Regulator of Seed Germination Plasticity","Chen Z, Ly Vu J, Ly Vu B, Buitink J, Leprince O, Verdier J.","Front Plant Sci. 2021 Jun 4;12:673072. doi: 10.3389/fpls.2021.673072. eCollection 2021.","Chen Z","Front Plant Sci","2021","2021/06/21","PMC8213093","","10.3389/fpls.2021.673072"
"36648995","Multilesion Segmentations in Patients with Intracerebral Hemorrhage: Reliability of ICH, IVH and PHE Masks","Vogt E, Vu LH, Cao H, Speth A, Desser D, Schlunk F, Dell'Orco A, Nawabi J.","Tomography. 2023 Jan 11;9(1):89-97. doi: 10.3390/tomography9010008.","Vogt E","Tomography","2023","2023/01/17","PMC9844445","","10.3390/tomography9010008"
"24332853","PRMT4 blocks myeloid differentiation by assembling a methyl-RUNX1-dependent repressor complex","Vu LP, Perna F, Wang L, Voza F, Figueroa ME, Tempst P, Erdjument-Bromage H, Gao R, Chen S, Paietta E, Deblasio T, Melnick A, Liu Y, Zhao X, Nimer SD.","Cell Rep. 2013 Dec 26;5(6):1625-38. doi: 10.1016/j.celrep.2013.11.025. Epub 2013 Dec 12.","Vu LP","Cell Rep","2013","2013/12/17","PMC4073674","NIHMS550524","10.1016/j.celrep.2013.11.025"
"28436985","Functional screen of MSI2 interactors identifies an essential role for SYNCRIP in myeloid leukemia stem cells","Vu LP, Prieto C, Amin EM, Chhangawala S, Krivtsov A, Calvo-Vidal MN, Chou T, Chow A, Minuesa G, Park SM, Barlowe TS, Taggart J, Tivnan P, Deering RP, Chu LP, Kwon JA, Meydan C, Perales-Paton J, Arshi A, Gönen M, Famulare C, Patel M, Paietta E, Tallman MS, Lu Y, Glass J, Garret-Bakelman FE, Melnick A, Levine R, Al-Shahrour F, Järås M, Hacohen N, Hwang A, Garippa R, Lengner CJ, Armstrong SA, Cerchietti L, Cowley GS, Root D, Doench J, Leslie C, Ebert BL, Kharas MG.","Nat Genet. 2017 Jun;49(6):866-875. doi: 10.1038/ng.3854. Epub 2017 Apr 24.","Vu LP","Nat Genet","2017","2017/04/25","PMC5508533","NIHMS864886","10.1038/ng.3854"
"32683703","The seed-specific heat shock factor A9 regulates the depth of dormancy in Medicago truncatula seeds via ABA signalling","Zinsmeister J, Berriri S, Basso DP, Ly-Vu B, Dang TT, Lalanne D, da Silva EAA, Leprince O, Buitink J.","Plant Cell Environ. 2020 Oct;43(10):2508-2522. doi: 10.1111/pce.13853. Epub 2020 Aug 23.","Zinsmeister J","Plant Cell Environ","2020","2020/07/20","","","10.1111/pce.13853"
"22996158","Mannitol protects hair cells against tumor necrosis factor α-induced loss","Infante EB, Channer GA, Telischi FF, Gupta C, Dinh JT, Vu L, Eshraghi AA, Van De Water TR.","Otol Neurotol. 2012 Dec;33(9):1656-63. doi: 10.1097/MAO.0b013e31826bedd9.","Infante EB","Otol Neurotol","2012","2012/09/22","","","10.1097/MAO.0b013e31826bedd9"
"25754204","The polycomb group protein L3MBTL1 represses a SMAD5-mediated hematopoietic transcriptional program in human pluripotent stem cells","Perna F, Vu LP, Themeli M, Kriks S, Hoya-Arias R, Khanin R, Hricik T, Mansilla-Soto J, Papapetrou EP, Levine RL, Studer L, Sadelain M, Nimer SD.","Stem Cell Reports. 2015 Apr 14;4(4):658-69. doi: 10.1016/j.stemcr.2015.02.003. Epub 2015 Mar 5.","Perna F","Stem Cell Reports","2015","2015/03/11","PMC4400644","","10.1016/j.stemcr.2015.02.003"
"30745952","In Vitro Antibiotic Resistance in Bacterial Infected Eczema at Ho Chi Minh City Hospital of Dermatology","Ngoc DL, Vu LNT, Bich NPT, Van TC, Minh VN, Trong HN, Van TN, Hau KT, Gandolfi M, Satolli F, Feliciani C, Tirant M, Vojvodic A, Lotti T.","Open Access Maced J Med Sci. 2019 Jan 27;7(2):181-183. doi: 10.3889/oamjms.2019.067. eCollection 2019 Jan 30.","Ngoc DL","Open Access Maced J Med Sci","2019","2019/02/13","PMC6364728","","10.3889/oamjms.2019.067"
"25922487","Identification of a molecular dialogue between developing seeds of Medicago truncatula and seedborne xanthomonads","Terrasson E, Darrasse A, Righetti K, Buitink J, Lalanne D, Ly Vu B, Pelletier S, Bolingue W, Jacques MA, Leprince O.","J Exp Bot. 2015 Jul;66(13):3737-52. doi: 10.1093/jxb/erv167. Epub 2015 Apr 28.","Terrasson E","J Exp Bot","2015","2015/04/30","","","10.1093/jxb/erv167"
"23401556","Evidence for participation of the methionine sulfoxide reductase repair system in plant seed longevity","Châtelain E, Satour P, Laugier E, Ly Vu B, Payet N, Rey P, Montrichard F.","Proc Natl Acad Sci U S A. 2013 Feb 26;110(9):3633-8. doi: 10.1073/pnas.1220589110. Epub 2013 Feb 11.","Châtelain E","Proc Natl Acad Sci U S A","2013","2013/02/13","PMC3587218","","10.1073/pnas.1220589110"
"23401256","Short interfering RNA against Bax attenuates TNFα-induced ototoxicity in rat organ of Corti explants","Dinh C, Bas E, Dinh J, Vu L, Gupta C, Van De Water TR.","Otolaryngol Head Neck Surg. 2013 May;148(5):834-40. doi: 10.1177/0194599813477631. Epub 2013 Feb 11.","Dinh C","Otolaryngol Head Neck Surg","2013","2013/02/13","","","10.1177/0194599813477631"
"23436717","Crystal structures of a bioactive 6'-hydroxy variant of sisomicin bound to the bacterial and protozoal ribosomal decoding sites","Kondo J, Koganei M, Maianti JP, Ly VL, Hanessian S.","ChemMedChem. 2013 May;8(5):733-9. doi: 10.1002/cmdc.201200579. Epub 2013 Feb 21.","Kondo J","ChemMedChem","2013","2013/02/26","","","10.1002/cmdc.201200579"
"21554325","Quantitative trait loci analysis reveals a correlation between the ratio of sucrose/raffinose family oligosaccharides and seed vigour in Medicago truncatula","Vandecasteele C, Teulat-Merah B, Morère-Le Paven MC, Leprince O, Ly Vu B, Viau L, Ledroit L, Pelletier S, Payet N, Satour P, Lebras C, Gallardo K, Huguet T, Limami AM, Prosperi JM, Buitink J.","Plant Cell Environ. 2011 Sep;34(9):1473-87. doi: 10.1111/j.1365-3040.2011.02346.x. Epub 2011 Jun 28.","Vandecasteele C","Plant Cell Environ","2011","2011/05/11","","","10.1111/j.1365-3040.2011.02346.x"
"17080600","NMR metabolite profiling analysis reveals changes in phospholipid metabolism associated with the re-establishment of desiccation tolerance upon osmotic stress in germinated radicles of cucumber","Avelange-Macherel MH, Ly-Vu B, Delaunay J, Richomme P, Leprince O.","Plant Cell Environ. 2006 Apr;29(4):471-82. doi: 10.1111/j.1365-3040.2005.01424.x.","Avelange-Macherel MH","Plant Cell Environ","2006","2006/11/04","","","10.1111/j.1365-3040.2005.01424.x"
"24376450","An emerging picture of the seed desiccome: confirmed regulators and newcomers identified using transcriptome comparison","Terrasson E, Buitink J, Righetti K, Ly Vu B, Pelletier S, Zinsmeister J, Lalanne D, Leprince O.","Front Plant Sci. 2013 Dec 11;4:497. doi: 10.3389/fpls.2013.00497. eCollection 2013.","Terrasson E","Front Plant Sci","2013","2013/12/31","PMC3859232","","10.3389/fpls.2013.00497"
"21266481","A simple and efficient method to search for selected primary transcripts: non-coding and antisense RNAs in the human pathogen Enterococcus faecalis","Fouquier d'Hérouel A, Wessner F, Halpern D, Ly-Vu J, Kennedy SP, Serror P, Aurell E, Repoila F.","Nucleic Acids Res. 2011 Apr;39(7):e46. doi: 10.1093/nar/gkr012. Epub 2011 Jan 25.","Fouquier d'Hérouel A","Nucleic Acids Res","2011","2011/01/27","PMC3074167","","10.1093/nar/gkr012"
