PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"20536828","A screen for genes involved in respiration control and longevity in Schizosaccharomyces pombe","Roux AE, Arseneault G, Chartrand P, Ferbeyre G, Rokeach LA.","Ann N Y Acad Sci. 2010 Jun;1197:19-27. doi: 10.1111/j.1749-6632.2010.05198.x.","Roux AE","Ann N Y Acad Sci","2010","2010/06/12","","","10.1111/j.1749-6632.2010.05198.x"
"22951592","Telomerase caught in the act: united we stand, divided we fall","Gallardo F, Laterreur N, Wellinger RJ, Chartrand P.","RNA Biol. 2012 Sep;9(9):1139-43. doi: 10.4161/rna.21498. Epub 2012 Sep 1.","Gallardo F","RNA Biol","2012","2012/09/07","PMC3579879","","10.4161/rna.21498"
"19875745","Fission yeast and other yeasts as emergent models to unravel cellular aging in eukaryotes","Roux AE, Chartrand P, Ferbeyre G, Rokeach LA.","J Gerontol A Biol Sci Med Sci. 2010 Jan;65(1):1-8. doi: 10.1093/gerona/glp152. Epub 2009 Oct 29.","Roux AE","J Gerontol A Biol Sci Med Sci","2010","2009/10/31","","","10.1093/gerona/glp152"
"25926849","Telomeric repeat-containing RNA TERRA: a noncoding RNA connecting telomere biology to genome integrity","Cusanelli E, Chartrand P.","Front Genet. 2015 Apr 14;6:143. doi: 10.3389/fgene.2015.00143. eCollection 2015.","Cusanelli E","Front Genet","2015","2015/05/01","PMC4396414","","10.3389/fgene.2015.00143"
"33241110","A single-molecule view of telomerase regulation at telomeres","Chartrand P, Sfeir A.","Mol Cell Oncol. 2020 Sep 20;7(6):1818537. doi: 10.1080/23723556.2020.1818537. eCollection 2020.","Chartrand P","Mol Cell Oncol","2020","2020/11/26","PMC7671040","","10.1080/23723556.2020.1818537"
"28694064","RNA fluorescence in situ hybridization for high-content screening","Querido E, Dekakra-Bellili L, Chartrand P.","Methods. 2017 Aug 15;126:149-155. doi: 10.1016/j.ymeth.2017.07.005. Epub 2017 Jul 8.","Querido E","Methods","2017","2017/07/12","","","10.1016/j.ymeth.2017.07.005"
"27474163","Live-cell imaging of budding yeast telomerase RNA and TERRA","Laprade H, Lalonde M, Guérit D, Chartrand P.","Methods. 2017 Feb 1;114:46-53. doi: 10.1016/j.ymeth.2016.07.014. Epub 2016 Jul 26.","Laprade H","Methods","2017","2016/07/31","","","10.1016/j.ymeth.2016.07.014"
"33111129","Imaging of Telomerase RNA by Single-Molecule Inexpensive FISH Combined with Immunofluorescence","Querido E, Sfeir A, Chartrand P.","STAR Protoc. 2020 Sep 10;1(2):100104. doi: 10.1016/j.xpro.2020.100104. eCollection 2020 Sep 18.","Querido E","STAR Protoc","2020","2020/10/28","PMC7580239","","10.1016/j.xpro.2020.100104"
"33377008","Quantitative Imaging of MS2-Tagged hTR in Cajal Bodies: Photobleaching and Photoactivation","Smith M, Querido E, Chartrand P, Sfeir A.","STAR Protoc. 2020 Sep 24;1(3):100112. doi: 10.1016/j.xpro.2020.100112. eCollection 2020 Dec 18.","Smith M","STAR Protoc","2020","2020/12/30","PMC7756913","","10.1016/j.xpro.2020.100112"
"20453028","Designing small multiple-target artificial RNAs","De Guire V, Caron M, Scott N, Ménard C, Gaumont-Leclerc MF, Chartrand P, Major F, Ferbeyre G.","Nucleic Acids Res. 2010 Jul;38(13):e140. doi: 10.1093/nar/gkq354. Epub 2010 May 7.","De Guire V","Nucleic Acids Res","2010","2010/05/11","PMC2910070","","10.1093/nar/gkq354"
"17135249","An E2F/miR-20a autoregulatory feedback loop","Sylvestre Y, De Guire V, Querido E, Mukhopadhyay UK, Bourdeau V, Major F, Ferbeyre G, Chartrand P.","J Biol Chem. 2007 Jan 26;282(4):2135-43. doi: 10.1074/jbc.M608939200. Epub 2006 Nov 29.","Sylvestre Y","J Biol Chem","2007","2006/12/01","","","10.1074/jbc.M608939200"
"32497497","Single-Molecule Imaging of Telomerase RNA Reveals a Recruitment-Retention Model for Telomere Elongation","Laprade H, Querido E, Smith MJ, Guérit D, Crimmins H, Conomos D, Pourret E, Chartrand P, Sfeir A.","Mol Cell. 2020 Jul 2;79(1):115-126.e6. doi: 10.1016/j.molcel.2020.05.005. Epub 2020 Jun 3.","Laprade H","Mol Cell","2020","2020/06/05","","","10.1016/j.molcel.2020.05.005"
"20622263","Bile acids extend longevity beyond calorie restriction","Roux AE, Chartrand P.","Aging (Albany NY). 2010 Jul;2(7):385-6. doi: 10.18632/aging.100175.","Roux AE","Aging (Albany NY)","2010","2010/07/13","PMC2933884","","10.18632/aging.100175"
"29043638","Telomerase RNA Imaging in Budding Yeast and Human Cells by Fluorescent In Situ Hybridization","Guérit D, Lalonde M, Chartrand P.","Methods Mol Biol. 2018;1672:387-402. doi: 10.1007/978-1-4939-7306-4_27.","Guérit D","Methods Mol Biol","2018","2017/10/19","","","10.1007/978-1-4939-7306-4_27"
"28637749","Cell cycle-dependent spatial segregation of telomerase from sites of DNA damage","Ouenzar F, Lalonde M, Laprade H, Morin G, Gallardo F, Tremblay-Belzile S, Chartrand P.","J Cell Biol. 2017 Aug 7;216(8):2355-2371. doi: 10.1083/jcb.201610071. Epub 2017 Jun 21.","Ouenzar F","J Cell Biol","2017","2017/06/23","PMC5551704","","10.1083/jcb.201610071"
"21431743","Visualizing mRNAs in fixed and living yeast cells","Gallardo F, Chartrand P.","Methods Mol Biol. 2011;714:203-19. doi: 10.1007/978-1-61779-005-8_13.","Gallardo F","Methods Mol Biol","2011","2011/03/25","","","10.1007/978-1-61779-005-8_13"
"27564449","Smc5/6 Is a Telomere-Associated Complex that Regulates Sir4 Binding and TPE","Moradi-Fard S, Sarthi J, Tittel-Elmer M, Lalonde M, Cusanelli E, Chartrand P, Cobb JA.","PLoS Genet. 2016 Aug 26;12(8):e1006268. doi: 10.1371/journal.pgen.1006268. eCollection 2016 Aug.","Moradi-Fard S","PLoS Genet","2016","2016/08/27","PMC5001636","","10.1371/journal.pgen.1006268"
"29569051","Induction and relocalization of telomeric repeat-containing RNAs during diauxic shift in budding yeast","Perez-Romero CA, Lalonde M, Chartrand P, Cusanelli E.","Curr Genet. 2018 Oct;64(5):1117-1127. doi: 10.1007/s00294-018-0829-5. Epub 2018 Mar 22.","Perez-Romero CA","Curr Genet","2018","2018/03/24","","","10.1007/s00294-018-0829-5"
"29658398","Live-cell imaging reveals the dynamics and function of single-telomere TERRA molecules in cancer cells","Avogaro L, Querido E, Dalachi M, Jantsch MF, Chartrand P, Cusanelli E.","RNA Biol. 2018;15(6):787-796. doi: 10.1080/15476286.2018.1456300. Epub 2018 Apr 16.","Avogaro L","RNA Biol","2018","2018/04/17","PMC6152429","","10.1080/15476286.2018.1456300"
"21573207","Identification of hammerhead ribozymes in all domains of life reveals novel structural variations","Perreault J, Weinberg Z, Roth A, Popescu O, Chartrand P, Ferbeyre G, Breaker RR.","PLoS Comput Biol. 2011 May;7(5):e1002031. doi: 10.1371/journal.pcbi.1002031. Epub 2011 May 5.","Perreault J","PLoS Comput Biol","2011","2011/05/17","PMC3088659","","10.1371/journal.pcbi.1002031"
"21468235","Cotranscriptional assembly of mRNP complexes that determine the cytoplasmic fate of mRNA","Forget A, Chartrand P.","Transcription. 2011 Mar;2(2):86-90. doi: 10.4161/trns.2.2.14857.","Forget A","Transcription","2011","2011/04/07","PMC3062400","","10.4161/trns.2.2.14857"
"25013181","Co-transcriptional recruitment of Puf6 by She2 couples translational repression to mRNA localization","Shahbabian K, Jeronimo C, Forget A, Robert F, Chartrand P.","Nucleic Acids Res. 2014 Jul;42(13):8692-704. doi: 10.1093/nar/gku597. Epub 2014 Jul 10.","Shahbabian K","Nucleic Acids Res","2014","2014/07/12","PMC4117797","","10.1093/nar/gku597"
"21511730","Stochastic and reversible aggregation of mRNA with expanded CUG-triplet repeats","Querido E, Gallardo F, Beaudoin M, Ménard C, Chartrand P.","J Cell Sci. 2011 May 15;124(Pt 10):1703-14. doi: 10.1242/jcs.073270. Epub 2011 Apr 21.","Querido E","J Cell Sci","2011","2011/04/23","","","10.1242/jcs.073270"
"27133294","Protrusion-localized STAT3 mRNA promotes metastasis of highly metastatic hepatocellular carcinoma cells in vitro","Liu YH, Jin JL, Wang YZ, Tan Y, Zhou YY, Peng T, Li F, Liang WD, Chartrand P, Jiang YY, Shen ZF.","Acta Pharmacol Sin. 2016 Jun;37(6):805-13. doi: 10.1038/aps.2015.166. Epub 2016 May 2.","Liu YH","Acta Pharmacol Sin","2016","2016/05/03","PMC4954761","","10.1038/aps.2015.166"
"22365814","Mutually exclusive binding of telomerase RNA and DNA by Ku alters telomerase recruitment model","Pfingsten JS, Goodrich KJ, Taabazuing C, Ouenzar F, Chartrand P, Cech TR.","Cell. 2012 Mar 2;148(5):922-32. doi: 10.1016/j.cell.2012.01.033. Epub 2012 Feb 23.","Pfingsten JS","Cell","2012","2012/02/28","PMC3327133","HHMIMS362666","10.1016/j.cell.2012.01.033"
"18273059","TLC1 RNA nucleo-cytoplasmic trafficking links telomerase biogenesis to its recruitment to telomeres","Gallardo F, Olivier C, Dandjinou AT, Wellinger RJ, Chartrand P.","EMBO J. 2008 Mar 5;27(5):748-57. doi: 10.1038/emboj.2008.21. Epub 2008 Feb 14.","Gallardo F","EMBO J","2008","2008/02/15","PMC2265757","","10.1038/emboj.2008.21"
"17588515","Local activation of yeast ASH1 mRNA translation through phosphorylation of Khd1p by the casein kinase Yck1p","Paquin N, Ménade M, Poirier G, Donato D, Drouet E, Chartrand P.","Mol Cell. 2007 Jun 22;26(6):795-809. doi: 10.1016/j.molcel.2007.05.016.","Paquin N","Mol Cell","2007","2007/06/26","","","10.1016/j.molcel.2007.05.016"
"24074956","Telomeric noncoding RNA TERRA is induced by telomere shortening to nucleate telomerase molecules at short telomeres","Cusanelli E, Romero CA, Chartrand P.","Mol Cell. 2013 Sep 26;51(6):780-91. doi: 10.1016/j.molcel.2013.08.029.","Cusanelli E","Mol Cell","2013","2013/10/01","","","10.1016/j.molcel.2013.08.029"
"22152484","Live cell imaging of telomerase RNA dynamics reveals cell cycle-dependent clustering of telomerase at elongating telomeres","Gallardo F, Laterreur N, Cusanelli E, Ouenzar F, Querido E, Wellinger RJ, Chartrand P.","Mol Cell. 2011 Dec 9;44(5):819-27. doi: 10.1016/j.molcel.2011.09.020.","Gallardo F","Mol Cell","2011","2011/12/14","","","10.1016/j.molcel.2011.09.020"
"19266076","Pro-aging effects of glucose signaling through a G protein-coupled glucose receptor in fission yeast","Roux AE, Leroux A, Alaamery MA, Hoffman CS, Chartrand P, Ferbeyre G, Rokeach LA.","PLoS Genet. 2009 Mar;5(3):e1000408. doi: 10.1371/journal.pgen.1000408. Epub 2009 Mar 6.","Roux AE","PLoS Genet","2009","2009/03/07","PMC2646135","","10.1371/journal.pgen.1000408"
"24879463","The principal role of Ku in telomere length maintenance is promotion of Est1 association with telomeres","Williams JM, Ouenzar F, Lemon LD, Chartrand P, Bertuch AA.","Genetics. 2014 Aug;197(4):1123-36. doi: 10.1534/genetics.114.164707. Epub 2014 May 30.","Williams JM","Genetics","2014","2014/06/01","PMC4125388","","10.1534/genetics.114.164707"
"16822282","Regulation of chronological aging in Schizosaccharomyces pombe by the protein kinases Pka1 and Sck2","Roux AE, Quissac A, Chartrand P, Ferbeyre G, Rokeach LA.","Aging Cell. 2006 Aug;5(4):345-57. doi: 10.1111/j.1474-9726.2006.00225.x. Epub 2006 Jul 5.","Roux AE","Aging Cell","2006","2006/07/11","","","10.1111/j.1474-9726.2006.00225.x"
"12504008","Asymmetric sorting of ash1p in yeast results from inhibition of translation by localization elements in the mRNA","Chartrand P, Meng XH, Huttelmaier S, Donato D, Singer RH.","Mol Cell. 2002 Dec;10(6):1319-30. doi: 10.1016/s1097-2765(02)00694-9.","Chartrand P","Mol Cell","2002","2002/12/31","","","10.1016/s1097-2765(02)00694-9"
"19244342","Nuclear shuttling of She2p couples ASH1 mRNA localization to its translational repression by recruiting Loc1p and Puf6p","Shen Z, Paquin N, Forget A, Chartrand P.","Mol Biol Cell. 2009 Apr;20(8):2265-75. doi: 10.1091/mbc.e08-11-1151. Epub 2009 Feb 25.","Shen Z","Mol Biol Cell","2009","2009/02/27","PMC2669033","","10.1091/mbc.e08-11-1151"
"15899876","Identification of a conserved RNA motif essential for She2p recognition and mRNA localization to the yeast bud","Olivier C, Poirier G, Gendron P, Boisgontier A, Major F, Chartrand P.","Mol Cell Biol. 2005 Jun;25(11):4752-66. doi: 10.1128/MCB.25.11.4752-4766.2005.","Olivier C","Mol Cell Biol","2005","2005/05/19","PMC1140632","","10.1128/MCB.25.11.4752-4766.2005"
"20713510","Cotranscriptional recruitment of She2p by RNA pol II elongation factor Spt4-Spt5/DSIF promotes mRNA localization to the yeast bud","Shen Z, St-Denis A, Chartrand P.","Genes Dev. 2010 Sep 1;24(17):1914-26. doi: 10.1101/gad.1937510. Epub 2010 Aug 16.","Shen Z","Genes Dev","2010","2010/08/18","PMC2932973","","10.1101/gad.1937510"
"16327771","Knowing when to let go","Paquin N, Chartrand P.","Nat Struct Mol Biol. 2005 Dec;12(12):1026-7. doi: 10.1038/nsmb1205-1026.","Paquin N","Nat Struct Mol Biol","2005","2005/12/06","","","10.1038/nsmb1205-1026"
"19361383","[Telomerase biogenesis: a journey to the end of chromosomes]","Gallardo F, Chartrand P.","Med Sci (Paris). 2009 Mar;25(3):232-3. doi: 10.1051/medsci/2009253232.","Gallardo F","Med Sci (Paris)","2009","2009/04/14","","","10.1051/medsci/2009253232"
