PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"22247292","Alternative reading frame selection mediated by a tRNA-like domain of an internal ribosome entry site","Ren Q, Wang QS, Firth AE, Chan MM, Gouw JW, Guarna MM, Foster LJ, Atkins JF, Jan E.","Proc Natl Acad Sci U S A. 2012 Mar 13;109(11):E630-9. doi: 10.1073/pnas.1111303109. Epub 2012 Jan 13.","Ren Q","Proc Natl Acad Sci U S A","2012","2012/01/17","PMC3306683","","10.1073/pnas.1111303109"
"14673072","Divergent tRNA-like element supports initiation, elongation, and termination of protein biosynthesis","Jan E, Kinzy TG, Sarnow P.","Proc Natl Acad Sci U S A. 2003 Dec 23;100(26):15410-5. doi: 10.1073/pnas.2535183100. Epub 2003 Dec 12.","Jan E","Proc Natl Acad Sci U S A","2003","2003/12/16","PMC307581","","10.1073/pnas.2535183100"
"29437971","N-Terminomics TAILS Identifies Host Cell Substrates of Poliovirus and Coxsackievirus B3 3C Proteinases That Modulate Virus Infection","Jagdeo JM, Dufour A, Klein T, Solis N, Kleifeld O, Kizhakkedathu J, Luo H, Overall CM, Jan E.","J Virol. 2018 Mar 28;92(8):e02211-17. doi: 10.1128/JVI.02211-17. Print 2018 Apr 15.","Jagdeo JM","J Virol","2018","2018/02/14","PMC5874412","","10.1128/JVI.02211-17"
"23572232","Cytoplasmic redistribution and cleavage of AUF1 during coxsackievirus infection enhance the stability of its viral genome","Wong J, Si X, Angeles A, Zhang J, Shi J, Fung G, Jagdeo J, Wang T, Zhong Z, Jan E, Luo H.","FASEB J. 2013 Jul;27(7):2777-87. doi: 10.1096/fj.12-226498. Epub 2013 Apr 9.","Wong J","FASEB J","2013","2013/04/11","","","10.1096/fj.12-226498"
"25089704","Switch from cap- to factorless IRES-dependent 0 and +1 frame translation during cellular stress and dicistrovirus infection","Wang QS, Jan E.","PLoS One. 2014 Aug 4;9(8):e103601. doi: 10.1371/journal.pone.0103601. eCollection 2014.","Wang QS","PLoS One","2014","2014/08/05","PMC4121135","","10.1371/journal.pone.0103601"
"16556939","Initiation factor-independent translation mediated by the hepatitis C virus internal ribosome entry site","Lancaster AM, Jan E, Sarnow P.","RNA. 2006 May;12(5):894-902. doi: 10.1261/rna.2342306. Epub 2006 Mar 23.","Lancaster AM","RNA","2006","2006/03/25","PMC1440913","","10.1261/rna.2342306"
"29093099","Functional Insights into the Adjacent Stem-Loop in Honey Bee Dicistroviruses That Promotes Internal Ribosome Entry Site-Mediated Translation and Viral Infection","Au HHT, Elspass VM, Jan E.","J Virol. 2018 Jan 2;92(2):e01725-17. doi: 10.1128/JVI.01725-17.","Au HHT","J Virol","2018","2017/11/03","PMC5752952","","10.1128/JVI.01725-17"
"15685165","Biosynthetic labeling of RNA with uracil phosphoribosyltransferase allows cell-specific microarray analysis of mRNA synthesis and decay","Cleary MD, Meiering CD, Jan E, Guymon R, Boothroyd JC.","Nat Biotechnol. 2005 Feb;23(2):232-7. doi: 10.1038/nbt1061. Epub 2005 Jan 30.","Cleary MD","Nat Biotechnol","2005","2005/02/03","","","10.1038/nbt1061"
"26554019","Global shape mimicry of tRNA within a viral internal ribosome entry site mediates translational reading frame selection","Au HH, Cornilescu G, Mouzakis KD, Ren Q, Burke JE, Lee S, Butcher SE, Jan E.","Proc Natl Acad Sci U S A. 2015 Nov 24;112(47):E6446-55. doi: 10.1073/pnas.1512088112. Epub 2015 Nov 9.","Au HH","Proc Natl Acad Sci U S A","2015","2015/11/11","PMC4664324","","10.1073/pnas.1512088112"
"23989536","Cleavage of sequestosome 1/p62 by an enteroviral protease results in disrupted selective autophagy and impaired NFKB signaling","Shi J, Wong J, Piesik P, Fung G, Zhang J, Jagdeo J, Li X, Jan E, Luo H.","Autophagy. 2013 Oct;9(10):1591-603. doi: 10.4161/auto.26059. Epub 2013 Aug 13.","Shi J","Autophagy","2013","2013/08/31","","","10.4161/auto.26059"
"12470947","Factorless ribosome assembly on the internal ribosome entry site of cricket paralysis virus","Jan E, Sarnow P.","J Mol Biol. 2002 Dec 13;324(5):889-902. doi: 10.1016/s0022-2836(02)01099-9.","Jan E","J Mol Biol","2002","2002/12/10","","","10.1016/s0022-2836(02)01099-9"
"19895695","Bioinformatic evidence for a stem-loop structure 5'-adjacent to the IGR-IRES and for an overlapping gene in the bee paralysis dicistroviruses","Firth AE, Wang QS, Jan E, Atkins JF.","Virol J. 2009 Nov 6;6:193. doi: 10.1186/1743-422X-6-193.","Firth AE","Virol J","2009","2009/11/10","PMC2777877","","10.1186/1743-422X-6-193"
"19131336","An upstream open reading frame regulates translation of GADD34 during cellular stresses that induce eIF2alpha phosphorylation","Lee YY, Cevallos RC, Jan E.","J Biol Chem. 2009 Mar 13;284(11):6661-73. doi: 10.1074/jbc.M806735200. Epub 2009 Jan 8.","Lee YY","J Biol Chem","2009","2009/01/10","PMC2652341","","10.1074/jbc.M806735200"
"19361441","Conserved element of the dicistrovirus IGR IRES that mimics an E-site tRNA/ribosome interaction mediates multiple functions","Jang CJ, Lo MC, Jan E.","J Mol Biol. 2009 Mar 20;387(1):42-58. doi: 10.1016/j.jmb.2009.01.042. Epub 2009 Jan 29.","Jang CJ","J Mol Biol","2009","2009/04/14","","","10.1016/j.jmb.2009.01.042"
"24260247","Production of a dominant-negative fragment due to G3BP1 cleavage contributes to the disruption of mitochondria-associated protective stress granules during CVB3 infection","Fung G, Ng CS, Zhang J, Shi J, Wong J, Piesik P, Han L, Chu F, Jagdeo J, Jan E, Fujita T, Luo H.","PLoS One. 2013 Nov 18;8(11):e79546. doi: 10.1371/journal.pone.0079546. eCollection 2013.","Fung G","PLoS One","2013","2013/11/22","PMC3832613","","10.1371/journal.pone.0079546"
"24115260","Severity of X-linked dyskeratosis congenita (DKCX) cellular defects is not directly related to dyskerin (DKC1) activity in ribosomal RNA biogenesis or mRNA translation","Thumati NR, Zeng XL, Au HH, Jang CJ, Jan E, Wong JM.","Hum Mutat. 2013 Dec;34(12):1698-707. doi: 10.1002/humu.22447. Epub 2013 Oct 21.","Thumati NR","Hum Mutat","2013","2013/10/12","","","10.1002/humu.22447"
"15315759","Cryo-EM visualization of a viral internal ribosome entry site bound to human ribosomes: the IRES functions as an RNA-based translation factor","Spahn CM, Jan E, Mulder A, Grassucci RA, Sarnow P, Frank J.","Cell. 2004 Aug 20;118(4):465-75. doi: 10.1016/j.cell.2004.08.001.","Spahn CM","Cell","2004","2004/08/19","","","10.1016/j.cell.2004.08.001"
"25810541","The 5' untranslated region of a novel infectious molecular clone of the dicistrovirus cricket paralysis virus modulates infection","Kerr CH, Wang QS, Keatings K, Khong A, Allan D, Yip CK, Foster LJ, Jan E.","J Virol. 2015 Jun;89(11):5919-34. doi: 10.1128/JVI.00463-15. Epub 2015 Mar 25.","Kerr CH","J Virol","2015","2015/03/27","PMC4442438","","10.1128/JVI.00463-15"
