PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"35977551","LAMP for in-field quantitative assessments of airborne grapevine downy mildew inoculum","Douillet A, Laurent B, Beslay J, Massot M, Raynal M, Delmotte F.","J Appl Microbiol. 2022 Dec;133(6):3404-3412. doi: 10.1111/jam.15762. Epub 2022 Aug 31.","Douillet A","J Appl Microbiol","2022","2022/08/17","","","10.1111/jam.15762"
"36275414","Interaction Mechanism Between the HSV-1 Glycoprotein B and the Antimicrobial Peptide Amyloid-β","Bourgade K, Frost EH, Dupuis G, Witkowski JM, Laurent B, Calmettes C, Ramassamy C, Desroches M, Rodrigues S, Fülöp T Jr.","J Alzheimers Dis Rep. 2022 Sep 24;6(1):599-606. doi: 10.3233/ADR-220061. eCollection 2022.","Bourgade K","J Alzheimers Dis Rep","2022","2022/10/24","PMC9535604","","10.3233/ADR-220061"
"29745900","Downregulation of ribosome biogenesis during early forebrain development","Chau KF, Shannon ML, Fame RM, Fonseca E, Mullan H, Johnson MB, Sendamarai AK, Springel MW, Laurent B, Lehtinen MK.","Elife. 2018 May 10;7:e36998. doi: 10.7554/eLife.36998.","Chau KF","Elife","2018","2018/05/11","PMC5984036","","10.7554/eLife.36998"
"31903115","Musashi-1 promotes stress-induced tumor progression through recruitment of AGO2","Chen HY, Wang ML, Laurent B, Hsu CH, Chen MT, Lin LT, Shen J, Chang WC, Hsu J, Hung MC, Chen YW, Huang PI, Yang YP, Li CP, Ma HI, Chen CH, Lin WC, Chiou SH.","Theranostics. 2020 Jan 1;10(1):201-217. doi: 10.7150/thno.35895. eCollection 2020.","Chen HY","Theranostics","2020","2020/01/07","PMC6929620","","10.7150/thno.35895"
"35182182","Transcriptomic modulation in response to high-intensity interval training in monocytes of older women with type 2 diabetes","Hamelin Morrissette J, Tremblay D, Marcotte-Chénard A, Lizotte F, Brunet MA, Laurent B, Riesco E, Geraldes P.","Eur J Appl Physiol. 2022 Apr;122(4):1085-1095. doi: 10.1007/s00421-022-04911-9. Epub 2022 Feb 19.","Hamelin Morrissette J","Eur J Appl Physiol","2022","2022/02/19","","","10.1007/s00421-022-04911-9"
"34154615","Hyperactivation of monocytes and macrophages in MCI patients contributes to the progression of Alzheimer's disease","Munawara U, Catanzaro M, Xu W, Tan C, Hirokawa K, Bosco N, Dumoulin D, Khalil A, Larbi A, Lévesque S, Ramassamy C, Barron AE, Cunnane S, Beauregard PB, Bellenger JP, Rodrigues S, Desroches M, Witkowski JM, Laurent B, Frost EH, Fulop T.","Immun Ageing. 2021 Jun 21;18(1):29. doi: 10.1186/s12979-021-00236-x.","Munawara U","Immun Ageing","2021","2021/06/22","PMC8215492","","10.1186/s12979-021-00236-x"
"33991664","QTL mapping in Fusarium graminearum identified an allele of FgVe1 involved in reduced aggressiveness","Laurent B, Moinard M, Spataro C, Chéreau S, Zehraoui E, Blanc R, Lasserre P, Ponts N, Foulongne-Oriol M.","Fungal Genet Biol. 2021 Aug;153:103566. doi: 10.1016/j.fgb.2021.103566. Epub 2021 May 12.","Laurent B","Fungal Genet Biol","2021","2021/05/15","","","10.1016/j.fgb.2021.103566"
"31555818","Ash2l interacts with Oct4-stemness circuitry to promote super-enhancer-driven pluripotency network","Tsai PH, Chien Y, Wang ML, Hsu CH, Laurent B, Chou SJ, Chang WC, Chien CS, Li HY, Lee HC, Huo TI, Hung JH, Chen CH, Chiou SH.","Nucleic Acids Res. 2019 Nov 4;47(19):10115-10133. doi: 10.1093/nar/gkz801.","Tsai PH","Nucleic Acids Res","2019","2019/09/27","PMC6821267","","10.1093/nar/gkz801"
"29186122","Corrigendum: RNA m(6)A methylation regulates the ultraviolet-induced DNA damage response","Xiang Y, Laurent B, Hsu CH, Nachtergaele S, Lu Z, Sheng W, Xu C, Chen H, Ouyang J, Wang S, Ling D, Hsu PH, Zou L, Jambhekar A, He C, Shi Y.","Nature. 2017 Dec 21;552(7685):430. doi: 10.1038/nature24007. Epub 2017 Nov 29.","Xiang Y","Nature","2017","2017/11/30","","","10.1038/nature24007"
"36672913","Functional Characterization of a Phf8 Processed Pseudogene in the Mouse Genome","St-Germain J, Khan MR, Bavykina V, Desmarais R, Scott M, Boissonneault G, Brunet MA, Laurent B.","Genes (Basel). 2023 Jan 8;14(1):172. doi: 10.3390/genes14010172.","St-Germain J","Genes (Basel)","2023","2023/01/21","PMC9859284","","10.3390/genes14010172"
"17687610","Trends in frequency and management of obstructing colorectal cancers in a well-defined population","Cheynel N, Cortet M, Lepage C, Benoit L, Faivre J, Bouvier AM.","Dis Colon Rectum. 2007 Oct;50(10):1568-75. doi: 10.1007/s10350-007-9007-4.","Cheynel N","Dis Colon Rectum","2007","2007/08/10","","","10.1007/s10350-007-9007-4"
"19590306","Comparison of the biomechanical behavior of the liver during frontal and lateral deceleration","Cheynel N, Serre T, Arnoux PJ, Ortega-Deballon P, Benoit L, Brunet C.","J Trauma. 2009 Jul;67(1):40-4. doi: 10.1097/TA.0b013e31818cc429.","Cheynel N","J Trauma","2009","2009/07/11","","","10.1097/TA.0b013e31818cc429"
"25684206","A specific LSD1/KDM1A isoform regulates neuronal differentiation through H3K9 demethylation","Laurent B, Ruitu L, Murn J, Hempel K, Ferrao R, Xiang Y, Liu S, Garcia BA, Wu H, Wu F, Steen H, Shi Y.","Mol Cell. 2015 Mar 19;57(6):957-970. doi: 10.1016/j.molcel.2015.01.010. Epub 2015 Feb 12.","Laurent B","Mol Cell","2015","2015/02/17","PMC4369399","NIHMS655047","10.1016/j.molcel.2015.01.010"
"17075321","Feasibility of using intraperitoneal epinephrine and cisplatin in patients with advanced peritoneal carcinomatosis","Molucon-Chabrot C, Isambert N, Benoit L, Zanetta S, Fraisse J, Guilland JC, Royer B, Monin-Baroille P, Flesch M, Fargeot P, Coudert B, Mayer F, Fumoleau P, Chauffert B.","Anticancer Drugs. 2006 Nov;17(10):1211-7. doi: 10.1097/01.cad.0000236309.66080.3b.","Molucon-Chabrot C","Anticancer Drugs","2006","2006/11/01","","","10.1097/01.cad.0000236309.66080.3b"
"28231761","Landscape of genomic diversity and host adaptation in Fusarium graminearum","Laurent B, Moinard M, Spataro C, Ponts N, Barreau C, Foulongne-Oriol M.","BMC Genomics. 2017 Feb 23;18(1):203. doi: 10.1186/s12864-017-3524-x.","Laurent B","BMC Genomics","2017","2017/02/25","PMC5324198","","10.1186/s12864-017-3524-x"
"29784340","Quantitative study of the mineralogical composition of mineral dust aerosols by X-ray diffraction","Nowak S, Lafon S, Caquineau S, Journet E, Laurent B.","Talanta. 2018 Aug 15;186:133-139. doi: 10.1016/j.talanta.2018.03.059. Epub 2018 Mar 22.","Nowak S","Talanta","2018","2018/05/23","","","10.1016/j.talanta.2018.03.059"
"27920256","A Transcription Factor Pulse Can Prime Chromatin for Heritable Transcriptional Memory","Iberg-Badeaux A, Collombet S, Laurent B, van Oevelen C, Chin KK, Thieffry D, Graf T, Shi Y.","Mol Cell Biol. 2017 Feb 1;37(4):e00372-16. doi: 10.1128/MCB.00372-16. Print 2017 Feb 15.","Iberg-Badeaux A","Mol Cell Biol","2017","2016/12/07","PMC5288571","","10.1128/MCB.00372-16"
"28821879","Musashi-1 Enhances Glioblastoma Cell Migration and Cytoskeletal Dynamics through Translational Inhibition of Tensin3","Chen HY, Lin LT, Wang ML, Laurent B, Hsu CH, Pan CM, Jiang WR, Chen PY, Ma HI, Chen YW, Huang PI, Chiou A, Chiou SH.","Sci Rep. 2017 Aug 18;7(1):8710. doi: 10.1038/s41598-017-09504-7.","Chen HY","Sci Rep","2017","2017/08/20","PMC5562834","","10.1038/s41598-017-09504-7"
"17670404","Classification for predicting mediastinal lymph node metastases in patients with T1 or T2 lung cancer","Bernard A, Benoit L, Renaud C, Favre JP.","Interact Cardiovasc Thorac Surg. 2005 Jun;4(3):256-9. doi: 10.1510/icvts.2004.101006. Epub 2005 Mar 30.","Bernard A","Interact Cardiovasc Thorac Surg","2005","2007/08/03","","","10.1510/icvts.2004.101006"
"24217620","The histone demethylase LSD1/KDM1A promotes the DNA damage response","Mosammaparast N, Kim H, Laurent B, Zhao Y, Lim HJ, Majid MC, Dango S, Luo Y, Hempel K, Sowa ME, Gygi SP, Steen H, Harper JW, Yankner B, Shi Y.","J Cell Biol. 2013 Nov 11;203(3):457-70. doi: 10.1083/jcb.201302092.","Mosammaparast N","J Cell Biol","2013","2013/11/13","PMC3824007","","10.1083/jcb.201302092"
"17075453","Attempts to improve locoregional chemotherapy for the prevention of colonic cancer liver metastasis in the rat","Benoit L, Favoulet P, Ortega-Deballon P, Cheynel N, Anusca A, Bamourou D, Bonnetain F, Rat P, Favre JP, Chauffert B.","Gastroenterol Clin Biol. 2006 Aug-Sep;30(8-9):1019-25. doi: 10.1016/s0399-8320(06)73377-2.","Benoit L","Gastroenterol Clin Biol","2006","2006/11/01","","","10.1016/s0399-8320(06)73377-2"
"16794395","High intra-abdominal pressure enhances the penetration and antitumor effect of intraperitoneal cisplatin on experimental peritoneal carcinomatosis","Esquis P, Consolo D, Magnin G, Pointaire P, Moretto P, Ynsa MD, Beltramo JL, Drogoul C, Simonet M, Benoit L, Rat P, Chauffert B.","Ann Surg. 2006 Jul;244(1):106-12. doi: 10.1097/01.sla.0000218089.61635.5f.","Esquis P","Ann Surg","2006","2006/06/24","PMC1570583","","10.1097/01.sla.0000218089.61635.5f"
"16132379","Preventing lymphedema and morbidity with an omentum flap after ilioinguinal lymph node dissection","Benoit L, Boichot C, Cheynel N, Arnould L, Chauffert B, Cuisenier J, Fraisse J.","Ann Surg Oncol. 2005 Oct;12(10):793-9. doi: 10.1245/ASO.2005.09.022. Epub 2005 Aug 9.","Benoit L","Ann Surg Oncol","2005","2005/09/01","","","10.1245/ASO.2005.09.022"
"20032778","Intraoperative chemotherapy with cisplatin and epinephrine after cytoreductive surgery in patients with recurrent ovarian cancer: a phase I study","Guardiola E, Chauffert B, Delroeux D, Royer B, Heyd B, Combe M, Benoit L, Causeret S, Demarchi M, Magnin G, Mayer F, Tixier H, Pivot X.","Anticancer Drugs. 2010 Mar;21(3):320-5. doi: 10.1097/CAD.0b013e328334d953.","Guardiola E","Anticancer Drugs","2010","2009/12/25","","","10.1097/CAD.0b013e328334d953"
"27998012","High-resolution mapping of the recombination landscape of the phytopathogen Fusarium graminearum suggests two-speed genome evolution","Laurent B, Palaiokostas C, Spataro C, Moinard M, Zehraoui E, Houston RD, Foulongne-Oriol M.","Mol Plant Pathol. 2018 Feb;19(2):341-354. doi: 10.1111/mpp.12524. Epub 2017 Feb 14.","Laurent B","Mol Plant Pathol","2018","2016/12/21","PMC6638080","","10.1111/mpp.12524"
"25666439","Mutations in the intellectual disability gene KDM5C reduce protein stability and demethylase activity","Brookes E, Laurent B, Õunap K, Carroll R, Moeschler JB, Field M, Schwartz CE, Gecz J, Shi Y.","Hum Mol Genet. 2015 May 15;24(10):2861-72. doi: 10.1093/hmg/ddv046. Epub 2015 Feb 9.","Brookes E","Hum Mol Genet","2015","2015/02/11","PMC4406297","","10.1093/hmg/ddv046"
"19965638","High-mobility group protein HMGB2 regulates human erythroid differentiation through trans-activation of GFI1B transcription","Laurent B, Randrianarison-Huetz V, Maréchal V, Mayeux P, Dusanter-Fourt I, Duménil D.","Blood. 2010 Jan 21;115(3):687-95. doi: 10.1182/blood-2009-06-230094. Epub 2009 Nov 24.","Laurent B","Blood","2010","2009/12/08","","","10.1182/blood-2009-06-230094"
"17929098","Closed hyperthermic intraperitoneal chemotherapy with open abdomen: a novel technique to reduce exposure of the surgical team to chemotherapy drugs","Benoit L, Cheynel N, Ortega-Deballon P, Giacomo GD, Chauffert B, Rat P.","Ann Surg Oncol. 2008 Feb;15(2):542-6. doi: 10.1245/s10434-007-9635-x. Epub 2007 Oct 10.","Benoit L","Ann Surg Oncol","2008","2007/10/12","PMC2887654","HALMS475180","10.1245/s10434-007-9635-x"
"12759687","[Aeroportia and necrotizing enteritis after chemotherapy with paclitaxel for lung carcinoma]","Benoit L, Favoulet P, Fraisse J, Feutray S, Collin F, Chauffert B, Cuisenier J.","Gastroenterol Clin Biol. 2003 Apr;27(4):423-4.","Benoit L","Gastroenterol Clin Biol","2003","2003/05/22","","",""
"18050868","[What is the role of nurses in hemodialysis?]","Ferrand A, Benoit L.","Soins. 2007 Oct;(719 Suppl):S12-3.","Ferrand A","Soins","2007","2007/12/07","","",""
"15085402","Prevention of peritoneal carcinomatosis from colon cancer cell seeding using a pirarubicin solution in rats and nude mice","Favoulet P, Benoit L, Osmak L, Polycarpe E, Esquis P, Duvillard C, Guiu B, Rat P, Favre JP, Chauffert B.","World J Surg. 2004 May;28(5):451-6. doi: 10.1007/s00268-004-6927-1. Epub 2004 Apr 19.","Favoulet P","World J Surg","2004","2004/04/16","","","10.1007/s00268-004-6927-1"
"36761595","SNP4OrphanSpecies: A bioinformatics pipeline to isolate molecular markers for studying genetic diversity of orphan species","Penaud B, Laurent B, Milhes M, Noüs C, Ehrenmann F, Dutech C.","Biodivers Data J. 2022 Aug 24;10:e85587. doi: 10.3897/BDJ.10.e85587. eCollection 2022.","Penaud B","Biodivers Data J","2022","2023/02/10","PMC9848450","","10.3897/BDJ.10.e85587"
"17033551","Biomechanic study of the human liver during a frontal deceleration","Cheynel N, Serre T, Arnoux PJ, Baque P, Benoit L, Berdah SV, Brunet C.","J Trauma. 2006 Oct;61(4):855-61. doi: 10.1097/01.ta.0000196871.19566.92.","Cheynel N","J Trauma","2006","2006/10/13","","","10.1097/01.ta.0000196871.19566.92"
"14621465","[The emergence of ""consultant"" nurses]","Benoit L.","Soins. 2003 Oct;(679 Suppl):10-2.","Benoit L","Soins","2003","2003/11/19","","",""
"17426470","3' Mutation of the APC gene and family history of FAP in a patient with apparently sporadic desmoid tumors","Benoit L, Faivre L, Cheynel N, Ortega-Deballon P, Facy O, Marty M, Olschwang S, Fraisse J, Cuisenier J.","J Clin Gastroenterol. 2007 Mar;41(3):297-300. doi: 10.1097/MCG.0b013e3180325252.","Benoit L","J Clin Gastroenterol","2007","2007/04/12","","","10.1097/MCG.0b013e3180325252"
"26494788","JMJD1C is required for the survival of acute myeloid leukemia by functioning as a coactivator for key transcription factors","Chen M, Zhu N, Liu X, Laurent B, Tang Z, Eng R, Shi Y, Armstrong SA, Roeder RG.","Genes Dev. 2015 Oct 15;29(20):2123-39. doi: 10.1101/gad.267278.115.","Chen M","Genes Dev","2015","2015/10/24","PMC4617977","","10.1101/gad.267278.115"
"22399799","A short Gfi-1B isoform controls erythroid differentiation by recruiting the LSD1-CoREST complex through the dimethylation of its SNAG domain","Laurent B, Randrianarison-Huetz V, Frisan E, Andrieu-Soler C, Soler E, Fontenay M, Dusanter-Fourt I, Duménil D.","J Cell Sci. 2012 Feb 15;125(Pt 4):993-1002. doi: 10.1242/jcs.095877. Epub 2012 Mar 7.","Laurent B","J Cell Sci","2012","2012/03/09","","","10.1242/jcs.095877"
"20124515","Gfi-1B controls human erythroid and megakaryocytic differentiation by regulating TGF-beta signaling at the bipotent erythro-megakaryocytic progenitor stage","Randrianarison-Huetz V, Laurent B, Bardet V, Blobe GC, Huetz F, Duménil D.","Blood. 2010 Apr 8;115(14):2784-95. doi: 10.1182/blood-2009-09-241752. Epub 2010 Feb 2.","Randrianarison-Huetz V","Blood","2010","2010/02/04","","","10.1182/blood-2009-09-241752"
"23867550","Young children's mapping between arrays, number words, and digits","Benoit L, Lehalle H, Molina M, Tijus C, Jouen F.","Cognition. 2013 Oct;129(1):95-101. doi: 10.1016/j.cognition.2013.06.005. Epub 2013 Jul 16.","Benoit L","Cognition","2013","2013/07/23","","","10.1016/j.cognition.2013.06.005"
"19522008","Gfi-1B promoter remains associated with active chromatin marks throughout erythroid differentiation of human primary progenitor cells","Laurent B, Randrianarison-Huetz V, Kadri Z, Roméo PH, Porteu F, Duménil D.","Stem Cells. 2009 Sep;27(9):2153-62. doi: 10.1002/stem.151.","Laurent B","Stem Cells","2009","2009/06/13","PMC2962905","","10.1002/stem.151"
"22783620","An air quality forecasting system in Beijing--application to the study of dust storm events in China in May 2008","Zhang Q, Laurent B, Velay-Lasry F, Ngo R, Derognat C, Marticorena B, Albergel A.","J Environ Sci (China). 2012;24(1):102-11. doi: 10.1016/s1001-0742(11)60733-x.","Zhang Q","J Environ Sci (China)","2012","2012/07/13","","","10.1016/s1001-0742(11)60733-x"
