PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"28323168","Production and characterization of a highly pure RNA polymerase holoenzyme from Mycobacterium tuberculosis","Herrera-Asmat O, Lubkowska L, Kashlev M, Bustamante CJ, Guerra DG, Kireeva ML.","Protein Expr Purif. 2017 Jun;134:1-10. doi: 10.1016/j.pep.2017.03.013. Epub 2017 Mar 18.","Herrera-Asmat O","Protein Expr Purif","2017","2017/03/22","PMC5479717","NIHMS863087","10.1016/j.pep.2017.03.013"
"24194608","Co-transcriptional production of RNA-DNA hybrids for simultaneous release of multiple split functionalities","Afonin KA, Desai R, Viard M, Kireeva ML, Bindewald E, Case CL, Maciag AE, Kasprzak WK, Kim T, Sappe A, Stepler M, Kewalramani VN, Kashlev M, Blumenthal R, Shapiro BA.","Nucleic Acids Res. 2014 Feb;42(3):2085-97. doi: 10.1093/nar/gkt1001. Epub 2013 Nov 4.","Afonin KA","Nucleic Acids Res","2014","2013/11/07","PMC3919563","","10.1093/nar/gkt1001"
"28341651","A Cre Transcription Fidelity Reporter Identifies GreA as a Major RNA Proofreading Factor in Escherichia coli","Bubunenko MG, Court CB, Rattray AJ, Gotte DR, Kireeva ML, Irizarry-Caro JA, Li X, Jin DJ, Court DL, Strathern JN, Kashlev M.","Genetics. 2017 May;206(1):179-187. doi: 10.1534/genetics.116.198960. Epub 2017 Mar 24.","Bubunenko MG","Genetics","2017","2017/03/26","PMC5419468","","10.1534/genetics.116.198960"
"29487211","Structural basis of transcriptional stalling and bypass of abasic DNA lesion by RNA polymerase II","Wang W, Walmacq C, Chong J, Kashlev M, Wang D.","Proc Natl Acad Sci U S A. 2018 Mar 13;115(11):E2538-E2545. doi: 10.1073/pnas.1722050115. Epub 2018 Feb 27.","Wang W","Proc Natl Acad Sci U S A","2018","2018/03/01","PMC5856558","","10.1073/pnas.1722050115"
"21964334","CTCF-promoted RNA polymerase II pausing links DNA methylation to splicing","Shukla S, Kavak E, Gregory M, Imashimizu M, Shutinoski B, Kashlev M, Oberdoerffer P, Sandberg R, Oberdoerffer S.","Nature. 2011 Nov 3;479(7371):74-9. doi: 10.1038/nature10442.","Shukla S","Nature","2011","2011/10/04","PMC7398428","NIHMS1605560","10.1038/nature10442"
"11856750","Transcription termination: primary intermediates and secondary adducts","Kashlev M, Komissarova N.","J Biol Chem. 2002 Apr 26;277(17):14501-8. doi: 10.1074/jbc.M200215200. Epub 2002 Feb 20.","Kashlev M","J Biol Chem","2002","2002/02/22","","","10.1074/jbc.M200215200"
"24550488","Transcription factors IIS and IIF enhance transcription efficiency by differentially modifying RNA polymerase pausing dynamics","Ishibashi T, Dangkulwanich M, Coello Y, Lionberger TA, Lubkowska L, Ponticelli AS, Kashlev M, Bustamante C.","Proc Natl Acad Sci U S A. 2014 Mar 4;111(9):3419-24. doi: 10.1073/pnas.1401611111. Epub 2014 Feb 18.","Ishibashi T","Proc Natl Acad Sci U S A","2014","2014/02/20","PMC3948276","","10.1073/pnas.1401611111"
"19416863","Mechanism of sequence-specific pausing of bacterial RNA polymerase","Kireeva ML, Kashlev M.","Proc Natl Acad Sci U S A. 2009 Jun 2;106(22):8900-5. doi: 10.1073/pnas.0900407106. Epub 2009 Apr 24.","Kireeva ML","Proc Natl Acad Sci U S A","2009","2009/05/07","PMC2690050","","10.1073/pnas.0900407106"
"25605892","Mechanism of RNA polymerase II bypass of oxidative cyclopurine DNA lesions","Walmacq C, Wang L, Chong J, Scibelli K, Lubkowska L, Gnatt A, Brooks PJ, Wang D, Kashlev M.","Proc Natl Acad Sci U S A. 2015 Feb 3;112(5):E410-9. doi: 10.1073/pnas.1415186112. Epub 2015 Jan 20.","Walmacq C","Proc Natl Acad Sci U S A","2015","2015/01/22","PMC4321233","","10.1073/pnas.1415186112"
"26631078","Erratum to: Visualizing translocation dynamics and nascent transcript errors in paused RNA polymerases in vivo","Imashimizu M, Takahashi H, Oshima T, McIntosh C, Bubunenko M, Court DL, Kashlev M.","Genome Biol. 2015 Dec 2;16:270. doi: 10.1186/s13059-015-0845-4.","Imashimizu M","Genome Biol","2015","2015/12/04","PMC4668607","","10.1186/s13059-015-0845-4"
"23202476","The RNA polymerase bridge helix YFI motif in catalysis, fidelity and translocation","Nedialkov YA, Opron K, Assaf F, Artsimovitch I, Kireeva ML, Kashlev M, Cukier RI, Nudler E, Burton ZF.","Biochim Biophys Acta. 2013 Feb;1829(2):187-98. doi: 10.1016/j.bbagrm.2012.11.005. Epub 2012 Nov 30.","Nedialkov YA","Biochim Biophys Acta","2013","2012/12/04","PMC3619131","NIHMS425534","10.1016/j.bbagrm.2012.11.005"
"19567268","Site-directed mutagenesis, purification and assay of Saccharomyces cerevisiae RNA polymerase II","Domecq C, Kireeva M, Archambault J, Kashlev M, Coulombe B, Burton ZF.","Protein Expr Purif. 2010 Jan;69(1):83-90. doi: 10.1016/j.pep.2009.06.016. Epub 2009 Jun 28.","Domecq C","Protein Expr Purif","2010","2009/07/02","PMC2783771","NIHMS129234","10.1016/j.pep.2009.06.016"
"25976475","Visualizing translocation dynamics and nascent transcript errors in paused RNA polymerases in vivo","Imashimizu M, Takahashi H, Oshima T, McIntosh C, Bubunenko M, Court DL, Kashlev M.","Genome Biol. 2015 May 15;16(1):98. doi: 10.1186/s13059-015-0666-5.","Imashimizu M","Genome Biol","2015","2015/05/16","PMC4457086","","10.1186/s13059-015-0666-5"
"25848054","Productive mRNA stem loop-mediated transcriptional slippage: Crucial features in common with intrinsic terminators","Penno C, Sharma V, Coakley A, O'Connell Motherway M, van Sinderen D, Lubkowska L, Kireeva ML, Kashlev M, Baranov PV, Atkins JF.","Proc Natl Acad Sci U S A. 2015 Apr 21;112(16):E1984-93. doi: 10.1073/pnas.1418384112. Epub 2015 Apr 6.","Penno C","Proc Natl Acad Sci U S A","2015","2015/04/08","PMC4413344","","10.1073/pnas.1418384112"
"18691599","DNA sequences in gal operon override transcription elongation blocks","Lewis DE, Komissarova N, Le P, Kashlev M, Adhya S.","J Mol Biol. 2008 Oct 17;382(4):843-58. doi: 10.1016/j.jmb.2008.07.060. Epub 2008 Jul 27.","Lewis DE","J Mol Biol","2008","2008/08/12","PMC2632883","NIHMS71548","10.1016/j.jmb.2008.07.060"
"18538654","Transient reversal of RNA polymerase II active site closing controls fidelity of transcription elongation","Kireeva ML, Nedialkov YA, Cremona GH, Purtov YA, Lubkowska L, Malagon F, Burton ZF, Strathern JN, Kashlev M.","Mol Cell. 2008 Jun 6;30(5):557-66. doi: 10.1016/j.molcel.2008.04.017.","Kireeva ML","Mol Cell","2008","2008/06/10","PMC7243879","NIHMS1584741","10.1016/j.molcel.2008.04.017"
"19439405","Rpb9 subunit controls transcription fidelity by delaying NTP sequestration in RNA polymerase II","Walmacq C, Kireeva ML, Irvin J, Nedialkov Y, Lubkowska L, Malagon F, Strathern JN, Kashlev M.","J Biol Chem. 2009 Jul 17;284(29):19601-12. doi: 10.1074/jbc.M109.006908. Epub 2009 May 13.","Walmacq C","J Biol Chem","2009","2009/05/15","PMC2740586","","10.1074/jbc.M109.006908"
"17264130","Effects of Friedreich's ataxia (GAA)n*(TTC)n repeats on RNA synthesis and stability","Krasilnikova MM, Kireeva ML, Petrovic V, Knijnikova N, Kashlev M, Mirkin SM.","Nucleic Acids Res. 2007;35(4):1075-84. doi: 10.1093/nar/gkl1140. Epub 2007 Jan 30.","Krasilnikova MM","Nucleic Acids Res","2007","2007/02/01","PMC1851639","","10.1093/nar/gkl1140"
"15808512","Nature of the nucleosomal barrier to RNA polymerase II","Kireeva ML, Hancock B, Cremona GH, Walter W, Studitsky VM, Kashlev M.","Mol Cell. 2005 Apr 1;18(1):97-108. doi: 10.1016/j.molcel.2005.02.027.","Kireeva ML","Mol Cell","2005","2005/04/06","","","10.1016/j.molcel.2005.02.027"
"22405652","Mechanism of translesion transcription by RNA polymerase II and its role in cellular resistance to DNA damage","Walmacq C, Cheung AC, Kireeva ML, Lubkowska L, Ye C, Gotte D, Strathern JN, Carell T, Cramer P, Kashlev M.","Mol Cell. 2012 Apr 13;46(1):18-29. doi: 10.1016/j.molcel.2012.02.006. Epub 2012 Mar 8.","Walmacq C","Mol Cell","2012","2012/03/13","PMC3329276","NIHMS357687","10.1016/j.molcel.2012.02.006"
"20478425","Conformational coupling, bridge helix dynamics and active site dehydration in catalysis by RNA polymerase","Seibold SA, Singh BN, Zhang C, Kireeva M, Domecq C, Bouchard A, Nazione AM, Feig M, Cukier RI, Coulombe B, Kashlev M, Hampsey M, Burton ZF.","Biochim Biophys Acta. 2010 Aug;1799(8):575-87. doi: 10.1016/j.bbagrm.2010.05.002. Epub 2010 May 15.","Seibold SA","Biochim Biophys Acta","2010","2010/05/19","PMC2922424","NIHMS218124","10.1016/j.bbagrm.2010.05.002"
"14712704","Engineering of elongation complexes of bacterial and yeast RNA polymerases","Komissarova N, Kireeva ML, Becker J, Sidorenkov I, Kashlev M.","Methods Enzymol. 2003;371:233-51. doi: 10.1016/S0076-6879(03)71017-9.","Komissarova N","Methods Enzymol","2003","2004/01/10","","","10.1016/S0076-6879(03)71017-9"
"29771376","RNA-DNA and DNA-DNA base-pairing at the upstream edge of the transcription bubble regulate translocation of RNA polymerase and transcription rate","KIreeva M, Trang C, Matevosyan G, Turek-Herman J, Chasov V, Lubkowska L, Kashlev M.","Nucleic Acids Res. 2018 Jun 20;46(11):5764-5775. doi: 10.1093/nar/gky393.","KIreeva M","Nucleic Acids Res","2018","2018/05/18","PMC6009650","","10.1093/nar/gky393"
"16510790","Mutations in the Saccharomyces cerevisiae RPB1 gene conferring hypersensitivity to 6-azauracil","Malagon F, Kireeva ML, Shafer BK, Lubkowska L, Kashlev M, Strathern JN.","Genetics. 2006 Apr;172(4):2201-9. doi: 10.1534/genetics.105.052415. Epub 2006 Mar 1.","Malagon F","Genetics","2006","2006/03/03","PMC1456368","","10.1534/genetics.105.052415"
"17361130","Backtracking determines the force sensitivity of RNAP II in a factor-dependent manner","Galburt EA, Grill SW, Wiedmann A, Lubkowska L, Choy J, Nogales E, Kashlev M, Bustamante C.","Nature. 2007 Apr 12;446(7137):820-3. doi: 10.1038/nature05701. Epub 2007 Mar 14.","Galburt EA","Nature","2007","2007/03/16","","","10.1038/nature05701"
"11931762","Nucleosome remodeling induced by RNA polymerase II: loss of the H2A/H2B dimer during transcription","Kireeva ML, Walter W, Tchernajenko V, Bondarenko V, Kashlev M, Studitsky VM.","Mol Cell. 2002 Mar;9(3):541-52. doi: 10.1016/s1097-2765(02)00472-0.","Kireeva ML","Mol Cell","2002","2002/04/05","","","10.1016/s1097-2765(02)00472-0"
"24066225","Complete dissection of transcription elongation reveals slow translocation of RNA polymerase II in a linear ratchet mechanism","Dangkulwanich M, Ishibashi T, Liu S, Kireeva ML, Lubkowska L, Kashlev M, Bustamante CJ.","Elife. 2013 Sep 24;2:e00971. doi: 10.7554/eLife.00971.","Dangkulwanich M","Elife","2013","2013/09/26","PMC3778554","","10.7554/eLife.00971"
"31719185","NusG-Dependent RNA Polymerase Pausing and Tylosin-Dependent Ribosome Stalling Are Required for Tylosin Resistance by Inducing 23S rRNA Methylation in Bacillus subtilis","Yakhnin H, Yakhnin AV, Mouery BL, Mandell ZF, Karbasiafshar C, Kashlev M, Babitzke P.","mBio. 2019 Nov 12;10(6):e02665-19. doi: 10.1128/mBio.02665-19.","Yakhnin H","mBio","2019","2019/11/14","PMC6851288","","10.1128/mBio.02665-19"
"22676913","Molecular dynamics and mutational analysis of the catalytic and translocation cycle of RNA polymerase","Kireeva ML, Opron K, Seibold SA, Domecq C, Cukier RI, Coulombe B, Kashlev M, Burton ZF.","BMC Biophys. 2012 Jun 7;5:11. doi: 10.1186/2046-1682-5-11.","Kireeva ML","BMC Biophys","2012","2012/06/09","PMC3533926","","10.1186/2046-1682-5-11"
"21730074","Interaction of RNA polymerase II fork loop 2 with downstream non-template DNA regulates transcription elongation","Kireeva ML, Domecq C, Coulombe B, Burton ZF, Kashlev M.","J Biol Chem. 2011 Sep 2;286(35):30898-30910. doi: 10.1074/jbc.M111.260844. Epub 2011 Jul 5.","Kireeva ML","J Biol Chem","2011","2011/07/07","PMC3162450","","10.1074/jbc.M111.260844"
"26272746","Allosteric Activation of Bacterial Swi2/Snf2 (Switch/Sucrose Non-fermentable) Protein RapA by RNA Polymerase: BIOCHEMICAL AND STRUCTURAL STUDIES","Kakar S, Fang X, Lubkowska L, Zhou YN, Shaw GX, Wang YX, Jin DJ, Kashlev M, Ji X.","J Biol Chem. 2015 Sep 25;290(39):23656-69. doi: 10.1074/jbc.M114.618801. Epub 2015 Aug 13.","Kakar S","J Biol Chem","2015","2015/08/15","PMC4583045","","10.1074/jbc.M114.618801"
"12851391","Bacterial polymerase and yeast polymerase II use similar mechanisms for transcription through nucleosomes","Walter W, Kireeva ML, Studitsky VM, Kashlev M.","J Biol Chem. 2003 Sep 19;278(38):36148-56. doi: 10.1074/jbc.M305647200. Epub 2003 Jul 8.","Walter W","J Biol Chem","2003","2003/07/10","","","10.1074/jbc.M305647200"
"12453422","Shortening of RNA:DNA hybrid in the elongation complex of RNA polymerase is a prerequisite for transcription termination","Komissarova N, Becker J, Solter S, Kireeva M, Kashlev M.","Mol Cell. 2002 Nov;10(5):1151-62. doi: 10.1016/s1097-2765(02)00738-4.","Komissarova N","Mol Cell","2002","2002/11/28","","","10.1016/s1097-2765(02)00738-4"
"23166498","Sensitivity of mitochondrial transcription and resistance of RNA polymerase II dependent nuclear transcription to antiviral ribonucleosides","Arnold JJ, Sharma SD, Feng JY, Ray AS, Smidansky ED, Kireeva ML, Cho A, Perry J, Vela JE, Park Y, Xu Y, Tian Y, Babusis D, Barauskus O, Peterson BR, Gnatt A, Kashlev M, Zhong W, Cameron CE.","PLoS Pathog. 2012;8(11):e1003030. doi: 10.1371/journal.ppat.1003030. Epub 2012 Nov 15.","Arnold JJ","PLoS Pathog","2012","2012/11/21","PMC3499576","","10.1371/journal.ppat.1003030"
"23223236","Isolation and characterization of RNA polymerase rpoB mutations that alter transcription slippage during elongation in Escherichia coli","Zhou YN, Lubkowska L, Hui M, Court C, Chen S, Court DL, Strathern J, Jin DJ, Kashlev M.","J Biol Chem. 2013 Jan 25;288(4):2700-10. doi: 10.1074/jbc.M112.429464. Epub 2012 Dec 5.","Zhou YN","J Biol Chem","2013","2012/12/11","PMC3554936","","10.1074/jbc.M112.429464"
"24758371","In silico design and enzymatic synthesis of functional RNA nanoparticles","Afonin KA, Kasprzak WK, Bindewald E, Kireeva M, Viard M, Kashlev M, Shapiro BA.","Acc Chem Res. 2014 Jun 17;47(6):1731-41. doi: 10.1021/ar400329z. Epub 2014 Apr 23.","Afonin KA","Acc Chem Res","2014","2014/04/25","PMC4066900","","10.1021/ar400329z"
"14712640","Assays and affinity purification of biotinylated and nonbiotinylated forms of double-tagged core RNA polymerase II from Saccharomyces cerevisiae","Kireeva ML, Lubkowska L, Komissarova N, Kashlev M.","Methods Enzymol. 2003;370:138-55. doi: 10.1016/S0076-6879(03)70012-3.","Kireeva ML","Methods Enzymol","2003","2004/01/10","","","10.1016/S0076-6879(03)70012-3"
"23238253","Intrinsic translocation barrier as an initial step in pausing by RNA polymerase II","Imashimizu M, Kireeva ML, Lubkowska L, Gotte D, Parks AR, Strathern JN, Kashlev M.","J Mol Biol. 2013 Feb 22;425(4):697-712. doi: 10.1016/j.jmb.2012.12.002. Epub 2012 Dec 10.","Imashimizu M","J Mol Biol","2013","2012/12/15","PMC7649676","NIHMS428102","10.1016/j.jmb.2012.12.002"
"19398005","Millisecond phase kinetic analysis of elongation catalyzed by human, yeast, and Escherichia coli RNA polymerase","Kireeva M, Nedialkov YA, Gong XQ, Zhang C, Xiong Y, Moon W, Burton ZF, Kashlev M.","Methods. 2009 Aug;48(4):333-45. doi: 10.1016/j.ymeth.2009.04.008. Epub 2009 May 4.","Kireeva M","Methods","2009","2009/04/29","PMC2721912","NIHMS113611","10.1016/j.ymeth.2009.04.008"
"24828529","Unveiling translocation intermediates of RNA polymerase","Imashimizu M, Kashlev M.","Proc Natl Acad Sci U S A. 2014 May 27;111(21):7507-8. doi: 10.1073/pnas.1406413111. Epub 2014 May 14.","Imashimizu M","Proc Natl Acad Sci U S A","2014","2014/05/16","PMC4040548","","10.1073/pnas.1406413111"
"14712701","Strategies and methods of cross-linking of RNA polymerase active center","Mustaev A, Zaychikov E, Grachev M, Kozlov M, Severinov K, Epshtein V, Korzheva N, Bereshchenko O, Markovtsov V, Lukhtanov E, Tsarev I, Maximova T, Kashlev M, Bass I, Nikiforov V, Goldfarb A.","Methods Enzymol. 2003;371:191-206. doi: 10.1016/S0076-6879(03)71014-3.","Mustaev A","Methods Enzymol","2003","2004/01/10","","","10.1016/S0076-6879(03)71014-3"
"14712694","Iodine-125 radioprobing of E. coli RNA polymerase transcription elongation complexes","Karamychev VN, Tatusov A, Komissarova N, Kashlev M, Neumann RD, Zhurkin VB, Panyutin IG.","Methods Enzymol. 2003;371:106-20. doi: 10.1016/s0076-6879(03)71007-6.","Karamychev VN","Methods Enzymol","2003","2004/01/10","","","10.1016/s0076-6879(03)71007-6"
