PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"16399643","The mechanism distinguishability problem in biochemical kinetics: the single-enzyme, single-substrate reaction as a case study","Schnell S, Chappell MJ, Evans ND, Roussel MR.","C R Biol. 2006 Jan;329(1):51-61. doi: 10.1016/j.crvi.2005.09.005. Epub 2005 Oct 19.","Schnell S","C R Biol","2006","2006/01/10","","","10.1016/j.crvi.2005.09.005"
"22698892","Turing-Hopf instability in biochemical reaction networks arising from pairs of subnetworks","Mincheva M, Roussel MR.","Math Biosci. 2012 Nov;240(1):1-11. doi: 10.1016/j.mbs.2012.05.007. Epub 2012 Jun 12.","Mincheva M","Math Biosci","2012","2012/06/16","","","10.1016/j.mbs.2012.05.007"
"12779453","Invariant manifold methods for metabolic model reduction","Roussel MR, Fraser SJ.","Chaos. 2001 Mar;11(1):196-206. doi: 10.1063/1.1349891.","Roussel MR","Chaos","2001","2003/06/05","","","10.1063/1.1349891"
"32413365","Small binding-site clearance delays are not negligible in gene expression modeling","Trofimenkoff EAM, Roussel MR.","Math Biosci. 2020 Jul;325:108376. doi: 10.1016/j.mbs.2020.108376. Epub 2020 May 12.","Trofimenkoff EAM","Math Biosci","2020","2020/05/16","","","10.1016/j.mbs.2020.108376"
"17250739","Observation of a chaotic multioscillatory metabolic attractor by real-time monitoring of a yeast continuous culture","Roussel MR, Lloyd D.","FEBS J. 2007 Feb;274(4):1011-8. doi: 10.1111/j.1742-4658.2007.05651.x. Epub 2007 Jan 19.","Roussel MR","FEBS J","2007","2007/01/26","","","10.1111/j.1742-4658.2007.05651.x"
"17541595","Graph-theoretic methods for the analysis of chemical and biochemical networks. II. Oscillations in networks with delays","Mincheva M, Roussel MR.","J Math Biol. 2007 Jul;55(1):87-104. doi: 10.1007/s00285-007-0098-2. Epub 2007 May 31.","Mincheva M","J Math Biol","2007","2007/06/02","","","10.1007/s00285-007-0098-2"
"11851369","A model for the enhancement of fitness in cyanobacteria based on resonance of a circadian oscillator with the external light-dark cycle","Gonze D, Roussel MR, Goldbeter A.","J Theor Biol. 2002 Feb 21;214(4):577-97. doi: 10.1006/jtbi.2001.2476.","Gonze D","J Theor Biol","2002","2002/02/20","","","10.1006/jtbi.2001.2476"
"17541594","Graph-theoretic methods for the analysis of chemical and biochemical networks. I. Multistability and oscillations in ordinary differential equation models","Mincheva M, Roussel MR.","J Math Biol. 2007 Jul;55(1):61-86. doi: 10.1007/s00285-007-0099-1. Epub 2007 May 31.","Mincheva M","J Math Biol","2007","2007/06/02","","","10.1007/s00285-007-0099-1"
"17200603","Validation of an algorithm for delay stochastic simulation of transcription and translation in prokaryotic gene expression","Roussel MR, Zhu R.","Phys Biol. 2006 Dec 8;3(4):274-84. doi: 10.1088/1478-3975/3/4/005.","Roussel MR","Phys Biol","2006","2007/01/04","","","10.1088/1478-3975/3/4/005"
"22154946","Feedforward non-Michaelis-Menten mechanism for CO(2) uptake by Rubisco: contribution of carbonic anhydrases and photorespiration to optimization of photosynthetic carbon assimilation","Igamberdiev AU, Roussel MR.","Biosystems. 2012 Mar;107(3):158-66. doi: 10.1016/j.biosystems.2011.11.008. Epub 2011 Dec 4.","Igamberdiev AU","Biosystems","2012","2011/12/14","","","10.1016/j.biosystems.2011.11.008"
"22668825","A biochemically semi-detailed model of auxin-mediated vein formation in plant leaves","Roussel MR, Slingerland MJ.","Biosystems. 2012 Sep;109(3):475-87. doi: 10.1016/j.biosystems.2012.05.010. Epub 2012 Jun 2.","Roussel MR","Biosystems","2012","2012/06/07","","","10.1016/j.biosystems.2012.05.010"
"17007962","Oscillations of the internal CO(2) concentration in tobacco leaves transferred to low CO(2)","Roussel MR, Ivlev AA, Igamberdiev AU.","J Plant Physiol. 2007 Sep;164(9):1188-96. doi: 10.1016/j.jplph.2006.08.004. Epub 2006 Sep 27.","Roussel MR","J Plant Physiol","2007","2006/09/30","","","10.1016/j.jplph.2006.08.004"
"17144685","A graph-theoretic method for detecting potential Turing bifurcations","Mincheva M, Roussel MR.","J Chem Phys. 2006 Nov 28;125(20):204102. doi: 10.1063/1.2397073.","Mincheva M","J Chem Phys","2006","2006/12/06","","","10.1063/1.2397073"
"16367750","Optimal observability of sustained stochastic competitive inhibition oscillations at organellar volumes","Davis KL, Roussel MR.","FEBS J. 2006 Jan;273(1):84-95. doi: 10.1111/j.1742-4658.2005.05043.x.","Davis KL","FEBS J","2006","2005/12/22","","","10.1111/j.1742-4658.2005.05043.x"
"15527335","Reducing a chemical master equation by invariant manifold methods","Roussel MR, Zhu R.","J Chem Phys. 2004 Nov 8;121(18):8716-30. doi: 10.1063/1.1802495.","Roussel MR","J Chem Phys","2004","2004/11/06","","","10.1063/1.1802495"
"15267727","Pattern formation in excitable media with concentration-dependent diffusivities","Roussel MR, Wang J.","J Chem Phys. 2004 May 1;120(17):8079-88. doi: 10.1063/1.1689640.","Roussel MR","J Chem Phys","2004","2004/07/23","","","10.1063/1.1689640"
"17166011","The functional equation truncation method for approximating slow invariant manifolds: a rapid method for computing intrinsic low-dimensional manifolds","Roussel MR, Tang T.","J Chem Phys. 2006 Dec 7;125(21):214103. doi: 10.1063/1.2402172.","Roussel MR","J Chem Phys","2006","2006/12/15","","","10.1063/1.2402172"
