PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"34791045","Vernal: a tool for mining fuzzy network motifs in RNA","Oliver C, Mallet V, Philippopoulos P, Hamilton WL, Waldispühl J.","Bioinformatics. 2022 Jan 27;38(4):970-976. doi: 10.1093/bioinformatics/btab768.","Oliver C","Bioinformatics","2022","2021/11/18","","","10.1093/bioinformatics/btab768"
"31467146","On the emergence of structural complexity in RNA replicators","Oliver CG, Reinharz V, Waldispühl J.","RNA. 2019 Dec;25(12):1579-1591. doi: 10.1261/rna.070391.119. Epub 2019 Aug 29.","Oliver CG","RNA","2019","2019/08/31","PMC6859851","","10.1261/rna.070391.119"
"32652015","Augmented base pairing networks encode RNA-small molecule binding preferences","Oliver C, Mallet V, Gendron RS, Reinharz V, Hamilton WL, Moitessier N, Waldispühl J.","Nucleic Acids Res. 2020 Aug 20;48(14):7690-7699. doi: 10.1093/nar/gkaa583.","Oliver C","Nucleic Acids Res","2020","2020/07/12","PMC7430648","","10.1093/nar/gkaa583"
"34048427","Finding recurrent RNA structural networks with fast maximal common subgraphs of edge-colored graphs","Soulé A, Reinharz V, Sarrazin-Gendron R, Denise A, Waldispühl J.","PLoS Comput Biol. 2021 May 28;17(5):e1008990. doi: 10.1371/journal.pcbi.1008990. eCollection 2021 May.","Soulé A","PLoS Comput Biol","2021","2021/05/28","PMC8191989","","10.1371/journal.pcbi.1008990"
"30998377","Predicting Positions of Bridging Water Molecules in Nucleic Acid-Ligand Complexes","Wei W, Luo J, Waldispühl J, Moitessier N.","J Chem Inf Model. 2019 Jun 24;59(6):2941-2951. doi: 10.1021/acs.jcim.9b00163. Epub 2019 May 2.","Wei W","J Chem Inf Model","2019","2019/04/19","","","10.1021/acs.jcim.9b00163"
"24766258","Simultaneous alignment and folding of protein sequences","Waldispühl J, O'Donnell CW, Will S, Devadas S, Backofen R, Berger B.","J Comput Biol. 2014 Jul;21(7):477-91. doi: 10.1089/cmb.2013.0163. Epub 2014 Apr 25.","Waldispühl J","J Comput Biol","2014","2014/04/29","PMC4082353","","10.1089/cmb.2013.0163"
"28632429","On Stable States in a Topologically Driven Protein Folding Model","Dai Z, Becerra D, Waldispühl J.","J Comput Biol. 2017 Sep;24(9):851-862. doi: 10.1089/cmb.2017.0034. Epub 2017 Jun 20.","Dai Z","J Comput Biol","2017","2017/06/21","","","10.1089/cmb.2017.0034"
"25577374","Modeling and predicting RNA three-dimensional structures","Waldispühl J, Reinharz V.","Methods Mol Biol. 2015;1269:101-21. doi: 10.1007/978-1-4939-2291-8_6.","Waldispühl J","Methods Mol Biol","2015","2015/01/12","","","10.1007/978-1-4939-2291-8_6"
"32986426","OptiMol: Optimization of Binding Affinities in Chemical Space for Drug Discovery","Boitreaud J, Mallet V, Oliver C, Waldispühl J.","J Chem Inf Model. 2020 Dec 28;60(12):5658-5666. doi: 10.1021/acs.jcim.0c00833. Epub 2020 Oct 7.","Boitreaud J","J Chem Inf Model","2020","2020/09/28","","","10.1021/acs.jcim.0c00833"
"24148814","Open-Phylo: a customizable crowd-computing platform for multiple sequence alignment","Kwak D, Kam A, Becerra D, Zhou Q, Hops A, Zarour E, Kam A, Sarmenta L, Blanchette M, Waldispühl J.","Genome Biol. 2013;14(10):R116. doi: 10.1186/gb-2013-14-10-r116.","Kwak D","Genome Biol","2013","2013/10/24","PMC4014878","","10.1186/gb-2013-14-10-r116"
"28525607","RNA-MoIP: prediction of RNA secondary structure and local 3D motifs from sequence data","Yao J, Reinharz V, Major F, Waldispühl J.","Nucleic Acids Res. 2017 Jul 3;45(W1):W440-W444. doi: 10.1093/nar/gkx429.","Yao J","Nucleic Acids Res","2017","2017/05/20","PMC5793723","","10.1093/nar/gkx429"
"31971575","incaRNAfbinv 2.0: a webserver and software with motif control for fragment-based design of RNAs","Retwitzer MD, Reinharz V, Churkin A, Ponty Y, Waldispühl J, Barash D.","Bioinformatics. 2020 May 1;36(9):2920-2922. doi: 10.1093/bioinformatics/btaa039.","Retwitzer MD","Bioinformatics","2020","2020/01/24","","","10.1093/bioinformatics/btaa039"
"27095200","Combining structure probing data on RNA mutants with evolutionary information reveals RNA-binding interfaces","Reinharz V, Ponty Y, Waldispühl J.","Nucleic Acids Res. 2016 Jun 20;44(11):e104. doi: 10.1093/nar/gkw217. Epub 2016 Apr 19.","Reinharz V","Nucleic Acids Res","2016","2016/04/21","PMC4914100","","10.1093/nar/gkw217"
"28666332","Corrigendum: RNA-MoIP: prediction of RNA secondary structure and local 3D motifs from sequence data","Yao J, Reinharz V, Major F, Waldispühl J.","Nucleic Acids Res. 2017 Jul 3;45(W1):W573. doi: 10.1093/nar/gkx575.","Yao J","Nucleic Acids Res","2017","2017/07/02","PMC5570209","","10.1093/nar/gkx575"
"25903685","Computational re-engineering of Amylin sequence with reduced amyloidogenic potential","Smaoui MR, Waldispühl J.","BMC Struct Biol. 2015 Apr 24;15:7. doi: 10.1186/s12900-015-0034-4.","Smaoui MR","BMC Struct Biol","2015","2015/04/24","PMC4428086","","10.1186/s12900-015-0034-4"
"27185893","incaRNAfbinv: a web server for the fragment-based design of RNA sequences","Drory Retwitzer M, Reinharz V, Ponty Y, Waldispühl J, Barash D.","Nucleic Acids Res. 2016 Jul 8;44(W1):W308-14. doi: 10.1093/nar/gkw440. Epub 2016 May 16.","Drory Retwitzer M","Nucleic Acids Res","2016","2016/05/18","PMC5741205","","10.1093/nar/gkw440"
"32160035","A Nested 2-Level Cross-Validation Ensemble Learning Pipeline Suggests a Negative Pressure Against Crosstalk snoRNA-mRNA Interactions in Saccharomyces cerevisiae","Soulé A, Steyaert JM, Waldispühl J.","J Comput Biol. 2020 Mar;27(3):390-402. doi: 10.1089/cmb.2019.0464.","Soulé A","J Comput Biol","2020","2020/03/12","","","10.1089/cmb.2019.0464"
"29608773","Mining for recurrent long-range interactions in RNA structures reveals embedded hierarchies in network families","Reinharz V, Soulé A, Westhof E, Waldispühl J, Denise A.","Nucleic Acids Res. 2018 May 4;46(8):3841-3851. doi: 10.1093/nar/gky197.","Reinharz V","Nucleic Acids Res","2018","2018/04/03","PMC5934684","","10.1093/nar/gky197"
"23442919","Computational assembly of polymorphic amyloid fibrils reveals stable aggregates","Smaoui MR, Poitevin F, Delarue M, Koehl P, Orland H, Waldispühl J.","Biophys J. 2013 Feb 5;104(3):683-93. doi: 10.1016/j.bpj.2012.12.037.","Smaoui MR","Biophys J","2013","2013/02/28","PMC3566450","","10.1016/j.bpj.2012.12.037"
"31584628","Fast and flexible coarse-grained prediction of protein folding routes using ensemble modeling and evolutionary sequence variation","Becerra D, Butyaev A, Waldispühl J.","Bioinformatics. 2020 Mar 1;36(5):1420-1428. doi: 10.1093/bioinformatics/btz743.","Becerra D","Bioinformatics","2020","2019/10/05","","","10.1093/bioinformatics/btz743"
"23748952","SPARCS: a web server to analyze (un)structured regions in coding RNA sequences","Zhang Y, Ponty Y, Blanchette M, Lécuyer E, Waldispühl J.","Nucleic Acids Res. 2013 Jul;41(Web Server issue):W480-5. doi: 10.1093/nar/gkt461. Epub 2013 Jun 8.","Zhang Y","Nucleic Acids Res","2013","2013/06/11","PMC3692110","","10.1093/nar/gkt461"
"21685090","A method for probing the mutational landscape of amyloid structure","O'Donnell CW, Waldispühl J, Lis M, Halfmann R, Devadas S, Lindquist S, Berger B.","Bioinformatics. 2011 Jul 1;27(13):i34-42. doi: 10.1093/bioinformatics/btr238.","O'Donnell CW","Bioinformatics","2011","2011/06/21","PMC3117379","","10.1093/bioinformatics/btr238"
"25777526","Probing the binding affinity of amyloids to reduce toxicity of oligomers in diabetes","Smaoui MR, Orland H, Waldispühl J.","Bioinformatics. 2015 Jul 15;31(14):2294-302. doi: 10.1093/bioinformatics/btv143. Epub 2015 Mar 15.","Smaoui MR","Bioinformatics","2015","2015/03/18","PMC4495297","","10.1093/bioinformatics/btv143"
"18688270","Efficient algorithms for probing the RNA mutation landscape","Waldispühl J, Devadas S, Berger B, Clote P.","PLoS Comput Biol. 2008 Aug 8;4(8):e1000124. doi: 10.1371/journal.pcbi.1000124.","Waldispühl J","PLoS Comput Biol","2008","2008/08/09","PMC2475669","","10.1371/journal.pcbi.1000124"
"22412834","Phylo: a citizen science approach for improving multiple sequence alignment","Kawrykow A, Roumanis G, Kam A, Kwak D, Leung C, Wu C, Zarour E; Phylo players; Sarmenta L, Blanchette M, Waldispühl J.","PLoS One. 2012;7(3):e31362. doi: 10.1371/journal.pone.0031362. Epub 2012 Mar 7.","Kawrykow A","PLoS One","2012","2012/03/14","PMC3296692","","10.1371/journal.pone.0031362"
"28185557","Reconstruction of ancestral RNA sequences under multiple structural constraints","Tremblay-Savard O, Reinharz V, Waldispühl J.","BMC Genomics. 2016 Nov 11;17(Suppl 10):862. doi: 10.1186/s12864-016-3105-4.","Tremblay-Savard O","BMC Genomics","2016","2017/02/11","PMC5123390","","10.1186/s12864-016-3105-4"
"25990738","A low-latency, big database system and browser for storage, querying and visualization of 3D genomic data","Butyaev A, Mavlyutov R, Blanchette M, Cudré-Mauroux P, Waldispühl J.","Nucleic Acids Res. 2015 Sep 18;43(16):e103. doi: 10.1093/nar/gkv476. Epub 2015 May 18.","Butyaev A","Nucleic Acids Res","2015","2015/05/21","PMC4652742","","10.1093/nar/gkv476"
"30828711","Automated, customizable and efficient identification of 3D base pair modules with BayesPairing","Sarrazin-Gendron R, Reinharz V, Oliver CG, Moitessier N, Waldispühl J.","Nucleic Acids Res. 2019 Apr 23;47(7):3321-3332. doi: 10.1093/nar/gkz102.","Sarrazin-Gendron R","Nucleic Acids Res","2019","2019/03/05","PMC6468301","","10.1093/nar/gkz102"
"19531740","RNAmutants: a web server to explore the mutational landscape of RNA secondary structures","Waldispühl J, Devadas S, Berger B, Clote P.","Nucleic Acids Res. 2009 Jul;37(Web Server issue):W281-6. doi: 10.1093/nar/gkp477. Epub 2009 Jun 16.","Waldispühl J","Nucleic Acids Res","2009","2009/06/18","PMC2703890","","10.1093/nar/gkp477"
"21958108","Efficient traversal of beta-sheet protein folding pathways using ensemble models","Shenker S, O'Donnell CW, Devadas S, Berger B, Waldispühl J.","J Comput Biol. 2011 Nov;18(11):1635-47. doi: 10.1089/cmb.2011.0176. Epub 2011 Sep 29.","Shenker S","J Comput Biol","2011","2011/10/01","","","10.1089/cmb.2011.0176"
"25809921","Complete characterization of the mutation landscape reveals the effect on amylin stability and amyloidogenicity","Smaoui MR, Waldispühl J.","Proteins. 2015 Jun;83(6):1014-26. doi: 10.1002/prot.24795. Epub 2015 Apr 2.","Smaoui MR","Proteins","2015","2015/03/27","","","10.1002/prot.24795"
"24874694","Exploration of the dynamic properties of protein complexes predicted from spatially constrained protein-protein interaction networks","Yen EA, Tsay A, Waldispuhl J, Vogel J.","PLoS Comput Biol. 2014 May 29;10(5):e1003654. doi: 10.1371/journal.pcbi.1003654. eCollection 2014 May.","Yen EA","PLoS Comput Biol","2014","2014/05/31","PMC4038459","","10.1371/journal.pcbi.1003654"
"22035326","An unbiased adaptive sampling algorithm for the exploration of RNA mutational landscapes under evolutionary pressure","Waldispühl J, Ponty Y.","J Comput Biol. 2011 Nov;18(11):1465-79. doi: 10.1089/cmb.2011.0181. Epub 2011 Oct 28.","Waldispühl J","J Comput Biol","2011","2011/11/01","","","10.1089/cmb.2011.0181"
"25592593","Crowdsourcing RNA structural alignments with an online computer game","Waldispühl J, Kam A, Gardner PP.","Pac Symp Biocomput. 2015:330-41.","Waldispühl J","Pac Symp Biocomput","2015","2015/01/17","","",""
"22689763","Towards 3D structure prediction of large RNA molecules: an integer programming framework to insert local 3D motifs in RNA secondary structure","Reinharz V, Major F, Waldispühl J.","Bioinformatics. 2012 Jun 15;28(12):i207-14. doi: 10.1093/bioinformatics/bts226.","Reinharz V","Bioinformatics","2012","2012/06/13","PMC3371858","","10.1093/bioinformatics/bts226"
"21596778","corRna: a web server for predicting multiple-point deleterious mutations in structural RNAs","Lam E, Kam A, Waldispühl J.","Nucleic Acids Res. 2011 Jul;39(Web Server issue):W160-6. doi: 10.1093/nar/gkr358. Epub 2011 May 19.","Lam E","Nucleic Acids Res","2011","2011/05/21","PMC3125766","","10.1093/nar/gkr358"
"18004792","Modeling ensembles of transmembrane beta-barrel proteins","Waldispühl J, O'Donnell CW, Devadas S, Clote P, Berger B.","Proteins. 2008 May 15;71(3):1097-112. doi: 10.1002/prot.21788.","Waldispühl J","Proteins","2008","2007/11/16","","","10.1002/prot.21788"
"22941632","A global sampling approach to designing and reengineering RNA secondary structures","Levin A, Lis M, Ponty Y, O'Donnell CW, Devadas S, Berger B, Waldispühl J.","Nucleic Acids Res. 2012 Nov 1;40(20):10041-52. doi: 10.1093/nar/gks768. Epub 2012 Aug 31.","Levin A","Nucleic Acids Res","2012","2012/09/04","PMC3488226","","10.1093/nar/gks768"
"28096892","Investigating Mutations to Reduce Huntingtin Aggregation by Increasing Htt-N-Terminal Stability and Weakening Interactions with PolyQ Domain","Smaoui MR, Mazza-Anthony C, Waldispühl J.","Comput Math Methods Med. 2016;2016:6247867. doi: 10.1155/2016/6247867. Epub 2016 Dec 14.","Smaoui MR","Comput Math Methods Med","2016","2017/01/19","PMC5206856","","10.1155/2016/6247867"
"23812999","A weighted sampling algorithm for the design of RNA sequences with targeted secondary structure and nucleotide distribution","Reinharz V, Ponty Y, Waldispühl J.","Bioinformatics. 2013 Jul 1;29(13):i308-15. doi: 10.1093/bioinformatics/btt217.","Reinharz V","Bioinformatics","2013","2013/07/02","PMC3694657","","10.1093/bioinformatics/btt217"
"24134390","Using structural and evolutionary information to detect and correct pyrosequencing errors in noncoding RNAs","Reinharz V, Ponty Y, Waldispühl J.","J Comput Biol. 2013 Nov;20(11):905-19. doi: 10.1089/cmb.2013.0085. Epub 2013 Oct 17.","Reinharz V","J Comput Biol","2013","2013/10/19","PMC3822367","","10.1089/cmb.2013.0085"
