PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"27150304","Presurgical Dentofacial Orthopedic Management of the Cleft Patient","Smith KS, Henry BT, Scott MA.","Oral Maxillofac Surg Clin North Am. 2016 May;28(2):169-76. doi: 10.1016/j.coms.2016.01.003.","Smith KS","Oral Maxillofac Surg Clin North Am","2016","2016/05/07","","","10.1016/j.coms.2016.01.003"
"28811264","Protein coding genes as hosts for noncoding RNA expression","Boivin V, Deschamps-Francoeur G, Scott MS.","Semin Cell Dev Biol. 2018 Mar;75:3-12. doi: 10.1016/j.semcdb.2017.08.016. Epub 2017 Aug 12.","Boivin V","Semin Cell Dev Biol","2018","2017/08/17","","","10.1016/j.semcdb.2017.08.016"
"21664409","From snoRNA to miRNA: Dual function regulatory non-coding RNAs","Scott MS, Ono M.","Biochimie. 2011 Nov;93(11):1987-92. doi: 10.1016/j.biochi.2011.05.026. Epub 2011 Jun 2.","Scott MS","Biochimie","2011","2011/06/14","PMC3476530","","10.1016/j.biochi.2011.05.026"
"25209345","Roles of bone morphogenetic protein signaling in osteosarcoma","Nguyen A, Scott MA, Dry SM, James AW.","Int Orthop. 2014 Nov;38(11):2313-22. doi: 10.1007/s00264-014-2512-x. Epub 2014 Sep 11.","Nguyen A","Int Orthop","2014","2014/09/12","","","10.1007/s00264-014-2512-x"
"25879954","The emerging landscape of small nucleolar RNAs in cell biology","Dupuis-Sandoval F, Poirier M, Scott MS.","Wiley Interdiscip Rev RNA. 2015 Jul-Aug;6(4):381-97. doi: 10.1002/wrna.1284. Epub 2015 Apr 16.","Dupuis-Sandoval F","Wiley Interdiscip Rev RNA","2015","2015/04/17","PMC4696412","","10.1002/wrna.1284"
"32161257","UBB pseudogene 4 encodes functional ubiquitin variants","Dubois ML, Meller A, Samandi S, Brunelle M, Frion J, Brunet MA, Toupin A, Beaudoin MC, Jacques JF, Lévesque D, Scott MS, Lavigne P, Roucou X, Boisvert FM.","Nat Commun. 2020 Mar 11;11(1):1306. doi: 10.1038/s41467-020-15090-6.","Dubois ML","Nat Commun","2020","2020/03/13","PMC7066184","","10.1038/s41467-020-15090-6"
"35999447","Duplicated ribosomal protein paralogs promote alternative translation and drug resistance","Malik Ghulam M, Catala M, Reulet G, Scott MS, Abou Elela S.","Nat Commun. 2022 Aug 23;13(1):4938. doi: 10.1038/s41467-022-32717-y.","Malik Ghulam M","Nat Commun","2022","2022/08/23","PMC9399092","","10.1038/s41467-022-32717-y"
"33819356","Cardiomyocyte-specific Srsf3 deletion reveals a mitochondrial regulatory role","Dumont AA, Dumont L, Zhou D, Giguère H, Pileggi C, Harper ME, Blondin DP, Scott MS, Auger-Messier M.","FASEB J. 2021 May;35(5):e21544. doi: 10.1096/fj.202002293RR.","Dumont AA","FASEB J","2021","2021/04/05","","","10.1096/fj.202002293RR"
"35751026","SAPFIR: A webserver for the identification of alternative protein features","Zhou D, Tran Y, Abou Elela S, Scott MS.","BMC Bioinformatics. 2022 Jun 24;23(1):250. doi: 10.1186/s12859-022-04804-w.","Zhou D","BMC Bioinformatics","2022","2022/06/24","PMC9229502","","10.1186/s12859-022-04804-w"
"21526925","Current methods of adipogenic differentiation of mesenchymal stem cells","Scott MA, Nguyen VT, Levi B, James AW.","Stem Cells Dev. 2011 Oct;20(10):1793-804. doi: 10.1089/scd.2011.0040. Epub 2011 Jun 20.","Scott MA","Stem Cells Dev","2011","2011/04/30","PMC3182038","","10.1089/scd.2011.0040"
"22085228","Brief review of models of ectopic bone formation","Scott MA, Levi B, Askarinam A, Nguyen A, Rackohn T, Ting K, Soo C, James AW.","Stem Cells Dev. 2012 Mar 20;21(5):655-67. doi: 10.1089/scd.2011.0517. Epub 2012 Jan 4.","Scott MA","Stem Cells Dev","2012","2011/11/17","PMC3295855","","10.1089/scd.2011.0517"
"31147874","Pericytes in Sarcomas and Other Mesenchymal Tumors","Chang L, Scott MA, Meyers CA, James AW.","Adv Exp Med Biol. 2019;1147:109-124. doi: 10.1007/978-3-030-16908-4_4.","Chang L","Adv Exp Med Biol","2019","2019/06/01","","","10.1007/978-3-030-16908-4_4"
"32267490","Small nucleolar RNAs: continuing identification of novel members and increasing diversity of their molecular mechanisms of action","Bergeron D, Fafard-Couture É, Scott MS.","Biochem Soc Trans. 2020 Apr 29;48(2):645-656. doi: 10.1042/BST20191046.","Bergeron D","Biochem Soc Trans","2020","2020/04/09","PMC7200641","","10.1042/BST20191046"
"25614464","Clinical and histopathological diagnosis of glomus tumor: an institutional experience of 138 cases","Mravic M, LaChaud G, Nguyen A, Scott MA, Dry SM, James AW.","Int J Surg Pathol. 2015 May;23(3):181-8. doi: 10.1177/1066896914567330. Epub 2015 Jan 22.","Mravic M","Int J Surg Pathol","2015","2015/01/24","PMC4498398","NIHMS703412","10.1177/1066896914567330"
"36443289","Altered tRNA processing is linked to a distinct and unusual La protein in Tetrahymena thermophila","Kerkhofs K, Garg J, Fafard-Couture É, Abou Elela S, Scott MS, Pearlman RE, Bayfield MA.","Nat Commun. 2022 Nov 28;13(1):7332. doi: 10.1038/s41467-022-34796-3.","Kerkhofs K","Nat Commun","2022","2022/11/28","PMC9705548","","10.1038/s41467-022-34796-3"
"35047824","High-grade ovarian cancer associated H/ACA snoRNAs promote cancer cell proliferation and survival","Faucher-Giguère L, Roy A, Deschamps-Francoeur G, Couture S, Nottingham RM, Lambowitz AM, Scott MS, Abou Elela S.","NAR Cancer. 2022 Jan 14;4(1):zcab050. doi: 10.1093/narcan/zcab050. eCollection 2022 Mar.","Faucher-Giguère L","NAR Cancer","2022","2022/01/20","PMC8759569","","10.1093/narcan/zcab050"
"36183975","Newfound Coding Potential of Transcripts Unveils Missing Members of Human Protein Communities","Leblanc S, Brunet MA, Jacques JF, Lekehal AM, Duclos A, Tremblay A, Bruggeman-Gascon A, Samandi S, Brunelle M, Cohen AA, Scott MS, Roucou X.","Genomics Proteomics Bioinformatics. 2022 Sep 29:S1672-0229(22)00124-3. doi: 10.1016/j.gpb.2022.09.008. Online ahead of print.","Leblanc S","Genomics Proteomics Bioinformatics","2022","2022/10/02","","","10.1016/j.gpb.2022.09.008"
"36440215","First Trimester Plasma MicroRNA Levels Predict Risk of Developing Gestational Diabetes Mellitus","Légaré C, Desgagné V, Thibeault K, White F, Clément AA, Poirier C, Luo ZC, Scott MS, Jacques PÉ, Perron P, Guérin R, Hivert MF, Bouchard L.","Front Endocrinol (Lausanne). 2022 Nov 11;13:928508. doi: 10.3389/fendo.2022.928508. eCollection 2022.","Légaré C","Front Endocrinol (Lausanne)","2022","2022/11/28","PMC9693764","","10.3389/fendo.2022.928508"
"35657102","The snoGloBe interaction predictor reveals a broad spectrum of C/D snoRNA RNA targets","Deschamps-Francoeur G, Couture S, Abou-Elela S, Scott MS.","Nucleic Acids Res. 2022 Jun 24;50(11):6067-6083. doi: 10.1093/nar/gkac475.","Deschamps-Francoeur G","Nucleic Acids Res","2022","2022/06/03","PMC9226514","","10.1093/nar/gkac475"
"26200754","G4RNA: an RNA G-quadruplex database","Garant JM, Luce MJ, Scott MS, Perreault JP.","Database (Oxford). 2015 Jun 17;2015:bav059. doi: 10.1093/database/bav059.","Garant JM","Database (Oxford)","2015","2015/07/23","PMC5630937","","10.1093/database/bav059"
"35379199","Downregulation of KRAB zinc finger proteins in 5-fluorouracil resistant colorectal cancer cells","Chauvin A, Bergeron D, Vencic J, Lévesque D, Paquette B, Scott MS, Boisvert FM.","BMC Cancer. 2022 Apr 4;22(1):363. doi: 10.1186/s12885-022-09417-3.","Chauvin A","BMC Cancer","2022","2022/04/05","PMC8981854","","10.1186/s12885-022-09417-3"
"35031065","Human plasma pregnancy-associated miRNAs and their temporal variation within the first trimester of pregnancy","Légaré C, Clément AA, Desgagné V, Thibeault K, White F, Guay SP, Arsenault BJ, Scott MS, Jacques PÉ, Perron P, Guérin R, Hivert MF, Bouchard L.","Reprod Biol Endocrinol. 2022 Jan 14;20(1):14. doi: 10.1186/s12958-021-00883-1.","Légaré C","Reprod Biol Endocrinol","2022","2022/01/15","PMC8759232","","10.1186/s12958-021-00883-1"
"34244793","RBFOX2 alters splicing outcome in distinct binding modes with multiple protein partners","Zhou D, Couture S, Scott MS, Abou Elela S.","Nucleic Acids Res. 2021 Aug 20;49(14):8370-8383. doi: 10.1093/nar/gkab595.","Zhou D","Nucleic Acids Res","2021","2021/07/10","PMC8373071","","10.1093/nar/gkab595"
"35455749","Deciphering of Adult Glioma Vulnerabilities through Expression Pattern Analysis of GABA, Glutamate and Calcium Neurotransmitter Genes","Nguyen HD, Diamandis P, Scott MS, Richer M.","J Pers Med. 2022 Apr 14;12(4):633. doi: 10.3390/jpm12040633.","Nguyen HD","J Pers Med","2022","2022/04/23","PMC9030730","","10.3390/jpm12040633"
"35246451","First trimester plasma microRNAs levels predict Matsuda Index-estimated insulin sensitivity between 24th and 29th week of pregnancy","Légaré C, Desgagné V, Poirier C, Thibeault K, White F, Clément AA, Scott MS, Jacques PÉ, Perron P, Guérin R, Hivert MF, Bouchard L.","BMJ Open Diabetes Res Care. 2022 Mar;10(2):e002703. doi: 10.1136/bmjdrc-2021-002703.","Légaré C","BMJ Open Diabetes Res Care","2022","2022/03/05","PMC8900031","","10.1136/bmjdrc-2021-002703"
"20029371","Chemogenomic profiling predicts antifungal synergies","Jansen G, Lee AY, Epp E, Fredette A, Surprenant J, Harcus D, Scott M, Tan E, Nishimura T, Whiteway M, Hallett M, Thomas DY.","Mol Syst Biol. 2009;5:338. doi: 10.1038/msb.2009.95. Epub 2009 Dec 22.","Jansen G","Mol Syst Biol","2009","2009/12/24","PMC2824495","","10.1038/msb.2009.95"
"35885031","Maternal Body Mass Index Is Associated with Profile Variation in Circulating MicroRNAs at First Trimester of Pregnancy","Thibeault K, Légaré C, Desgagné V, White F, Clément AA, Scott MS, Jacques PÉ, Guérin R, Perron P, Hivert MF, Bouchard L.","Biomedicines. 2022 Jul 18;10(7):1726. doi: 10.3390/biomedicines10071726.","Thibeault K","Biomedicines","2022","2022/07/27","PMC9313007","","10.3390/biomedicines10071726"
"33106848","RNAcentral 2021: secondary structure integration, improved sequence search and new member databases","RNAcentral Consortium.","Nucleic Acids Res. 2021 Jan 8;49(D1):D212-D220. doi: 10.1093/nar/gkaa921.","RNAcentral Consortium","Nucleic Acids Res","2021","2020/10/27","PMC7779037","","10.1093/nar/gkaa921"
"29036425","Motif independent identification of potential RNA G-quadruplexes by G4RNA screener","Garant JM, Perreault JP, Scott MS.","Bioinformatics. 2017 Nov 15;33(22):3532-3537. doi: 10.1093/bioinformatics/btx498.","Garant JM","Bioinformatics","2017","2017/10/17","PMC5870565","","10.1093/bioinformatics/btx498"
"33179748","OpenProt 2021: deeper functional annotation of the coding potential of eukaryotic genomes","Brunet MA, Lucier JF, Levesque M, Leblanc S, Jacques JF, Al-Saedi HRH, Guilloy N, Grenier F, Avino M, Fournier I, Salzet M, Ouangraoua A, Scott MS, Boisvert FM, Roucou X.","Nucleic Acids Res. 2021 Jan 8;49(D1):D380-D388. doi: 10.1093/nar/gkaa1036.","Brunet MA","Nucleic Acids Res","2021","2020/11/12","PMC7779043","","10.1093/nar/gkaa1036"
"34609560","miR profile in pagetic osteoclasts: from large-scale sequencing to gene expression study","Nguyen HD, Bisson M, Scott M, Boire G, Bouchard L, Roux S.","J Mol Med (Berl). 2021 Dec;99(12):1771-1781. doi: 10.1007/s00109-021-02128-5. Epub 2021 Oct 5.","Nguyen HD","J Mol Med (Berl)","2021","2021/10/05","","","10.1007/s00109-021-02128-5"
"34088344","Annotation of snoRNA abundance across human tissues reveals complex snoRNA-host gene relationships","Fafard-Couture É, Bergeron D, Couture S, Abou-Elela S, Scott MS.","Genome Biol. 2021 Jun 4;22(1):172. doi: 10.1186/s13059-021-02391-2.","Fafard-Couture É","Genome Biol","2021","2021/06/05","PMC8176728","","10.1186/s13059-021-02391-2"
"28373895","Aligning coding sequences with frameshift extension penalties","Jammali S, Kuitche E, Rachati A, Bélanger F, Scott M, Ouangraoua A.","Algorithms Mol Biol. 2017 Mar 31;12:10. doi: 10.1186/s13015-017-0101-4. eCollection 2017.","Jammali S","Algorithms Mol Biol","2017","2017/04/05","PMC5374649","","10.1186/s13015-017-0101-4"
"16322766","Refining protein subcellular localization","Scott MS, Calafell SJ, Thomas DY, Hallett MT.","PLoS Comput Biol. 2005 Nov;1(6):e66. doi: 10.1371/journal.pcbi.0010066. Epub 2005 Nov 25.","Scott MS","PLoS Comput Biol","2005","2005/12/03","PMC1289393","","10.1371/journal.pcbi.0010066"
"36415614","Computer-aided Surgical Planning and Osteosynthesis Plates for Bimaxillary Orthognathic Surgery: A Study of 14 Consecutive Patients","Shakoori P, Yang R, Nah HD, Scott M, Swanson JW, Taylor JA, Bartlett SP.","Plast Reconstr Surg Glob Open. 2022 Nov 18;10(11):e4609. doi: 10.1097/GOX.0000000000004609. eCollection 2022 Nov.","Shakoori P","Plast Reconstr Surg Glob Open","2022","2022/11/23","PMC9674487","","10.1097/GOX.0000000000004609"
"36165892","snoDB 2.0: an enhanced interactive database, specializing in human snoRNAs","Bergeron D, Paraqindes H, Fafard-Couture É, Deschamps-Francoeur G, Faucher-Giguère L, Bouchard-Bourelle P, Abou Elela S, Catez F, Marcel V, Scott MS.","Nucleic Acids Res. 2023 Jan 6;51(D1):D291-D296. doi: 10.1093/nar/gkac835.","Bergeron D","Nucleic Acids Res","2023","2022/09/27","PMC9825428","","10.1093/nar/gkac835"
"34090325","SnoRNA copy regulation affects family size, genomic location and family abundance levels","Bergeron D, Laforest C, Carpentier S, Calvé A, Fafard-Couture É, Deschamps-Francoeur G, Scott MS.","BMC Genomics. 2021 Jun 5;22(1):414. doi: 10.1186/s12864-021-07757-1.","Bergeron D","BMC Genomics","2021","2021/06/06","PMC8178906","","10.1186/s12864-021-07757-1"
"32518820","Adverse effects of electronic cigarettes on the disease-naive oral microbiome","Ganesan SM, Dabdoub SM, Nagaraja HN, Scott ML, Pamulapati S, Berman ML, Shields PG, Wewers ME, Kumar PS.","Sci Adv. 2020 May 27;6(22):eaaz0108. doi: 10.1126/sciadv.aaz0108. eCollection 2020 May.","Ganesan SM","Sci Adv","2020","2020/06/11","PMC7253170","","10.1126/sciadv.aaz0108"
"31053826","In silico analysis of RNA-seq requires a more complete description of methodology","Simoneau J, Scott MS.","Nat Rev Mol Cell Biol. 2019 Aug;20(8):451-452. doi: 10.1038/s41580-019-0137-z.","Simoneau J","Nat Rev Mol Cell Biol","2019","2019/05/05","","","10.1038/s41580-019-0137-z"
"35711155","Impact of Illustrated Postoperative Instructions on Knowledge and Retention During a Cleft Lip and Palate Surgical Mission","Card EB, Morales CE, Ramirez JM, Billingslea M, Marroquín A, Trueblood E, Javia LR, McCormack SM, Friedland LR, Low DW, Schwartz AJ, Scott M, Jackson OA.","Cleft Palate Craniofac J. 2022 Jun 16:10556656221100052. doi: 10.1177/10556656221100052. Online ahead of print.","Card EB","Cleft Palate Craniofac J","2022","2022/06/17","","","10.1177/10556656221100052"
"18988626","PIPs: human protein-protein interaction prediction database","McDowall MD, Scott MS, Barton GJ.","Nucleic Acids Res. 2009 Jan;37(Database issue):D651-6. doi: 10.1093/nar/gkn870. Epub 2008 Nov 6.","McDowall MD","Nucleic Acids Res","2009","2008/11/08","PMC2686497","","10.1093/nar/gkn870"
"27063472","Pericytic mimicry in well-differentiated liposarcoma/atypical lipomatous tumor","Shen J, Shrestha S, Rao PN, Asatrian G, Scott MA, Nguyen V, Giacomelli P, Soo C, Ting K, Eilber FC, Peault B, Dry SM, James AW.","Hum Pathol. 2016 Aug;54:92-9. doi: 10.1016/j.humpath.2016.03.008. Epub 2016 Apr 8.","Shen J","Hum Pathol","2016","2016/04/12","PMC4938739","NIHMS776582","10.1016/j.humpath.2016.03.008"
"21272300","PNAC: a protein nucleolar association classifier","Scott MS, Boisvert FM, Lamond AI, Barton GJ.","BMC Genomics. 2011 Jan 27;12:74. doi: 10.1186/1471-2164-12-74.","Scott MS","BMC Genomics","2011","2011/01/29","PMC3038921","","10.1186/1471-2164-12-74"
"27942190","Ang-2 but not Ang-1 expression in perivascular soft tissue tumors","Shrestha S, Shen J, Giacomelli P, Scott MA, Soo C, Ting K, Péault B, Dry SM, James AW.","J Orthop. 2016 Nov 28;14(1):147-153. doi: 10.1016/j.jor.2016.07.003. eCollection 2017 Mar.","Shrestha S","J Orthop","2016","2016/12/13","PMC5134090","","10.1016/j.jor.2016.07.003"
"28053374","Ang-1 and Ang-2 expression in angiomyolipoma and PEComa family tumors","Shrestha S, Meyers C, Shen J, Giacomelli P, Scott MA, Soo C, Dry SM, Ting K, James AW.","J Orthop. 2016 Dec 27;14(1):154-160. doi: 10.1016/j.jor.2016.12.001. eCollection 2017 Mar.","Shrestha S","J Orthop","2016","2017/01/06","PMC5196089","","10.1016/j.jor.2016.12.001"
"32123031","Human Hepatocyte Nuclear Factor 4-α Encodes Isoforms with Distinct Transcriptional Functions","Lambert É, Babeu JP, Simoneau J, Raisch J, Lavergne L, Lévesque D, Jolibois É, Avino M, Scott MS, Boudreau F, Boisvert FM.","Mol Cell Proteomics. 2020 May;19(5):808-827. doi: 10.1074/mcp.RA119.001909. Epub 2020 Mar 2.","Lambert É","Mol Cell Proteomics","2020","2020/03/04","PMC7196586","","10.1074/mcp.RA119.001909"
"31598696","snoDB: an interactive database of human snoRNA sequences, abundance and interactions","Bouchard-Bourelle P, Desjardins-Henri C, Mathurin-St-Pierre D, Deschamps-Francoeur G, Fafard-Couture É, Garant JM, Elela SA, Scott MS.","Nucleic Acids Res. 2020 Jan 8;48(D1):D220-D225. doi: 10.1093/nar/gkz884.","Bouchard-Bourelle P","Nucleic Acids Res","2020","2019/10/11","PMC6943035","","10.1093/nar/gkz884"
"35613289","Secondary Alveolar Bone Grafting in Patients with Unilateral and Bilateral Complete Cleft Lip and Palate: A Single-Institution Outcomes Evaluation Using Three-Dimensional Cone Beam Computed Tomography","Kimia R, Scott M, Magee L, Jackson OA.","Plast Reconstr Surg. 2022 Jun 1;149(6):1404-1411. doi: 10.1097/PRS.0000000000009142. Epub 2022 Apr 12.","Kimia R","Plast Reconstr Surg","2022","2022/05/25","","","10.1097/PRS.0000000000009142"
"29885355","G4RNA screener web server: User focused interface for RNA G-quadruplex prediction","Garant JM, Perreault JP, Scott MS.","Biochimie. 2018 Aug;151:115-118. doi: 10.1016/j.biochi.2018.06.002. Epub 2018 Jun 6.","Garant JM","Biochimie","2018","2018/06/10","","","10.1016/j.biochi.2018.06.002"
"31383875","Colorectal cancer cells respond differentially to autophagy inhibition in vivo","Lauzier A, Normandeau-Guimond J, Vaillancourt-Lavigueur V, Boivin V, Charbonneau M, Rivard N, Scott MS, Dubois CM, Jean S.","Sci Rep. 2019 Aug 5;9(1):11316. doi: 10.1038/s41598-019-47659-7.","Lauzier A","Sci Rep","2019","2019/08/07","PMC6683171","","10.1038/s41598-019-47659-7"
"31141144","CoCo: RNA-seq read assignment correction for nested genes and multimapped reads","Deschamps-Francoeur G, Boivin V, Abou Elela S, Scott MS.","Bioinformatics. 2019 Dec 1;35(23):5039-5047. doi: 10.1093/bioinformatics/btz433.","Deschamps-Francoeur G","Bioinformatics","2019","2019/05/30","PMC6901076","","10.1093/bioinformatics/btz433"
"35141620","Postoperative bracing practices after elective lumbar spine surgery: A questionnaire study of U.S. spine surgeons","Pathak N, Scott MC, Galivanche AR, Burroughs PJ, Moore HG, Hilibrand AS, Malpani R, Justen M, Varthi AG, Grauer JN.","N Am Spine Soc J. 2021 Feb 27;5:100055. doi: 10.1016/j.xnsj.2021.100055. eCollection 2021 Mar.","Pathak N","N Am Spine Soc J","2021","2022/02/10","PMC8820027","","10.1016/j.xnsj.2021.100055"
"29958690","Corrigendum to ""Pericytic mimicry in well-differentiated liposarcoma/atypical lipomatous tumor"" (Hum Pathol 2016;54:92-99)","Shen J, Shrestha S, Rao PN, Asatrian G, Scott MA, Nguyen V, Giacomelli P, Soo C, Ting K, Eilber FC, Peault B, Dry SM, James AW.","Hum Pathol. 2018 Aug;78:188. doi: 10.1016/j.humpath.2018.04.021. Epub 2018 Jun 27.","Shen J","Hum Pathol","2018","2018/07/01","","","10.1016/j.humpath.2018.04.021"
"28119109","Widespread pre-translational regulation of the inclusion of signal peptides in human proteins","Balthazar P, Tucunduva DC, Luce MJ, Scott MS.","Genomics. 2017 Mar;109(2):113-122. doi: 10.1016/j.ygeno.2017.01.001. Epub 2017 Jan 22.","Balthazar P","Genomics","2017","2017/01/26","","","10.1016/j.ygeno.2017.01.001"
"29083303","Deep transcriptome annotation enables the discovery and functional characterization of cryptic small proteins","Samandi S, Roy AV, Delcourt V, Lucier JF, Gagnon J, Beaudoin MC, Vanderperre B, Breton MA, Motard J, Jacques JF, Brunelle M, Gagnon-Arsenault I, Fournier I, Ouangraoua A, Hunting DJ, Cohen AA, Landry CR, Scott MS, Roucou X.","Elife. 2017 Oct 30;6:e27860. doi: 10.7554/eLife.27860.","Samandi S","Elife","2017","2017/10/31","PMC5703645","","10.7554/eLife.27860"
"32485219","Osteoclast signaling-targeting miR-146a-3p and miR-155-5p are downregulated in Paget's disease of bone","Stephens E, Roy M, Bisson M, Nguyen HD, Scott MS, Boire G, Bouchard L, Roux S.","Biochim Biophys Acta Mol Basis Dis. 2020 Oct 1;1866(10):165852. doi: 10.1016/j.bbadis.2020.165852. Epub 2020 May 30.","Stephens E","Biochim Biophys Acta Mol Basis Dis","2020","2020/06/03","","","10.1016/j.bbadis.2020.165852"
"31980822","Reducing the structure bias of RNA-Seq reveals a large number of non-annotated non-coding RNA","Boivin V, Reulet G, Boisvert O, Couture S, Elela SA, Scott MS.","Nucleic Acids Res. 2020 Mar 18;48(5):2271-2286. doi: 10.1093/nar/gkaa028.","Boivin V","Nucleic Acids Res","2020","2020/01/26","PMC7049693","","10.1093/nar/gkaa028"
"31394915","Adherence to Orthodontic Treatment in Youth With Cleft Lip and/or Palate","Crerand CE, Da Silveira AC, Kapa H, Litteral J, Markey MK, Mercado A, Scott M.","Cleft Palate Craniofac J. 2020 Feb;57(2):218-227. doi: 10.1177/1055665619867556. Epub 2019 Aug 8.","Crerand CE","Cleft Palate Craniofac J","2020","2019/08/10","","","10.1177/1055665619867556"
"26558691","The pericyte antigen RGS5 in perivascular soft tissue tumors","Shen J, Shrestha S, Yen YH, Scott MA, Soo C, Ting K, Peault B, Dry SM, James AW.","Hum Pathol. 2016 Jan;47(1):121-31. doi: 10.1016/j.humpath.2015.09.013. Epub 2015 Sep 30.","Shen J","Hum Pathol","2016","2015/11/13","PMC4861638","NIHMS782450","10.1016/j.humpath.2015.09.013"
"26123600","Pericyte antigens in angiomyolipoma and PEComa family tumors","Shen J, Shrestha S, Yen YH, Scott MA, Asatrian G, Barnhill R, Lugassy C, Soo C, Ting K, Peault B, Dry SM, James AW.","Med Oncol. 2015 Aug;32(8):210. doi: 10.1007/s12032-015-0659-y. Epub 2015 Jun 30.","Shen J","Med Oncol","2015","2015/07/01","","","10.1007/s12032-015-0659-y"
"32858741","Patients' and Physicians' Knowledge of Radiation Exposure Related to Spine Surgery","Scott MC, Galivanche AR, Mets EJ, Pathak N, Kahan JB, Burroughs PJ, Varthi AG, Rubin LE, Grauer JN.","Spine (Phila Pa 1976). 2020 Nov 15;45(22):E1507-E1515. doi: 10.1097/BRS.0000000000003650.","Scott MC","Spine (Phila Pa 1976)","2020","2020/08/29","","","10.1097/BRS.0000000000003650"
