PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"36477312","The transcription factor c-Jun inhibits RBM39 to reprogram pre-mRNA splicing during genotoxic stress","Lemaitre F, Chakrama F, O'Grady T, Peulen O, Rademaker G, Deward A, Chabot B, Piette J, Colige A, Lambert C, Dequiedt F, Habraken Y.","Nucleic Acids Res. 2022 Dec 9;50(22):12768-12789. doi: 10.1093/nar/gkac1130.","Lemaitre F","Nucleic Acids Res","2022","2022/12/08","PMC9825188","","10.1093/nar/gkac1130"
"16980234","[Pre-mRNA alternative splicing in cancer: functional impact, molecular mechanisms and therapeutic perspectives]","Revil T, Shkreta L, Chabot B.","Bull Cancer. 2006 Sep;93(9):909-19.","Revil T","Bull Cancer","2006","2006/09/19","","",""
"24222354","Cancer-Associated Perturbations in Alternative Pre-messenger RNA Splicing","Shkreta L, Bell B, Revil T, Venables JP, Prinos P, Elela SA, Chabot B.","Cancer Treat Res. 2013;158:41-94. doi: 10.1007/978-3-642-31659-3_3.","Shkreta L","Cancer Treat Res","2013","2013/11/14","","","10.1007/978-3-642-31659-3_3"
"24335142","Tumor microenvironment-associated modifications of alternative splicing","Brosseau JP, Lucier JF, Nwilati H, Thibault P, Garneau D, Gendron D, Durand M, Couture S, Lapointe E, Prinos P, Klinck R, Perreault JP, Chabot B, Abou-Elela S.","RNA. 2014 Feb;20(2):189-201. doi: 10.1261/rna.042168.113. Epub 2013 Dec 11.","Brosseau JP","RNA","2014","2013/12/17","PMC3895271","","10.1261/rna.042168.113"
"35986377","Opposing roles of CLK SR kinases in controlling HIV-1 gene expression and latency","Dahal S, Clayton K, Been T, Fernet-Brochu R, Ocando AV, Balachandran A, Poirier M, Maldonado RK, Shkreta L, Boligan KF, Guvenc F, Rahman F, Branch D, Bell B, Chabot B, Gray-Owen SD, Parent LJ, Cochrane A.","Retrovirology. 2022 Aug 19;19(1):18. doi: 10.1186/s12977-022-00605-4.","Dahal S","Retrovirology","2022","2022/08/19","PMC9389714","","10.1186/s12977-022-00605-4"
"24375754","Redirecting splicing with bifunctional oligonucleotides","Brosseau JP, Lucier JF, Lamarche AA, Shkreta L, Gendron D, Lapointe E, Thibault P, Paquet E, Perreault JP, Abou Elela S, Chabot B.","Nucleic Acids Res. 2014 Apr;42(6):e40. doi: 10.1093/nar/gkt1287. Epub 2013 Dec 26.","Brosseau JP","Nucleic Acids Res","2014","2013/12/31","PMC3973305","","10.1093/nar/gkt1287"
"35062264","The Thiazole-5-Carboxamide GPS491 Inhibits HIV-1, Adenovirus, and Coronavirus Replication by Altering RNA Processing/Accumulation","Dahal S, Cheng R, Cheung PK, Been T, Malty R, Geng M, Manianis S, Shkreta L, Jahanshahi S, Toutant J, Chan R, Park S, Brockman MA, Babu M, Mubareka S, Mossman K, Banerjee A, Gray-Owen S, Brown M, Houry WA, Chabot B, Grierson D, Cochrane A.","Viruses. 2021 Dec 30;14(1):60. doi: 10.3390/v14010060.","Dahal S","Viruses","2021","2022/01/22","PMC8779516","","10.3390/v14010060"
"19448617","Cancer-associated regulation of alternative splicing","Venables JP, Klinck R, Koh C, Gervais-Bird J, Bramard A, Inkel L, Durand M, Couture S, Froehlich U, Lapointe E, Lucier JF, Thibault P, Rancourt C, Tremblay K, Prinos P, Chabot B, Elela SA.","Nat Struct Mol Biol. 2009 Jun;16(6):670-6. doi: 10.1038/nsmb.1608. Epub 2009 May 17.","Venables JP","Nat Struct Mol Biol","2009","2009/05/19","","","10.1038/nsmb.1608"
"34795872","2-Trifluoromethylthiazole-5-carboxamides: Analogues of a Stilbene-Based Anti-HIV Agent that Impact HIV mRNA Processing","Zamiri M, Cheung PK, Brockman MA, Brumme ZL, Chabot B, Cochrane A, Grierson DS.","ACS Med Chem Lett. 2021 Oct 29;12(11):1818-1823. doi: 10.1021/acsmedchemlett.1c00428. eCollection 2021 Nov 11.","Zamiri M","ACS Med Chem Lett","2021","2021/11/19","PMC8591739","","10.1021/acsmedchemlett.1c00428"
"30364932","Reply: TDP-43 mutations increase HNRNP A1-7B through gain of splicing function","Tétreault M, Deshaies JE, Semmler S, Sidibé H, Shkreta L, Volkening K, Soreq H, Strong MJ, Chabot B, Vande Velde C.","Brain. 2018 Dec 1;141(12):e84. doi: 10.1093/brain/awy261.","Tétreault M","Brain","2018","2018/10/27","PMC6262216","","10.1093/brain/awy261"
"28728573","Splicing arrays reveal novel RBM10 targets, including SMN2 pre-mRNA","Sutherland LC, Thibault P, Durand M, Lapointe E, Knee JM, Beauvais A, Kalatskaya I, Hunt SC, Loiselle JJ, Roy JG, Tessier SJ, Ybazeta G, Stein L, Kothary R, Klinck R, Chabot B.","BMC Mol Biol. 2017 Jul 20;18(1):19. doi: 10.1186/s12867-017-0096-x.","Sutherland LC","BMC Mol Biol","2017","2017/07/22","PMC5520337","","10.1186/s12867-017-0096-x"
"34316707","A novel class of inhibitors that target SRSF10 and promote p53-mediated cytotoxicity on human colorectal cancer cells","Sohail M, Shkreta L, Toutant J, Rabea S, Babeu JP, Huard C, Coulombe-Huntington J, Delannoy A, Placet M, Geha S, Gendron FP, Boudreau F, Tyers M, Grierson DS, Chabot B.","NAR Cancer. 2021 May 25;3(2):zcab019. doi: 10.1093/narcan/zcab019. eCollection 2021 Jun.","Sohail M","NAR Cancer","2021","2021/07/28","PMC8210162","","10.1093/narcan/zcab019"
"32433969","NF45 and NF90 Regulate Mitotic Gene Expression by Competing with Staufen-Mediated mRNA Decay","Nourreddine S, Lavoie G, Paradis J, Ben El Kadhi K, Méant A, Aubert L, Grondin B, Gendron P, Chabot B, Bouvier M, Carreno S, Roux PP.","Cell Rep. 2020 May 19;31(7):107660. doi: 10.1016/j.celrep.2020.107660.","Nourreddine S","Cell Rep","2020","2020/05/21","","","10.1016/j.celrep.2020.107660"
"18245464","Multiple alternative splicing markers for ovarian cancer","Klinck R, Bramard A, Inkel L, Dufresne-Martin G, Gervais-Bird J, Madden R, Paquet ER, Koh C, Venables JP, Prinos P, Jilaveanu-Pelmus M, Wellinger R, Rancourt C, Chabot B, Abou Elela S.","Cancer Res. 2008 Feb 1;68(3):657-63. doi: 10.1158/0008-5472.CAN-07-2580.","Klinck R","Cancer Res","2008","2008/02/05","","","10.1158/0008-5472.CAN-07-2580"
"21552259","Alternative splicing of SYK regulates mitosis and cell survival","Prinos P, Garneau D, Lucier JF, Gendron D, Couture S, Boivin M, Brosseau JP, Lapointe E, Thibault P, Durand M, Tremblay K, Gervais-Bird J, Nwilati H, Klinck R, Chabot B, Perreault JP, Wellinger RJ, Elela SA.","Nat Struct Mol Biol. 2011 Jun;18(6):673-9. doi: 10.1038/nsmb.2040. Epub 2011 May 8.","Prinos P","Nat Struct Mol Biol","2011","2011/05/10","","","10.1038/nsmb.2040"
"32625110","Effect of Low Versus High Tidal-Volume Total Liquid Ventilation on Pulmonary Inflammation","Sage M, See W, Nault S, Morin C, Michalski C, Chabot B, Marouan S, Lavoie PM, Micheau P, Praud JP, Fortin-Pellerin É.","Front Physiol. 2020 Jun 18;11:603. doi: 10.3389/fphys.2020.00603. eCollection 2020.","Sage M","Front Physiol","2020","2020/07/07","PMC7315809","","10.3389/fphys.2020.00603"
"26011126","A Function for the hnRNP A1/A2 Proteins in Transcription Elongation","Lemieux B, Blanchette M, Monette A, Mouland AJ, Wellinger RJ, Chabot B.","PLoS One. 2015 May 26;10(5):e0126654. doi: 10.1371/journal.pone.0126654. eCollection 2015.","Lemieux B","PLoS One","2015","2015/05/27","PMC4444011","","10.1371/journal.pone.0126654"
"28561026","R2TP/Prefoldin-like component RUVBL1/RUVBL2 directly interacts with ZNHIT2 to regulate assembly of U5 small nuclear ribonucleoprotein","Cloutier P, Poitras C, Durand M, Hekmat O, Fiola-Masson É, Bouchard A, Faubert D, Chabot B, Coulombe B.","Nat Commun. 2017 May 31;8:15615. doi: 10.1038/ncomms15615.","Cloutier P","Nat Commun","2017","2017/06/01","PMC5460035","","10.1038/ncomms15615"
"25963658","Regulated Intron Retention and Nuclear Pre-mRNA Decay Contribute to PABPN1 Autoregulation","Bergeron D, Pal G, Beaulieu YB, Chabot B, Bachand F.","Mol Cell Biol. 2015 Jul;35(14):2503-17. doi: 10.1128/MCB.00070-15. Epub 2015 May 11.","Bergeron D","Mol Cell Biol","2015","2015/05/13","PMC4475927","","10.1128/MCB.00070-15"
"22000012","Introns within ribosomal protein genes regulate the production and function of yeast ribosomes","Parenteau J, Durand M, Morin G, Gagnon J, Lucier JF, Wellinger RJ, Chabot B, Elela SA.","Cell. 2011 Oct 14;147(2):320-31. doi: 10.1016/j.cell.2011.08.044.","Parenteau J","Cell","2011","2011/10/18","","","10.1016/j.cell.2011.08.044"
"12595267","Improving the thermodynamic stability of the leucine zipper of max increases the stability of its b-HLH-LZ:E-box complex","Jean-François N, Frédéric G, Raymund W, Benoit C, Lavigne P.","J Mol Biol. 2003 Mar 7;326(5):1577-95. doi: 10.1016/s0022-2836(03)00029-9.","Jean-François N","J Mol Biol","2003","2003/02/22","","","10.1016/s0022-2836(03)00029-9"
"20526337","Structural basis of G-tract recognition and encaging by hnRNP F quasi-RRMs","Dominguez C, Fisette JF, Chabot B, Allain FH.","Nat Struct Mol Biol. 2010 Jul;17(7):853-61. doi: 10.1038/nsmb.1814. Epub 2010 Jun 6.","Dominguez C","Nat Struct Mol Biol","2010","2010/06/08","","","10.1038/nsmb.1814"
"19543290","Control of alternative splicing through siRNA-mediated transcriptional gene silencing","Alló M, Buggiano V, Fededa JP, Petrillo E, Schor I, de la Mata M, Agirre E, Plass M, Eyras E, Elela SA, Klinck R, Chabot B, Kornblihtt AR.","Nat Struct Mol Biol. 2009 Jul;16(7):717-24. doi: 10.1038/nsmb.1620. Epub 2009 Jun 21.","Alló M","Nat Struct Mol Biol","2009","2009/06/23","","","10.1038/nsmb.1620"
"25208576","Human Tra2 proteins jointly control a CHEK1 splicing switch among alternative and constitutive target exons","Best A, James K, Dalgliesh C, Hong E, Kheirolahi-Kouhestani M, Curk T, Xu Y, Danilenko M, Hussain R, Keavney B, Wipat A, Klinck R, Cowell IG, Cheong Lee K, Austin CA, Venables JP, Chabot B, Santibanez Koref M, Tyson-Capper A, Elliott DJ.","Nat Commun. 2014 Sep 11;5:4760. doi: 10.1038/ncomms5760.","Best A","Nat Commun","2014","2014/09/12","PMC4175592","","10.1038/ncomms5760"
"24048253","MBNL1 and RBFOX2 cooperate to establish a splicing programme involved in pluripotent stem cell differentiation","Venables JP, Lapasset L, Gadea G, Fort P, Klinck R, Irimia M, Vignal E, Thibault P, Prinos P, Chabot B, Abou Elela S, Roux P, Lemaitre JM, Tazi J.","Nat Commun. 2013;4:2480. doi: 10.1038/ncomms3480.","Venables JP","Nat Commun","2013","2013/09/20","","","10.1038/ncomms3480"
"19010929","Identification of alternative splicing markers for breast cancer","Venables JP, Klinck R, Bramard A, Inkel L, Dufresne-Martin G, Koh C, Gervais-Bird J, Lapointe E, Froehlich U, Durand M, Gendron D, Brosseau JP, Thibault P, Lucier JF, Tremblay K, Prinos P, Wellinger RJ, Chabot B, Rancourt C, Elela SA.","Cancer Res. 2008 Nov 15;68(22):9525-31. doi: 10.1158/0008-5472.CAN-08-1769.","Venables JP","Cancer Res","2008","2008/11/18","","","10.1158/0008-5472.CAN-08-1769"
"27928057","Modulation of the splicing regulatory function of SRSF10 by a novel compound that impairs HIV-1 replication","Shkreta L, Blanchette M, Toutant J, Wilhelm E, Bell B, Story BA, Balachandran A, Cochrane A, Cheung PK, Harrigan PR, Grierson DS, Chabot B.","Nucleic Acids Res. 2017 Apr 20;45(7):4051-4067. doi: 10.1093/nar/gkw1223.","Shkreta L","Nucleic Acids Res","2017","2016/12/09","PMC5397194","","10.1093/nar/gkw1223"
"12223262","Borna disease virus and psychiatric disorders","Lebain P, Vabret A, Freymuth F, Brazo P, Chabot B, Dollfus S, Henri B.","Schizophr Res. 2002 Oct 1;57(2-3):303-5. doi: 10.1016/s0920-9964(01)00317-6.","Lebain P","Schizophr Res","2002","2002/09/12","","","10.1016/s0920-9964(01)00317-6"
"22187150","Differential effects of hnRNP D/AUF1 isoforms on HIV-1 gene expression","Lund N, Milev MP, Wong R, Sanmuganantham T, Woolaway K, Chabot B, Abou Elela S, Mouland AJ, Cochrane A.","Nucleic Acids Res. 2012 Apr;40(8):3663-75. doi: 10.1093/nar/gkr1238. Epub 2011 Dec 19.","Lund N","Nucleic Acids Res","2012","2011/12/22","PMC3333888","","10.1093/nar/gkr1238"
"23149937","RBFOX2 is an important regulator of mesenchymal tissue-specific splicing in both normal and cancer tissues","Venables JP, Brosseau JP, Gadea G, Klinck R, Prinos P, Beaulieu JF, Lapointe E, Durand M, Thibault P, Tremblay K, Rousset F, Tazi J, Abou Elela S, Chabot B.","Mol Cell Biol. 2013 Jan;33(2):396-405. doi: 10.1128/MCB.01174-12. Epub 2012 Nov 12.","Venables JP","Mol Cell Biol","2013","2012/11/15","PMC3554129","","10.1128/MCB.01174-12"
"29396485","hnRNP A1/A2 and Sam68 collaborate with SRSF10 to control the alternative splicing response to oxaliplatin-mediated DNA damage","Cloutier A, Shkreta L, Toutant J, Durand M, Thibault P, Chabot B.","Sci Rep. 2018 Feb 2;8(1):2206. doi: 10.1038/s41598-018-20360-x.","Cloutier A","Sci Rep","2018","2018/02/04","PMC5797138","","10.1038/s41598-018-20360-x"
"17923691","Protein kinase C-dependent control of Bcl-x alternative splicing","Revil T, Toutant J, Shkreta L, Garneau D, Cloutier P, Chabot B.","Mol Cell Biol. 2007 Dec;27(24):8431-41. doi: 10.1128/MCB.00565-07. Epub 2007 Oct 8.","Revil T","Mol Cell Biol","2007","2007/10/10","PMC2169420","","10.1128/MCB.00565-07"
"23743930","Next-generation biobanking of metastases to enable multidimensional molecular profiling in personalized medicine","Diaz Z, Aguilar-Mahecha A, Paquet ER, Basik M, Orain M, Camlioglu E, Constantin A, Benlimame N, Bachvarov D, Jannot G, Simard MJ, Chabot B, Gologan A, Klinck R, Gagnon-Kugler T, Lespérance B, Samson B, Kavan P, Alcindor T, Dalfen R, Lan C, Chabot C, Buchanan M, Przybytkowski E, Qureshi S, Rousseau C, Spatz A, Têtu B, Batist G.","Mod Pathol. 2013 Nov;26(11):1413-24. doi: 10.1038/modpathol.2013.81. Epub 2013 Jun 7.","Diaz Z","Mod Pathol","2013","2013/06/08","","","10.1038/modpathol.2013.81"
"17967062","Small-molecule inhibition of HIV pre-mRNA splicing as a novel antiretroviral therapy to overcome drug resistance","Bakkour N, Lin YL, Maire S, Ayadi L, Mahuteau-Betzer F, Nguyen CH, Mettling C, Portales P, Grierson D, Chabot B, Jeanteur P, Branlant C, Corbeau P, Tazi J.","PLoS Pathog. 2007 Oct 26;3(10):1530-9. doi: 10.1371/journal.ppat.0030159.","Bakkour N","PLoS Pathog","2007","2007/10/31","PMC2042022","","10.1371/journal.ppat.0030159"
"33180834","Hepatitis B virus Core protein nuclear interactome identifies SRSF10 as a host RNA-binding protein restricting HBV RNA production","Chabrolles H, Auclair H, Vegna S, Lahlali T, Pons C, Michelet M, Couté Y, Belmudes L, Chadeuf G, Kim Y, Di Bernardo A, Jalaguier P, Cosset FL, Fusil F, Rivoire M, Arnold LD, Lopatin U, Combet C, Zoulim F, Grierson D, Chabot B, Lucifora J, Durantel D, Salvetti A.","PLoS Pathog. 2020 Nov 12;16(11):e1008593. doi: 10.1371/journal.ppat.1008593. eCollection 2020 Nov.","Chabrolles H","PLoS Pathog","2020","2020/11/12","PMC7707522","","10.1371/journal.ppat.1008593"
"19926721","hnRNP A1 and hnRNP H can collaborate to modulate 5' splice site selection","Fisette JF, Toutant J, Dugré-Brisson S, Desgroseillers L, Chabot B.","RNA. 2010 Jan;16(1):228-38. doi: 10.1261/rna.1890310. Epub 2009 Nov 19.","Fisette JF","RNA","2010","2009/11/21","PMC2802032","","10.1261/rna.1890310"
"18566212","Anticancer drugs affect the alternative splicing of Bcl-x and other human apoptotic genes","Shkreta L, Froehlich U, Paquet ER, Toutant J, Elela SA, Chabot B.","Mol Cancer Ther. 2008 Jun;7(6):1398-409. doi: 10.1158/1535-7163.MCT-08-0192.","Shkreta L","Mol Cancer Ther","2008","2008/06/21","","","10.1158/1535-7163.MCT-08-0192"
"20980256","The DNA damage response pathway regulates the alternative splicing of the apoptotic mediator Bcl-x","Shkreta L, Michelle L, Toutant J, Tremblay ML, Chabot B.","J Biol Chem. 2011 Jan 7;286(1):331-40. doi: 10.1074/jbc.M110.162644. Epub 2010 Oct 27.","Shkreta L","J Biol Chem","2011","2010/10/29","PMC3012990","","10.1074/jbc.M110.162644"
"25884497","Role of the splicing factor SRSF4 in cisplatin-induced modifications of pre-mRNA splicing and apoptosis","Gabriel M, Delforge Y, Deward A, Habraken Y, Hennuy B, Piette J, Klinck R, Chabot B, Colige A, Lambert C.","BMC Cancer. 2015 Apr 7;15:227. doi: 10.1186/s12885-015-1259-0.","Gabriel M","BMC Cancer","2015","2015/04/18","PMC4399393","","10.1186/s12885-015-1259-0"
"29562314","TDP-43 regulates the alternative splicing of hnRNP A1 to yield an aggregation-prone variant in amyotrophic lateral sclerosis","Deshaies JE, Shkreta L, Moszczynski AJ, Sidibé H, Semmler S, Fouillen A, Bennett ER, Bekenstein U, Destroismaisons L, Toutant J, Delmotte Q, Volkening K, Stabile S, Aulas A, Khalfallah Y, Soreq H, Nanci A, Strong MJ, Chabot B, Vande Velde C.","Brain. 2018 May 1;141(5):1320-1333. doi: 10.1093/brain/awy062.","Deshaies JE","Brain","2018","2018/03/22","PMC5917749","","10.1093/brain/awy062"
"19520842","Heterogeneous nuclear ribonucleoprotein K represses the production of pro-apoptotic Bcl-xS splice isoform","Revil T, Pelletier J, Toutant J, Cloutier A, Chabot B.","J Biol Chem. 2009 Aug 7;284(32):21458-67. doi: 10.1074/jbc.M109.019711. Epub 2009 Jun 11.","Revil T","J Biol Chem","2009","2009/06/13","PMC2755870","","10.1074/jbc.M109.019711"
"27851963","SRSF10 Connects DNA Damage to the Alternative Splicing of Transcripts Encoding Apoptosis, Cell-Cycle Control, and DNA Repair Factors","Shkreta L, Toutant J, Durand M, Manley JL, Chabot B.","Cell Rep. 2016 Nov 15;17(8):1990-2003. doi: 10.1016/j.celrep.2016.10.071.","Shkreta L","Cell Rep","2016","2016/11/17","PMC5483951","NIHMS868525","10.1016/j.celrep.2016.10.071"
"18287520","Deletion of many yeast introns reveals a minority of genes that require splicing for function","Parenteau J, Durand M, Véronneau S, Lacombe AA, Morin G, Guérin V, Cecez B, Gervais-Bird J, Koh CS, Brunelle D, Wellinger RJ, Chabot B, Abou Elela S.","Mol Biol Cell. 2008 May;19(5):1932-41. doi: 10.1091/mbc.e07-12-1254. Epub 2008 Feb 20.","Parenteau J","Mol Biol Cell","2008","2008/02/22","PMC2366882","","10.1091/mbc.e07-12-1254"
"17481663","Neuropsychological and 18FDG-PET studies in a family with idiopathic basal ganglia calcifications","Le Ber I, Marié RM, Chabot B, Lalevée C, Defer GL.","J Neurol Sci. 2007 Jul 15;258(1-2):115-22. doi: 10.1016/j.jns.2007.03.017. Epub 2007 May 3.","Le Ber I","J Neurol Sci","2007","2007/05/08","","","10.1016/j.jns.2007.03.017"
"17548433","hnRNP I/PTB can antagonize the splicing repressor activity of SRp30c","Paradis C, Cloutier P, Shkreta L, Toutant J, Klarskov K, Chabot B.","RNA. 2007 Aug;13(8):1287-300. doi: 10.1261/rna.403607. Epub 2007 Jun 4.","Paradis C","RNA","2007","2007/06/06","PMC1924885","","10.1261/rna.403607"
"18644864","Multiple and specific mRNA processing targets for the major human hnRNP proteins","Venables JP, Koh CS, Froehlich U, Lapointe E, Couture S, Inkel L, Bramard A, Paquet ER, Watier V, Durand M, Lucier JF, Gervais-Bird J, Tremblay K, Prinos P, Klinck R, Elela SA, Chabot B.","Mol Cell Biol. 2008 Oct;28(19):6033-43. doi: 10.1128/MCB.00726-08. Epub 2008 Jul 21.","Venables JP","Mol Cell Biol","2008","2008/07/23","PMC2547008","","10.1128/MCB.00726-08"
"12024014","SRp30c is a repressor of 3' splice site utilization","Simard MJ, Chabot B.","Mol Cell Biol. 2002 Jun;22(12):4001-10. doi: 10.1128/MCB.22.12.4001-4010.2002.","Simard MJ","Mol Cell Biol","2002","2002/05/25","PMC133842","","10.1128/MCB.22.12.4001-4010.2002"
"25605796","Alternative splicing regulates the expression of G9A and SUV39H2 methyltransferases, and dramatically changes SUV39H2 functions","Mauger O, Klinck R, Chabot B, Muchardt C, Allemand E, Batsché E.","Nucleic Acids Res. 2015 Feb 18;43(3):1869-82. doi: 10.1093/nar/gkv013. Epub 2015 Jan 20.","Mauger O","Nucleic Acids Res","2015","2015/01/22","PMC4330376","","10.1093/nar/gkv013"
"16102942","Olanzapine versus risperidone in the treatment of post-psychotic depression in schizophrenic patients","Dollfus S, Olivier V, Chabot B, Déal C, Perrin E.","Schizophr Res. 2005 Oct 15;78(2-3):157-9. doi: 10.1016/j.schres.2005.06.001.","Dollfus S","Schizophr Res","2005","2005/08/17","","","10.1016/j.schres.2005.06.001"
"25211016","RBFOX1 cooperates with MBNL1 to control splicing in muscle, including events altered in myotonic dystrophy type 1","Klinck R, Fourrier A, Thibault P, Toutant J, Durand M, Lapointe E, Caillet-Boudin ML, Sergeant N, Gourdon G, Meola G, Furling D, Puymirat J, Chabot B.","PLoS One. 2014 Sep 11;9(9):e107324. doi: 10.1371/journal.pone.0107324. eCollection 2014.","Klinck R","PLoS One","2014","2014/09/12","PMC4161394","","10.1371/journal.pone.0107324"
"22203037","Proteins associated with the exon junction complex also control the alternative splicing of apoptotic regulators","Michelle L, Cloutier A, Toutant J, Shkreta L, Thibault P, Durand M, Garneau D, Gendron D, Lapointe E, Couture S, Le Hir H, Klinck R, Elela SA, Prinos P, Chabot B.","Mol Cell Biol. 2012 Mar;32(5):954-67. doi: 10.1128/MCB.06130-11. Epub 2011 Dec 27.","Michelle L","Mol Cell Biol","2012","2011/12/29","PMC3295189","","10.1128/MCB.06130-11"
"16412215","Modulation of 5' splice site selection using tailed oligonucleotides carrying splicing signals","Gendron D, Carriero S, Garneau D, Villemaire J, Klinck R, Elela SA, Damha MJ, Chabot B.","BMC Biotechnol. 2006 Jan 13;6:5. doi: 10.1186/1472-6750-6-5.","Gendron D","BMC Biotechnol","2006","2006/01/18","PMC1379639","","10.1186/1472-6750-6-5"
"16396608","Intronic binding sites for hnRNP A/B and hnRNP F/H proteins stimulate pre-mRNA splicing","Martinez-Contreras R, Fisette JF, Nasim FU, Madden R, Cordeau M, Chabot B.","PLoS Biol. 2006 Feb;4(2):e21. doi: 10.1371/journal.pbio.0040021. Epub 2006 Jan 10.","Martinez-Contreras R","PLoS Biol","2006","2006/01/07","PMC1326234","","10.1371/journal.pbio.0040021"
"16171389","Structural and thermodynamical characterization of the complete p21 gene product of Max","Naud JF, McDuff FO, Sauvé S, Montagne M, Webb BA, Smith SP, Chabot B, Lavigne P.","Biochemistry. 2005 Sep 27;44(38):12746-58. doi: 10.1021/bi0500729.","Naud JF","Biochemistry","2005","2005/09/21","","","10.1021/bi0500729"
"14522969","Reprogramming alternative pre-messenger RNA splicing through the use of protein-binding antisense oligonucleotides","Villemaire J, Dion I, Elela SA, Chabot B.","J Biol Chem. 2003 Dec 12;278(50):50031-9. doi: 10.1074/jbc.M308897200. Epub 2003 Sep 30.","Villemaire J","J Biol Chem","2003","2003/10/03","","","10.1074/jbc.M308897200"
"17643375","Systematic analysis of the protein interaction network for the human transcription machinery reveals the identity of the 7SK capping enzyme","Jeronimo C, Forget D, Bouchard A, Li Q, Chua G, Poitras C, Thérien C, Bergeron D, Bourassa S, Greenblatt J, Chabot B, Poirier GG, Hughes TR, Blanchette M, Price DH, Coulombe B.","Mol Cell. 2007 Jul 20;27(2):262-274. doi: 10.1016/j.molcel.2007.06.027.","Jeronimo C","Mol Cell","2007","2007/07/24","PMC4498903","CAMS4848","10.1016/j.molcel.2007.06.027"
