PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"25821228","Reply to Thysen et al","Tchakoute CT, Hesseling AC, Blakney AK, Jaspan HB.","J Infect Dis. 2015 Oct 15;212(8):1342-3. doi: 10.1093/infdis/jiv199. Epub 2015 Mar 27.","Tchakoute CT","J Infect Dis","2015","2015/03/31","PMC4577041","","10.1093/infdis/jiv199"
"33905960","Effect of tissue microenvironment on fibrous capsule formation to biomaterial-coated implants","Hernandez JL, Park J, Yao S, Blakney AK, Nguyen HV, Katz BH, Jensen JT, Woodrow KA.","Biomaterials. 2021 Jun;273:120806. doi: 10.1016/j.biomaterials.2021.120806. Epub 2021 Apr 9.","Hernandez JL","Biomaterials","2021","2021/04/27","PMC8135119","","10.1016/j.biomaterials.2021.120806"
"35233930","Presentation of antigen on extracellular vesicles using transmembrane domains from viral glycoproteins for enhanced immunogenicity","Hu K, McKay PF, Samnuan K, Najer A, Blakney AK, Che J, O'Driscoll G, Cihova M, Stevens MM, Shattock RJ.","J Extracell Vesicles. 2022 Mar;11(3):e12199. doi: 10.1002/jev2.12199.","Hu K","J Extracell Vesicles","2022","2022/03/02","PMC8888812","","10.1002/jev2.12199"
"34001897","Heterologous vaccination regimens with self-amplifying RNA and adenoviral COVID vaccines induce robust immune responses in mice","Spencer AJ, McKay PF, Belij-Rammerstorfer S, Ulaszewska M, Bissett CD, Hu K, Samnuan K, Blakney AK, Wright D, Sharpe HR, Gilbride C, Truby A, Allen ER, Gilbert SC, Shattock RJ, Lambe T.","Nat Commun. 2021 May 17;12(1):2893. doi: 10.1038/s41467-021-23173-1.","Spencer AJ","Nat Commun","2021","2021/05/18","PMC8129084","","10.1038/s41467-021-23173-1"
"33927197","Quality by design modelling to support rapid RNA vaccine production against emerging infectious diseases","van de Berg D, Kis Z, Behmer CF, Samnuan K, Blakney AK, Kontoravdi C, Shattock R, Shah N.","NPJ Vaccines. 2021 Apr 29;6(1):65. doi: 10.1038/s41541-021-00322-7.","van de Berg D","NPJ Vaccines","2021","2021/04/30","PMC8085199","","10.1038/s41541-021-00322-7"
"33997623","International Scientific Collaboration Is Needed to Bridge Science to Society: USERN2020 Consensus Statement","Momtazmanesh S, Saghazadeh A, Becerra JCA, Aramesh K, Barba FJ, Bella F, Blakney A, Capaccioli M, Castagna R, Crisanti U, Davtyan T, Dorigo T, Ealy J, Farokhnia M, Grancini G, Gupta M, Harbi A, Krysztofiak W, Kulasinghe A, Lam CM, Leemans A, Lighthill B, Limongelli V, Lopreiato P, Luongo L, Maboloc CR, Malekzadeh R, Gomes OC, Milosevic M, Nouwen J, Ortega-Sánchez D, Pawelek J, Pramanik S, Ramakrishna S, Renn O, Sanseviero S, Sauter D, Schreiber M, Sellke FW, Shahbazi MA, Shelkovaya N, Slater WH, Snoeck D, Sztajer S, Uddin LQ, Veramendi-Espinoza L, Vinuesa R, Willett WC, Wu D, Żyniewicz K, Rezaei N.","SN Compr Clin Med. 2021;3(8):1699-1703. doi: 10.1007/s42399-021-00896-2. Epub 2021 May 11.","Momtazmanesh S","SN Compr Clin Med","2021","2021/05/17","PMC8111052","","10.1007/s42399-021-00896-2"
"32250603","Mannosylated Poly(ethylene imine) Copolymers Enhance saRNA Uptake and Expression in Human Skin Explants","Blakney AK, Abdouni Y, Yilmaz G, Liu R, McKay PF, Bouton CR, Shattock RJ, Becer CR.","Biomacromolecules. 2020 Jun 8;21(6):2482-2492. doi: 10.1021/acs.biomac.0c00445. Epub 2020 Apr 23.","Blakney AK","Biomacromolecules","2020","2020/04/07","","","10.1021/acs.biomac.0c00445"
"33250305","Effect of complexing lipids on cellular uptake and expression of messenger RNA in human skin explants","Blakney AK, Deletic P, McKay PF, Bouton CR, Ashford M, Shattock RJ, Sabirsh A.","J Control Release. 2021 Feb 10;330:1250-1261. doi: 10.1016/j.jconrel.2020.11.033. Epub 2020 Nov 26.","Blakney AK","J Control Release","2021","2020/11/30","","","10.1016/j.jconrel.2020.11.033"
"28802690","Nanoparticle-releasing nanofiber composites for enhanced in vivo vaginal retention","Krogstad EA, Ramanathan R, Nhan C, Kraft JC, Blakney AK, Cao S, Ho RJY, Woodrow KA.","Biomaterials. 2017 Nov;144:1-16. doi: 10.1016/j.biomaterials.2017.07.034. Epub 2017 Aug 1.","Krogstad EA","Biomaterials","2017","2017/08/14","PMC5599218","NIHMS899352","10.1016/j.biomaterials.2017.07.034"
"36589712","Formulation, inflammation, and RNA sensing impact the immunogenicity of self-amplifying RNA vaccines","Tregoning JS, Stirling DC, Wang Z, Flight KE, Brown JC, Blakney AK, McKay PF, Cunliffe RF, Murugaiah V, Fox CB, Beattie M, Tam YK, Johansson C, Shattock RJ.","Mol Ther Nucleic Acids. 2022 Dec 5;31:29-42. doi: 10.1016/j.omtn.2022.11.024. eCollection 2023 Mar 14.","Tregoning JS","Mol Ther Nucleic Acids","2022","2023/01/02","PMC9794906","","10.1016/j.omtn.2022.11.024"
"32267667","Big Is Beautiful: Enhanced saRNA Delivery and Immunogenicity by a Higher Molecular Weight, Bioreducible, Cationic Polymer","Blakney AK, Zhu Y, McKay PF, Bouton CR, Yeow J, Tang J, Hu K, Samnuan K, Grigsby CL, Shattock RJ, Stevens MM.","ACS Nano. 2020 May 26;14(5):5711-5727. doi: 10.1021/acsnano.0c00326. Epub 2020 Apr 20.","Blakney AK","ACS Nano","2020","2020/04/09","PMC7304921","","10.1021/acsnano.0c00326"
"33103807","Neutrophils Enable Local and Non-Invasive Liposome Delivery to Inflamed Skeletal Muscle and Ischemic Heart","Che J, Najer A, Blakney AK, McKay PF, Bellahcene M, Winter CW, Sintou A, Tang J, Keane TJ, Schneider MD, Shattock RJ, Sattler S, Stevens MM.","Adv Mater. 2020 Dec;32(48):e2003598. doi: 10.1002/adma.202003598. Epub 2020 Oct 26.","Che J","Adv Mater","2020","2020/10/26","PMC7613371","EMS124739","10.1002/adma.202003598"
"30094239","Structural Components for Amplification of Positive and Negative Strand VEEV Splitzicons","Blakney AK, McKay PF, Shattock RJ.","Front Mol Biosci. 2018 Jul 26;5:71. doi: 10.3389/fmolb.2018.00071. eCollection 2018.","Blakney AK","Front Mol Biosci","2018","2018/08/11","PMC6070733","","10.3389/fmolb.2018.00071"
"23149012","Understanding the host response to cell-laden poly(ethylene glycol)-based hydrogels","Swartzlander MD, Lynn AD, Blakney AK, Kyriakides TR, Bryant SJ.","Biomaterials. 2013 Jan;34(4):952-64. doi: 10.1016/j.biomaterials.2012.10.037. Epub 2012 Nov 10.","Swartzlander MD","Biomaterials","2013","2012/11/15","PMC3683297","NIHMS422336","10.1016/j.biomaterials.2012.10.037"
"29038128","Microbial Composition Predicts Genital Tract Inflammation and Persistent Bacterial Vaginosis in South African Adolescent Females","Lennard K, Dabee S, Barnabas SL, Havyarimana E, Blakney A, Jaumdally SZ, Botha G, Mkhize NN, Bekker LG, Lewis DA, Gray G, Mulder N, Passmore JS, Jaspan HB.","Infect Immun. 2017 Dec 19;86(1):e00410-17. doi: 10.1128/IAI.00410-17. Print 2018 Jan.","Lennard K","Infect Immun","2017","2017/10/18","PMC5736802","","10.1128/IAI.00410-17"
"28989956","Rapidly Biodegrading PLGA-Polyurethane Fibers for Sustained Release of Physicochemically Diverse Drugs","Blakney AK, Simonovsky FI, Suydam IT, Ratner BD, Woodrow KA.","ACS Biomater Sci Eng. 2016 Sep 12;2(9):1595-1607. doi: 10.1021/acsbiomaterials.6b00346. Epub 2016 Jul 13.","Blakney AK","ACS Biomater Sci Eng","2016","2017/10/10","PMC5630182","NIHMS903388","10.1021/acsbiomaterials.6b00346"
"31300730","Inside out: optimization of lipid nanoparticle formulations for exterior complexation and in vivo delivery of saRNA","Blakney AK, McKay PF, Yus BI, Aldon Y, Shattock RJ.","Gene Ther. 2019 Sep;26(9):363-372. doi: 10.1038/s41434-019-0095-2. Epub 2019 Jul 12.","Blakney AK","Gene Ther","2019","2019/07/14","PMC6760535","","10.1038/s41434-019-0095-2"
"31071377","Effects of cationic adjuvant formulation particle type, fluidity and immunomodulators on delivery and immunogenicity of saRNA","Blakney AK, McKay PF, Christensen D, Yus BI, Aldon Y, Follmann F, Shattock RJ.","J Control Release. 2019 Jun 28;304:65-74. doi: 10.1016/j.jconrel.2019.04.043. Epub 2019 May 6.","Blakney AK","J Control Release","2019","2019/05/10","","","10.1016/j.jconrel.2019.04.043"
"24971008","Delivery of multipurpose prevention drug combinations from electrospun nanofibers using composite microarchitectures","Blakney AK, Krogstad EA, Jiang YH, Woodrow KA.","Int J Nanomedicine. 2014 Jun 17;9:2967-78. doi: 10.2147/IJN.S61664. eCollection 2014.","Blakney AK","Int J Nanomedicine","2014","2014/06/28","PMC4069153","","10.2147/IJN.S61664"
"32644777","The In Vitro, Ex Vivo, and In Vivo Effect of Polymer Hydrophobicity on Charge-Reversible Vectors for Self-Amplifying RNA","Gurnani P, Blakney AK, Terracciano R, Petch JE, Blok AJ, Bouton CR, McKay PF, Shattock RJ, Alexander C.","Biomacromolecules. 2020 Aug 10;21(8):3242-3253. doi: 10.1021/acs.biomac.0c00698. Epub 2020 Jul 23.","Gurnani P","Biomacromolecules","2020","2020/07/10","","","10.1021/acs.biomac.0c00698"
"25522962","Linking the foreign body response and protein adsorption to PEG-based hydrogels using proteomics","Swartzlander MD, Barnes CA, Blakney AK, Kaar JL, Kyriakides TR, Bryant SJ.","Biomaterials. 2015 Feb;41:26-36. doi: 10.1016/j.biomaterials.2014.11.026. Epub 2014 Dec 2.","Swartzlander MD","Biomaterials","2015","2014/12/20","PMC4629245","NIHMS642411","10.1016/j.biomaterials.2014.11.026"
"31046232","The Skin You Are In: Design-of-Experiments Optimization of Lipid Nanoparticle Self-Amplifying RNA Formulations in Human Skin Explants","Blakney AK, McKay PF, Ibarzo Yus B, Hunter JE, Dex EA, Shattock RJ.","ACS Nano. 2019 May 28;13(5):5920-5930. doi: 10.1021/acsnano.9b01774. Epub 2019 May 3.","Blakney AK","ACS Nano","2019","2019/05/04","PMC7007275","","10.1021/acsnano.9b01774"
"21268236","Temporal progression of the host response to implanted poly(ethylene glycol)-based hydrogels","Lynn AD, Blakney AK, Kyriakides TR, Bryant SJ.","J Biomed Mater Res A. 2011 Mar 15;96(4):621-31. doi: 10.1002/jbm.a.33015. Epub 2011 Jan 25.","Lynn AD","J Biomed Mater Res A","2011","2011/01/27","PMC3091279","NIHMS265836","10.1002/jbm.a.33015"
"26529558","Nanoparticle-Based ARV Drug Combinations for Synergistic Inhibition of Cell-Free and Cell-Cell HIV Transmission","Jiang Y, Cao S, Bright DK, Bever AM, Blakney AK, Suydam IT, Woodrow KA.","Mol Pharm. 2015 Dec 7;12(12):4363-74. doi: 10.1021/acs.molpharmaceut.5b00544. Epub 2015 Nov 18.","Jiang Y","Mol Pharm","2015","2015/11/04","","","10.1021/acs.molpharmaceut.5b00544"
"32463058","Ornithine-derived oligomers and dendrimers for in vitro delivery of DNA and ex vivo transfection of skin cells via saRNA","Saviano F, Lovato T, Russo A, Russo G, Bouton CR, Shattock RJ, Alexander C, Quaglia F, Blakney AK, Gurnani P, Conte C.","J Mater Chem B. 2020 Jun 10;8(22):4940-4949. doi: 10.1039/d0tb00942c.","Saviano F","J Mater Chem B","2020","2020/05/29","","","10.1039/d0tb00942c"
"25522967","Immunomodulation by mesenchymal stem cells combats the foreign body response to cell-laden synthetic hydrogels","Swartzlander MD, Blakney AK, Amer LD, Hankenson KD, Kyriakides TR, Bryant SJ.","Biomaterials. 2015 Feb;41:79-88. doi: 10.1016/j.biomaterials.2014.11.020. Epub 2014 Dec 5.","Swartzlander MD","Biomaterials","2015","2014/12/20","PMC5577802","NIHMS646783","10.1016/j.biomaterials.2014.11.020"
"29698602","One Size Does Not Fit All: The Effect of Chain Length and Charge Density of Poly(ethylene imine) Based Copolymers on Delivery of pDNA, mRNA, and RepRNA Polyplexes","Blakney AK, Yilmaz G, McKay PF, Becer CR, Shattock RJ.","Biomacromolecules. 2018 Jul 9;19(7):2870-2879. doi: 10.1021/acs.biomac.8b00429. Epub 2018 May 3.","Blakney AK","Biomacromolecules","2018","2018/04/27","","","10.1021/acs.biomac.8b00429"
"27838180","Corrigendum to ""Simultaneous measurement of etravirine, maraviroc and raltegravir in pigtail macaque plasma, vaginal secretions and vaginal tissue using a LC-MS/MS assay"" [J. Chromatogr. B 1025 (2016) 110-118]","Blakney AK, Jiang Y, Whittington D, Woodrow KA.","J Chromatogr B Analyt Technol Biomed Life Sci. 2016 Dec 15;1039:88. doi: 10.1016/j.jchromb.2016.10.022. Epub 2016 Nov 9.","Blakney AK","J Chromatogr B Analyt Technol Biomed Life Sci","2016","2016/11/14","","","10.1016/j.jchromb.2016.10.022"
"28222612","In vitro-ex vivo correlations between a cell-laden hydrogel and mucosal tissue for screening composite delivery systems","Blakney AK, Little AB, Jiang Y, Woodrow KA.","Drug Deliv. 2016 Nov;24(1):582-590. doi: 10.1080/10717544.2016.1242178.","Blakney AK","Drug Deliv","2016","2017/02/23","PMC5594105","NIHMS899296","10.1080/10717544.2016.1242178"
"27055019","Delayed BCG immunization does not alter antibody responses to EPI vaccines in HIV-exposed and -unexposed South African infants","Hesseling AC, Blakney AK, Jones CE, Esser MM, de Beer C, Kuhn L, Cotton MF, Jaspan HB.","Vaccine. 2016 Jul 12;34(32):3702-9. doi: 10.1016/j.vaccine.2016.03.081. Epub 2016 Apr 4.","Hesseling AC","Vaccine","2016","2016/04/08","","","10.1016/j.vaccine.2016.03.081"
"24345287","Intramyocardial injection of a synthetic hydrogel with delivery of bFGF and IGF1 in a rat model of ischemic cardiomyopathy","Nelson DM, Hashizume R, Yoshizumi T, Blakney AK, Ma Z, Wagner WR.","Biomacromolecules. 2014 Jan 13;15(1):1-11. doi: 10.1021/bm4010639. Epub 2014 Jan 2.","Nelson DM","Biomacromolecules","2014","2013/12/19","PMC4214385","NIHMS635145","10.1021/bm4010639"
"22407522","The effects of substrate stiffness on the in vitro activation of macrophages and in vivo host response to poly(ethylene glycol)-based hydrogels","Blakney AK, Swartzlander MD, Bryant SJ.","J Biomed Mater Res A. 2012 Jun;100(6):1375-86. doi: 10.1002/jbm.a.34104. Epub 2012 Mar 7.","Blakney AK","J Biomed Mater Res A","2012","2012/03/13","PMC3339197","NIHMS359838","10.1002/jbm.a.34104"
"27236000","Simultaneous measurement of etravirine, maraviroc and raltegravir in pigtail macaque plasma, vaginal secretions and vaginal tissue using a LC-MS/MS assay","Blakney AK, Jiang Y, Whittington D, Woodrow KA.","J Chromatogr B Analyt Technol Biomed Life Sci. 2016 Jul 1;1025:110-8. doi: 10.1016/j.jchromb.2016.04.048. Epub 2016 May 2.","Blakney AK","J Chromatogr B Analyt Technol Biomed Life Sci","2016","2016/05/29","PMC4922635","NIHMS790515","10.1016/j.jchromb.2016.04.048"
"26259542","Delayed BCG vaccination results in minimal alterations in T cell immunogenicity of acellular pertussis and tetanus immunizations in HIV-exposed infants","Blakney AK, Tchakoute CT, Hesseling AC, Kidzeru EB, Jones CE, Passmore JA, Sodora DL, Gray CM, Jaspan HB.","Vaccine. 2015 Sep 11;33(38):4782-9. doi: 10.1016/j.vaccine.2015.07.096. Epub 2015 Aug 7.","Blakney AK","Vaccine","2015","2015/08/12","PMC4562895","NIHMS715320","10.1016/j.vaccine.2015.07.096"
