PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"28596291","DDX54 regulates transcriptome dynamics during DNA damage response","Milek M, Imami K, Mukherjee N, Bortoli F, Zinnall U, Hazapis O, Trahan C, Oeffinger M, Heyd F, Ohler U, Selbach M, Landthaler M.","Genome Res. 2017 Aug;27(8):1344-1359. doi: 10.1101/gr.218438.116. Epub 2017 Jun 8.","Milek M","Genome Res","2017","2017/06/10","PMC5538551","","10.1101/gr.218438.116"
"17922018","Comprehensive analysis of diverse ribonucleoprotein complexes","Oeffinger M, Wei KE, Rogers R, DeGrasse JA, Chait BT, Aitchison JD, Rout MP.","Nat Methods. 2007 Nov;4(11):951-6. doi: 10.1038/nmeth1101. Epub 2007 Oct 7.","Oeffinger M","Nat Methods","2007","2007/10/09","","","10.1038/nmeth1101"
"35026230","Identification and Characterization of the Interaction Between the Methyl-7-Guanosine Cap Maturation Enzyme RNMT and the Cap-Binding Protein eIF4E","Osborne MJ, Volpon L, Memarpoor-Yazdi M, Pillay S, Thambipillai A, Czarnota S, Culjkovic-Kraljacic B, Trahan C, Oeffinger M, Cowling VH, Borden KLB.","J Mol Biol. 2022 Mar 15;434(5):167451. doi: 10.1016/j.jmb.2022.167451. Epub 2022 Jan 10.","Osborne MJ","J Mol Biol","2022","2022/01/13","PMC9288840","NIHMS1808496","10.1016/j.jmb.2022.167451"
"29941930","Senescence-associated ribosome biogenesis defects contributes to cell cycle arrest through the Rb pathway","Lessard F, Igelmann S, Trahan C, Huot G, Saint-Germain E, Mignacca L, Del Toro N, Lopes-Paciencia S, Le Calvé B, Montero M, Deschênes-Simard X, Bury M, Moiseeva O, Rowell MC, Zorca CE, Zenklusen D, Brakier-Gingras L, Bourdeau V, Oeffinger M, Ferbeyre G.","Nat Cell Biol. 2018 Jul;20(7):789-799. doi: 10.1038/s41556-018-0127-y. Epub 2018 Jun 25.","Lessard F","Nat Cell Biol","2018","2018/06/27","","","10.1038/s41556-018-0127-y"
"33137177","Altered rRNA processing disrupts nuclear RNA homeostasis via competition for the poly(A)-binding protein Nab2","Aguilar LC, Paul B, Reiter T, Gendron L, Arul Nambi Rajan A, Montpetit R, Trahan C, Pechmann S, Oeffinger M, Montpetit B.","Nucleic Acids Res. 2020 Nov 18;48(20):11675-11694. doi: 10.1093/nar/gkaa964.","Aguilar LC","Nucleic Acids Res","2020","2020/11/02","PMC7672433","","10.1093/nar/gkaa964"
"26657640","Targeted cross-linking-mass spectrometry determines vicinal interactomes within heterogeneous RNP complexes","Trahan C, Oeffinger M.","Nucleic Acids Res. 2016 Feb 18;44(3):1354-69. doi: 10.1093/nar/gkv1366. Epub 2015 Dec 10.","Trahan C","Nucleic Acids Res","2016","2015/12/15","PMC4756821","","10.1093/nar/gkv1366"
"24500206","Sumoylation of the THO complex regulates the biogenesis of a subset of mRNPs","Bretes H, Rouviere JO, Leger T, Oeffinger M, Devaux F, Doye V, Palancade B.","Nucleic Acids Res. 2014 Apr;42(8):5043-58. doi: 10.1093/nar/gku124. Epub 2014 Feb 5.","Bretes H","Nucleic Acids Res","2014","2014/02/07","PMC4005672","","10.1093/nar/gku124"
"26694838","The nuclear basket mediates perinuclear mRNA scanning in budding yeast","Saroufim MA, Bensidoun P, Raymond P, Rahman S, Krause MR, Oeffinger M, Zenklusen D.","J Cell Biol. 2015 Dec 21;211(6):1131-40. doi: 10.1083/jcb.201503070.","Saroufim MA","J Cell Biol","2015","2015/12/24","PMC4687876","","10.1083/jcb.201503070"
"29069457","Nol12 is a multifunctional RNA binding protein at the nexus of RNA and DNA metabolism","Scott DD, Trahan C, Zindy PJ, Aguilar LC, Delubac MY, Van Nostrand EL, Adivarahan S, Wei KE, Yeo GW, Zenklusen D, Oeffinger M.","Nucleic Acids Res. 2017 Dec 1;45(21):12509-12528. doi: 10.1093/nar/gkx963.","Scott DD","Nucleic Acids Res","2017","2017/10/26","PMC5716212","","10.1093/nar/gkx963"
"28959008","High-throughput RNA structure probing reveals critical folding events during early 60S ribosome assembly in yeast","Burlacu E, Lackmann F, Aguilar LC, Belikov S, Nues RV, Trahan C, Hector RD, Dominelli-Whiteley N, Cockroft SL, Wieslander L, Oeffinger M, Granneman S.","Nat Commun. 2017 Sep 28;8(1):714. doi: 10.1038/s41467-017-00761-8.","Burlacu E","Nat Commun","2017","2017/09/30","PMC5620067","","10.1038/s41467-017-00761-8"
"26784711","Imaging single mRNAs to study dynamics of mRNA export in the yeast Saccharomyces cerevisiae","Bensidoun P, Raymond P, Oeffinger M, Zenklusen D.","Methods. 2016 Apr 1;98:104-114. doi: 10.1016/j.ymeth.2016.01.006. Epub 2016 Jan 16.","Bensidoun P","Methods","2016","2016/01/20","","","10.1016/j.ymeth.2016.01.006"
"31712417","Structural studies of the eIF4E-VPg complex reveal a direct competition for capped RNA: Implications for translation","Coutinho de Oliveira L, Volpon L, Rahardjo AK, Osborne MJ, Culjkovic-Kraljacic B, Trahan C, Oeffinger M, Kwok BH, Borden KLB.","Proc Natl Acad Sci U S A. 2019 Nov 26;116(48):24056-24065. doi: 10.1073/pnas.1904752116. Epub 2019 Nov 11.","Coutinho de Oliveira L","Proc Natl Acad Sci U S A","2019","2019/11/13","PMC6883836","","10.1073/pnas.1904752116"
"26483027","Single-Step Affinity Purification (ssAP) and Mass Spectrometry of Macromolecular Complexes in the Yeast S. cerevisiae","Trahan C, Aguilar LC, Oeffinger M.","Methods Mol Biol. 2016;1361:265-87. doi: 10.1007/978-1-4939-3079-1_15.","Trahan C","Methods Mol Biol","2016","2015/10/21","","","10.1007/978-1-4939-3079-1_15"
"28325844","The sole LSm complex in Cyanidioschyzon merolae associates with pre-mRNA splicing and mRNA degradation factors","Reimer KA, Stark MR, Aguilar LC, Stark SR, Burke RD, Moore J, Fahlman RP, Yip CK, Kuroiwa H, Oeffinger M, Rader SD.","RNA. 2017 Jun;23(6):952-967. doi: 10.1261/rna.058487.116. Epub 2017 Mar 21.","Reimer KA","RNA","2017","2017/03/23","PMC5435867","","10.1261/rna.058487.116"
"28977649","The RNA chaperone La promotes pre-tRNA maturation via indiscriminate binding of both native and misfolded targets","Vakiloroayaei A, Shah NS, Oeffinger M, Bayfield MA.","Nucleic Acids Res. 2017 Nov 2;45(19):11341-11355. doi: 10.1093/nar/gkx764.","Vakiloroayaei A","Nucleic Acids Res","2017","2017/10/05","PMC5737608","","10.1093/nar/gkx764"
"16212429","I-DIRT, a general method for distinguishing between specific and nonspecific protein interactions","Tackett AJ, DeGrasse JA, Sekedat MD, Oeffinger M, Rout MP, Chait BT.","J Proteome Res. 2005 Sep-Oct;4(5):1752-6. doi: 10.1021/pr050225e.","Tackett AJ","J Proteome Res","2005","2005/10/11","","","10.1021/pr050225e"
"14729571","A pre-ribosome-associated HEAT-repeat protein is required for export of both ribosomal subunits","Oeffinger M, Dlakic M, Tollervey D.","Genes Dev. 2004 Jan 15;18(2):196-209. doi: 10.1101/gad.285604. Epub 2004 Jan 16.","Oeffinger M","Genes Dev","2004","2004/01/20","PMC324425","","10.1101/gad.285604"
"12588997","Nob1p is required for cleavage of the 3' end of 18S rRNA","Fatica A, Oeffinger M, Dlakić M, Tollervey D.","Mol Cell Biol. 2003 Mar;23(5):1798-807. doi: 10.1128/MCB.23.5.1798-1807.2003.","Fatica A","Mol Cell Biol","2003","2003/02/18","PMC151717","","10.1128/MCB.23.5.1798-1807.2003"
"20005841","Rrp17p is a eukaryotic exonuclease required for 5' end processing of Pre-60S ribosomal RNA","Oeffinger M, Zenklusen D, Ferguson A, Wei KE, El Hage A, Tollervey D, Chait BT, Singer RH, Rout MP.","Mol Cell. 2009 Dec 11;36(5):768-81. doi: 10.1016/j.molcel.2009.11.011.","Oeffinger M","Mol Cell","2009","2009/12/17","PMC2806520","","10.1016/j.molcel.2009.11.011"
"14623999","Cic1p/Nsa3p is required for synthesis and nuclear export of 60S ribosomal subunits","Fatica A, Oeffinger M, Tollervey D, Bozzoni I.","RNA. 2003 Dec;9(12):1431-6. doi: 10.1261/rna.5130503.","Fatica A","RNA","2003","2003/11/19","PMC1370497","","10.1261/rna.5130503"
"14657029","Yeast Nop15p is an RNA-binding protein required for pre-rRNA processing and cytokinesis","Oeffinger M, Tollervey D.","EMBO J. 2003 Dec 15;22(24):6573-83. doi: 10.1093/emboj/cdg616.","Oeffinger M","EMBO J","2003","2003/12/06","PMC291811","","10.1093/emboj/cdg616"
"12022229","Yeast Pescadillo is required for multiple activities during 60S ribosomal subunit synthesis","Oeffinger M, Leung A, Lamond A, Tollervey D.","RNA. 2002 May;8(5):626-36. doi: 10.1017/s1355838202020022.","Oeffinger M","RNA","2002","2002/05/23","PMC1370283","","10.1017/s1355838202020022"
"17938242","Assembly factors Rpf2 and Rrs1 recruit 5S rRNA and ribosomal proteins rpL5 and rpL11 into nascent ribosomes","Zhang J, Harnpicharnchai P, Jakovljevic J, Tang L, Guo Y, Oeffinger M, Rout MP, Hiley SL, Hughes T, Woolford JL Jr.","Genes Dev. 2007 Oct 15;21(20):2580-92. doi: 10.1101/gad.1569307.","Zhang J","Genes Dev","2007","2007/10/17","PMC2000323","","10.1101/gad.1569307"
"17272295","Yeast Rrp14p is required for ribosomal subunit synthesis and for correct positioning of the mitotic spindle during mitosis","Oeffinger M, Fatica A, Rout MP, Tollervey D.","Nucleic Acids Res. 2007;35(4):1354-66. doi: 10.1093/nar/gkl824. Epub 2007 Feb 1.","Oeffinger M","Nucleic Acids Res","2007","2007/02/03","PMC1849896","","10.1093/nar/gkl824"
