PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"28056899","PGE2 promotes breast cancer-associated lymphangiogenesis by activation of EP4 receptor on lymphatic endothelial cells","Nandi P, Girish GV, Majumder M, Xin X, Tutunea-Fatan E, Lala PK.","BMC Cancer. 2017 Jan 5;17(1):11. doi: 10.1186/s12885-016-3018-2.","Nandi P","BMC Cancer","2017","2017/01/07","PMC5217626","","10.1186/s12885-016-3018-2"
"24040168","Single nucleotide polymorphism network: a combinatorial paradigm for risk prediction","Das Roy P, Sengupta D, Dasgupta AK, Kundu S, Chaudhuri U, Thakur I, Guha P, Majumder M, Roy R, Roy B.","PLoS One. 2013 Sep 11;8(9):e74067. doi: 10.1371/journal.pone.0074067. eCollection 2013.","Das Roy P","PLoS One","2013","2013/09/17","PMC3770707","","10.1371/journal.pone.0074067"
"31185986","Tumor suppressor role of cytoplasmic polyadenylation element binding protein 2 (CPEB2) in human mammary epithelial cells","Tordjman J, Majumder M, Amiri M, Hasan A, Hess D, Lala PK.","BMC Cancer. 2019 Jun 11;19(1):561. doi: 10.1186/s12885-019-5771-5.","Tordjman J","BMC Cancer","2019","2019/06/13","PMC6558855","","10.1186/s12885-019-5771-5"
"31459250","Scalable Synthesis of Hide Substance-Chitosan-Hydroxyapatite: Novel Biocomposite from Industrial Wastes and Its Efficiency in Dye Removal","Chatterjee S, Gupta A, Mohanta T, Mitra R, Samanta D, Mandal AB, Majumder M, Rawat R, Singha NR.","ACS Omega. 2018 Sep 20;3(9):11486-11496. doi: 10.1021/acsomega.8b00650. eCollection 2018 Sep 30.","Chatterjee S","ACS Omega","2018","2019/08/29","PMC6645111","","10.1021/acsomega.8b00650"
"23168701","Association between polymorphisms at N-acetyltransferase 1 (NAT1) & risk of oral leukoplakia & cancer","Majumder M, Ghosh S, Roy B.","Indian J Med Res. 2012 Oct;136(4):605-13.","Majumder M","Indian J Med Res","2012","2012/11/22","PMC3516028","",""
"18764855","Variant haplotypes at XRCC1 and risk of oral leukoplakia in HPV non-infected samples","Majumder M, Indra D, Roy PD, Datta S, Ray JG, Panda CK, Roy B.","J Oral Pathol Med. 2009 Feb;38(2):174-80. doi: 10.1111/j.1600-0714.2008.00690.x. Epub 2008 Aug 31.","Majumder M","J Oral Pathol Med","2009","2008/09/04","","","10.1111/j.1600-0714.2008.00690.x"
"25527154","D-loop somatic mutations and ∼5 kb ""common"" deletion in mitochondrial DNA: important molecular markers to distinguish oral precancer and cancer","Datta S, Chattopadhyay E, Ray JG, Majumder M, Roy PD, Roy B.","Tumour Biol. 2015 Apr;36(4):3025-33. doi: 10.1007/s13277-014-2937-2. Epub 2014 Dec 20.","Datta S","Tumour Biol","2015","2014/12/21","","","10.1007/s13277-014-2937-2"
"19204927","Polymorphisms at p53, p73, and MDM2 loci modulate the risk of tobacco associated leukoplakia and oral cancer","Misra C, Majumder M, Bajaj S, Ghosh S, Roy B, Roychoudhury S.","Mol Carcinog. 2009 Sep;48(9):790-800. doi: 10.1002/mc.20523.","Misra C","Mol Carcinog","2009","2009/02/11","","","10.1002/mc.20523"
"17886251","Increased risk of oral cancer in relation to common Indian mitochondrial polymorphisms and Autosomal GSTP1 locus","Datta S, Majumder M, Biswas NK, Sikdar N, Roy B.","Cancer. 2007 Nov 1;110(9):1991-9. doi: 10.1002/cncr.23016.","Datta S","Cancer","2007","2007/09/22","","","10.1002/cncr.23016"
"26403071","Sequence and expression variations in 23 genes involved in mitochondrial and non-mitochondrial apoptotic pathways and risk of oral leukoplakia and cancer","Datta S, Ray A, Singh R, Mondal P, Basu A, De Sarkar N, Majumder M, Maiti G, Baral A, Jha GN, Mukhopadhyay I, Panda C, Chowdhury S, Ghosh S, Roychoudhury S, Roy B.","Mitochondrion. 2015 Nov;25:28-33. doi: 10.1016/j.mito.2015.09.001. Epub 2015 Sep 21.","Datta S","Mitochondrion","2015","2015/09/26","","","10.1016/j.mito.2015.09.001"
"22545097","Co-expression of α9β1 integrin and VEGF-D confers lymphatic metastatic ability to a human breast cancer cell line MDA-MB-468LN","Majumder M, Tutunea-Fatan E, Xin X, Rodriguez-Torres M, Torres-Garcia J, Wiebe R, Timoshenko AV, Bhattacharjee RN, Chambers AF, Lala PK.","PLoS One. 2012;7(4):e35094. doi: 10.1371/journal.pone.0035094. Epub 2012 Apr 24.","Majumder M","PLoS One","2012","2012/05/01","PMC3335831","","10.1371/journal.pone.0035094"
"24981602","Prostaglandin E2 receptor EP4 as the common target on cancer cells and macrophages to abolish angiogenesis, lymphangiogenesis, metastasis, and stem-like cell functions","Majumder M, Xin X, Liu L, Girish GV, Lala PK.","Cancer Sci. 2014 Sep;105(9):1142-51. doi: 10.1111/cas.12475. Epub 2014 Sep 11.","Majumder M","Cancer Sci","2014","2014/07/02","PMC4462388","","10.1111/cas.12475"
"22641101","Targeting COX-2 and EP4 to control tumor growth, angiogenesis, lymphangiogenesis and metastasis to the lungs and lymph nodes in a breast cancer model","Xin X, Majumder M, Girish GV, Mohindra V, Maruyama T, Lala PK.","Lab Invest. 2012 Aug;92(8):1115-28. doi: 10.1038/labinvest.2012.90. Epub 2012 May 28.","Xin X","Lab Invest","2012","2012/05/30","","","10.1038/labinvest.2012.90"
"17290401","Polymorphisms at XPD and XRCC1 DNA repair loci and increased risk of oral leukoplakia and cancer among NAT2 slow acetylators","Majumder M, Sikdar N, Ghosh S, Roy B.","Int J Cancer. 2007 May 15;120(10):2148-56. doi: 10.1002/ijc.22547.","Majumder M","Int J Cancer","2007","2007/02/10","","","10.1002/ijc.22547"
"16172217","Increased risk of oral leukoplakia and cancer among mixed tobacco users carrying XRCC1 variant haplotypes and cancer among smokers carrying two risk genotypes: one on each of two loci, GSTM3 and XRCC1 (Codon 280)","Majumder M, Sikdar N, Paul RR, Roy B.","Cancer Epidemiol Biomarkers Prev. 2005 Sep;14(9):2106-12. doi: 10.1158/1055-9965.EPI-05-0108.","Majumder M","Cancer Epidemiol Biomarkers Prev","2005","2005/09/21","","","10.1158/1055-9965.EPI-05-0108"
"23161286","Differential haplotype amplification leads to misgenotyping of heterozygote as homozygote when using single nucleotide mismatch primer","De Sarkar N, Majumder M, Roy B.","Electrophoresis. 2012 Dec;33(23):3564-73. doi: 10.1002/elps.201200363.","De Sarkar N","Electrophoresis","2012","2012/11/20","","","10.1002/elps.201200363"
