PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"12678725","Targeting human telomerase in cancer therapy","Huard S, Autexier C.","Curr Med Chem Anticancer Agents. 2002 Sep;2(5):577-87. doi: 10.2174/1568011023353822.","Huard S","Curr Med Chem Anticancer Agents","2002","2003/04/08","","","10.2174/1568011023353822"
"33470989","p66ShcA potentiates the cytotoxic response of triple-negative breast cancers to PARP inhibitors","Cañedo EC, Totten S, Ahn R, Savage P, MacNeil D, Hudson J, Autexier C, Deblois G, Park M, Witcher M, Ursini-Siegel J.","JCI Insight. 2021 Feb 22;6(4):e138382. doi: 10.1172/jci.insight.138382.","Cañedo EC","JCI Insight","2021","2021/01/20","PMC7934920","","10.1172/jci.insight.138382"
"22052801","Platinum(II) phenanthroimidazoles for targeting telomeric G-quadruplexes","Castor KJ, Mancini J, Fakhoury J, Weill N, Kieltyka R, Englebienne P, Avakyan N, Mittermaier A, Autexier C, Moitessier N, Sleiman HF.","ChemMedChem. 2012 Jan 2;7(1):85-94. doi: 10.1002/cmdc.201100453. Epub 2011 Nov 3.","Castor KJ","ChemMedChem","2012","2011/11/05","","","10.1002/cmdc.201100453"
"21118998","Telomeric recombination induced by dysfunctional telomeres","Brault ME, Autexier C.","Mol Biol Cell. 2011 Jan 15;22(2):179-88. doi: 10.1091/mbc.E10-02-0173. Epub 2010 Nov 30.","Brault ME","Mol Biol Cell","2011","2010/12/02","PMC3020914","","10.1091/mbc.E10-02-0173"
"22064443","ALTered telomeres in response to telomere dysfunction","Brault ME, Autexier C.","Cell Cycle. 2011 Nov 15;10(22):3807-9. doi: 10.4161/cc.10.22.18188. Epub 2011 Nov 15.","Brault ME","Cell Cycle","2011","2011/11/09","","","10.4161/cc.10.22.18188"
"15096579","Human telomerase catalyzes nucleolytic primer cleavage","Huard S, Autexier C.","Nucleic Acids Res. 2004 Apr 19;32(7):2171-80. doi: 10.1093/nar/gkh546. Print 2004.","Huard S","Nucleic Acids Res","2004","2004/04/21","PMC407828","","10.1093/nar/gkh546"
"28834755","Zscan4 Inhibits Maintenance DNA Methylation to Facilitate Telomere Elongation in Mouse Embryonic Stem Cells","Dan J, Rousseau P, Hardikar S, Veland N, Wong J, Autexier C, Chen T.","Cell Rep. 2017 Aug 22;20(8):1936-1949. doi: 10.1016/j.celrep.2017.07.070.","Dan J","Cell Rep","2017","2017/08/24","PMC5595351","NIHMS898033","10.1016/j.celrep.2017.07.070"
"18593874","POT of gold: modeling dyskeratosis congenita in the mouse","Autexier C.","Genes Dev. 2008 Jul 1;22(13):1731-6. doi: 10.1101/gad.1695808.","Autexier C","Genes Dev","2008","2008/07/03","PMC2732423","","10.1101/gad.1695808"
"25413191","Telomere length and the clinical phenotype of frailty in older adults undergoing cardiac surgery","Brault ME, Ohayon SM, Kwan R, Bergman H, Eisenberg MJ, Boivin JF, Morin JF, Langlois Y, Autexier C, Afilalo J.","J Am Geriatr Soc. 2014 Nov;62(11):2205-7. doi: 10.1111/jgs.13076.","Brault ME","J Am Geriatr Soc","2014","2014/11/22","","","10.1111/jgs.13076"
"23922990","Telomerase contributes to fludarabine resistance in primary human leukemic lymphocytes","Shawi M, Chu TW, Martinez-Marignac V, Yu Y, Gryaznov SM, Johnston JB, Lees-Miller SP, Assouline SE, Autexier C, Aloyz R.","PLoS One. 2013 Jul 29;8(7):e70428. doi: 10.1371/journal.pone.0070428. Print 2013.","Shawi M","PLoS One","2013","2013/08/08","PMC3726637","","10.1371/journal.pone.0070428"
"30931479","N-terminal residues of human dyskerin are required for interactions with telomerase RNA that prevent RNA degradation","MacNeil DE, Lambert-Lanteigne P, Autexier C.","Nucleic Acids Res. 2019 Jun 4;47(10):5368-5380. doi: 10.1093/nar/gkz233.","MacNeil DE","Nucleic Acids Res","2019","2019/04/02","PMC6547437","","10.1093/nar/gkz233"
"26724375","Platinum(II) phenanthroimidazole G-quadruplex ligand induces selective telomere shortening in A549 cancer cells","Mancini J, Rousseau P, Castor KJ, Sleiman HF, Autexier C.","Biochimie. 2016 Feb;121:287-97. doi: 10.1016/j.biochi.2015.12.015. Epub 2015 Dec 25.","Mancini J","Biochimie","2016","2016/01/03","","","10.1016/j.biochi.2015.12.015"
"23178942","Regulation of telomere length and homeostasis by telomerase enzyme processivity","D'Souza Y, Lauzon C, Chu TW, Autexier C.","J Cell Sci. 2013 Jan 15;126(Pt 2):676-87. doi: 10.1242/jcs.119297. Epub 2012 Nov 23.","D'Souza Y","J Cell Sci","2013","2012/11/27","","","10.1242/jcs.119297"
"20427319","Telomeric function of mammalian telomerases at short telomeres","Fakhoury J, Marie-Egyptienne DT, Londoño-Vallejo JA, Autexier C.","J Cell Sci. 2010 May 15;123(Pt 10):1693-704. doi: 10.1242/jcs.063636. Epub 2010 Apr 27.","Fakhoury J","J Cell Sci","2010","2010/04/30","","","10.1242/jcs.063636"
"24412622","Inactive C-terminal telomerase reverse transcriptase insertion splicing variants are dominant-negative inhibitors of telomerase","Zhu S, Rousseau P, Lauzon C, Gandin V, Topisirovic I, Autexier C.","Biochimie. 2014 Jun;101:93-103. doi: 10.1016/j.biochi.2013.12.023. Epub 2014 Jan 9.","Zhu S","Biochimie","2014","2014/01/14","","","10.1016/j.biochi.2013.12.023"
"26787169","An intact putative mouse telomerase essential N-terminal domain is necessary for proper telomere maintenance","Rousseau P, Khondaker S, Zhu S, Lauzon C, Mai S, Autexier C.","Biol Cell. 2016 Apr;108(4):96-112. doi: 10.1111/boc.201500089. Epub 2016 Feb 18.","Rousseau P","Biol Cell","2016","2016/01/21","","","10.1111/boc.201500089"
"23660516","Dyskeratosis congenita mutations in dyskerin SUMOylation consensus sites lead to impaired telomerase RNA accumulation and telomere defects","Brault ME, Lauzon C, Autexier C.","Hum Mol Genet. 2013 Sep 1;22(17):3498-507. doi: 10.1093/hmg/ddt204. Epub 2013 May 8.","Brault ME","Hum Mol Genet","2013","2013/05/11","","","10.1093/hmg/ddt204"
"15994230","Telomerase can act as a template- and RNA-independent terminal transferase","Lue NF, Bosoy D, Moriarty TJ, Autexier C, Altman B, Leng S.","Proc Natl Acad Sci U S A. 2005 Jul 12;102(28):9778-83. doi: 10.1073/pnas.0502252102. Epub 2005 Jun 30.","Lue NF","Proc Natl Acad Sci U S A","2005","2005/07/05","PMC1174988","","10.1073/pnas.0502252102"
"19056167","Growth defects in mouse telomerase RNA-deficient cells expressing a template-mutated mouse telomerase RNA","Marie-Egyptienne DT, Brault ME, Nimmo GA, Londoño-Vallejo JA, Autexier C.","Cancer Lett. 2009 Mar 18;275(2):266-76. doi: 10.1016/j.canlet.2008.10.027. Epub 2008 Dec 3.","Marie-Egyptienne DT","Cancer Lett","2009","2008/12/06","","","10.1016/j.canlet.2008.10.027"
"36649908","Complex interaction network revealed by mutation of human telomerase 'Insertion in Fingers' and essential N-terminal domains, and the telomere protein TPP1","Lambert-Lanteigne P, Young A, Autexier C.","J Biol Chem. 2023 Jan 14:102916. doi: 10.1016/j.jbc.2023.102916. Online ahead of print.","Lambert-Lanteigne P","J Biol Chem","2023","2023/01/17","","","10.1016/j.jbc.2023.102916"
"15939802","Pharmacological telomerase inhibition can sensitize drug-resistant and drug-sensitive cells to chemotherapeutic treatment","Ward RJ, Autexier C.","Mol Pharmacol. 2005 Sep;68(3):779-86. doi: 10.1124/mol.105.011494. Epub 2005 Jun 6.","Ward RJ","Mol Pharmacol","2005","2005/06/09","","","10.1124/mol.105.011494"
"15047858","Humanized telomeres and an attempt to express a functional human telomerase in yeast","Bah A, Bachand F, Clair E, Autexier C, Wellinger RJ.","Nucleic Acids Res. 2004 Mar 26;32(6):1917-27. doi: 10.1093/nar/gkh511. Print 2004.","Bah A","Nucleic Acids Res","2004","2004/03/30","PMC390362","","10.1093/nar/gkh511"
"23447707","A translocation-defective telomerase with low levels of activity and processivity stabilizes short telomeres and confers immortalization","D'Souza Y, Chu TW, Autexier C.","Mol Biol Cell. 2013 May;24(9):1469-79. doi: 10.1091/mbc.E12-12-0889. Epub 2013 Feb 27.","D'Souza Y","Mol Biol Cell","2013","2013/03/01","PMC3639057","","10.1091/mbc.E12-12-0889"
"16120835","Regulation of 5' template usage and incorporation of noncognate nucleotides by human telomerase","Moriarty TJ, Marie-Egyptienne DT, Autexier C.","RNA. 2005 Sep;11(9):1448-60. doi: 10.1261/rna.2910105.","Moriarty TJ","RNA","2005","2005/08/27","PMC1370828","","10.1261/rna.2910105"
"16891452","Telomerase inhibition enhances the response to anticancer drug treatment in human breast cancer cells","Cerone MA, Londoño-Vallejo JA, Autexier C.","Mol Cancer Ther. 2006 Jul;5(7):1669-75. doi: 10.1158/1535-7163.MCT-06-0033.","Cerone MA","Mol Cancer Ther","2006","2006/08/08","","","10.1158/1535-7163.MCT-06-0033"
"17075923","Telomerase and neuronal marker status of differentiated NT2 and SK-N-SH human neuronal cells and primary human neurons","Jain P, Cerone MA, Leblanc AC, Autexier C.","J Neurosci Res. 2007 Jan;85(1):83-9. doi: 10.1002/jnr.21094.","Jain P","J Neurosci Res","2007","2006/11/01","","","10.1002/jnr.21094"
"18067891","Telomerase inhibition in a mouse cell line with long telomeres leads to rapid telomerase reactivation","Marie-Egyptienne DT, Brault ME, Zhu S, Autexier C.","Exp Cell Res. 2008 Feb 1;314(3):668-75. doi: 10.1016/j.yexcr.2007.10.020. Epub 2007 Nov 7.","Marie-Egyptienne DT","Exp Cell Res","2008","2007/12/11","","","10.1016/j.yexcr.2007.10.020"
"26887940","Multiple Mechanisms Contribute to the Cell Growth Defects Imparted by Human Telomerase Insertion in Fingers Domain Mutations Associated with Premature Aging Diseases","Chu TW, MacNeil DE, Autexier C.","J Biol Chem. 2016 Apr 15;291(16):8374-86. doi: 10.1074/jbc.M116.714782. Epub 2016 Feb 17.","Chu TW","J Biol Chem","2016","2016/02/19","PMC4861413","","10.1074/jbc.M116.714782"
"12853623","The C terminus of the human telomerase reverse transcriptase is a determinant of enzyme processivity","Huard S, Moriarty TJ, Autexier C.","Nucleic Acids Res. 2003 Jul 15;31(14):4059-70. doi: 10.1093/nar/gkg437.","Huard S","Nucleic Acids Res","2003","2003/07/11","PMC165952","","10.1093/nar/gkg437"
"15857955","An anchor site-type defect in human telomerase that disrupts telomere length maintenance and cellular immortalization","Moriarty TJ, Ward RJ, Taboski MA, Autexier C.","Mol Biol Cell. 2005 Jul;16(7):3152-61. doi: 10.1091/mbc.e05-02-0148. Epub 2005 Apr 27.","Moriarty TJ","Mol Biol Cell","2005","2005/04/29","PMC1165400","","10.1091/mbc.e05-02-0148"
"12221125","The product of the survival of motor neuron (SMN) gene is a human telomerase-associated protein","Bachand F, Boisvert FM, Côté J, Richard S, Autexier C.","Mol Biol Cell. 2002 Sep;13(9):3192-202. doi: 10.1091/mbc.e02-04-0216.","Bachand F","Mol Biol Cell","2002","2002/09/11","PMC124152","","10.1091/mbc.e02-04-0216"
"16116482","A human cell line that maintains telomeres in the absence of telomerase and of key markers of ALT","Cerone MA, Autexier C, Londoño-Vallejo JA, Bacchetti S.","Oncogene. 2005 Nov 24;24(53):7893-901. doi: 10.1038/sj.onc.1208934.","Cerone MA","Oncogene","2005","2005/08/24","","","10.1038/sj.onc.1208934"
"15082768","Functional organization of repeat addition processivity and DNA synthesis determinants in the human telomerase multimer","Moriarty TJ, Marie-Egyptienne DT, Autexier C.","Mol Cell Biol. 2004 May;24(9):3720-33. doi: 10.1128/MCB.24.9.3720-3733.2004.","Moriarty TJ","Mol Cell Biol","2004","2004/04/15","PMC387747","","10.1128/MCB.24.9.3720-3733.2004"
"22941205","The human telomerase catalytic subunit and viral telomerase RNA reconstitute a functional telomerase complex in a cell-free system, but not in human cells","Trapp-Fragnet L, Marie-Egyptienne DT, Fakhoury J, Rasschaert D, Autexier C.","Cell Mol Biol Lett. 2012 Dec;17(4):598-615. doi: 10.2478/s11658-012-0031-6. Epub 2012 Sep 1.","Trapp-Fragnet L","Cell Mol Biol Lett","2012","2012/09/04","PMC6275662","","10.2478/s11658-012-0031-6"
"26503784","The Insertion in Fingers Domain in Human Telomerase Can Mediate Enzyme Processivity and Telomerase Recruitment to Telomeres in a TPP1-Dependent Manner","Chu TW, D'Souza Y, Autexier C.","Mol Cell Biol. 2015 Oct 26;36(1):210-22. doi: 10.1128/MCB.00746-15. Print 2016 Jan 1.","Chu TW","Mol Cell Biol","2015","2015/10/28","PMC4702596","","10.1128/MCB.00746-15"
"12486110","Symmetrical dimethylarginine methylation is required for the localization of SMN in Cajal bodies and pre-mRNA splicing","Boisvert FM, Cote J, Boulanger MC, Cleroux P, Bachand F, Autexier C, Richard S.","J Cell Biol. 2002 Dec 23;159(6):957-69. doi: 10.1083/jcb.200207028. Epub 2002 Dec 16.","Boisvert FM","J Cell Biol","2002","2002/12/18","PMC2173973","","10.1083/jcb.200207028"
"26345285","A novel somatic mutation in ACD induces telomere lengthening and apoptosis resistance in leukemia cells","Spinella JF, Cassart P, Garnier N, Rousseau P, Drullion C, Richer C, Ouimet M, Saillour V, Healy J, Autexier C, Sinnett D.","BMC Cancer. 2015 Sep 7;15:621. doi: 10.1186/s12885-015-1639-5.","Spinella JF","BMC Cancer","2015","2015/09/09","PMC4562123","","10.1186/s12885-015-1639-5"
"18616250","A platinum supramolecular square as an effective G-quadruplex binder and telomerase inhibitor","Kieltyka R, Englebienne P, Fakhoury J, Autexier C, Moitessier N, Sleiman HF.","J Am Chem Soc. 2008 Aug 6;130(31):10040-1. doi: 10.1021/ja8014023. Epub 2008 Jul 11.","Kieltyka R","J Am Chem Soc","2008","2008/07/12","","","10.1021/ja8014023"
"16192571","A human-Tetrahymena pseudoknot chimeric telomerase RNA reconstitutes a nonprocessive enzyme in vitro that is defective in telomere elongation","Marie-Egyptienne DT, Cerone MA, Londoño-Vallejo JA, Autexier C.","Nucleic Acids Res. 2005 Sep 28;33(17):5446-57. doi: 10.1093/nar/gki848. Print 2005.","Marie-Egyptienne DT","Nucleic Acids Res","2005","2005/09/30","PMC1236975","","10.1093/nar/gki848"
"11809815","Functional multimerization of human telomerase requires an RNA interaction domain in the N terminus of the catalytic subunit","Moriarty TJ, Huard S, Dupuis S, Autexier C.","Mol Cell Biol. 2002 Feb;22(4):1253-65. doi: 10.1128/MCB.22.4.1253-1265.2002.","Moriarty TJ","Mol Cell Biol","2002","2002/01/26","PMC134651","","10.1128/MCB.22.4.1253-1265.2002"
"15753647","Telomerase RNA mutated in autosomal dyskeratosis congenita reconstitutes a weakly active telomerase enzyme defective in telomere elongation","Cerone MA, Ward RJ, Londoño-Vallejo JA, Autexier C.","Cell Cycle. 2005 Apr;4(4):585-9. Epub 2005 Apr 3.","Cerone MA","Cell Cycle","2005","2005/03/09","","",""
