PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"23979998","Single-molecule resolution fluorescent in situ hybridization (smFISH) in the yeast S. cerevisiae","Rahman S, Zenklusen D.","Methods Mol Biol. 2013;1042:33-46. doi: 10.1007/978-1-62703-526-2_3.","Rahman S","Methods Mol Biol","2013","2013/08/28","","","10.1007/978-1-62703-526-2_3"
"26694838","The nuclear basket mediates perinuclear mRNA scanning in budding yeast","Saroufim MA, Bensidoun P, Raymond P, Rahman S, Krause MR, Oeffinger M, Zenklusen D.","J Cell Biol. 2015 Dec 21;211(6):1131-40. doi: 10.1083/jcb.201503070.","Saroufim MA","J Cell Biol","2015","2015/12/24","PMC4687876","","10.1083/jcb.201503070"
"21512033","Real-time observation of transcription initiation and elongation on an endogenous yeast gene","Larson DR, Zenklusen D, Wu B, Chao JA, Singer RH.","Science. 2011 Apr 22;332(6028):475-8. doi: 10.1126/science.1202142.","Larson DR","Science","2011","2011/04/23","PMC3152976","NIHMS314189","10.1126/science.1202142"
"29069457","Nol12 is a multifunctional RNA binding protein at the nexus of RNA and DNA metabolism","Scott DD, Trahan C, Zindy PJ, Aguilar LC, Delubac MY, Van Nostrand EL, Adivarahan S, Wei KE, Yeo GW, Zenklusen D, Oeffinger M.","Nucleic Acids Res. 2017 Dec 1;45(21):12509-12528. doi: 10.1093/nar/gkx963.","Scott DD","Nucleic Acids Res","2017","2017/10/26","PMC5716212","","10.1093/nar/gkx963"
"23706744","A nutrient-responsive pathway that determines M phase timing through control of B-cyclin mRNA stability","Messier V, Zenklusen D, Michnick SW.","Cell. 2013 May 23;153(5):1080-93. doi: 10.1016/j.cell.2013.04.035.","Messier V","Cell","2013","2013/05/28","","","10.1016/j.cell.2013.04.035"
"20946829","Analyzing mRNA expression using single mRNA resolution fluorescent in situ hybridization","Zenklusen D, Singer RH.","Methods Enzymol. 2010;470:641-59. doi: 10.1016/S0076-6879(10)70026-4. Epub 2010 Mar 1.","Zenklusen D","Methods Enzymol","2010","2010/10/16","PMC3162037","NIHMS318095","10.1016/S0076-6879(10)70026-4"
"25770220","Myosin VI regulates gene pairing and transcriptional pause release in T cells","Zorca CE, Kim LK, Kim YJ, Krause MR, Zenklusen D, Spilianakis CG, Flavell RA.","Proc Natl Acad Sci U S A. 2015 Mar 31;112(13):E1587-93. doi: 10.1073/pnas.1502461112. Epub 2015 Mar 13.","Zorca CE","Proc Natl Acad Sci U S A","2015","2015/03/15","PMC4386387","","10.1073/pnas.1502461112"
"26784711","Imaging single mRNAs to study dynamics of mRNA export in the yeast Saccharomyces cerevisiae","Bensidoun P, Raymond P, Oeffinger M, Zenklusen D.","Methods. 2016 Apr 1;98:104-114. doi: 10.1016/j.ymeth.2016.01.006. Epub 2016 Jan 16.","Bensidoun P","Methods","2016","2016/01/20","","","10.1016/j.ymeth.2016.01.006"
"27932455","Single-cell profiling reveals that eRNA accumulation at enhancer-promoter loops is not required to sustain transcription","Rahman S, Zorca CE, Traboulsi T, Noutahi E, Krause MR, Mader S, Zenklusen D.","Nucleic Acids Res. 2017 Apr 7;45(6):3017-3030. doi: 10.1093/nar/gkw1220.","Rahman S","Nucleic Acids Res","2017","2016/12/10","PMC5389544","","10.1093/nar/gkw1220"
"17317628","YRA1 autoregulation requires nuclear export and cytoplasmic Edc3p-mediated degradation of its pre-mRNA","Dong S, Li C, Zenklusen D, Singer RH, Jacobson A, He F.","Mol Cell. 2007 Feb 23;25(4):559-73. doi: 10.1016/j.molcel.2007.01.012.","Dong S","Mol Cell","2007","2007/02/24","PMC1858660","NIHMS18882","10.1016/j.molcel.2007.01.012"
"21356977","Imaging real-time gene expression in Mammalian cells with single-transcript resolution","Wells AL, Condeelis JS, Singer RH, Zenklusen D.","CSH Protoc. 2007 Nov 1;2007:pdb.prot4869. doi: 10.1101/pdb.prot4869.","Wells AL","CSH Protoc","2007","2011/03/02","PMC4949394","NIHMS802014","10.1101/pdb.prot4869"
"19011635","Single-RNA counting reveals alternative modes of gene expression in yeast","Zenklusen D, Larson DR, Singer RH.","Nat Struct Mol Biol. 2008 Dec;15(12):1263-71. doi: 10.1038/nsmb.1514. Epub 2008 Nov 16.","Zenklusen D","Nat Struct Mol Biol","2008","2008/11/18","PMC3154325","NIHMS314191","10.1038/nsmb.1514"
"20335538","Metabolic cycling in single yeast cells from unsynchronized steady-state populations limited on glucose or phosphate","Silverman SJ, Petti AA, Slavov N, Parsons L, Briehof R, Thiberge SY, Zenklusen D, Gandhi SJ, Larson DR, Singer RH, Botstein D.","Proc Natl Acad Sci U S A. 2010 Apr 13;107(15):6946-51. doi: 10.1073/pnas.1002422107. Epub 2010 Mar 24.","Silverman SJ","Proc Natl Acad Sci U S A","2010","2010/03/26","PMC2872461","","10.1073/pnas.1002422107"
"26694837","In vivo single-particle imaging of nuclear mRNA export in budding yeast demonstrates an essential role for Mex67p","Smith C, Lari A, Derrer CP, Ouwehand A, Rossouw A, Huisman M, Dange T, Hopman M, Joseph A, Zenklusen D, Weis K, Grunwald D, Montpetit B.","J Cell Biol. 2015 Dec 21;211(6):1121-30. doi: 10.1083/jcb.201503135.","Smith C","J Cell Biol","2015","2015/12/24","PMC4687877","","10.1083/jcb.201503135"
"12192043","Coupling of termination, 3' processing, and mRNA export","Hammell CM, Gross S, Zenklusen D, Heath CV, Stutz F, Moore C, Cole CN.","Mol Cell Biol. 2002 Sep;22(18):6441-57. doi: 10.1128/MCB.22.18.6441-6457.2002.","Hammell CM","Mol Cell Biol","2002","2002/08/23","PMC135649","","10.1128/MCB.22.18.6441-6457.2002"
"20005841","Rrp17p is a eukaryotic exonuclease required for 5' end processing of Pre-60S ribosomal RNA","Oeffinger M, Zenklusen D, Ferguson A, Wei KE, El Hage A, Tollervey D, Chait BT, Singer RH, Rout MP.","Mol Cell. 2009 Dec 11;36(5):768-81. doi: 10.1016/j.molcel.2009.11.011.","Oeffinger M","Mol Cell","2009","2009/12/17","PMC2806520","","10.1016/j.molcel.2009.11.011"
"21036941","A nucleoporin, Nup60p, affects the nuclear and cytoplasmic localization of ASH1 mRNA in S. cerevisiae","Powrie EA, Zenklusen D, Singer RH.","RNA. 2011 Jan;17(1):134-44. doi: 10.1261/rna.1210411. Epub 2010 Oct 29.","Powrie EA","RNA","2011","2010/11/02","PMC3004054","","10.1261/rna.1210411"
"28949905","Visualization of the lymphocytic choriomeningitis mammarenavirus (LCMV) genome reveals the early endosome as a possible site for genome replication and viral particle &nbsp;pre-assembly","King BR, Kellner S, Eisenhauer PL, Bruce EA, Ziegler CM, Zenklusen D, Botten JW.","J Gen Virol. 2017 Oct;98(10):2454-2460. doi: 10.1099/jgv.0.000930.","King BR","J Gen Virol","2017","2017/09/27","PMC5725993","","10.1099/jgv.0.000930"
"21356986","Imaging real-time gene expression in living systems with single-transcript resolution: construct design and imaging system setup","Wells AL, Condeelis JS, Singer RH, Zenklusen D.","CSH Protoc. 2007 Nov 1;2007:pdb.top28. doi: 10.1101/pdb.top28.","Wells AL","CSH Protoc","2007","2011/03/02","PMC4956922","NIHMS802010","10.1101/pdb.top28"
"15537539","She2p is a novel RNA binding protein with a basic helical hairpin motif","Niessing D, Hüttelmaier S, Zenklusen D, Singer RH, Burley SK.","Cell. 2004 Nov 12;119(4):491-502. doi: 10.1016/j.cell.2004.10.018.","Niessing D","Cell","2004","2004/11/13","","","10.1016/j.cell.2004.10.018"
"16306994","Spatial regulation of beta-actin translation by Src-dependent phosphorylation of ZBP1","Hüttelmaier S, Zenklusen D, Lederer M, Dictenberg J, Lorenz M, Meng X, Bassell GJ, Condeelis J, Singer RH.","Nature. 2005 Nov 24;438(7067):512-5. doi: 10.1038/nature04115.","Hüttelmaier S","Nature","2005","2005/11/25","","","10.1038/nature04115"
"21356980","Imaging Real-Time Gene Expression in Living Systems with Single-Transcript Resolution: Single mRNA Particle Tracking with ImageJ-Based Analysis","Wells AL, Condeelis JS, Singer RH, Zenklusen D.","CSH Protoc. 2007 Nov 1;2007:pdb.prot4872. doi: 10.1101/pdb.prot4872.","Wells AL","CSH Protoc","2007","2011/03/02","PMC4963622","NIHMS802011","10.1101/pdb.prot4872"
"15692572","Perinuclear Mlp proteins downregulate gene expression in response to a defect in mRNA export","Vinciguerra P, Iglesias N, Camblong J, Zenklusen D, Stutz F.","EMBO J. 2005 Feb 23;24(4):813-23. doi: 10.1038/sj.emboj.7600527. Epub 2005 Feb 3.","Vinciguerra P","EMBO J","2005","2005/02/05","PMC549612","","10.1038/sj.emboj.7600527"
"21356979","Imaging real-time gene expression in living systems with single-transcript resolution: image analysis of single mRNA transcripts","Wells AL, Condeelis JS, Singer RH, Zenklusen D.","CSH Protoc. 2007 Nov 1;2007:pdb.prot4871. doi: 10.1101/pdb.prot4871.","Wells AL","CSH Protoc","2007","2011/03/02","PMC4947526","NIHMS802012","10.1101/pdb.prot4871"
"29643234","Visualization of Arenavirus RNA Species in Individual Cells by Single-Molecule Fluorescence In Situ Hybridization Suggests a Model of Cyclical Infection and Clearance during Persistence","King BR, Samacoits A, Eisenhauer PL, Ziegler CM, Bruce EA, Zenklusen D, Zimmer C, Mueller F, Botten J.","J Virol. 2018 May 29;92(12):e02241-17. doi: 10.1128/JVI.02241-17. Print 2018 Jun 15.","King BR","J Virol","2018","2018/04/13","PMC5974494","","10.1128/JVI.02241-17"
"15198983","A new yeast PUF family protein, Puf6p, represses ASH1 mRNA translation and is required for its localization","Gu W, Deng Y, Zenklusen D, Singer RH.","Genes Dev. 2004 Jun 15;18(12):1452-65. doi: 10.1101/gad.1189004.","Gu W","Genes Dev","2004","2004/06/17","PMC423195","","10.1101/gad.1189004"
"12417727","Stable mRNP formation and export require cotranscriptional recruitment of the mRNA export factors Yra1p and Sub2p by Hpr1p","Zenklusen D, Vinciguerra P, Wyss JC, Stutz F.","Mol Cell Biol. 2002 Dec;22(23):8241-53. doi: 10.1128/MCB.22.23.8241-8253.2002.","Zenklusen D","Mol Cell Biol","2002","2002/11/06","PMC134069","","10.1128/MCB.22.23.8241-8253.2002"
