PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"27928057","Modulation of the splicing regulatory function of SRSF10 by a novel compound that impairs HIV-1 replication","Shkreta L, Blanchette M, Toutant J, Wilhelm E, Bell B, Story BA, Balachandran A, Cochrane A, Cheung PK, Harrigan PR, Grierson DS, Chabot B.","Nucleic Acids Res. 2017 Apr 20;45(7):4051-4067. doi: 10.1093/nar/gkw1223.","Shkreta L","Nucleic Acids Res","2017","2016/12/09","PMC5397194","","10.1093/nar/gkw1223"
"20096117","TAF6delta orchestrates an apoptotic transcriptome profile and interacts functionally with p53","Wilhelm E, Kornete M, Targat B, Vigneault-Edwards J, Frontini M, Tora L, Benecke A, Bell B.","BMC Mol Biol. 2010 Jan 22;11:10. doi: 10.1186/1471-2199-11-10.","Wilhelm E","BMC Mol Biol","2010","2010/01/26","PMC2827470","","10.1186/1471-2199-11-10"
"18628956","TAF6delta controls apoptosis and gene expression in the absence of p53","Wilhelm E, Pellay FX, Benecke A, Bell B.","PLoS One. 2008 Jul 16;3(7):e2721. doi: 10.1371/journal.pone.0002721.","Wilhelm E","PLoS One","2008","2008/07/17","PMC2444026","","10.1371/journal.pone.0002721"
"22834489","CTGC motifs within the HIV core promoter specify Tat-responsive pre-initiation complexes","Wilhelm E, Doyle MC, Nzaramba I, Magdzinski A, Dumais N, Bell B.","Retrovirology. 2012 Jul 26;9:62. doi: 10.1186/1742-4690-9-62.","Wilhelm E","Retrovirology","2012","2012/07/28","PMC3419132","","10.1186/1742-4690-9-62"
"18950505","Determining the impact of alternative splicing events on transcriptome dynamics","Wilhelm E, Pellay FX, Benecke A, Bell B.","BMC Res Notes. 2008 Oct 24;1:94. doi: 10.1186/1756-0500-1-94.","Wilhelm E","BMC Res Notes","2008","2008/10/28","PMC2584107","","10.1186/1756-0500-1-94"
"22113268","Probing endogenous RNA polymerase II pre-initiation complexes by electrophoretic mobility shift assay","Wilhelm E, Takacs C, Bell B.","Methods Mol Biol. 2012;809:63-74. doi: 10.1007/978-1-61779-376-9_4.","Wilhelm E","Methods Mol Biol","2012","2011/11/25","","","10.1007/978-1-61779-376-9_4"
"25716606","Chronic Q fever prosthetic valve endocarditis--an important cause of prosthetic valve dysfunction in Australia","Paymard M, Nicotra L, Dettrick A, Bell B, Chaudhuri A, Cody D, Tesar P, Hamilton-Craig C.","Med J Aust. 2015 Mar 2;202(4):212-3. doi: 10.5694/mja14.00864.","Paymard M","Med J Aust","2015","2015/02/27","","","10.5694/mja14.00864"
"20573546","Fistula from aneurysmal saphenous vein graft to right atrium treated with covered stents","Bell B, Bett N, Walters DL.","Heart Lung Circ. 2010 Aug;19(8):465-9. doi: 10.1016/j.hlc.2010.05.005. Epub 2010 Jun 23.","Bell B","Heart Lung Circ","2010","2010/06/25","","","10.1016/j.hlc.2010.05.005"
"11689552","NF-Y recruitment of TFIID, multiple interactions with histone fold TAF(II)s","Frontini M, Imbriano C, diSilvio A, Bell B, Bogni A, Romier C, Moras D, Tora L, Davidson I, Mantovani R.","J Biol Chem. 2002 Feb 22;277(8):5841-8. doi: 10.1074/jbc.M103651200. Epub 2001 Oct 31.","Frontini M","J Biol Chem","2002","2001/11/02","","","10.1074/jbc.M103651200"
"21505162","Spontaneous coronary artery dissection: utility of intravascular ultrasound and optical coherence tomography during percutaneous coronary intervention","Poon K, Bell B, Raffel OC, Walters DL, Jang IK.","Circ Cardiovasc Interv. 2011 Apr 1;4(2):e5-7. doi: 10.1161/CIRCINTERVENTIONS.110.959593.","Poon K","Circ Cardiovasc Interv","2011","2011/04/21","","","10.1161/CIRCINTERVENTIONS.110.959593"
"21523889","Impella assisted transradial coronary intervention in patients with acute coronary syndromes and cardiogenic shock: case series","Bell BP, Iqtidar AF, Pyne CT.","Catheter Cardiovasc Interv. 2011 Nov 15;78(6):880-5. doi: 10.1002/ccd.23104. Epub 2011 Jun 6.","Bell BP","Catheter Cardiovasc Interv","2011","2011/04/28","","","10.1002/ccd.23104"
"20438429","Percutaneous management of aortic stenosis in high-risk patients","Layland JJ, Bell B, Mullany D, Walters DL.","Med J Aust. 2010 May 3;192(9):520-5. doi: 10.5694/j.1326-5377.2010.tb03616.x.","Layland JJ","Med J Aust","2010","2010/05/05","","","10.5694/j.1326-5377.2010.tb03616.x"
"28069499","Precise manipulation of biophysical particle parameters enables control of proinflammatory cytokine production in presence of TLR 3 and 4 ligands","Kakizawa Y, Lee JS, Bell B, Fahmy TM.","Acta Biomater. 2017 Jul 15;57:136-145. doi: 10.1016/j.actbio.2017.01.025. Epub 2017 Jan 6.","Kakizawa Y","Acta Biomater","2017","2017/01/11","","","10.1016/j.actbio.2017.01.025"
"26120090","A novel approach to graft loss in burn using the CelluTome™ epidermal harvesting system for spot grafting: a case report","Howarth AL, Bell BE, Peterson WC, Renz EM, King BT, Chan RK.","Burns. 2015 Sep;41(6):e57-60. doi: 10.1016/j.burns.2015.02.021. Epub 2015 Jun 26.","Howarth AL","Burns","2015","2015/06/30","","","10.1016/j.burns.2015.02.021"
"23182174","Anterior ECG changes following iatrogenic dissection of the right coronary artery into the aortic root: exclusion of left coronary obstruction with transoesophageal echocardiography","Burstow D, Poon K, Bell B, Bett N.","Cardiovasc Revasc Med. 2013 Mar-Apr;14(2):102-5. doi: 10.1016/j.carrev.2012.10.005. Epub 2012 Nov 20.","Burstow D","Cardiovasc Revasc Med","2013","2012/11/28","","","10.1016/j.carrev.2012.10.005"
"23721696","A rare mechanism of very late bare metal stent thrombosis--role of optical coherence imaging in its evaluation and management","Subban V, Bell B, Raffel OC, Small A, Savage M, Incani A, Walters DL.","Heart Lung Circ. 2014 Feb;23(2):190-2. doi: 10.1016/j.hlc.2013.04.120. Epub 2013 May 28.","Subban V","Heart Lung Circ","2014","2013/06/01","","","10.1016/j.hlc.2013.04.120"
