PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"29432594","Nuclear import of Cdc13 limits chromosomal capping","Mersaoui SY, Bonnell E, Wellinger RJ.","Nucleic Acids Res. 2018 Apr 6;46(6):2975-2989. doi: 10.1093/nar/gky085.","Mersaoui SY","Nucleic Acids Res","2018","2018/02/13","PMC5887288","","10.1093/nar/gky085"
"12902162","Telomere maintenance and DNA replication: how closely are these two connected?","Chakhparonian M, Wellinger RJ.","Trends Genet. 2003 Aug;19(8):439-46. doi: 10.1016/S0168-9525(03)00135-5.","Chakhparonian M","Trends Genet","2003","2003/08/07","","","10.1016/S0168-9525(03)00135-5"
"35486666","Transcription of ncRNAs promotes repair of UV induced DNA lesions in Saccharomyces cerevisiae subtelomeres","Guintini L, Paillé A, Graf M, Luke B, Wellinger RJ, Conconi A.","PLoS Genet. 2022 Apr 29;18(4):e1010167. doi: 10.1371/journal.pgen.1010167. eCollection 2022 Apr.","Guintini L","PLoS Genet","2022","2022/04/29","PMC9106180","","10.1371/journal.pgen.1010167"
"17495544","The cell division cycle puts up with unprotected telomeres: cell cycle regulated telomere uncapping as a means to achieve telomere homeostasis","Vodenicharov MD, Wellinger RJ.","Cell Cycle. 2007 May 15;6(10):1161-7. doi: 10.4161/cc.6.10.4224. Epub 2007 May 30.","Vodenicharov MD","Cell Cycle","2007","2007/05/15","","","10.4161/cc.6.10.4224"
"26166570","A Single Templating RNA in Yeast Telomerase","Bajon E, Laterreur N, Wellinger RJ.","Cell Rep. 2015 Jul 21;12(3):441-8. doi: 10.1016/j.celrep.2015.06.045. Epub 2015 Jul 9.","Bajon E","Cell Rep","2015","2015/07/14","","","10.1016/j.celrep.2015.06.045"
"25583799","Turning telomerase into a Jekyll and Hyde case?","Wellinger RJ.","Cancer Discov. 2015 Jan;5(1):19-21. doi: 10.1158/2159-8290.CD-14-1346.","Wellinger RJ","Cancer Discov","2015","2015/01/14","","","10.1158/2159-8290.CD-14-1346"
"21364894","Genome-wide mapping of DNA strand breaks","Leduc F, Faucher D, Bikond Nkoma G, Grégoire MC, Arguin M, Wellinger RJ, Boissonneault G.","PLoS One. 2011 Feb 25;6(2):e17353. doi: 10.1371/journal.pone.0017353.","Leduc F","PLoS One","2011","2011/03/03","PMC3045442","","10.1371/journal.pone.0017353"
"14997441","[The structures at the termini of chromosomes: what is there hidden under the cap ?]","LeBel C, Wellinger RJ.","Med Sci (Paris). 2004 Feb;20(2):207-12. doi: 10.1051/medsci/2004202207.","LeBel C","Med Sci (Paris)","2004","2004/03/05","","","10.1051/medsci/2004202207"
"17158880","RNase III-dependent regulation of yeast telomerase","Larose S, Laterreur N, Ghazal G, Gagnon J, Wellinger RJ, Elela SA.","J Biol Chem. 2007 Feb 16;282(7):4373-4381. doi: 10.1074/jbc.M607145200. Epub 2006 Dec 11.","Larose S","J Biol Chem","2007","2006/12/13","","","10.1074/jbc.M607145200"
"32287268","Loss of Cdc13 causes genome instability by a deficiency in replication-dependent telomere capping","Langston RE, Palazzola D, Bonnell E, Wellinger RJ, Weinert T.","PLoS Genet. 2020 Apr 14;16(4):e1008733. doi: 10.1371/journal.pgen.1008733. eCollection 2020 Apr.","Langston RE","PLoS Genet","2020","2020/04/15","PMC7205313","","10.1371/journal.pgen.1008733"
"33095156","Telomerase biogenesis requires a novel Mex67 function and a cytoplasmic association with the Sm(7) complex","Vasianovich Y, Bajon E, Wellinger RJ.","Elife. 2020 Oct 23;9:e60000. doi: 10.7554/eLife.60000.","Vasianovich Y","Elife","2020","2020/10/23","PMC7644208","","10.7554/eLife.60000"
"27156450","Active Yeast Telomerase Shares Subunits with Ribonucleoproteins RNase P and RNase MRP","Lemieux B, Laterreur N, Perederina A, Noël JF, Dubois ML, Krasilnikov AS, Wellinger RJ.","Cell. 2016 May 19;165(5):1171-1181. doi: 10.1016/j.cell.2016.04.018. Epub 2016 May 5.","Lemieux B","Cell","2016","2016/05/10","PMC4874874","NIHMS776742","10.1016/j.cell.2016.04.018"
"18245464","Multiple alternative splicing markers for ovarian cancer","Klinck R, Bramard A, Inkel L, Dufresne-Martin G, Gervais-Bird J, Madden R, Paquet ER, Koh C, Venables JP, Prinos P, Jilaveanu-Pelmus M, Wellinger R, Rancourt C, Chabot B, Abou Elela S.","Cancer Res. 2008 Feb 1;68(3):657-63. doi: 10.1158/0008-5472.CAN-07-2580.","Klinck R","Cancer Res","2008","2008/02/05","","","10.1158/0008-5472.CAN-07-2580"
"21552259","Alternative splicing of SYK regulates mitosis and cell survival","Prinos P, Garneau D, Lucier JF, Gendron D, Couture S, Boivin M, Brosseau JP, Lapointe E, Thibault P, Durand M, Tremblay K, Gervais-Bird J, Nwilati H, Klinck R, Chabot B, Perreault JP, Wellinger RJ, Elela SA.","Nat Struct Mol Biol. 2011 Jun;18(6):673-9. doi: 10.1038/nsmb.2040. Epub 2011 May 8.","Prinos P","Nat Struct Mol Biol","2011","2011/05/10","","","10.1038/nsmb.2040"
"23770241","The Ku heterodimer and the metabolism of single-ended DNA double-strand breaks","Balestrini A, Ristic D, Dionne I, Liu XZ, Wyman C, Wellinger RJ, Petrini JH.","Cell Rep. 2013 Jun 27;3(6):2033-45. doi: 10.1016/j.celrep.2013.05.026. Epub 2013 Jun 13.","Balestrini A","Cell Rep","2013","2013/06/18","PMC3815622","NIHMS485785","10.1016/j.celrep.2013.05.026"
"26011126","A Function for the hnRNP A1/A2 Proteins in Transcription Elongation","Lemieux B, Blanchette M, Monette A, Mouland AJ, Wellinger RJ, Chabot B.","PLoS One. 2015 May 26;10(5):e0126654. doi: 10.1371/journal.pone.0126654. eCollection 2015.","Lemieux B","PLoS One","2015","2015/05/27","PMC4444011","","10.1371/journal.pone.0126654"
"29777050","The yeast telomerase module for telomere recruitment requires a specific RNA architecture","Laterreur N, Lemieux B, Neumann H, Berger-Dancause JC, Lafontaine D, Wellinger RJ.","RNA. 2018 Aug;24(8):1067-1079. doi: 10.1261/rna.066696.118. Epub 2018 May 18.","Laterreur N","RNA","2018","2018/05/20","PMC6049500","","10.1261/rna.066696.118"
"19854124","The CST complex and telomere maintenance: the exception becomes the rule","Wellinger RJ.","Mol Cell. 2009 Oct 23;36(2):168-9. doi: 10.1016/j.molcel.2009.10.001.","Wellinger RJ","Mol Cell","2009","2009/10/27","","","10.1016/j.molcel.2009.10.001"
"21415461","The Smc5/6 complex and the difficulties cutting the ties of twin sisters","Noël JF, Wellinger RJ.","Aging (Albany NY). 2011 Mar;3(3):186-8. doi: 10.18632/aging.100295.","Noël JF","Aging (Albany NY)","2011","2011/03/19","PMC3091515","","10.18632/aging.100295"
"23783570","A new telomerase RNA element that is critical for telomere elongation","Laterreur N, Eschbach SH, Lafontaine DA, Wellinger RJ.","Nucleic Acids Res. 2013 Sep;41(16):7713-24. doi: 10.1093/nar/gkt514. Epub 2013 Jun 19.","Laterreur N","Nucleic Acids Res","2013","2013/06/21","PMC3763530","","10.1093/nar/gkt514"
"22000012","Introns within ribosomal protein genes regulate the production and function of yeast ribosomes","Parenteau J, Durand M, Morin G, Gagnon J, Lucier JF, Wellinger RJ, Chabot B, Elela SA.","Cell. 2011 Oct 14;147(2):320-31. doi: 10.1016/j.cell.2011.08.044.","Parenteau J","Cell","2011","2011/10/18","","","10.1016/j.cell.2011.08.044"
"12595267","Improving the thermodynamic stability of the leucine zipper of max increases the stability of its b-HLH-LZ:E-box complex","Jean-François N, Frédéric G, Raymund W, Benoit C, Lavigne P.","J Mol Biol. 2003 Mar 7;326(5):1577-95. doi: 10.1016/s0022-2836(03)00029-9.","Jean-François N","J Mol Biol","2003","2003/02/22","","","10.1016/s0022-2836(03)00029-9"
"16118435","Two-dimensional agarose gel analysis of DNA replication intermediates","Dandjinou AT, Larrivée M, Wellinger RE, Wellinger RJ.","Methods Mol Biol. 2006;313:193-208. doi: 10.1385/1-59259-958-3:193.","Dandjinou AT","Methods Mol Biol","2006","2005/08/25","","","10.1385/1-59259-958-3:193"
"32443982","In vivo chromatin organization on native yeast telomeric regions is independent of a cis-telomere loopback conformation","Pasquier E, Wellinger RJ.","Epigenetics Chromatin. 2020 May 22;13(1):23. doi: 10.1186/s13072-020-00344-w.","Pasquier E","Epigenetics Chromatin","2020","2020/05/24","PMC7243337","","10.1186/s13072-020-00344-w"
"16767083","Telomerase- and capping-independent yeast survivors with alternate telomere states","Larrivée M, Wellinger RJ.","Nat Cell Biol. 2006 Jul;8(7):741-7. doi: 10.1038/ncb1429. Epub 2006 Jun 11.","Larrivée M","Nat Cell Biol","2006","2006/06/13","","","10.1038/ncb1429"
"25568351","LMP1 mediates multinuclearity through downregulation of shelterin proteins and formation of telomeric aggregates","Lajoie V, Lemieux B, Sawan B, Lichtensztejn D, Lichtensztejn Z, Wellinger R, Mai S, Knecht H.","Blood. 2015 Mar 26;125(13):2101-10. doi: 10.1182/blood-2014-08-594176. Epub 2015 Jan 7.","Lajoie V","Blood","2015","2015/01/09","PMC4424269","","10.1182/blood-2014-08-594176"
"21676873","Telomerase is required to protect chromosomes with vertebrate-type T2AG3 3' ends in Saccharomyces cerevisiae","Bah A, Gilson E, Wellinger RJ.","J Biol Chem. 2011 Aug 5;286(31):27132-8. doi: 10.1074/jbc.M111.220186. Epub 2011 Jun 15.","Bah A","J Biol Chem","2011","2011/06/17","PMC3149306","","10.1074/jbc.M111.220186"
"19010929","Identification of alternative splicing markers for breast cancer","Venables JP, Klinck R, Bramard A, Inkel L, Dufresne-Martin G, Koh C, Gervais-Bird J, Lapointe E, Froehlich U, Durand M, Gendron D, Brosseau JP, Thibault P, Lucier JF, Tremblay K, Prinos P, Wellinger RJ, Chabot B, Rancourt C, Elela SA.","Cancer Res. 2008 Nov 15;68(22):9525-31. doi: 10.1158/0008-5472.CAN-08-1769.","Venables JP","Cancer Res","2008","2008/11/18","","","10.1158/0008-5472.CAN-08-1769"
"23690630","Cell cycle-dependent transcription factors control the expression of yeast telomerase RNA","Dionne I, Larose S, Dandjinou AT, Abou Elela S, Wellinger RJ.","RNA. 2013 Jul;19(7):992-1002. doi: 10.1261/rna.037663.112. Epub 2013 May 20.","Dionne I","RNA","2013","2013/05/22","PMC3683933","","10.1261/rna.037663.112"
"22113285","UV-induced DNA damage and DNA repair in ribosomal genes chromatin","Pelloux J, Tremblay M, Wellinger RJ, Conconi A.","Methods Mol Biol. 2012;809:303-20. doi: 10.1007/978-1-61779-376-9_21.","Pelloux J","Methods Mol Biol","2012","2011/11/25","","","10.1007/978-1-61779-376-9_21"
"20628356","Telomere capping in non-dividing yeast cells requires Yku and Rap1","Vodenicharov MD, Laterreur N, Wellinger RJ.","EMBO J. 2010 Sep 1;29(17):3007-19. doi: 10.1038/emboj.2010.155. Epub 2010 Jul 13.","Vodenicharov MD","EMBO J","2010","2010/07/15","PMC2944054","","10.1038/emboj.2010.155"
"27930670","Ku Binding on Telomeres Occurs at Sites Distal from the Physical Chromosome Ends","Larcher MV, Pasquier E, MacDonald RS, Wellinger RJ.","PLoS Genet. 2016 Dec 8;12(12):e1006479. doi: 10.1371/journal.pgen.1006479. eCollection 2016 Dec.","Larcher MV","PLoS Genet","2016","2016/12/09","PMC5145143","","10.1371/journal.pgen.1006479"
"16467854","Subtelomeric proteins negatively regulate telomere elongation in budding yeast","Berthiau AS, Yankulov K, Bah A, Revardel E, Luciano P, Wellinger RJ, Géli V, Gilson E.","EMBO J. 2006 Feb 22;25(4):846-56. doi: 10.1038/sj.emboj.7600975. Epub 2006 Feb 9.","Berthiau AS","EMBO J","2006","2006/02/10","PMC1383556","","10.1038/sj.emboj.7600975"
"18273059","TLC1 RNA nucleo-cytoplasmic trafficking links telomerase biogenesis to its recruitment to telomeres","Gallardo F, Olivier C, Dandjinou AT, Wellinger RJ, Chartrand P.","EMBO J. 2008 Mar 5;27(5):748-57. doi: 10.1038/emboj.2008.21. Epub 2008 Feb 14.","Gallardo F","EMBO J","2008","2008/02/15","PMC2265757","","10.1038/emboj.2008.21"
"31527614","Identification of telomerase RNAs in species of the Yarrowia clade provides insights into the co-evolution of telomerase, telomeric repeats and telomere-binding proteins","Červenák F, Juríková K, Devillers H, Kaffe B, Khatib A, Bonnell E, Sopkovičová M, Wellinger RJ, Nosek J, Tzfati Y, Neuvéglise C, Tomáška Ľ.","Sci Rep. 2019 Sep 16;9(1):13365. doi: 10.1038/s41598-019-49628-6.","Červenák F","Sci Rep","2019","2019/09/19","PMC6746865","","10.1038/s41598-019-49628-6"
"22379137","Budding yeast telomerase RNA transcription termination is dictated by the Nrd1/Nab3 non-coding RNA termination pathway","Noël JF, Larose S, Abou Elela S, Wellinger RJ.","Nucleic Acids Res. 2012 Jul;40(12):5625-36. doi: 10.1093/nar/gks200. Epub 2012 Feb 29.","Noël JF","Nucleic Acids Res","2012","2012/03/02","PMC3384322","","10.1093/nar/gks200"
"22863000","Exposing secrets of telomere-telomerase encounters","Noël JF, Wellinger RJ.","Cell. 2012 Aug 3;150(3):453-4. doi: 10.1016/j.cell.2012.07.015.","Noël JF","Cell","2012","2012/08/07","","","10.1016/j.cell.2012.07.015"
"17018298","DNA degradation at unprotected telomeres in yeast is regulated by the CDK1 (Cdc28/Clb) cell-cycle kinase","Vodenicharov MD, Wellinger RJ.","Mol Cell. 2006 Oct 6;24(1):127-37. doi: 10.1016/j.molcel.2006.07.035.","Vodenicharov MD","Mol Cell","2006","2006/10/05","","","10.1016/j.molcel.2006.07.035"
"18287520","Deletion of many yeast introns reveals a minority of genes that require splicing for function","Parenteau J, Durand M, Véronneau S, Lacombe AA, Morin G, Guérin V, Cecez B, Gervais-Bird J, Koh CS, Brunelle D, Wellinger RJ, Chabot B, Abou Elela S.","Mol Biol Cell. 2008 May;19(5):1932-41. doi: 10.1091/mbc.e07-12-1254. Epub 2008 Feb 20.","Parenteau J","Mol Biol Cell","2008","2008/02/22","PMC2366882","","10.1091/mbc.e07-12-1254"
"28357265","DNA damage checkpoint adaptation genes are required for division of cells harbouring eroded telomeres","Mersaoui SY, Gravel S, Karpov V, Wellinger RJ.","Microb Cell. 2015 Sep 21;2(10):394-405. doi: 10.15698/mic2015.10.229.","Mersaoui SY","Microb Cell","2015","2017/03/31","PMC5354583","","10.15698/mic2015.10.229"
"15198981","The generation of proper constitutive G-tails on yeast telomeres is dependent on the MRX complex","Larrivée M, LeBel C, Wellinger RJ.","Genes Dev. 2004 Jun 15;18(12):1391-6. doi: 10.1101/gad.1199404.","Larrivée M","Genes Dev","2004","2004/06/17","PMC423190","","10.1101/gad.1199404"
"15681620","Limited TTP supply affects telomere length regulation in a telomerase-independent fashion","Toussaint M, Dionne I, Wellinger RJ.","Nucleic Acids Res. 2005 Jan 28;33(2):704-13. doi: 10.1093/nar/gki219. Print 2005.","Toussaint M","Nucleic Acids Res","2005","2005/02/01","PMC548361","","10.1093/nar/gki219"
"22152484","Live cell imaging of telomerase RNA dynamics reveals cell cycle-dependent clustering of telomerase at elongating telomeres","Gallardo F, Laterreur N, Cusanelli E, Ouenzar F, Querido E, Wellinger RJ, Chartrand P.","Mol Cell. 2011 Dec 9;44(5):819-27. doi: 10.1016/j.molcel.2011.09.020.","Gallardo F","Mol Cell","2011","2011/12/14","","","10.1016/j.molcel.2011.09.020"
"15047858","Humanized telomeres and an attempt to express a functional human telomerase in yeast","Bah A, Bachand F, Clair E, Autexier C, Wellinger RJ.","Nucleic Acids Res. 2004 Mar 26;32(6):1917-27. doi: 10.1093/nar/gkh511. Print 2004.","Bah A","Nucleic Acids Res","2004","2004/03/30","PMC390362","","10.1093/nar/gkh511"
"20865123","Methylated H3K4, a transcription-associated histone modification, is involved in the DNA damage response pathway","Faucher D, Wellinger RJ.","PLoS Genet. 2010 Aug 26;6(8):e1001082. doi: 10.1371/journal.pgen.1001082.","Faucher D","PLoS Genet","2010","2010/09/25","PMC2928815","","10.1371/journal.pgen.1001082"
"21190904","Abrupt telomere losses and reduced end-resection can explain accelerated senescence of Smc5/6 mutants lacking telomerase","Noël JF, Wellinger RJ.","DNA Repair (Amst). 2011 Mar 7;10(3):271-82. doi: 10.1016/j.dnarep.2010.11.010. Epub 2010 Dec 28.","Noël JF","DNA Repair (Amst)","2011","2010/12/31","","","10.1016/j.dnarep.2010.11.010"
"19223441","Identification and comparative analysis of telomerase RNAs from Candida species reveal conservation of functional elements","Gunisova S, Elboher E, Nosek J, Gorkovoy V, Brown Y, Lucier JF, Laterreur N, Wellinger RJ, Tzfati Y, Tomaska L.","RNA. 2009 Apr;15(4):546-59. doi: 10.1261/rna.1194009. Epub 2009 Feb 17.","Gunisova S","RNA","2009","2009/02/19","PMC2661832","","10.1261/rna.1194009"
"15242611","A phylogenetically based secondary structure for the yeast telomerase RNA","Dandjinou AT, Lévesque N, Larose S, Lucier JF, Abou Elela S, Wellinger RJ.","Curr Biol. 2004 Jul 13;14(13):1148-58. doi: 10.1016/j.cub.2004.05.054.","Dandjinou AT","Curr Biol","2004","2004/07/10","","","10.1016/j.cub.2004.05.054"
"28334768","Repair of UV-induced DNA lesions in natural Saccharomyces cerevisiae telomeres is moderated by Sir2 and Sir3, and inhibited by yKu-Sir4 interaction","Guintini L, Tremblay M, Toussaint M, D'Amours A, Wellinger RE, Wellinger RJ, Conconi A.","Nucleic Acids Res. 2017 May 5;45(8):4577-4589. doi: 10.1093/nar/gkx123.","Guintini L","Nucleic Acids Res","2017","2017/03/24","PMC5416773","","10.1093/nar/gkx123"
"20348017","Differential participation of homologous recombination and nucleotide excision repair in yeast survival to ultraviolet light radiation","Toussaint M, Wellinger RJ, Conconi A.","Mutat Res. 2010 Apr 30;698(1-2):52-9. doi: 10.1016/j.mrgentox.2010.03.013. Epub 2010 Mar 27.","Toussaint M","Mutat Res","2010","2010/03/30","","","10.1016/j.mrgentox.2010.03.013"
"16479004","Mammalian Rad9 plays a role in telomere stability, S- and G2-phase-specific cell survival, and homologous recombinational repair","Pandita RK, Sharma GG, Laszlo A, Hopkins KM, Davey S, Chakhparonian M, Gupta A, Wellinger RJ, Zhang J, Powell SN, Roti Roti JL, Lieberman HB, Pandita TK.","Mol Cell Biol. 2006 Mar;26(5):1850-64. doi: 10.1128/MCB.26.5.1850-1864.2006.","Pandita RK","Mol Cell Biol","2006","2006/02/16","PMC1430264","","10.1128/MCB.26.5.1850-1864.2006"
"16713735","A high-throughput method to measure the sensitivity of yeast cells to genotoxic agents in liquid cultures","Toussaint M, Levasseur G, Gervais-Bird J, Wellinger RJ, Elela SA, Conconi A.","Mutat Res. 2006 Jul 14;606(1-2):92-105. doi: 10.1016/j.mrgentox.2006.03.006. Epub 2006 May 19.","Toussaint M","Mutat Res","2006","2006/05/23","","","10.1016/j.mrgentox.2006.03.006"
"16111683","Free uptake of cell-penetrating peptides by fission yeast","Parenteau J, Klinck R, Good L, Langel U, Wellinger RJ, Elela SA.","FEBS Lett. 2005 Aug 29;579(21):4873-8. doi: 10.1016/j.febslet.2005.07.064.","Parenteau J","FEBS Lett","2005","2005/08/23","","","10.1016/j.febslet.2005.07.064"
"16228207","A mutation in yeast Tel1p that causes differential effects on the DNA damage checkpoint and telomere maintenance","Chakhparonian M, Faucher D, Wellinger RJ.","Curr Genet. 2005 Nov;48(5):310-22. doi: 10.1007/s00294-005-0020-7. Epub 2005 Nov 4.","Chakhparonian M","Curr Genet","2005","2005/10/18","","","10.1007/s00294-005-0020-7"
"11884605","Maintenance of double-stranded telomeric repeats as the critical determinant for cell viability in yeast cells lacking Ku","Gravel S, Wellinger RJ.","Mol Cell Biol. 2002 Apr;22(7):2182-93. doi: 10.1128/MCB.22.7.2182-2193.2002.","Gravel S","Mol Cell Biol","2002","2002/03/09","PMC133694","","10.1128/MCB.22.7.2182-2193.2002"
"12820956","A new link for a linker histone","Conconi A, Wellinger RJ.","Mol Cell. 2003 Jun;11(6):1421-3. doi: 10.1016/s1097-2765(03)00238-7.","Conconi A","Mol Cell","2003","2003/06/25","","","10.1016/s1097-2765(03)00238-7"
"14585993","Human heterochromatin protein 1 isoforms HP1(Hsalpha) and HP1(Hsbeta) interfere with hTERT-telomere interactions and correlate with changes in cell growth and response to ionizing radiation","Sharma GG, Hwang KK, Pandita RK, Gupta A, Dhar S, Parenteau J, Agarwal M, Worman HJ, Wellinger RJ, Pandita TK.","Mol Cell Biol. 2003 Nov;23(22):8363-76. doi: 10.1128/MCB.23.22.8363-8376.2003.","Sharma GG","Mol Cell Biol","2003","2003/10/31","PMC262350","","10.1128/MCB.23.22.8363-8376.2003"
"14633690","Small interfering RNA-mediated reduction in heterogeneous nuclear ribonucleoparticule A1/A2 proteins induces apoptosis in human cancer cells but not in normal mortal cell lines","Patry C, Bouchard L, Labrecque P, Gendron D, Lemieux B, Toutant J, Lapointe E, Wellinger R, Chabot B.","Cancer Res. 2003 Nov 15;63(22):7679-88.","Patry C","Cancer Res","2003","2003/11/25","","",""
"12524334","Differential processing of leading- and lagging-strand ends at Saccharomyces cerevisiae telomeres revealed by the absence of Rad27p nuclease","Parenteau J, Wellinger RJ.","Genetics. 2002 Dec;162(4):1583-94. doi: 10.1093/genetics/162.4.1583.","Parenteau J","Genetics","2002","2003/01/14","PMC1462396","","10.1093/genetics/162.4.1583"
"15486185","Targeting heterogeneous nuclear ribonucleoparticule A1 and A2 proteins by RNA interference promotes cell death in transformed but not in normal mouse cell lines","Patry C, Lemieux B, Wellinger RJ, Chabot B.","Mol Cancer Ther. 2004 Oct;3(10):1193-9.","Patry C","Mol Cancer Ther","2004","2004/10/16","","",""
