PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"24972316","ALSUntangled no. 25: ursodiol","ALSUntangled Group.","Amyotroph Lateral Scler Frontotemporal Degener. 2014 Sep;15(5-6):475-8. doi: 10.3109/21678421.2014.931010. Epub 2014 Jun 27.","ALSUntangled Group","Amyotroph Lateral Scler Frontotemporal Degener","2014","2014/06/28","","","10.3109/21678421.2014.931010"
"23971884","ALSUntangled No. 22: Propofol","ALSUntangled Group.","Amyotroph Lateral Scler Frontotemporal Degener. 2013 Dec;14(7-8):640-2. doi: 10.3109/21678421.2013.826469. Epub 2013 Aug 23.","ALSUntangled Group","Amyotroph Lateral Scler Frontotemporal Degener","2013","2013/08/27","","","10.3109/21678421.2013.826469"
"22632446","ALSUntangled No. 16: cannabis","ALSUntangled Group.","Amyotroph Lateral Scler. 2012 Jun;13(4):400-4. doi: 10.3109/17482968.2012.687264.","ALSUntangled Group","Amyotroph Lateral Scler","2012","2012/05/29","","","10.3109/17482968.2012.687264"
"33384362","Defining events: 2020 in hindsight","Protzko J, Tanner IZ, Dedyo MD, Fu J, Perma B, Friedman DA, Blidner AG, Johnston JT, Srivastava AK, Ruscher R, Kupz A, Tarselli MA, Beardsley F, Jensen MM, Konstantinides N, Agarwal D, Yuen J, Gopinath SD, Duong MT, Strong M, Soták M, Burnette K, Kirshner SN, Nikolaou A, Ali BA, de Oliveira BA Júnior, Sojli E.","Science. 2021 Jan 1;371(6524):22-24. doi: 10.1126/science.abg0904.","Protzko J","Science","2021","2021/01/01","","","10.1126/science.abg0904"
"34634108","Commentary: Minimally Invasive Posterior Cervical Discectomy: 2-Dimensional Operative Video","Strong MJ, Muhlestein WE, Yee TJ, Saadeh YS, Oppenlander ME.","Oper Neurosurg (Hagerstown). 2021 Nov 15;21(6):E537-E538. doi: 10.1093/ons/opab362.","Strong MJ","Oper Neurosurg (Hagerstown)","2021","2021/10/11","","","10.1093/ons/opab362"
"35578056","Bone metastasis from glioblastoma: a systematic review","Strong MJ, Koduri S, Allison JA, Pesavento CM, Ogunsola S, Ogunsola O, Yee TJ, Khalsa SSS, Saadeh YS, Joseph JR, Kashlan ON, Park P, Oppenlander ME, Szerlip NJ.","J Neurooncol. 2022 Jul;158(3):379-392. doi: 10.1007/s11060-022-04025-4. Epub 2022 May 17.","Strong MJ","J Neurooncol","2022","2022/05/16","","","10.1007/s11060-022-04025-4"
"24689759","ALSUntangled No. 24: Vitamin D","ALSUntangled Group.","Amyotroph Lateral Scler Frontotemporal Degener. 2014 Jun;15(3-4):318-20. doi: 10.3109/21678421.2014.888871. Epub 2014 Apr 2.","ALSUntangled Group","Amyotroph Lateral Scler Frontotemporal Degener","2014","2014/04/03","","","10.3109/21678421.2014.888871"
"23421652","ALSUntangled No. 19: Sodium chlorite","ALSUntangled Group.","Amyotroph Lateral Scler Frontotemporal Degener. 2013 Apr;14(3):236-8. doi: 10.3109/21678421.2013.769718. Epub 2013 Feb 19.","ALSUntangled Group","Amyotroph Lateral Scler Frontotemporal Degener","2013","2013/02/21","","","10.3109/21678421.2013.769718"
"23030514","ALSUntangled no. 18: apoaequorin (Prevagen)","ALSUntangled Group.","Amyotroph Lateral Scler Frontotemporal Degener. 2013 Jan;14(1):78-9. doi: 10.3109/17482968.2012.727302. Epub 2012 Oct 3.","ALSUntangled Group","Amyotroph Lateral Scler Frontotemporal Degener","2013","2012/10/04","","","10.3109/17482968.2012.727302"
"23870000","ALS Untangled No. 21: Fecal transplants","ALSUntangled Group.","Amyotroph Lateral Scler Frontotemporal Degener. 2013 Sep;14(5-6):482-5. doi: 10.3109/21678421.2013.814981. Epub 2013 Jul 22.","ALSUntangled Group","Amyotroph Lateral Scler Frontotemporal Degener","2013","2013/07/23","","","10.3109/21678421.2013.814981"
"16533957","ALS--not what we thought","Strong MJ.","Arch Neurol. 2006 Mar;63(3):319-20. doi: 10.1001/archneur.63.3.319.","Strong MJ","Arch Neurol","2006","2006/03/15","","","10.1001/archneur.63.3.319"
"30983898","Biomarkers of Pineal Region Tumors: A Review","Carr C, O'Neill BE, Hochhalter CB, Strong MJ, Ware ML.","Ochsner J. 2019 Spring;19(1):26-31. doi: 10.31486/toj.18.0110.","Carr C","Ochsner J","2019","2019/04/16","PMC6447205","","10.31486/toj.18.0110"
"28667461","Tissue banking, biovigilance and the notify library","Strong DM.","Cell Tissue Bank. 2018 Jun;19(2):187-195. doi: 10.1007/s10561-017-9639-0. Epub 2017 Jun 30.","Strong DM","Cell Tissue Bank","2018","2017/07/02","","","10.1007/s10561-017-9639-0"
"34131718","Commentary: Two-Level Minimally Invasive Lumbar Laminectomy and Foraminotomy: 2-Dimensional Operative Video","Yee TJ, Strong MJ, Oppenlander ME.","Oper Neurosurg (Hagerstown). 2021 Aug 16;21(3):E238-E239. doi: 10.1093/ons/opab200.","Yee TJ","Oper Neurosurg (Hagerstown)","2021","2021/06/16","","","10.1093/ons/opab200"
"33329356","Alterations in Tau Metabolism in ALS and ALS-FTSD","Strong MJ, Donison NS, Volkening K.","Front Neurol. 2020 Nov 23;11:598907. doi: 10.3389/fneur.2020.598907. eCollection 2020.","Strong MJ","Front Neurol","2020","2020/12/17","PMC7719764","","10.3389/fneur.2020.598907"
"32631879","News from a postpandemic world","Ellwanger JH, Lekgoathi MDS, Nemani K, Tarselli MA, Al Harraq A, Uzonyi A, Dutton-Regester K, Yoho R, Srivastava S, Strong M, Li Y, Fu J, Waiho K, Beltrán IM, Mukherjee A, Brunet TDP.","Science. 2020 Jul 3;369(6499):26-29. doi: 10.1126/science.abd1320. Epub 2020 Jul 2.","Ellwanger JH","Science","2020","2020/07/08","","","10.1126/science.abd1320"
"34624888","Commentary: Oblique Lumbar Interbody Fusion From L2 to S1: 2-Dimensional Operative Video","Saadeh YS, Strong MJ, Muhlestein WE, Yee TJ, Oppenlander ME.","Oper Neurosurg (Hagerstown). 2021 Nov 15;21(6):E573-E575. doi: 10.1093/ons/opab361.","Saadeh YS","Oper Neurosurg (Hagerstown)","2021","2021/10/08","","","10.1093/ons/opab361"
"19231235","Stem cell and cellular therapy developments","Strong M, Farrugia A, Rebulla P.","Biologicals. 2009 Apr;37(2):103-7. doi: 10.1016/j.biologicals.2009.01.003. Epub 2009 Feb 20.","Strong M","Biologicals","2009","2009/02/24","","","10.1016/j.biologicals.2009.01.003"
"31739920","Robotic-Assisted Spinal Surgery: Current Generation Instrumentation and New Applications","Elswick CM, Strong MJ, Joseph JR, Saadeh Y, Oppenlander M, Park P.","Neurosurg Clin N Am. 2020 Jan;31(1):103-110. doi: 10.1016/j.nec.2019.08.012. Epub 2019 Oct 25.","Elswick CM","Neurosurg Clin N Am","2020","2019/11/20","","","10.1016/j.nec.2019.08.012"
"28522960","MotomiRs: miRNAs in Motor Neuron Function and Disease","Hawley ZCE, Campos-Melo D, Droppelmann CA, Strong MJ.","Front Mol Neurosci. 2017 May 4;10:127. doi: 10.3389/fnmol.2017.00127. eCollection 2017.","Hawley ZCE","Front Mol Neurosci","2017","2017/05/20","PMC5415563","","10.3389/fnmol.2017.00127"
"23638638","ALS Untangled No. 20: the Deanna protocol","ALSUntangled Group; Fournier C, Bedlack B, Hardiman O, Heiman-Patterson T, Gutmann L, Bromberg M, Ostrow L, Carter G, Kabashi E, Bertorini T, Mozaffar T, Andersen P, Dietz J, Gamez J, Dimachkie M, Wang Y, Wicks P, Heywood J, Novella S, Rowland LP, Pioro E, Kinsley L, Mitchell K, Glass J, Sathornsumetee S, Kwiecinski H, Baker J, Atassi N, Forshew D, Ravits J, Conwit R, Jackson C, Sherman A, Dalton K, Tindall K, Gonzalez G, Robertson J, Phillips L, Benatar M, Sorenson E, Shoesmith C, Nash S, Maragakis N, Moore D, Caress J, Boylan K, Armon C, Grosso M, Gerecke B, Wymer J, Oskarsson B, Bowser R, Drory V, Shefner J, Lechtzin N, Leitner M, Miller R, Mitsumoto H, Levine T, Russell J, Sharma K, Saperstein D, McClusky L, MacGowan D, Licht J, Verma A, Strong M, Lomen-Hoerth C, Tandan R, Rivner M, Kolb S, Polak M, Rudnicki S, Kittrell P, Quereshi M, Sachs G, Pattee G, Weiss M, Kissel J, Goldstein J, Rothstein J, Pastula D, Gleb L, Ogino M, Rosenfeld J, Carmi E, Oster C, Barkhaus P, Valor E.","Amyotroph Lateral Scler Frontotemporal Degener. 2013 May;14(4):319-23. doi: 10.3109/21678421.2013.788405. Epub 2013 May 2.","ALSUntangled Group","Amyotroph Lateral Scler Frontotemporal Degener","2013","2013/05/04","","","10.3109/21678421.2013.788405"
"27482558","Diagnosis of Inclusion","Ikeda KM, Das S, Strong M, Mirsattari SM, Leung A, Steven D, Hammond R.","Can J Neurol Sci. 2015 Mar;42(2):138-43. doi: 10.1017/cjn.2015.2.","Ikeda KM","Can J Neurol Sci","2015","2016/08/03","","","10.1017/cjn.2015.2"
"29326265","The next generation's Frankenstein films","Nguyen J, Newton MS, Strong M, Pačesa M, Cao B, Winter KA, Dutton-Regester K, Kingsley LJ.","Science. 2018 Jan 12;359(6372):170-171. doi: 10.1126/science.aas9105.","Nguyen J","Science","2018","2018/01/13","","","10.1126/science.aas9105"
"24219300","ALSUntangled no. 23: the Rife machine and retroviruses","ALSUntangled Group.","Amyotroph Lateral Scler Frontotemporal Degener. 2014 Mar;15(1-2):157-9. doi: 10.3109/21678421.2013.850802. Epub 2013 Nov 13.","ALSUntangled Group","Amyotroph Lateral Scler Frontotemporal Degener","2014","2013/11/14","","","10.3109/21678421.2013.850802"
"16624536","Innate immunity in amyotrophic lateral sclerosis","Moisse K, Strong MJ.","Biochim Biophys Acta. 2006 Nov-Dec;1762(11-12):1083-93. doi: 10.1016/j.bbadis.2006.03.001. Epub 2006 Mar 31.","Moisse K","Biochim Biophys Acta","2006","2006/04/21","","","10.1016/j.bbadis.2006.03.001"
"23678879","Genetic and epigenetic studies of amyotrophic lateral sclerosis","Al-Chalabi A, Kwak S, Mehler M, Rouleau G, Siddique T, Strong M, Leigh PN.","Amyotroph Lateral Scler Frontotemporal Degener. 2013 May;14 Suppl 1:44-52. doi: 10.3109/21678421.2013.778571.","Al-Chalabi A","Amyotroph Lateral Scler Frontotemporal Degener","2013","2013/05/18","","","10.3109/21678421.2013.778571"
"27761677","Tissue recovery practices and bioburden: a systematic review","Brubaker S, Lotherington K, Zhao J, Hamilton B, Rockl G, Duong A, Garibaldi A, Simunovic N, Alsop D, Dao D, Bessemer R, Ayeni OR; Bioburden Steering Committee and Tissue Recovery Working Group.","Cell Tissue Bank. 2016 Dec;17(4):561-571. doi: 10.1007/s10561-016-9590-5. Epub 2016 Oct 19.","Brubaker S","Cell Tissue Bank","2016","2016/10/21","PMC5116036","","10.1007/s10561-016-9590-5"
"28332520","Microbiology: Bacterial transmission tactics","Strong M, Davidson RM.","Nature. 2017 Mar 22;543(7646):495-496. doi: 10.1038/543495a.","Strong M","Nature","2017","2017/03/24","","","10.1038/543495a"
"22873562","ALS untangled No. 17: ""when ALS is lyme""","ALSUntangled Group.","Amyotroph Lateral Scler. 2012 Sep;13(5):487-91. doi: 10.3109/17482968.2012.717796. Epub 2012 Aug 8.","ALSUntangled Group","Amyotroph Lateral Scler","2012","2012/08/10","","","10.3109/17482968.2012.717796"
"21809041","The frontotemporal syndromes of ALS. Clinicopathological correlates","Strong MJ, Yang W.","J Mol Neurosci. 2011 Nov;45(3):648-55. doi: 10.1007/s12031-011-9609-0. Epub 2011 Aug 2.","Strong MJ","J Mol Neurosci","2011","2011/08/03","","","10.1007/s12031-011-9609-0"
"35476843","Differential immune landscapes in appendicular versus axial skeleton","Ahmed AA, Strong MJ, Zhou X, Robinson T, Rocco S, Siegel GW, Clines GA, Moore BB, Keller ET, Szerlip NJ.","PLoS One. 2022 Apr 27;17(4):e0267642. doi: 10.1371/journal.pone.0267642. eCollection 2022.","Ahmed AA","PLoS One","2022","2022/04/27","PMC9045623","","10.1371/journal.pone.0267642"
"12396819","Biochemical markers: summary","Strong MJ.","Amyotroph Lateral Scler Other Motor Neuron Disord. 2002;3 Suppl 1:S85-90. doi: 10.1080/146608202320374408.","Strong MJ","Amyotroph Lateral Scler Other Motor Neuron Disord","2002","2002/10/25","","","10.1080/146608202320374408"
"36130582","Syrinx regression after correction of iatrogenic kyphotic deformity: illustrative case","North RY, Yee TJ, Strong MJ, Saadeh YS, Garton HJL, Park P.","J Neurosurg Case Lessons. 2022 Jan 3;3(1):CASE21483. doi: 10.3171/CASE21483. Print 2022 Jan 3.","North RY","J Neurosurg Case Lessons","2022","2022/09/21","PMC9379703","","10.3171/CASE21483"
"16129194","Cardiovascular tissues for transplantation","Gandhi MJ, Strong DM.","Clin Lab Med. 2005 Sep;25(3):571-85. doi: 10.1016/j.cll.2005.06.006.","Gandhi MJ","Clin Lab Med","2005","2005/09/01","","","10.1016/j.cll.2005.06.006"
"35147585","Commentary: Microscopic Unilateral Laminotomy for Bilateral Decompression: 2-Dimensional Operative Video","Muhlestein WE, Saadeh YS, Strong MJ, Koduri S, Yee TJ, Park P.","Oper Neurosurg (Hagerstown). 2022 Apr 1;22(4):e164-e166. doi: 10.1227/ONS.0000000000000111.","Muhlestein WE","Oper Neurosurg (Hagerstown)","2022","2022/02/11","","","10.1227/ONS.0000000000000111"
"24555412","RNA metabolism in ALS: when normal processes become pathological","Droppelmann CA, Campos-Melo D, Ishtiaq M, Volkening K, Strong MJ.","Amyotroph Lateral Scler Frontotemporal Degener. 2014 Sep;15(5-6):321-36. doi: 10.3109/21678421.2014.881377. Epub 2014 Feb 20.","Droppelmann CA","Amyotroph Lateral Scler Frontotemporal Degener","2014","2014/02/22","","","10.3109/21678421.2014.881377"
"25231915","RNA-binding proteins as molecular links between cancer and neurodegeneration","Campos-Melo D, Droppelmann CA, Volkening K, Strong MJ.","Biogerontology. 2014 Dec;15(6):587-610. doi: 10.1007/s10522-014-9531-2. Epub 2014 Sep 18.","Campos-Melo D","Biogerontology","2014","2014/09/19","","","10.1007/s10522-014-9531-2"
"26515622","Frontotemporal Dysfunction and Dementia in Amyotrophic Lateral Sclerosis","Woolley SC, Strong MJ.","Neurol Clin. 2015 Nov;33(4):787-805. doi: 10.1016/j.ncl.2015.07.011. Epub 2015 Sep 8.","Woolley SC","Neurol Clin","2015","2015/10/31","","","10.1016/j.ncl.2015.07.011"
"17428473","Post-transcriptional control of neurofilaments in development and disease","Thyagarajan A, Strong MJ, Szaro BG.","Exp Cell Res. 2007 Jun 10;313(10):2088-97. doi: 10.1016/j.yexcr.2007.02.014. Epub 2007 Feb 27.","Thyagarajan A","Exp Cell Res","2007","2007/04/13","","","10.1016/j.yexcr.2007.02.014"
"17279237","Amyotrophic lateral sclerosis: update for family physicians","Shoesmith CL, Strong MJ.","Can Fam Physician. 2006 Dec;52(12):1563-9.","Shoesmith CL","Can Fam Physician","2006","2007/02/07","PMC1783756","",""
"26090901","ALSUntangled No. 29: MitoQ","ALSUntangled Group.","Amyotroph Lateral Scler Frontotemporal Degener. 2015;16(5-6):427-9. doi: 10.3109/21678421.2015.1050897. Epub 2015 Jun 19.","ALSUntangled Group","Amyotroph Lateral Scler Frontotemporal Degener","2015","2015/06/20","","","10.3109/21678421.2015.1050897"
"34560781","Commentary: A Novel Weave Tether Technique for Proximal Junctional Kyphosis Prevention in 71 Adult Spinal Deformity Patients: A Preliminary Case Series Assessing Early Complications and Efficacy","Strong MJ, Yee TJ, Muhlestein WE, Saadeh YS, Park P.","Oper Neurosurg (Hagerstown). 2021 Nov 15;21(6):E469-E470. doi: 10.1093/ons/opab363.","Strong MJ","Oper Neurosurg (Hagerstown)","2021","2021/09/24","","","10.1093/ons/opab363"
"34095105","The Integral Role of RNA in Stress Granule Formation and Function","Campos-Melo D, Hawley ZCE, Droppelmann CA, Strong MJ.","Front Cell Dev Biol. 2021 May 20;9:621779. doi: 10.3389/fcell.2021.621779. eCollection 2021.","Campos-Melo D","Front Cell Dev Biol","2021","2021/06/07","PMC8173143","","10.3389/fcell.2021.621779"
"17440834","Donor derived malignancy following transplantation: a review","Gandhi MJ, Strong DM.","Cell Tissue Bank. 2007;8(4):267-86. doi: 10.1007/s10561-007-9036-1. Epub 2007 Apr 12.","Gandhi MJ","Cell Tissue Bank","2007","2007/04/19","","","10.1007/s10561-007-9036-1"
"35007271","Commentary: Transforaminal Lumbar Interbody Fusion With Double Cages: 2-Dimensional Operative Video","Koduri S, Saadeh YS, Strong MJ, Muhlestein WE, Oppenlander ME.","Oper Neurosurg (Hagerstown). 2022 Feb 1;22(2):e108-e109. doi: 10.1227/ONS.0000000000000065.","Koduri S","Oper Neurosurg (Hagerstown)","2022","2022/01/10","","","10.1227/ONS.0000000000000065"
"25572957","Challenges in the Understanding and Treatment of Amyotrophic Lateral Sclerosis/Motor Neuron Disease","Rosenfeld J, Strong MJ.","Neurotherapeutics. 2015 Apr;12(2):317-25. doi: 10.1007/s13311-014-0332-8.","Rosenfeld J","Neurotherapeutics","2015","2015/01/10","PMC4404444","","10.1007/s13311-014-0332-8"
"27522193","Disinfection of human skin allografts in tissue banking: a systematic review report","Johnston C, Callum J, Mohr J, Duong A, Garibaldi A, Simunovic N, Ayeni OR; Bioburden Steering Committee and Skin Working group.","Cell Tissue Bank. 2016 Dec;17(4):585-592. doi: 10.1007/s10561-016-9569-2. Epub 2016 Aug 13.","Johnston C","Cell Tissue Bank","2016","2016/08/15","PMC5116035","","10.1007/s10561-016-9569-2"
"25960084","ALSUntangled No. 28: Acupuncture","ALSUntangled Group.","Amyotroph Lateral Scler Frontotemporal Degener. 2015 Jun;16(3-4):286-9. doi: 10.3109/21678421.2015.1039240. Epub 2015 May 11.","ALSUntangled Group","Amyotroph Lateral Scler Frontotemporal Degener","2015","2015/05/12","","","10.3109/21678421.2015.1039240"
"35042227","Commentary: Posterior Cervical Decompression and Fusion With Exoscope: 2-Dimensional Operative Video","Hadi M, Saadeh YS, Strong MJ, Chopra Z, Kashlan ON, Park P.","Oper Neurosurg (Hagerstown). 2022 Mar 1;22(3):e142-e144. doi: 10.1227/ONS.0000000000000085.","Hadi M","Oper Neurosurg (Hagerstown)","2022","2022/01/18","","","10.1227/ONS.0000000000000085"
"34235665","Identification and Characterization of Mycobacterial Species Using Whole-Genome Sequences","Riojas MA, Frank AM, Greenfield SR, King SP, Meehan CJ, Strong M, Wattam AR, Hazbón MH.","Methods Mol Biol. 2021;2314:399-457. doi: 10.1007/978-1-0716-1460-0_19.","Riojas MA","Methods Mol Biol","2021","2021/07/08","","","10.1007/978-1-0716-1460-0_19"
"29081600","Amyotrophic Lateral Sclerosis, a Multisystem Pathology: Insights into the Role of TNFα","Tortarolo M, Lo Coco D, Veglianese P, Vallarola A, Giordana MT, Marcon G, Beghi E, Poloni M, Strong MJ, Iyer AM, Aronica E, Bendotti C.","Mediators Inflamm. 2017;2017:2985051. doi: 10.1155/2017/2985051. Epub 2017 Sep 10.","Tortarolo M","Mediators Inflamm","2017","2017/10/31","PMC5610855","","10.1155/2017/2985051"
"36284727","Navigated retrodiaphragmatic/retroperitoneal approach for the treatment of symptomatic kyphoscoliosis: an operative video","Strong MJ, Linzey JR, Zaki MM, Joshi RS, Ward A, Yee TJ, Khalsa SSS, Saadeh YS, Park P.","Neurosurg Focus Video. 2022 Jul 1;7(1):V6. doi: 10.3171/2022.3.FOCVID2215. eCollection 2022 Jul.","Strong MJ","Neurosurg Focus Video","2022","2022/10/26","PMC9557346","","10.3171/2022.3.FOCVID2215"
"22458269","Translating basic science insight into public health action for multidrug- and extensively drug-resistant tuberculosis","Walter ND, Strong M, Belknap R, Ordway DJ, Daley CL, Chan ED.","Respirology. 2012 Jul;17(5):772-91. doi: 10.1111/j.1440-1843.2012.02176.x.","Walter ND","Respirology","2012","2012/03/31","PMC4540333","NIHMS367644","10.1111/j.1440-1843.2012.02176.x"
"34982927","Commentary: Augmented Reality Assisted Endoscopic Transforaminal Lumbar Interbody Fusion: 2-Dimensional Operative Video","Muhlestein WE, Strong MJ, Yee TJ, Saadeh YS, Park P.","Oper Neurosurg (Hagerstown). 2022 Jan 1;22(1):e66-e67. doi: 10.1227/ONS.0000000000000034.","Muhlestein WE","Oper Neurosurg (Hagerstown)","2022","2022/01/04","","","10.1227/ONS.0000000000000034"
"17195476","The protein network as a tool for finding novel drug targets","Strong M, Eisenberg D.","Prog Drug Res. 2007;64:191, 193-215. doi: 10.1007/978-3-7643-7567-6_8.","Strong M","Prog Drug Res","2007","2007/01/02","","","10.1007/978-3-7643-7567-6_8"
"21810174","TDP-43 and FUS/TLS: sending a complex message about messenger RNA in amyotrophic lateral sclerosis?","Strong MJ, Volkening K.","FEBS J. 2011 Oct;278(19):3569-77. doi: 10.1111/j.1742-4658.2011.08277.x. Epub 2011 Sep 6.","Strong MJ","FEBS J","2011","2011/08/04","","","10.1111/j.1742-4658.2011.08277.x"
"19906448","Post-transcriptional control of neurofilaments: New roles in development, regeneration and neurodegenerative disease","Szaro BG, Strong MJ.","Trends Neurosci. 2010 Jan;33(1):27-37. doi: 10.1016/j.tins.2009.10.002. Epub 2009 Nov 10.","Szaro BG","Trends Neurosci","2010","2009/11/13","","","10.1016/j.tins.2009.10.002"
"35726937","Robot-Assisted Minimally Invasive Sacroiliac Joint Fusion for Sacroiliac Joint Dysfunction: 2-Dimensional Operative Video","Holste KG, Saleh S, Bruzek AK, Strong MJ, Park P.","Oper Neurosurg (Hagerstown). 2022 Jul 1;23(1):e54. doi: 10.1227/ons.0000000000000216. Epub 2022 Apr 20.","Holste KG","Oper Neurosurg (Hagerstown)","2022","2022/06/21","","","10.1227/ons.0000000000000216"
"16106213","The pathobiology of amyotrophic lateral sclerosis: a proteinopathy?","Strong MJ, Kesavapany S, Pant HC.","J Neuropathol Exp Neurol. 2005 Aug;64(8):649-64. doi: 10.1097/01.jnen.0000173889.71434.ea.","Strong MJ","J Neuropathol Exp Neurol","2005","2005/08/18","","","10.1097/01.jnen.0000173889.71434.ea"
"12833364","Cognitive impairment, frontotemporal dementia, and the motor neuron diseases","Strong MJ, Lomen-Hoerth C, Caselli RJ, Bigio EH, Yang W.","Ann Neurol. 2003;54 Suppl 5:S20-3. doi: 10.1002/ana.10574.","Strong MJ","Ann Neurol","2003","2003/07/02","","","10.1002/ana.10574"
"27522194","Disinfection of human cardiac valve allografts in tissue banking: systematic review report","Germain M, Strong DM, Dowling G, Mohr J, Duong A, Garibaldi A, Simunovic N, Ayeni OR; Bioburden Steering Committee and Cardiac Tissue Working group.","Cell Tissue Bank. 2016 Dec;17(4):593-601. doi: 10.1007/s10561-016-9570-9. Epub 2016 Aug 13.","Germain M","Cell Tissue Bank","2016","2016/08/15","PMC5116039","","10.1007/s10561-016-9570-9"
