PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"28369518","Misregulation of calcium-handling proteins promotes hyperactivation of calcineurin-NFAT signaling in skeletal muscle of DM1 mice","Ravel-Chapuis A, Bélanger G, Côté J, Michel RN, Jasmin BJ.","Hum Mol Genet. 2017 Jun 15;26(12):2192-2206. doi: 10.1093/hmg/ddx109.","Ravel-Chapuis A","Hum Mol Genet","2017","2017/04/04","","","10.1093/hmg/ddx109"
"26656492","A novel role for CARM1 in promoting nonsense-mediated mRNA decay: potential implications for spinal muscular atrophy","Sanchez G, Bondy-Chorney E, Laframboise J, Paris G, Didillon A, Jasmin BJ, Côté J.","Nucleic Acids Res. 2016 Apr 7;44(6):2661-76. doi: 10.1093/nar/gkv1334. Epub 2015 Dec 9.","Sanchez G","Nucleic Acids Res","2016","2015/12/15","PMC4824080","","10.1093/nar/gkv1334"
"25605249","Protein arginine methyltransferase 7 promotes breast cancer cell invasion through the induction of MMP9 expression","Baldwin RM, Haghandish N, Daneshmand M, Amin S, Paris G, Falls TJ, Bell JC, Islam S, Côté J.","Oncotarget. 2015 Feb 20;6(5):3013-32. doi: 10.18632/oncotarget.3072.","Baldwin RM","Oncotarget","2015","2015/01/22","PMC4413634","","10.18632/oncotarget.3072"
"20823272","Protein arginine methylation facilitates cotranscriptional recruitment of pre-mRNA splicing factors","Chen YC, Milliman EJ, Goulet I, Côté J, Jackson CA, Vollbracht JA, Yu MC.","Mol Cell Biol. 2010 Nov;30(21):5245-56. doi: 10.1128/MCB.00359-10. Epub 2010 Sep 7.","Chen YC","Mol Cell Biol","2010","2010/09/09","PMC2953043","","10.1128/MCB.00359-10"
"17848568","Alternative splicing yields protein arginine methyltransferase 1 isoforms with distinct activity, substrate specificity, and subcellular localization","Goulet I, Gauvin G, Boisvenue S, Côté J.","J Biol Chem. 2007 Nov 9;282(45):33009-21. doi: 10.1074/jbc.M704349200. Epub 2007 Sep 11.","Goulet I","J Biol Chem","2007","2007/09/13","","","10.1074/jbc.M704349200"
"22431750","The RNA-binding protein Staufen1 is increased in DM1 skeletal muscle and promotes alternative pre-mRNA splicing","Ravel-Chapuis A, Bélanger G, Yadava RS, Mahadevan MS, DesGroseillers L, Côté J, Jasmin BJ.","J Cell Biol. 2012 Mar 19;196(6):699-712. doi: 10.1083/jcb.201108113.","Ravel-Chapuis A","J Cell Biol","2012","2012/03/21","PMC3308689","","10.1083/jcb.201108113"
"18632687","TDRD3, a novel Tudor domain-containing protein, localizes to cytoplasmic stress granules","Goulet I, Boisvenue S, Mokas S, Mazroui R, Côté J.","Hum Mol Genet. 2008 Oct 1;17(19):3055-74. doi: 10.1093/hmg/ddn203. Epub 2008 Jul 15.","Goulet I","Hum Mol Genet","2008","2008/07/18","PMC2536506","","10.1093/hmg/ddn203"
"25690678","Identification of the PRMT1v1 and PRMT1v2 specific interactomes by quantitative mass spectrometry in breast cancer cells","Baldwin RM, Bejide M, Trinkle-Mulcahy L, Côté J.","Proteomics. 2015 Jul;15(13):2187-97. doi: 10.1002/pmic.201400209. Epub 2015 Mar 19.","Baldwin RM","Proteomics","2015","2015/02/19","","","10.1002/pmic.201400209"
"18799616","eEF1A is a novel component of the mammalian nuclear protein export machinery","Khacho M, Mekhail K, Pilon-Larose K, Pause A, Côté J, Lee S.","Mol Biol Cell. 2008 Dec;19(12):5296-308. doi: 10.1091/mbc.e08-06-0562. Epub 2008 Sep 17.","Khacho M","Mol Biol Cell","2008","2008/09/19","PMC2592675","","10.1091/mbc.e08-06-0562"
"21239883","S. pombe replication protein Cdc18 (Cdc6) interacts with Swi6 (HP1) heterochromatin protein: region specific effects and replication timing in the centromere","Li PC, Chretien L, Côté J, Kelly TJ, Forsburg SL.","Cell Cycle. 2011 Jan 15;10(2):323-36. doi: 10.4161/cc.10.2.14552. Epub 2011 Jan 15.","Li PC","Cell Cycle","2011","2011/01/18","PMC3025051","NIHMS260190","10.4161/cc.10.2.14552"
"21088113","HuD interacts with survival motor neuron protein and can rescue spinal muscular atrophy-like neuronal defects","Hubers L, Valderrama-Carvajal H, Laframboise J, Timbers J, Sanchez G, Côté J.","Hum Mol Genet. 2011 Feb 1;20(3):553-79. doi: 10.1093/hmg/ddq500. Epub 2010 Nov 18.","Hubers L","Hum Mol Genet","2011","2010/11/20","","","10.1093/hmg/ddq500"
"28369467","Muscle-specific expression of the RNA-binding protein Staufen1 induces progressive skeletal muscle atrophy via regulation of phosphatase tensin homolog","Crawford Parks TE, Ravel-Chapuis A, Bondy-Chorney E, Renaud JM, Côté J, Jasmin BJ.","Hum Mol Genet. 2017 May 15;26(10):1821-1838. doi: 10.1093/hmg/ddx085.","Crawford Parks TE","Hum Mol Genet","2017","2017/04/04","","","10.1093/hmg/ddx085"
"12529443","Sam68 RNA binding protein is an in vivo substrate for protein arginine N-methyltransferase 1","Côté J, Boisvert FM, Boulanger MC, Bedford MT, Richard S.","Mol Biol Cell. 2003 Jan;14(1):274-87. doi: 10.1091/mbc.e02-08-0484.","Côté J","Mol Biol Cell","2003","2003/01/17","PMC140244","","10.1091/mbc.e02-08-0484"
"24371285","Converging pathways involving microRNA-206 and the RNA-binding protein KSRP control post-transcriptionally utrophin A expression in skeletal muscle","Amirouche A, Tadesse H, Miura P, Bélanger G, Lunde JA, Côté J, Jasmin BJ.","Nucleic Acids Res. 2014 Apr;42(6):3982-97. doi: 10.1093/nar/gkt1350. Epub 2013 Dec 26.","Amirouche A","Nucleic Acids Res","2014","2013/12/28","PMC3973319","","10.1093/nar/gkt1350"
"26824521","Staufen1 Regulates Multiple Alternative Splicing Events either Positively or Negatively in DM1 Indicating Its Role as a Disease Modifier","Bondy-Chorney E, Crawford Parks TE, Ravel-Chapuis A, Klinck R, Rocheleau L, Pelchat M, Chabot B, Jasmin BJ, Côté J.","PLoS Genet. 2016 Jan 29;12(1):e1005827. doi: 10.1371/journal.pgen.1005827. eCollection 2016 Jan.","Bondy-Chorney E","PLoS Genet","2016","2016/01/30","PMC4733145","","10.1371/journal.pgen.1005827"
"28733251","RNA binding protein RALY promotes Protein Arginine Methyltransferase 1 alternatively spliced isoform v2 relative expression and metastatic potential in breast cancer cells","Bondy-Chorney E, Baldwin RM, Didillon A, Chabot B, Jasmin BJ, Côté J.","Int J Biochem Cell Biol. 2017 Oct;91(Pt B):124-135. doi: 10.1016/j.biocel.2017.07.008. Epub 2017 Jul 19.","Bondy-Chorney E","Int J Biochem Cell Biol","2017","2017/07/23","","","10.1016/j.biocel.2017.07.008"
"23187807","Alternatively spliced protein arginine methyltransferase 1 isoform PRMT1v2 promotes the survival and invasiveness of breast cancer cells","Baldwin RM, Morettin A, Paris G, Goulet I, Côté J.","Cell Cycle. 2012 Dec 15;11(24):4597-612. doi: 10.4161/cc.22871. Epub 2012 Nov 27.","Baldwin RM","Cell Cycle","2012","2012/11/29","PMC3562305","","10.4161/cc.22871"
"12221125","The product of the survival of motor neuron (SMN) gene is a human telomerase-associated protein","Bachand F, Boisvert FM, Côté J, Richard S, Autexier C.","Mol Biol Cell. 2002 Sep;13(9):3192-202. doi: 10.1091/mbc.e02-04-0216.","Bachand F","Mol Biol Cell","2002","2002/09/11","PMC124152","","10.1091/mbc.e02-04-0216"
"17998247","KH-type splicing regulatory protein interacts with survival motor neuron protein and is misregulated in spinal muscular atrophy","Tadesse H, Deschênes-Furry J, Boisvenue S, Côté J.","Hum Mol Genet. 2008 Feb 15;17(4):506-24. doi: 10.1093/hmg/ddm327. Epub 2007 Nov 12.","Tadesse H","Hum Mol Genet","2008","2007/11/14","","","10.1093/hmg/ddm327"
"12486110","Symmetrical dimethylarginine methylation is required for the localization of SMN in Cajal bodies and pre-mRNA splicing","Boisvert FM, Cote J, Boulanger MC, Cleroux P, Bachand F, Autexier C, Richard S.","J Cell Biol. 2002 Dec 23;159(6):957-69. doi: 10.1083/jcb.200207028. Epub 2002 Dec 16.","Boisvert FM","J Cell Biol","2002","2002/12/18","PMC2173973","","10.1083/jcb.200207028"
"23575223","Activation of p38 signaling increases utrophin A expression in skeletal muscle via the RNA-binding protein KSRP and inhibition of AU-rich element-mediated mRNA decay: implications for novel DMD therapeutics","Amirouche A, Tadesse H, Lunde JA, Bélanger G, Côté J, Jasmin BJ.","Hum Mol Genet. 2013 Aug 1;22(15):3093-111. doi: 10.1093/hmg/ddt165. Epub 2013 Apr 10.","Amirouche A","Hum Mol Genet","2013","2013/04/12","","","10.1093/hmg/ddt165"
"20739549","In vivo NMDA receptor activation accelerates motor unit maturation, protects spinal motor neurons, and enhances SMN2 gene expression in severe spinal muscular atrophy mice","Biondi O, Branchu J, Sanchez G, Lancelin C, Deforges S, Lopes P, Pariset C, Lécolle S, Côté J, Chanoine C, Charbonnier F.","J Neurosci. 2010 Aug 25;30(34):11288-99. doi: 10.1523/JNEUROSCI.1764-10.2010.","Biondi O","J Neurosci","2010","2010/08/27","PMC6633349","","10.1523/JNEUROSCI.1764-10.2010"
