PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"35885031","Maternal Body Mass Index Is Associated with Profile Variation in Circulating MicroRNAs at First Trimester of Pregnancy","Thibeault K, Légaré C, Desgagné V, White F, Clément AA, Scott MS, Jacques PÉ, Guérin R, Perron P, Hivert MF, Bouchard L.","Biomedicines. 2022 Jul 18;10(7):1726. doi: 10.3390/biomedicines10071726.","Thibeault K","Biomedicines","2022","2022/07/27","PMC9313007","","10.3390/biomedicines10071726"
"36566616","The mutational impact of Illudin S on human cells","Casimir L, Zimmer S, Racine-Brassard F, Jacques PÉ, Maréchal A.","DNA Repair (Amst). 2023 Feb;122:103433. doi: 10.1016/j.dnarep.2022.103433. Epub 2022 Dec 14.","Casimir L","DNA Repair (Amst)","2023","2022/12/25","","","10.1016/j.dnarep.2022.103433"
"19818713","Yeast RNase III triggers polyadenylation-independent transcription termination","Ghazal G, Gagnon J, Jacques PE, Landry JR, Robert F, Elela SA.","Mol Cell. 2009 Oct 9;36(1):99-109. doi: 10.1016/j.molcel.2009.07.029.","Ghazal G","Mol Cell","2009","2009/10/13","","","10.1016/j.molcel.2009.07.029"
"27851974","eFORGE: A Tool for Identifying Cell Type-Specific Signal in Epigenomic Data","Breeze CE, Paul DS, van Dongen J, Butcher LM, Ambrose JC, Barrett JE, Lowe R, Rakyan VK, Iotchkova V, Frontini M, Downes K, Ouwehand WH, Laperle J, Jacques PÉ, Bourque G, Bergmann AK, Siebert R, Vellenga E, Saeed S, Matarese F, Martens JHA, Stunnenberg HG, Teschendorff AE, Herrero J, Birney E, Dunham I, Beck S.","Cell Rep. 2016 Nov 15;17(8):2137-2150. doi: 10.1016/j.celrep.2016.10.059.","Breeze CE","Cell Rep","2016","2016/11/17","PMC5120369","","10.1016/j.celrep.2016.10.059"
"32337335","Molecular diagnosis of muscular diseases in outpatient clinics: A Canadian perspective","Thuriot F, Gravel E, Buote C, Doyon M, Lapointe E, Marcoux L, Larue S, Nadeau A, Chénier S, Waters PJ, Jacques PÉ, Gravel S, Lévesque S.","Neurol Genet. 2020 Mar 13;6(2):e408. doi: 10.1212/NXG.0000000000000408. eCollection 2020 Apr.","Thuriot F","Neurol Genet","2020","2020/04/28","PMC7164974","","10.1212/NXG.0000000000000408"
"27854025","High-Resolution Genome-Wide Mapping of Nucleosome Positioning and Occupancy Level Using Paired-End Sequencing Technology","Brunelle M, Rodrigue S, Jacques PÉ, Gévry N.","Methods Mol Biol. 2017;1528:229-243. doi: 10.1007/978-1-4939-6630-1_14.","Brunelle M","Methods Mol Biol","2017","2016/11/18","","","10.1007/978-1-4939-6630-1_14"
"32499400","Nutrient-dependent control of RNA polymerase II elongation rate regulates specific gene expression programs by alternative polyadenylation","Yague-Sanz C, Vanrobaeys Y, Fernandez R, Duval M, Larochelle M, Beaudoin J, Berro J, Labbé S, Jacques PÉ, Bachand F.","Genes Dev. 2020 Jul 1;34(13-14):883-897. doi: 10.1101/gad.337212.120. Epub 2020 Jun 4.","Yague-Sanz C","Genes Dev","2020","2020/06/06","PMC7328516","","10.1101/gad.337212.120"
"31009451","BOFdat: Generating biomass objective functions for genome-scale metabolic models from experimental data","Lachance JC, Lloyd CJ, Monk JM, Yang L, Sastry AV, Seif Y, Palsson BO, Rodrigue S, Feist AM, King ZA, Jacques PÉ.","PLoS Comput Biol. 2019 Apr 22;15(4):e1006971. doi: 10.1371/journal.pcbi.1006971. eCollection 2019 Apr.","Lachance JC","PLoS Comput Biol","2019","2019/04/23","PMC6497307","","10.1371/journal.pcbi.1006971"
"19515975","Histone H2A.Z is essential for estrogen receptor signaling","Gévry N, Hardy S, Jacques PE, Laflamme L, Svotelis A, Robert F, Gaudreau L.","Genes Dev. 2009 Jul 1;23(13):1522-33. doi: 10.1101/gad.1787109. Epub 2009 Jun 10.","Gévry N","Genes Dev","2009","2009/06/12","PMC2704467","","10.1101/gad.1787109"
"29036442","Global inhibition of transcription causes an increase in histone H2A.Z incorporation within gene bodies","Lashgari A, Millau JF, Jacques PÉ, Gaudreau L.","Nucleic Acids Res. 2017 Dec 15;45(22):12715-12722. doi: 10.1093/nar/gkx879.","Lashgari A","Nucleic Acids Res","2017","2017/10/17","PMC5727466","","10.1093/nar/gkx879"
"23237666","Whole-genome reconstruction and mutational signatures in gastric cancer","Nagarajan N, Bertrand D, Hillmer AM, Zang ZJ, Yao F, Jacques PÉ, Teo AS, Cutcutache I, Zhang Z, Lee WH, Sia YY, Gao S, Ariyaratne PN, Ho A, Woo XY, Veeravali L, Ong CK, Deng N, Desai KV, Khor CC, Hibberd ML, Shahab A, Rao J, Wu M, Teh M, Zhu F, Chin SY, Pang B, So JB, Bourque G, Soong R, Sung WK, Tean Teh B, Rozen S, Ruan X, Yeoh KG, Tan PB, Ruan Y.","Genome Biol. 2012 Dec 13;13(12):R115. doi: 10.1186/gb-2012-13-12-r115.","Nagarajan N","Genome Biol","2012","2012/12/15","PMC4056366","","10.1186/gb-2012-13-12-r115"
"30341288","Common mechanism of transcription termination at coding and noncoding RNA genes in fission yeast","Larochelle M, Robert MA, Hébert JN, Liu X, Matteau D, Rodrigue S, Tian B, Jacques PÉ, Bachand F.","Nat Commun. 2018 Oct 19;9(1):4364. doi: 10.1038/s41467-018-06546-x.","Larochelle M","Nat Commun","2018","2018/10/21","PMC6195540","","10.1038/s41467-018-06546-x"
"24013217","SON connects the splicing-regulatory network with pluripotency in human embryonic stem cells","Lu X, Göke J, Sachs F, Jacques PÉ, Liang H, Feng B, Bourque G, Bubulya PA, Ng HH.","Nat Cell Biol. 2013 Oct;15(10):1141-1152. doi: 10.1038/ncb2839. Epub 2013 Sep 8.","Lu X","Nat Cell Biol","2013","2013/09/10","PMC4097007","NIHMS612091","10.1038/ncb2839"
"34612173","Inactivation of the riboswitch-controlled GMP synthase GuaA in Clostridioides difficile is associated with severe growth defects and poor infectivity in a mouse model of infection","Smith-Peter E, Séguin DL, St-Pierre É, Sekulovic O, Jeanneau S, Tremblay-Tétreault C, Lamontagne AM, Jacques PÉ, Lafontaine DA, Fortier LC.","RNA Biol. 2021 Nov 12;18(sup2):699-710. doi: 10.1080/15476286.2021.1978768. Epub 2021 Oct 6.","Smith-Peter E","RNA Biol","2021","2021/10/06","PMC8782183","","10.1080/15476286.2021.1978768"
"29878155","Corrigendum: Translatome analysis of an NB-LRR immune response identifies important contributors to plant immunity in Arabidopsis","Meteignier LV, El Oirdi M, Cohen M, Barff T, Matteau D, Lucier JF, Rodrigue S, Jacques PE, Yoshioka K, Moffett P.","J Exp Bot. 2018 Jun 27;69(15):3785. doi: 10.1093/jxb/ery150.","Meteignier LV","J Exp Bot","2018","2018/06/08","","","10.1093/jxb/ery150"
"25186909","Systems consequences of amplicon formation in human breast cancer","Inaki K, Menghi F, Woo XY, Wagner JP, Jacques PÉ, Lee YF, Shreckengast PT, Soon WW, Malhotra A, Teo AS, Hillmer AM, Khng AJ, Ruan X, Ong SH, Bertrand D, Nagarajan N, Karuturi RK, Miranda AH, Liu ET.","Genome Res. 2014 Oct;24(10):1559-71. doi: 10.1101/gr.164871.113. Epub 2014 Sep 3.","Inaki K","Genome Res","2014","2014/09/05","PMC4199368","","10.1101/gr.164871.113"
"29610201","Tomatidine Is a Lead Antibiotic Molecule That Targets Staphylococcus aureus ATP Synthase Subunit C","Lamontagne Boulet M, Isabelle C, Guay I, Brouillette E, Langlois JP, Jacques PÉ, Rodrigue S, Brzezinski R, Beauregard PB, Bouarab K, Boyapelly K, Boudreault PL, Marsault É, Malouin F.","Antimicrob Agents Chemother. 2018 May 25;62(6):e02197-17. doi: 10.1128/AAC.02197-17. Print 2018 Jun.","Lamontagne Boulet M","Antimicrob Agents Chemother","2018","2018/04/04","PMC5971568","","10.1128/AAC.02197-17"
"30052804","The epiGenomic Efficient Correlator (epiGeEC) tool allows fast comparison of user datasets with thousands of public epigenomic datasets","Laperle J, Hébert-Deschamps S, Raby J, de Lima Morais DA, Barrette M, Bujold D, Bastin C, Robert MA, Nadeau JF, Harel M, Nordell-Markovits A, Veilleux A, Bourque G, Jacques PÉ.","Bioinformatics. 2019 Feb 15;35(4):674-676. doi: 10.1093/bioinformatics/bty655.","Laperle J","Bioinformatics","2019","2018/07/28","PMC6378939","","10.1093/bioinformatics/bty655"
"20139982","Systematic identification of fragile sites via genome-wide location analysis of gamma-H2AX","Szilard RK, Jacques PE, Laramée L, Cheng B, Galicia S, Bataille AR, Yeung M, Mendez M, Bergeron M, Robert F, Durocher D.","Nat Struct Mol Biol. 2010 Mar;17(3):299-305. doi: 10.1038/nsmb.1754. Epub 2010 Feb 7.","Szilard RK","Nat Struct Mol Biol","2010","2010/02/09","PMC3081315","CAMS273","10.1038/nsmb.1754"
"26404157","Aggregate and Heatmap Representations of Genome-Wide Localization Data Using VAP, a Versatile Aggregate Profiler","Brunelle M, Coulombe C, Poitras C, Robert MA, Markovits AN, Robert F, Jacques PÉ.","Methods Mol Biol. 2015;1334:273-98. doi: 10.1007/978-1-4939-2877-4_18.","Brunelle M","Methods Mol Biol","2015","2015/09/26","","","10.1007/978-1-4939-2877-4_18"
"28369573","Translatome analysis of an NB-LRR immune response identifies important contributors to plant immunity in Arabidopsis","Meteignier LV, El Oirdi M, Cohen M, Barff T, Matteau D, Lucier JF, Rodrigue S, Jacques PE, Yoshioka K, Moffett P.","J Exp Bot. 2017 Apr 1;68(9):2333-2344. doi: 10.1093/jxb/erx078.","Meteignier LV","J Exp Bot","2017","2017/04/04","","","10.1093/jxb/erx078"
"26146084","Recurrent Fusion Genes in Gastric Cancer: CLDN18-ARHGAP26 Induces Loss of Epithelial Integrity","Yao F, Kausalya JP, Sia YY, Teo AS, Lee WH, Ong AG, Zhang Z, Tan JH, Li G, Bertrand D, Liu X, Poh HM, Guan P, Zhu F, Pathiraja TN, Ariyaratne PN, Rao J, Woo XY, Cai S, Mulawadi FH, Poh WT, Veeravalli L, Chan CS, Lim SS, Leong ST, Neo SC, Choi PS, Chew EG, Nagarajan N, Jacques PÉ, So JB, Ruan X, Yeoh KG, Tan P, Sung WK, Hunziker W, Ruan Y, Hillmer AM.","Cell Rep. 2015 Jul 14;12(2):272-85. doi: 10.1016/j.celrep.2015.06.020. Epub 2015 Jul 2.","Yao F","Cell Rep","2015","2015/07/07","","","10.1016/j.celrep.2015.06.020"
"24681886","The retrovirus HERVH is a long noncoding RNA required for human embryonic stem cell identity","Lu X, Sachs F, Ramsay L, Jacques PÉ, Göke J, Bourque G, Ng HH.","Nat Struct Mol Biol. 2014 Apr;21(4):423-5. doi: 10.1038/nsmb.2799. Epub 2014 Mar 30.","Lu X","Nat Struct Mol Biol","2014","2014/04/01","","","10.1038/nsmb.2799"
"26319018","The histone variant H2A.Z is an important regulator of enhancer activity","Brunelle M, Nordell Markovits A, Rodrigue S, Lupien M, Jacques PÉ, Gévry N.","Nucleic Acids Res. 2015 Nov 16;43(20):9742-56. doi: 10.1093/nar/gkv825. Epub 2015 Aug 28.","Brunelle M","Nucleic Acids Res","2015","2015/08/31","PMC4787790","","10.1093/nar/gkv825"
"26809617","Diagnosis of late-onset Pompe disease and other muscle disorders by next-generation sequencing","Lévesque S, Auray-Blais C, Gravel E, Boutin M, Dempsey-Nunez L, Jacques PE, Chenier S, Larue S, Rioux MF, Al-Hertani W, Nadeau A, Mathieu J, Maranda B, Désilets V, Waters PJ, Keutzer J, Austin S, Kishnani P.","Orphanet J Rare Dis. 2016 Jan 25;11:8. doi: 10.1186/s13023-016-0390-6.","Lévesque S","Orphanet J Rare Dis","2016","2016/01/27","PMC4727295","","10.1186/s13023-016-0390-6"
"23675311","The majority of primate-specific regulatory sequences are derived from transposable elements","Jacques PÉ, Jeyakani J, Bourque G.","PLoS Genet. 2013 May;9(5):e1003504. doi: 10.1371/journal.pgen.1003504. Epub 2013 May 9.","Jacques PÉ","PLoS Genet","2013","2013/05/16","PMC3649963","","10.1371/journal.pgen.1003504"
"22570629","Dynamic deposition of histone variant H3.3 accompanies developmental remodeling of the Arabidopsis transcriptome","Wollmann H, Holec S, Alden K, Clarke ND, Jacques PÉ, Berger F.","PLoS Genet. 2012;8(5):e1002658. doi: 10.1371/journal.pgen.1002658. Epub 2012 May 3.","Wollmann H","PLoS Genet","2012","2012/05/10","PMC3342937","","10.1371/journal.pgen.1002658"
"24884844","PhenoVar: a phenotype-driven approach in clinical genomics for the diagnosis of polymalformative syndromes","Trakadis YJ, Buote C, Therriault JF, Jacques PÉ, Larochelle H, Lévesque S.","BMC Med Genomics. 2014 May 12;7:22. doi: 10.1186/1755-8794-7-22.","Trakadis YJ","BMC Med Genomics","2014","2014/06/03","PMC4030287","","10.1186/1755-8794-7-22"
"19834540","The euchromatic and heterochromatic landscapes are shaped by antagonizing effects of transcription on H2A.Z deposition","Hardy S, Jacques PE, Gévry N, Forest A, Fortin ME, Laflamme L, Gaudreau L, Robert F.","PLoS Genet. 2009 Oct;5(10):e1000687. doi: 10.1371/journal.pgen.1000687. Epub 2009 Oct 16.","Hardy S","PLoS Genet","2009","2009/10/17","PMC2754525","","10.1371/journal.pgen.1000687"
"21887235","The peptidyl prolyl isomerase Rrd1 regulates the elongation of RNA polymerase II during transcriptional stresses","Poschmann J, Drouin S, Jacques PE, El Fadili K, Newmarch M, Robert F, Ramotar D.","PLoS One. 2011;6(8):e23159. doi: 10.1371/journal.pone.0023159. Epub 2011 Aug 24.","Poschmann J","PLoS One","2011","2011/09/03","PMC3160861","","10.1371/journal.pone.0023159"
"24753414","VAP: a versatile aggregate profiler for efficient genome-wide data representation and discovery","Coulombe C, Poitras C, Nordell-Markovits A, Brunelle M, Lavoie MA, Robert F, Jacques PÉ.","Nucleic Acids Res. 2014 Jul;42(Web Server issue):W485-93. doi: 10.1093/nar/gku302. Epub 2014 Apr 21.","Coulombe C","Nucleic Acids Res","2014","2014/04/23","PMC4086060","","10.1093/nar/gku302"
"25662215","Transfer activation of SXT/R391 integrative and conjugative elements: unraveling the SetCD regulon","Poulin-Laprade D, Matteau D, Jacques PÉ, Rodrigue S, Burrus V.","Nucleic Acids Res. 2015 Feb 27;43(4):2045-56. doi: 10.1093/nar/gkv071. Epub 2015 Feb 6.","Poulin-Laprade D","Nucleic Acids Res","2015","2015/02/10","PMC4344509","","10.1093/nar/gkv071"
"27468987","Dual leucine zipper kinase regulates expression of axon guidance genes in mouse neuronal cells","Blondeau A, Lucier JF, Matteau D, Dumont L, Rodrigue S, Jacques PÉ, Blouin R.","Neural Dev. 2016 Jul 28;11(1):13. doi: 10.1186/s13064-016-0068-8.","Blondeau A","Neural Dev","2016","2016/07/30","PMC4965899","","10.1186/s13064-016-0068-8"
"15722376","MtbRegList, a database dedicated to the analysis of transcriptional regulation in Mycobacterium tuberculosis","Jacques PE, Gervais AL, Cantin M, Lucier JF, Dallaire G, Drouin G, Gaudreau L, Goulet J, Brzezinski R.","Bioinformatics. 2005 May 15;21(10):2563-5. doi: 10.1093/bioinformatics/bti321. Epub 2005 Feb 18.","Jacques PE","Bioinformatics","2005","2005/02/22","","","10.1093/bioinformatics/bti321"
"17158685","Identification of mycobacterial sigma factor binding sites by chromatin immunoprecipitation assays","Rodrigue S, Brodeur J, Jacques PE, Gervais AL, Brzezinski R, Gaudreau L.","J Bacteriol. 2007 Mar;189(5):1505-13. doi: 10.1128/JB.01371-06. Epub 2006 Dec 8.","Rodrigue S","J Bacteriol","2007","2006/12/13","PMC1855719","","10.1128/JB.01371-06"
"25123508","The switch from fermentation to respiration in Saccharomyces cerevisiae is regulated by the Ert1 transcriptional activator/repressor","Gasmi N, Jacques PE, Klimova N, Guo X, Ricciardi A, Robert F, Turcotte B.","Genetics. 2014 Oct;198(2):547-60. doi: 10.1534/genetics.114.168609. Epub 2014 Aug 13.","Gasmi N","Genetics","2014","2014/08/16","PMC4196612","","10.1534/genetics.114.168609"
"17679090","Genome-wide replication-independent histone H3 exchange occurs predominantly at promoters and implicates H3 K56 acetylation and Asf1","Rufiange A, Jacques PE, Bhat W, Robert F, Nourani A.","Mol Cell. 2007 Aug 3;27(3):393-405. doi: 10.1016/j.molcel.2007.07.011.","Rufiange A","Mol Cell","2007","2007/08/07","","","10.1016/j.molcel.2007.07.011"
"21098123","Control of chromatin structure by spt6: different consequences in coding and regulatory regions","Ivanovska I, Jacques PÉ, Rando OJ, Robert F, Winston F.","Mol Cell Biol. 2011 Feb;31(3):531-41. doi: 10.1128/MCB.01068-10. Epub 2010 Nov 22.","Ivanovska I","Mol Cell Biol","2011","2010/11/25","PMC3028613","","10.1128/MCB.01068-10"
"36778585","CanDIG: Federated network across Canada for multi-omic and health data discovery and analysis","Dursi LJ, Bozoky Z, de Borja R, Li H, Bujold D, Lipski A, Rashid SF, Sethi A, Memon N, Naidoo D, Coral-Sasso F, Wong M, Quirion PO, Lu Z, Agarwal S, Pavlov Y, Ponomarev A, Husic M, Pace K, Palmer S, Grover SA, Hakgor S, Siu LL, Malkin D, Virtanen C, Pugh TJ, Jacques PÉ, Joly Y, Jones SJM, Bourque G, Brudno M.","Cell Genom. 2021 Nov 10;1(2):100033. doi: 10.1016/j.xgen.2021.100033. eCollection 2021 Nov 10.","Dursi LJ","Cell Genom","2021","2023/02/13","PMC9903648","","10.1016/j.xgen.2021.100033"
"29388948","Clinical validity of phenotype-driven analysis software PhenoVar as a diagnostic aid for clinical geneticists in the interpretation of whole-exome sequencing data","Thuriot F, Buote C, Gravel E, Chénier S, Désilets V, Maranda B, Waters PJ, Jacques PE, Lévesque S.","Genet Med. 2018 Sep;20(9):942-949. doi: 10.1038/gim.2017.239. Epub 2018 Feb 1.","Thuriot F","Genet Med","2018","2018/02/02","","","10.1038/gim.2017.239"
"19098221","Cytosine deaminase as a negative selection marker for gene disruption and replacement in the genus Streptomyces and other actinobacteria","Dubeau MP, Ghinet MG, Jacques PE, Clermont N, Beaulieu C, Brzezinski R.","Appl Environ Microbiol. 2009 Feb;75(4):1211-4. doi: 10.1128/AEM.02139-08. Epub 2008 Dec 19.","Dubeau MP","Appl Environ Microbiol","2009","2008/12/23","PMC2643560","","10.1128/AEM.02139-08"
"29531122","Differential Expression Profiling of Microspores During the Early Stages of Isolated Microspore Culture Using the Responsive Barley Cultivar Gobernadora","Bélanger S, Marchand S, Jacques PÉ, Meyers B, Belzile F.","G3 (Bethesda). 2018 May 4;8(5):1603-1614. doi: 10.1534/g3.118.200208.","Bélanger S","G3 (Bethesda)","2018","2018/03/14","PMC5940152","","10.1534/g3.118.200208"
"32431678","Bactericidal Activity of the Bacterial ATP Synthase Inhibitor Tomatidine and the Combination of Tomatidine and Aminoglycoside Against Persistent and Virulent Forms of Staphylococcus aureus","Langlois JP, Millette G, Guay I, Dubé-Duquette A, Chamberland S, Jacques PÉ, Rodrigue S, Bouarab K, Marsault É, Malouin F.","Front Microbiol. 2020 May 5;11:805. doi: 10.3389/fmicb.2020.00805. eCollection 2020.","Langlois JP","Front Microbiol","2020","2020/05/21","PMC7216300","","10.3389/fmicb.2020.00805"
"21060864","DSIF and RNA polymerase II CTD phosphorylation coordinate the recruitment of Rpd3S to actively transcribed genes","Drouin S, Laramée L, Jacques PÉ, Forest A, Bergeron M, Robert F.","PLoS Genet. 2010 Oct 28;6(10):e1001173. doi: 10.1371/journal.pgen.1001173.","Drouin S","PLoS Genet","2010","2010/11/10","PMC2965751","","10.1371/journal.pgen.1001173"
"12354223","Novel Mycobacterium tuberculosis anti-sigma factor antagonists control sigmaF activity by distinct mechanisms","Beaucher J, Rodrigue S, Jacques PE, Smith I, Brzezinski R, Gaudreau L.","Mol Microbiol. 2002 Sep;45(6):1527-40. doi: 10.1046/j.1365-2958.2002.03135.x.","Beaucher J","Mol Microbiol","2002","2002/10/02","","","10.1046/j.1365-2958.2002.03135.x"
"22284676","A universal RNA polymerase II CTD cycle is orchestrated by complex interplays between kinase, phosphatase, and isomerase enzymes along genes","Bataille AR, Jeronimo C, Jacques PÉ, Laramée L, Fortin MÈ, Forest A, Bergeron M, Hanes SD, Robert F.","Mol Cell. 2012 Jan 27;45(2):158-70. doi: 10.1016/j.molcel.2011.11.024.","Bataille AR","Mol Cell","2012","2012/01/31","","","10.1016/j.molcel.2011.11.024"
"22876190","A positive feedback loop links opposing functions of P-TEFb/Cdk9 and histone H2B ubiquitylation to regulate transcript elongation in fission yeast","Sansó M, Lee KM, Viladevall L, Jacques PÉ, Pagé V, Nagy S, Racine A, St Amour CV, Zhang C, Shokat KM, Schwer B, Robert F, Fisher RP, Tanny JC.","PLoS Genet. 2012;8(8):e1002822. doi: 10.1371/journal.pgen.1002822. Epub 2012 Aug 2.","Sansó M","PLoS Genet","2012","2012/08/10","PMC3410854","","10.1371/journal.pgen.1002822"
"17014715","Detection of prokaryotic promoters from the genomic distribution of hexanucleotide pairs","Jacques PE, Rodrigue S, Gaudreau L, Goulet J, Brzezinski R.","BMC Bioinformatics. 2006 Oct 2;7:423. doi: 10.1186/1471-2105-7-423.","Jacques PE","BMC Bioinformatics","2006","2006/10/04","PMC1615881","","10.1186/1471-2105-7-423"
"16000709","Determining the functionality of putative Tat-dependent signal peptides in Streptomyces coelicolor A3(2) by using two different reporter proteins","Li H, Jacques PÉ, Ghinet MG, Brzezinski R, Morosoli R.","Microbiology (Reading). 2005 Jul;151(Pt 7):2189-2198. doi: 10.1099/mic.0.27893-0.","Li H","Microbiology (Reading)","2005","2005/07/08","","","10.1099/mic.0.27893-0"
