PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"30132838","Biological functions, regulatory mechanisms, and disease relevance of RNA localization pathways","Bovaird S, Patel D, Padilla JA, Lécuyer E.","FEBS Lett. 2018 Sep;592(17):2948-2972. doi: 10.1002/1873-3468.13228. Epub 2018 Sep 5.","Bovaird S","FEBS Lett","2018","2018/08/23","","","10.1002/1873-3468.13228"
"28630007","RNA localization: Making its way to the center stage","Chin A, Lécuyer E.","Biochim Biophys Acta Gen Subj. 2017 Nov;1861(11 Pt B):2956-2970. doi: 10.1016/j.bbagen.2017.06.011. Epub 2017 Jun 16.","Chin A","Biochim Biophys Acta Gen Subj","2017","2017/06/21","","","10.1016/j.bbagen.2017.06.011"
"25201103","The functions and regulatory principles of mRNA intracellular trafficking","Bergalet J, Lécuyer E.","Adv Exp Med Biol. 2014;825:57-96. doi: 10.1007/978-1-4939-1221-6_2.","Bergalet J","Adv Exp Med Biol","2014","2014/09/10","","","10.1007/978-1-4939-1221-6_2"
"24857885","Kit and Scl regulation of hematopoietic stem cells","Rojas-Sutterlin S, Lecuyer E, Hoang T.","Curr Opin Hematol. 2014 Jul;21(4):256-64. doi: 10.1097/MOH.0000000000000052.","Rojas-Sutterlin S","Curr Opin Hematol","2014","2014/05/27","","","10.1097/MOH.0000000000000052"
"24123937","The many functions of mRNA localization during normal development and disease: from pillar to post","Cody NA, Iampietro C, Lécuyer E.","Wiley Interdiscip Rev Dev Biol. 2013 Nov-Dec;2(6):781-96. doi: 10.1002/wdev.113. Epub 2013 Mar 18.","Cody NA","Wiley Interdiscip Rev Dev Biol","2013","2013/10/15","","","10.1002/wdev.113"
"34590272","RNA Interference (RNAi) Screening in Cultured Drosophila Cells","Padilla JA, Chin A, Patel D, Wang X, Jolivet P, Lécuyer E.","Methods Mol Biol. 2021;2381:97-112. doi: 10.1007/978-1-0716-1740-3_5.","Padilla JA","Methods Mol Biol","2021","2021/09/30","","","10.1007/978-1-0716-1740-3_5"
"31811635","Bioinformatics Approaches to Gain Insights into cis-Regulatory Motifs Involved in mRNA Localization","Benoit Bouvrette LP, Blanchette M, Lécuyer E.","Adv Exp Med Biol. 2019;1203:165-194. doi: 10.1007/978-3-030-31434-7_7.","Benoit Bouvrette LP","Adv Exp Med Biol","2019","2019/12/08","","","10.1007/978-3-030-31434-7_7"
"19249199","Global implications of mRNA localization pathways in cellular organization","Lécuyer E, Yoshida H, Krause HM.","Curr Opin Cell Biol. 2009 Jun;21(3):409-15. doi: 10.1016/j.ceb.2009.01.027. Epub 2009 Feb 25.","Lécuyer E","Curr Opin Cell Biol","2009","2009/03/03","","","10.1016/j.ceb.2009.01.027"
"35474001","Author Correction: Expanded encyclopaedias of DNA elements in the human and mouse genomes","ENCODE Project Consortium; Moore JE, Purcaro MJ, Pratt HE, Epstein CB, Shoresh N, Adrian J, Kawli T, Davis CA, Dobin A, Kaul R, Halow J, Van Nostrand EL, Freese P, Gorkin DU, Shen Y, He Y, Mackiewicz M, Pauli-Behn F, Williams BA, Mortazavi A, Keller CA, Zhang XO, Elhajjajy SI, Huey J, Dickel DE, Snetkova V, Wei X, Wang X, Rivera-Mulia JC, Rozowsky J, Zhang J, Chhetri SB, Zhang J, Victorsen A, White KP, Visel A, Yeo GW, Burge CB, Lécuyer E, Gilbert DM, Dekker J, Rinn J, Mendenhall EM, Ecker JR, Kellis M, Klein RJ, Noble WS, Kundaje A, Guigó R, Farnham PJ, Cherry JM, Myers RM, Ren B, Graveley BR, Gerstein MB, Pennacchio LA, Snyder MP, Bernstein BE, Wold B, Hardison RC, Gingeras TR, Stamatoyannopoulos JA, Weng Z.","Nature. 2022 May;605(7909):E3. doi: 10.1038/s41586-021-04226-3.","ENCODE Project Consortium","Nature","2022","2022/04/27","PMC9095460","","10.1038/s41586-021-04226-3"
"28360889","Small Luggage for a Long Journey: Transfer of Vesicle-Enclosed Small RNA in Interspecies Communication","Lefebvre FA, Lécuyer E.","Front Microbiol. 2017 Mar 16;8:377. doi: 10.3389/fmicb.2017.00377. eCollection 2017.","Lefebvre FA","Front Microbiol","2017","2017/04/01","PMC5352665","","10.3389/fmicb.2017.00377"
"29615554","Flying the RNA Nest: Drosophila Reveals Novel Insights into the Transcriptome Dynamics of Early Development","Lefebvre FA, Lécuyer É.","J Dev Biol. 2018 Mar 7;6(1):5. doi: 10.3390/jdb6010005.","Lefebvre FA","J Dev Biol","2018","2018/04/05","PMC5875563","","10.3390/jdb6010005"
"14725896","SCL: from the origin of hematopoiesis to stem cells and leukemia","Lécuyer E, Hoang T.","Exp Hematol. 2004 Jan;32(1):11-24. doi: 10.1016/j.exphem.2003.10.010.","Lécuyer E","Exp Hematol","2004","2004/01/17","","","10.1016/j.exphem.2003.10.010"
"33402748","Author Correction: A large-scale binding and functional map of human RNA-binding proteins","Van Nostrand EL, Freese P, Pratt GA, Wang X, Wei X, Xiao R, Blue SM, Chen JY, Cody NAL, Dominguez D, Olson S, Sundararaman B, Zhan L, Bazile C, Bouvrette LPB, Bergalet J, Duff MO, Garcia KE, Gelboin-Burkhart C, Hochman M, Lambert NJ, Li H, McGurk MP, Nguyen TB, Palden T, Rabano I, Sathe S, Stanton R, Su A, Wang R, Yee BA, Zhou B, Louie AL, Aigner S, Fu XD, Lécuyer E, Burge CB, Graveley BR, Yeo GW.","Nature. 2021 Jan;589(7842):E5. doi: 10.1038/s41586-020-03067-w.","Van Nostrand EL","Nature","2021","2021/01/06","PMC7962576","","10.1038/s41586-020-03067-w"
"18405624","[Unraveling the mRNA localization code]","Lécuyer E.","Med Sci (Paris). 2008 Apr;24(4):350-1. doi: 10.1051/medsci/2008244350.","Lécuyer E","Med Sci (Paris)","2008","2008/04/15","","","10.1051/medsci/2008244350"
"26990993","Resources for the Comprehensive Discovery of Functional RNA Elements","Sundararaman B, Zhan L, Blue SM, Stanton R, Elkins K, Olson S, Wei X, Van Nostrand EL, Pratt GA, Huelga SC, Smalec BM, Wang X, Hong EL, Davidson JM, Lécuyer E, Graveley BR, Yeo GW.","Mol Cell. 2016 Mar 17;61(6):903-13. doi: 10.1016/j.molcel.2016.02.012.","Sundararaman B","Mol Cell","2016","2016/03/19","PMC4839293","NIHMS768603","10.1016/j.molcel.2016.02.012"
"31510698","Prediction of mRNA subcellular localization using deep recurrent neural networks","Yan Z, Lécuyer E, Blanchette M.","Bioinformatics. 2019 Jul 15;35(14):i333-i342. doi: 10.1093/bioinformatics/btz337.","Yan Z","Bioinformatics","2019","2019/09/13","PMC6612824","","10.1093/bioinformatics/btz337"
"27282340","Comparative transcriptomic analysis of human and Drosophila extracellular vesicles","Lefebvre FA, Benoit Bouvrette LP, Perras L, Blanchet-Cohen A, Garnier D, Rak J, Lécuyer É.","Sci Rep. 2016 Jun 10;6:27680. doi: 10.1038/srep27680.","Lefebvre FA","Sci Rep","2016","2016/06/11","PMC4901365","","10.1038/srep27680"
"32160541","Inter-dependent Centrosomal Co-localization of the cen and ik2 cis-Natural Antisense mRNAs in Drosophila","Bergalet J, Patel D, Legendre F, Lapointe C, Benoit Bouvrette LP, Chin A, Blanchette M, Kwon E, Lécuyer E.","Cell Rep. 2020 Mar 10;30(10):3339-3352.e6. doi: 10.1016/j.celrep.2020.02.047.","Bergalet J","Cell Rep","2020","2020/03/12","","","10.1016/j.celrep.2020.02.047"
"32576666","Staufen1 localizes to the mitotic spindle and controls the localization of RNA populations to the spindle","Hassine S, Bonnet-Magnaval F, Benoit Bouvrette LP, Doran B, Ghram M, Bouthillette M, Lecuyer E, DesGroseillers L.","J Cell Sci. 2020 Jul 23;133(14):jcs247155. doi: 10.1242/jcs.247155.","Hassine S","J Cell Sci","2020","2020/06/25","","","10.1242/jcs.247155"
"21431733","High resolution fluorescent in situ hybridization in Drosophila","Lécuyer E.","Methods Mol Biol. 2011;714:31-47. doi: 10.1007/978-1-61779-005-8_3.","Lécuyer E","Methods Mol Biol","2011","2011/03/25","","","10.1007/978-1-61779-005-8_3"
"34590282","Puromycin Labeling Coupled with Proximity Ligation Assays to Define Sites of mRNA Translation in Drosophila Embryos and Human Cells","Chin A, Lécuyer E.","Methods Mol Biol. 2021;2381:267-284. doi: 10.1007/978-1-0716-1740-3_15.","Chin A","Methods Mol Biol","2021","2021/09/30","","","10.1007/978-1-0716-1740-3_15"
"31551467","A ribosomal protein S5 isoform is essential for oogenesis and interacts with distinct RNAs in Drosophila melanogaster","Kong J, Han H, Bergalet J, Bouvrette LPB, Hernández G, Moon NS, Vali H, Lécuyer É, Lasko P.","Sci Rep. 2019 Sep 24;9(1):13779. doi: 10.1038/s41598-019-50357-z.","Kong J","Sci Rep","2019","2019/09/26","PMC6760144","","10.1038/s41598-019-50357-z"
"25522233","SCL, LMO1 and Notch1 reprogram thymocytes into self-renewing cells","Gerby B, Tremblay CS, Tremblay M, Rojas-Sutterlin S, Herblot S, Hébert J, Sauvageau G, Lemieux S, Lécuyer E, Veiga DF, Hoang T.","PLoS Genet. 2014 Dec 18;10(12):e1004768. doi: 10.1371/journal.pgen.1004768. eCollection 2014 Dec.","Gerby B","PLoS Genet","2014","2014/12/19","PMC4270438","","10.1371/journal.pgen.1004768"
"28579403","CeFra-seq: Systematic mapping of RNA subcellular distribution properties through cell fractionation coupled to deep-sequencing","Lefebvre FA, Cody NAL, Bouvrette LPB, Bergalet J, Wang X, Lécuyer E.","Methods. 2017 Aug 15;126:138-148. doi: 10.1016/j.ymeth.2017.05.017. Epub 2017 Jun 2.","Lefebvre FA","Methods","2017","2017/06/06","","","10.1016/j.ymeth.2017.05.017"
"29079635","CeFra-seq reveals broad asymmetric mRNA and noncoding RNA distribution profiles in Drosophila and human cells","Benoit Bouvrette LP, Cody NAL, Bergalet J, Lefebvre FA, Diot C, Wang X, Blanchette M, Lécuyer E.","RNA. 2018 Jan;24(1):98-113. doi: 10.1261/rna.063172.117. Epub 2017 Oct 27.","Benoit Bouvrette LP","RNA","2018","2017/10/29","PMC5733575","","10.1261/rna.063172.117"
"24835465","Developmentally regulated elimination of damaged nuclei involves a Chk2-dependent mechanism of mRNA nuclear retention","Iampietro C, Bergalet J, Wang X, Cody NA, Chin A, Lefebvre FA, Douziech M, Krause HM, Lécuyer E.","Dev Cell. 2014 May 27;29(4):468-81. doi: 10.1016/j.devcel.2014.03.025. Epub 2014 May 15.","Iampietro C","Dev Cell","2014","2014/05/20","","","10.1016/j.devcel.2014.03.025"
"25537032","[The embryonic DNA damage response: emerging functions of messenger RNA nuclear retention]","Iampietro C, Lécuyer E.","Med Sci (Paris). 2014 Dec;30(12):1070-3. doi: 10.1051/medsci/20143012005. Epub 2014 Dec 24.","Iampietro C","Med Sci (Paris)","2014","2014/12/25","","","10.1051/medsci/20143012005"
"18641955","Fluorescent in situ hybridization protocols in Drosophila embryos and tissues","Lécuyer E, Parthasarathy N, Krause HM.","Methods Mol Biol. 2008;420:289-302. doi: 10.1007/978-1-59745-583-1_18.","Lécuyer E","Methods Mol Biol","2008","2008/07/22","","","10.1007/978-1-59745-583-1_18"
"23748952","SPARCS: a web server to analyze (un)structured regions in coding RNA sequences","Zhang Y, Ponty Y, Blanchette M, Lécuyer E, Waldispühl J.","Nucleic Acids Res. 2013 Jul;41(Web Server issue):W480-5. doi: 10.1093/nar/gkt461. Epub 2013 Jun 8.","Zhang Y","Nucleic Acids Res","2013","2013/06/11","PMC3692110","","10.1093/nar/gkt461"
"31724725","oRNAment: a database of putative RNA binding protein target sites in the transcriptomes of model species","Benoit Bouvrette LP, Bovaird S, Blanchette M, Lécuyer E.","Nucleic Acids Res. 2020 Jan 8;48(D1):D166-D173. doi: 10.1093/nar/gkz986.","Benoit Bouvrette LP","Nucleic Acids Res","2020","2019/11/15","PMC7145663","","10.1093/nar/gkz986"
"22901804","Transcriptome-wide regulation of pre-mRNA splicing and mRNA localization by muscleblind proteins","Wang ET, Cody NA, Jog S, Biancolella M, Wang TT, Treacy DJ, Luo S, Schroth GP, Housman DE, Reddy S, Lécuyer E, Burge CB.","Cell. 2012 Aug 17;150(4):710-24. doi: 10.1016/j.cell.2012.06.041.","Wang ET","Cell","2012","2012/08/21","PMC3428802","NIHMS398461","10.1016/j.cell.2012.06.041"
"21356853","High-resolution fluorescent in situ hybridization of Drosophila embryos and tissues","Lécuyer E, Necakov AS, Cáceres L, Krause HM.","CSH Protoc. 2008 Jun 1;2008:pdb.prot5019. doi: 10.1101/pdb.prot5019.","Lécuyer E","CSH Protoc","2008","2011/03/02","","","10.1101/pdb.prot5019"
"23407302","Whole mount RNA fluorescent in situ hybridization of Drosophila embryos","Legendre F, Cody N, Iampietro C, Bergalet J, Lefebvre FA, Moquin-Beaudry G, Zhang O, Wang X, Lécuyer E.","J Vis Exp. 2013 Jan 30;(71):e50057. doi: 10.3791/50057.","Legendre F","J Vis Exp","2013","2013/02/15","PMC3596893","","10.3791/50057"
"36321651","RBP Image Database: A resource for the systematic characterization of the subcellular distribution properties of human RNA binding proteins","Benoit Bouvrette LP, Wang X, Boulais J, Kong J, Syed EU, Blue SM, Zhan L, Olson S, Stanton R, Wei X, Yee B, Van Nostrand EL, Fu XD, Burge CB, Graveley BR, Yeo GW, Lécuyer E.","Nucleic Acids Res. 2023 Jan 6;51(D1):D1549-D1557. doi: 10.1093/nar/gkac971.","Benoit Bouvrette LP","Nucleic Acids Res","2023","2022/11/02","PMC9825414","","10.1093/nar/gkac971"
"28668588","Optimized FISH methods for visualizing RNA localization properties in Drosophila and human tissues and cultured cells","Diot C, Chin A, Lécuyer E.","Methods. 2017 Aug 15;126:156-165. doi: 10.1016/j.ymeth.2017.06.027. Epub 2017 Jun 28.","Diot C","Methods","2017","2017/07/03","","","10.1016/j.ymeth.2017.06.027"
"17923096","Global analysis of mRNA localization reveals a prominent role in organizing cellular architecture and function","Lécuyer E, Yoshida H, Parthasarathy N, Alm C, Babak T, Cerovina T, Hughes TR, Tomancak P, Krause HM.","Cell. 2007 Oct 5;131(1):174-87. doi: 10.1016/j.cell.2007.08.003.","Lécuyer E","Cell","2007","2007/10/10","","","10.1016/j.cell.2007.08.003"
"17878155","Protein stability and transcription factor complex assembly determined by the SCL-LMO2 interaction","Lécuyer E, Larivière S, Sincennes MC, Haman A, Lahlil R, Todorova M, Tremblay M, Wilkes BC, Hoang T.","J Biol Chem. 2007 Nov 16;282(46):33649-33658. doi: 10.1074/jbc.M703939200. Epub 2007 Sep 17.","Lécuyer E","J Biol Chem","2007","2007/09/20","","","10.1074/jbc.M703939200"
"28560279","Data for the generation of RNA spatiotemporal distributions and interpretation of Chk1 and SLBP protein depletion phenotypes during Drosophila embryogenesis","Lefebvre FA, Bouvrette LPB, Bergalet J, Lécuyer E.","Data Brief. 2017 May 13;13:28-31. doi: 10.1016/j.dib.2017.05.008. eCollection 2017 Aug.","Lefebvre FA","Data Brief","2017","2017/06/01","PMC5440278","","10.1016/j.dib.2017.05.008"
"14749362","SCL assembles a multifactorial complex that determines glycophorin A expression","Lahlil R, Lécuyer E, Herblot S, Hoang T.","Mol Cell Biol. 2004 Feb;24(4):1439-52. doi: 10.1128/MCB.24.4.1439-1452.2004.","Lahlil R","Mol Cell Biol","2004","2004/01/30","PMC344179","","10.1128/MCB.24.4.1439-1452.2004"
"28167048","Biochemical Fractionation of Time-Resolved Drosophila Embryos Reveals Similar Transcriptomic Alterations in Replication Checkpoint and Histone mRNA Processing Mutants","Lefebvre FA, Benoit Bouvrette LP, Bergalet J, Lécuyer E.","J Mol Biol. 2017 Oct 27;429(21):3264-3279. doi: 10.1016/j.jmb.2017.01.022. Epub 2017 Feb 3.","Lefebvre FA","J Mol Biol","2017","2017/02/08","","","10.1016/j.jmb.2017.01.022"
"12566462","Regulation of pT alpha gene expression by a dosage of E2A, HEB, and SCL","Tremblay M, Herblot S, Lecuyer E, Hoang T.","J Biol Chem. 2003 Apr 11;278(15):12680-7. doi: 10.1074/jbc.M209870200. Epub 2003 Feb 3.","Tremblay M","J Biol Chem","2003","2003/02/05","","","10.1074/jbc.M209870200"
"27422905","Loss of function of the Drosophila Ninein-related centrosomal protein Bsg25D causes mitotic defects and impairs embryonic development","Kowanda M, Bergalet J, Wieczorek M, Brouhard G, Lécuyer É, Lasko P.","Biol Open. 2016 Aug 15;5(8):1040-51. doi: 10.1242/bio.019638.","Kowanda M","Biol Open","2016","2016/07/17","PMC5004617","","10.1242/bio.019638"
"12239153","The SCL complex regulates c-kit expression in hematopoietic cells through functional interaction with Sp1","Lécuyer E, Herblot S, Saint-Denis M, Martin R, Begley CG, Porcher C, Orkin SH, Hoang T.","Blood. 2002 Oct 1;100(7):2430-40. doi: 10.1182/blood-2002-02-0568.","Lécuyer E","Blood","2002","2002/09/20","","","10.1182/blood-2002-02-0568"
"26121589","Correction: Environmental Control on Fish and Macrocrustacean Spring Community-Structure, on an Intertidal Sandy Beach","Benazza A, Selleslagh J, Breton E, Rabhi K, Cornille V, Bacha M, Lecuyer E, Amara R.","PLoS One. 2015 Jun 29;10(6):e0128961. doi: 10.1371/journal.pone.0128961. eCollection 2015.","Benazza A","PLoS One","2015","2015/06/30","PMC4488305","","10.1371/journal.pone.0128961"
"25617852","Environmental control on fish and macrocrustacean spring community-structure, on an intertidal sandy beach","Benazza A, Selleslagh J, Breton E, Rabhi K, Cornille V, Bacha M, Lecuyer E, Amara R.","PLoS One. 2015 Jan 24;10(1):e0117220. doi: 10.1371/journal.pone.0117220. eCollection 2015.","Benazza A","PLoS One","2015","2015/01/25","PMC4305308","","10.1371/journal.pone.0117220"
