PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"33328217","MNK Inhibition Sensitizes KRAS-Mutant Colorectal Cancer to mTORC1 Inhibition by Reducing eIF4E Phosphorylation and c-MYC Expression","Knight JRP, Alexandrou C, Skalka GL, Vlahov N, Pennel K, Officer L, Teodosio A, Kanellos G, Gay DM, May-Wilson S, Smith EM, Najumudeen AK, Gilroy K, Ridgway RA, Flanagan DJ, Smith RCL, McDonald L, MacKay C, Cheasty A, McArthur K, Stanway E, Leach JD, Jackstadt R, Waldron JA, Campbell AD, Vlachogiannis G, Valeri N, Haigis KM, Sonenberg N, Proud CG, Jones NP, Swarbrick ME, McKinnon HJ, Faller WJ, Le Quesne J, Edwards J, Willis AE, Bushell M, Sansom OJ.","Cancer Discov. 2021 May;11(5):1228-1247. doi: 10.1158/2159-8290.CD-20-0652. Epub 2020 Dec 16.","Knight JRP","Cancer Discov","2021","2020/12/17","PMC7611341","EMS128584","10.1158/2159-8290.CD-20-0652"
"19239892","Regulation of translation initiation in eukaryotes: mechanisms and biological targets","Sonenberg N, Hinnebusch AG.","Cell. 2009 Feb 20;136(4):731-45. doi: 10.1016/j.cell.2009.01.042.","Sonenberg N","Cell","2009","2009/02/26","PMC3610329","NIHMS403576","10.1016/j.cell.2009.01.042"
"23741617","Pharmacological brake-release of mRNA translation enhances cognitive memory","Sidrauski C, Acosta-Alvear D, Khoutorsky A, Vedantham P, Hearn BR, Li H, Gamache K, Gallagher CM, Ang KK, Wilson C, Okreglak V, Ashkenazi A, Hann B, Nader K, Arkin MR, Renslo AR, Sonenberg N, Walter P.","Elife. 2013 May 28;2:e00498. doi: 10.7554/eLife.00498.","Sidrauski C","Elife","2013","2013/06/07","PMC3667625","","10.7554/eLife.00498"
"35332162","UBR4/POE facilitates secretory trafficking to maintain circadian clock synchrony","Hegazi S, Cheng AH, Krupp JJ, Tasaki T, Liu J, Szulc DA, Ling HH, Rios Garcia J, Seecharran S, Basiri T, Amiri M, Anwar Z, Ahmad S, Nayal K, Sonenberg N, Liu BH, Cheng HM, Levine JD, Cheng HM.","Nat Commun. 2022 Mar 24;13(1):1594. doi: 10.1038/s41467-022-29244-1.","Hegazi S","Nat Commun","2022","2022/03/25","PMC8948264","","10.1038/s41467-022-29244-1"
"33340489","Mitochondrial Threonyl-tRNA Synthetase TARS2 Is Required for Threonine-Sensitive mTORC1 Activation","Kim SH, Choi JH, Wang P, Go CD, Hesketh GG, Gingras AC, Jafarnejad SM, Sonenberg N.","Mol Cell. 2021 Jan 21;81(2):398-407.e4. doi: 10.1016/j.molcel.2020.11.036. Epub 2020 Dec 18.","Kim SH","Mol Cell","2021","2020/12/19","","","10.1016/j.molcel.2020.11.036"
"35878012","SARS-CoV-2 impairs interferon production via NSP2-induced repression of mRNA translation","Xu Z, Choi JH, Dai DL, Luo J, Ladak RJ, Li Q, Wang Y, Zhang C, Wiebe S, Liu ACH, Ran X, Yang J, Naeli P, Garzia A, Zhou L, Mahmood N, Deng Q, Elaish M, Lin R, Mahal LK, Hobman TC, Pelletier J, Alain T, Vidal SM, Duchaine T, Mazhab-Jafari MT, Mao X, Jafarnejad SM, Sonenberg N.","Proc Natl Acad Sci U S A. 2022 Aug 9;119(32):e2204539119. doi: 10.1073/pnas.2204539119. Epub 2022 Jul 25.","Xu Z","Proc Natl Acad Sci U S A","2022","2022/07/25","PMC9371684","","10.1073/pnas.2204539119"
"25988403","Translation and cancer","Topisirovic I, Sonenberg N.","Biochim Biophys Acta. 2015 Jul;1849(7):751-2. doi: 10.1016/j.bbagrm.2015.05.004. Epub 2015 May 16.","Topisirovic I","Biochim Biophys Acta","2015","2015/05/20","","","10.1016/j.bbagrm.2015.05.004"
"28504725","Metformin ameliorates core deficits in a mouse model of fragile X syndrome","Gantois I, Khoutorsky A, Popic J, Aguilar-Valles A, Freemantle E, Cao R, Sharma V, Pooters T, Nagpal A, Skalecka A, Truong VT, Wiebe S, Groves IA, Jafarnejad SM, Chapat C, McCullagh EA, Gamache K, Nader K, Lacaille JC, Gkogkas CG, Sonenberg N.","Nat Med. 2017 Jun;23(6):674-677. doi: 10.1038/nm.4335. Epub 2017 May 15.","Gantois I","Nat Med","2017","2017/05/16","","","10.1038/nm.4335"
"24206664","mTORC1 controls mitochondrial activity and biogenesis through 4E-BP-dependent translational regulation","Morita M, Gravel SP, Chénard V, Sikström K, Zheng L, Alain T, Gandin V, Avizonis D, Arguello M, Zakaria C, McLaughlan S, Nouet Y, Pause A, Pollak M, Gottlieb E, Larsson O, St-Pierre J, Topisirovic I, Sonenberg N.","Cell Metab. 2013 Nov 5;18(5):698-711. doi: 10.1016/j.cmet.2013.10.001.","Morita M","Cell Metab","2013","2013/11/12","","","10.1016/j.cmet.2013.10.001"
"28334758","N1-methyl-pseudouridine in mRNA enhances translation through eIF2α-dependent and independent mechanisms by increasing ribosome density","Svitkin YV, Cheng YM, Chakraborty T, Presnyak V, John M, Sonenberg N.","Nucleic Acids Res. 2017 Jun 2;45(10):6023-6036. doi: 10.1093/nar/gkx135.","Svitkin YV","Nucleic Acids Res","2017","2017/03/24","PMC5449617","","10.1093/nar/gkx135"
"33690225","Inhibiting the MNK1/2-eIF4E axis impairs melanoma phenotype switching and potentiates antitumor immune responses","Huang F, Gonçalves C, Bartish M, Rémy-Sarrazin J, Issa ME, Cordeiro B, Guo Q, Emond A, Attias M, Yang W, Plourde D, Su J, Gimeno MG, Zhan Y, Galán A, Rzymski T, Mazan M, Masiejczyk M, Faber J, Khoury E, Benoit A, Gagnon N, Dankort D, Journe F, Ghanem GE, Krawczyk CM, Saragovi HU, Piccirillo CA, Sonenberg N, Topisirovic I, Rudd CE, Miller WH Jr, Del Rincón SV.","J Clin Invest. 2021 Apr 15;131(8):e140752. doi: 10.1172/JCI140752.","Huang F","J Clin Invest","2021","2021/03/10","PMC8262472","","10.1172/JCI140752"
"32690681","Metformin inhibits RAN translation through PKR pathway and mitigates disease in C9orf72 ALS/FTD mice","Zu T, Guo S, Bardhi O, Ryskamp DA, Li J, Khoramian Tusi S, Engelbrecht A, Klippel K, Chakrabarty P, Nguyen L, Golde TE, Sonenberg N, Ranum LPW.","Proc Natl Acad Sci U S A. 2020 Aug 4;117(31):18591-18599. doi: 10.1073/pnas.2005748117. Epub 2020 Jul 20.","Zu T","Proc Natl Acad Sci U S A","2020","2020/07/22","PMC7414156","","10.1073/pnas.2005748117"
"31999954","Autism-Misregulated eIF4G Microexons Control Synaptic Translation and Higher Order Cognitive Functions","Gonatopoulos-Pournatzis T, Niibori R, Salter EW, Weatheritt RJ, Tsang B, Farhangmehr S, Liang X, Braunschweig U, Roth J, Zhang S, Henderson T, Sharma E, Quesnel-Vallières M, Permanyer J, Maier S, Georgiou J, Irimia M, Sonenberg N, Forman-Kay JD, Gingras AC, Collingridge GL, Woodin MA, Cordes SP, Blencowe BJ.","Mol Cell. 2020 Mar 19;77(6):1176-1192.e16. doi: 10.1016/j.molcel.2020.01.006. Epub 2020 Jan 29.","Gonatopoulos-Pournatzis T","Mol Cell","2020","2020/01/31","","","10.1016/j.molcel.2020.01.006"
"35994670","The amino acid sensor GCN2 controls red blood cell clearance and iron metabolism through regulation of liver macrophages","Toboz P, Amiri M, Tabatabaei N, Dufour CR, Kim SH, Fillebeen C, Ayemoba CE, Khoutorsky A, Nairz M, Shao L, Pajcini KV, Kim KW, Giguère V, Oliveira RL, Constante M, Santos MM, Morales CR, Pantopoulos K, Sonenberg N, Pinho S, Tahmasebi S.","Proc Natl Acad Sci U S A. 2022 Aug 30;119(35):e2121251119. doi: 10.1073/pnas.2121251119. Epub 2022 Aug 22.","Toboz P","Proc Natl Acad Sci U S A","2022","2022/08/22","PMC9436309","","10.1073/pnas.2121251119"
"29959193","Translational Control in Cancer","Robichaud N, Sonenberg N, Ruggero D, Schneider RJ.","Cold Spring Harb Perspect Biol. 2019 Jul 1;11(7):a032896. doi: 10.1101/cshperspect.a032896.","Robichaud N","Cold Spring Harb Perspect Biol","2019","2018/07/01","PMC6601465","","10.1101/cshperspect.a032896"
"29959195","Principles of Translational Control","Hershey JWB, Sonenberg N, Mathews MB.","Cold Spring Harb Perspect Biol. 2019 Sep 3;11(9):a032607. doi: 10.1101/cshperspect.a032607.","Hershey JWB","Cold Spring Harb Perspect Biol","2019","2018/07/01","PMC6719596","","10.1101/cshperspect.a032607"
"33300197","The multifaceted eukaryotic cap structure","Pelletier J, Schmeing TM, Sonenberg N.","Wiley Interdiscip Rev RNA. 2021 Mar;12(2):e1636. doi: 10.1002/wrna.1636. Epub 2020 Dec 9.","Pelletier J","Wiley Interdiscip Rev RNA","2021","2020/12/10","","","10.1002/wrna.1636"
"30697227","Translational Control in Stem Cells","Tahmasebi S, Amiri M, Sonenberg N.","Front Genet. 2019 Jan 15;9:709. doi: 10.3389/fgene.2018.00709. eCollection 2018.","Tahmasebi S","Front Genet","2019","2019/01/31","PMC6341023","","10.3389/fgene.2018.00709"
"36617660","Recollections - Dr. Yasuhiro Furuichi","Sonenberg N, Filipowicz W.","RNA. 2022 Dec 5:rna.079517.122. doi: 10.1261/rna.079517.122. Online ahead of print.","Sonenberg N","RNA","2022","2023/01/08","","","10.1261/rna.079517.122"
"31220979","The Organizing Principles of Eukaryotic Ribosome Recruitment","Pelletier J, Sonenberg N.","Annu Rev Biochem. 2019 Jun 20;88:307-335. doi: 10.1146/annurev-biochem-013118-111042.","Pelletier J","Annu Rev Biochem","2019","2019/06/22","","","10.1146/annurev-biochem-013118-111042"
"26517881","Signalling to eIF4E in cancer","Siddiqui N, Sonenberg N.","Biochem Soc Trans. 2015 Oct;43(5):763-72. doi: 10.1042/BST20150126.","Siddiqui N","Biochem Soc Trans","2015","2015/10/31","PMC4613458","","10.1042/BST20150126"
"25743081","Targeting the translation machinery in cancer","Bhat M, Robichaud N, Hulea L, Sonenberg N, Pelletier J, Topisirovic I.","Nat Rev Drug Discov. 2015 Apr;14(4):261-78. doi: 10.1038/nrd4505. Epub 2015 Mar 6.","Bhat M","Nat Rev Drug Discov","2015","2015/03/07","","","10.1038/nrd4505"
"16754774","Retraction. Macrophage inflammatory protein-1alpha and interferon-inducible protein 10 inhibit synergistically induced growth factor stimulation of MAP kinase activity and suppress phosphorylation of eukaryotic initiation factor 4E and 4E binding protein 1","Broxmeyer HE, Ginras AC, Sonenberg N, Cooper S.","Blood. 2006 Jun 15;107(12):4713. doi: 10.1182/blood-2006-04-019281.","Broxmeyer HE","Blood","2006","2006/06/07","","","10.1182/blood-2006-04-019281"
"23523342","Cancer genomics: the post-transcriptional era","Sonenberg N, Hay N.","Curr Opin Genet Dev. 2013 Feb;23(1):1-2. doi: 10.1016/j.gde.2013.02.016. Epub 2013 Mar 20.","Sonenberg N","Curr Opin Genet Dev","2013","2013/03/26","","","10.1016/j.gde.2013.02.016"
"29463861","Beyond molecular tumor heterogeneity: protein synthesis takes control","Ramon Y Cajal S, Castellvi J, Hümmer S, Peg V, Pelletier J, Sonenberg N.","Oncogene. 2018 May;37(19):2490-2501. doi: 10.1038/s41388-018-0152-0. Epub 2018 Feb 21.","Ramon Y Cajal S","Oncogene","2018","2018/02/22","PMC5945578","","10.1038/s41388-018-0152-0"
"23209130","Toward a genome-wide landscape of translational control","Larsson O, Tian B, Sonenberg N.","Cold Spring Harb Perspect Biol. 2013 Jan 1;5(1):a012302. doi: 10.1101/cshperspect.a012302.","Larsson O","Cold Spring Harb Perspect Biol","2013","2012/12/05","PMC3579401","","10.1101/cshperspect.a012302"
"23209153","Principles of translational control: an overview","Hershey JW, Sonenberg N, Mathews MB.","Cold Spring Harb Perspect Biol. 2012 Dec 1;4(12):a011528. doi: 10.1101/cshperspect.a011528.","Hershey JW","Cold Spring Harb Perspect Biol","2012","2012/12/05","PMC3504442","","10.1101/cshperspect.a011528"
"30082466","Protein Synthesis and Translational Control: A Historical Perspective","Tahmasebi S, Sonenberg N, Hershey JWB, Mathews MB.","Cold Spring Harb Perspect Biol. 2019 Sep 3;11(9):a035584. doi: 10.1101/cshperspect.a035584.","Tahmasebi S","Cold Spring Harb Perspect Biol","2019","2018/08/08","PMC6719597","","10.1101/cshperspect.a035584"
"23408390","The mTOR pathway in hepatic malignancies","Bhat M, Sonenberg N, Gores GJ.","Hepatology. 2013 Aug;58(2):810-8. doi: 10.1002/hep.26323. Epub 2013 Apr 17.","Bhat M","Hepatology","2013","2013/02/15","PMC3688698","NIHMS447067","10.1002/hep.26323"
"27565030","Transcriptional induction of 4E-BP3 prolongs translation repression","Tsukumo Y, Sonenberg N, Alain T.","Cell Cycle. 2016 Dec 16;15(24):3325-3326. doi: 10.1080/15384101.2016.1224786. Epub 2016 Aug 26.","Tsukumo Y","Cell Cycle","2016","2016/08/28","PMC5224453","","10.1080/15384101.2016.1224786"
"26824021","Introduction to Translation","Polunovsky VA, Hershey JW, Sonenberg N.","Translation (Austin). 2013 Apr 1;1(1):e24611. doi: 10.4161/trla.24611. eCollection 2013.","Polunovsky VA","Translation (Austin)","2013","2016/01/30","PMC4718052","","10.4161/trla.24611"
"36302891","Evolution of naturally arising SARS-CoV-2 defective interfering particles","Girgis S, Xu Z, Oikonomopoulos S, Fedorova AD, Tchesnokov EP, Gordon CJ, Schmeing TM, Götte M, Sonenberg N, Baranov PV, Ragoussis J, Hobman TC, Pelletier J.","Commun Biol. 2022 Oct 27;5(1):1140. doi: 10.1038/s42003-022-04058-5.","Girgis S","Commun Biol","2022","2022/10/27","PMC9610340","","10.1038/s42003-022-04058-5"
"32535350","Dysregulated translational control in brain disorders: from genes to behavior","Wiebe S, Nagpal A, Sonenberg N.","Curr Opin Genet Dev. 2020 Dec;65:34-41. doi: 10.1016/j.gde.2020.05.005. Epub 2020 Jun 11.","Wiebe S","Curr Opin Genet Dev","2020","2020/06/15","","","10.1016/j.gde.2020.05.005"
"16288289","The Akt of translational control","Ruggero D, Sonenberg N.","Oncogene. 2005 Nov 14;24(50):7426-34. doi: 10.1038/sj.onc.1209098.","Ruggero D","Oncogene","2005","2005/11/17","","","10.1038/sj.onc.1209098"
"28582681","Translational control and the cancer cell response to stress","Robichaud N, Sonenberg N.","Curr Opin Cell Biol. 2017 Apr;45:102-109. doi: 10.1016/j.ceb.2017.05.007. Epub 2017 Jun 2.","Robichaud N","Curr Opin Cell Biol","2017","2017/06/06","","","10.1016/j.ceb.2017.05.007"
"15803138","Translational control in stress and apoptosis","Holcik M, Sonenberg N.","Nat Rev Mol Cell Biol. 2005 Apr;6(4):318-27. doi: 10.1038/nrm1618.","Holcik M","Nat Rev Mol Cell Biol","2005","2005/04/02","","","10.1038/nrm1618"
"21427765","mRNA helicases: the tacticians of translational control","Parsyan A, Svitkin Y, Shahbazian D, Gkogkas C, Lasko P, Merrick WC, Sonenberg N.","Nat Rev Mol Cell Biol. 2011 Apr;12(4):235-45. doi: 10.1038/nrm3083.","Parsyan A","Nat Rev Mol Cell Biol","2011","2011/03/24","","","10.1038/nrm3083"
"24679524","Remote control of gene function by local translation","Jung H, Gkogkas CG, Sonenberg N, Holt CE.","Cell. 2014 Mar 27;157(1):26-40. doi: 10.1016/j.cell.2014.03.005.","Jung H","Cell","2014","2014/04/01","PMC3988848","","10.1016/j.cell.2014.03.005"
"29169064","Eukaryotic initiation factor 4F-sidestepping resistance mechanisms arising from expression heterogeneity","Chu J, Ramon Y Cajal S, Sonenberg N, Pelletier J.","Curr Opin Genet Dev. 2018 Feb;48:89-96. doi: 10.1016/j.gde.2017.11.002. Epub 2017 Nov 21.","Chu J","Curr Opin Genet Dev","2018","2017/11/24","","","10.1016/j.gde.2017.11.002"
"23084916","Host translation at the nexus of infection and immunity","Mohr I, Sonenberg N.","Cell Host Microbe. 2012 Oct 18;12(4):470-83. doi: 10.1016/j.chom.2012.09.006.","Mohr I","Cell Host Microbe","2012","2012/10/23","PMC7104986","","10.1016/j.chom.2012.09.006"
"29716790","Neuronal Regulation of eIF2α Function in Health and Neurological Disorders","Moon SL, Sonenberg N, Parker R.","Trends Mol Med. 2018 Jun;24(6):575-589. doi: 10.1016/j.molmed.2018.04.001. Epub 2018 Apr 30.","Moon SL","Trends Mol Med","2018","2018/05/03","","","10.1016/j.molmed.2018.04.001"
"31968247","Constitutive Interferon Attenuates RIPK1/3-Mediated Cytokine Translation","Muendlein HI, Sarhan J, Liu BC, Connolly WM, Schworer SA, Smirnova I, Tang AY, Ilyukha V, Pietruska J, Tahmasebi S, Sonenberg N, Degterev A, Poltorak A.","Cell Rep. 2020 Jan 21;30(3):699-713.e4. doi: 10.1016/j.celrep.2019.12.073.","Muendlein HI","Cell Rep","2020","2020/01/23","PMC7183097","NIHMS1551552","10.1016/j.celrep.2019.12.073"
"12581660","Eukaryotic translation initiation factors and regulators","Sonenberg N, Dever TE.","Curr Opin Struct Biol. 2003 Feb;13(1):56-63. doi: 10.1016/s0959-440x(03)00009-5.","Sonenberg N","Curr Opin Struct Biol","2003","2003/02/13","","","10.1016/s0959-440x(03)00009-5"
"20463379","Mechanisms governing the control of mRNA translation","Livingstone M, Atas E, Meller A, Sonenberg N.","Phys Biol. 2010 May 12;7(2):021001. doi: 10.1088/1478-3975/7/2/021001.","Livingstone M","Phys Biol","2010","2010/05/14","","","10.1088/1478-3975/7/2/021001"
"33166539","Unorthodox Mechanisms to Initiate Translation Open Novel Paths for Gene Expression","Hernández G, García A, Sonenberg N, Lasko P.","J Mol Biol. 2020 Dec 4;432(24):166702. doi: 10.1016/j.jmb.2020.10.035. Epub 2020 Nov 7.","Hernández G","J Mol Biol","2020","2020/11/09","","","10.1016/j.jmb.2020.10.035"
"24840981","Translational control of immune responses: from transcripts to translatomes","Piccirillo CA, Bjur E, Topisirovic I, Sonenberg N, Larsson O.","Nat Immunol. 2014 Jun;15(6):503-11. doi: 10.1038/ni.2891.","Piccirillo CA","Nat Immunol","2014","2014/05/21","","","10.1038/ni.2891"
"30902983","A threonyl-tRNA synthetase-mediated translation initiation machinery","Jeong SJ, Park S, Nguyen LT, Hwang J, Lee EY, Giong HK, Lee JS, Yoon I, Lee JH, Kim JH, Kim HK, Kim D, Yang WS, Kim SY, Lee CY, Yu K, Sonenberg N, Kim MH, Kim S.","Nat Commun. 2019 Mar 22;10(1):1357. doi: 10.1038/s41467-019-09086-0.","Jeong SJ","Nat Commun","2019","2019/03/24","PMC6430810","","10.1038/s41467-019-09086-0"
"19841878","Understanding how miRNAs post-transcriptionally regulate gene expression","Fabian MR, Sundermeier TR, Sonenberg N.","Prog Mol Subcell Biol. 2010;50:1-20. doi: 10.1007/978-3-642-03103-8_1.","Fabian MR","Prog Mol Subcell Biol","2010","2009/10/21","","","10.1007/978-3-642-03103-8_1"
"30365357","Metformin for Treatment of Fragile X Syndrome and Other Neurological Disorders","Gantois I, Popic J, Khoutorsky A, Sonenberg N.","Annu Rev Med. 2019 Jan 27;70:167-181. doi: 10.1146/annurev-med-081117-041238. Epub 2018 Oct 26.","Gantois I","Annu Rev Med","2019","2018/10/27","","","10.1146/annurev-med-081117-041238"
"35675781","Loss of 4E-BP converts cerebellar long-term depression to long-term potentiation","Saviuk N, Chong Y, Wang P, Bermudez S, Zhao Z, Bhaskaran AA, Bowie D, Sonenberg N, Cooper E, Haghighi AP.","Cell Rep. 2022 Jun 7;39(10):110911. doi: 10.1016/j.celrep.2022.110911.","Saviuk N","Cell Rep","2022","2022/06/08","","","10.1016/j.celrep.2022.110911"
"19146809","Translational control of long-lasting synaptic plasticity and memory","Costa-Mattioli M, Sossin WS, Klann E, Sonenberg N.","Neuron. 2009 Jan 15;61(1):10-26. doi: 10.1016/j.neuron.2008.10.055.","Costa-Mattioli M","Neuron","2009","2009/01/17","PMC5154738","CAMS953","10.1016/j.neuron.2008.10.055"
"18197166","Mechanisms of post-transcriptional regulation by microRNAs: are the answers in sight?","Filipowicz W, Bhattacharyya SN, Sonenberg N.","Nat Rev Genet. 2008 Feb;9(2):102-14. doi: 10.1038/nrg2290.","Filipowicz W","Nat Rev Genet","2008","2008/01/17","","","10.1038/nrg2290"
"32238817","The translational landscape of ground state pluripotency","Atlasi Y, Jafarnejad SM, Gkogkas CG, Vermeulen M, Sonenberg N, Stunnenberg HG.","Nat Commun. 2020 Apr 1;11(1):1617. doi: 10.1038/s41467-020-15449-9.","Atlasi Y","Nat Commun","2020","2020/04/03","PMC7113317","","10.1038/s41467-020-15449-9"
"31817343","Lab-On-A-Chip for the Development of Pro-/Anti-Angiogenic Nanomedicines to Treat Brain Diseases","Subramaniyan Parimalam S, Badilescu S, Sonenberg N, Bhat R, Packirisamy M.","Int J Mol Sci. 2019 Dec 5;20(24):6126. doi: 10.3390/ijms20246126.","Subramaniyan Parimalam S","Int J Mol Sci","2019","2019/12/11","PMC6940944","","10.3390/ijms20246126"
"20693284","Translational control mechanisms in long-lasting synaptic plasticity and memory","Gkogkas C, Sonenberg N, Costa-Mattioli M.","J Biol Chem. 2010 Oct 15;285(42):31913-7. doi: 10.1074/jbc.R110.154476. Epub 2010 Aug 6.","Gkogkas C","J Biol Chem","2010","2010/08/10","PMC2952191","","10.1074/jbc.R110.154476"
"18800159","RAPping production of type I interferon in pDCs through mTOR","Costa-Mattioli M, Sonenberg N.","Nat Immunol. 2008 Oct;9(10):1097-9. doi: 10.1038/ni1008-1097.","Costa-Mattioli M","Nat Immunol","2008","2008/09/19","","","10.1038/ni1008-1097"
"20374745","Translational regulatory mechanisms in synaptic plasticity and memory storage","Costa-Mattioli M, Sonenberg N, Richter JD.","Prog Mol Biol Transl Sci. 2009;90:293-311. doi: 10.1016/S1877-1173(09)90008-4. Epub 2009 Oct 27.","Costa-Mattioli M","Prog Mol Biol Transl Sci","2009","2010/04/09","","","10.1016/S1877-1173(09)90008-4"
"15690031","Regulation of cap-dependent translation by eIF4E inhibitory proteins","Richter JD, Sonenberg N.","Nature. 2005 Feb 3;433(7025):477-80. doi: 10.1038/nature03205.","Richter JD","Nature","2005","2005/02/04","","","10.1038/nature03205"
"23455427","mTOR inhibitor efficacy is determined by the eIF4E/4E-BP ratio","Alain T, Sonenberg N, Topisirovic I.","Oncotarget. 2012 Dec;3(12):1491-2. doi: 10.18632/oncotarget.799.","Alain T","Oncotarget","2012","2013/03/05","PMC3681483","","10.18632/oncotarget.799"
"14593742","Cap-dependent translation and control of the cell cycle","Cormier P, Pyronnet S, Salaün P, Mulner-Lorillon O, Sonenberg N.","Prog Cell Cycle Res. 2003;5:469-75.","Cormier P","Prog Cell Cycle Res","2003","2003/11/05","","",""
