PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"36454756","Highly efficient reprogrammable mouse lines with integrated reporters to track the route to pluripotency","Elbaz J, Puri MC, Faiz M, Bang KWA, Nguyen L, Makovoz B, Gertsenstein M, Hussein SMI, Zandstra PW, Briollais L, Shakiba N, Nagy A.","Proc Natl Acad Sci U S A. 2022 Dec 6;119(49):e2207824119. doi: 10.1073/pnas.2207824119. Epub 2022 Dec 1.","Elbaz J","Proc Natl Acad Sci U S A","2022","2022/12/01","PMC9894234","","10.1073/pnas.2207824119"
"32760716","A New View of Genome Organization Through RNA Directed Interactions","Khelifi G, Hussein SMI.","Front Cell Dev Biol. 2020 Jul 14;8:517. doi: 10.3389/fcell.2020.00517. eCollection 2020.","Khelifi G","Front Cell Dev Biol","2020","2020/08/08","PMC7371936","","10.3389/fcell.2020.00517"
"25503233","Genome-wide characterization of the routes to pluripotency","Hussein SM, Puri MC, Tonge PD, Benevento M, Corso AJ, Clancy JL, Mosbergen R, Li M, Lee DS, Cloonan N, Wood DL, Munoz J, Middleton R, Korn O, Patel HR, White CA, Shin JY, Gauthier ME, Lê Cao KA, Kim JI, Mar JC, Shakiba N, Ritchie W, Rasko JE, Grimmond SM, Zandstra PW, Wells CA, Preiss T, Seo JS, Heck AJ, Rogers IM, Nagy A.","Nature. 2014 Dec 11;516(7530):198-206. doi: 10.1038/nature14046.","Hussein SM","Nature","2014","2014/12/16","","","10.1038/nature14046"
"26083747","Corrigendum: Genome-wide characterization of the routes to pluripotency","Hussein SM, Puri MC, Tonge PD, Benevento M, Corso AJ, Clancy JL, Mosbergen R, Li M, Lee DS, Cloonan N, Wood DL, Munoz J, Middleton R, Korn O, Patel HR, White CA, Shin JY, Gauthier ME, Cao KA, Kim JI, Mar JC, Shakiba N, Ritchie W, Rasko JE, Grimmond SM, Zandstra PW, Wells CA, Preiss T, Seo JS, Heck AJ, Rogers IM, Nagy A.","Nature. 2015 Jul 30;523(7562):626. doi: 10.1038/nature14606. Epub 2015 Jun 17.","Hussein SM","Nature","2015","2015/06/18","","","10.1038/nature14606"
"36693839","A CRISPR-Cas9 screen identifies EXO1 as a formaldehyde resistance gene","Gao Y, Guitton-Sert L, Dessapt J, Coulombe Y, Rodrigue A, Milano L, Blondeau A, Larsen NB, Duxin JP, Hussein S, Fradet-Turcotte A, Masson JY.","Nat Commun. 2023 Jan 24;14(1):381. doi: 10.1038/s41467-023-35802-y.","Gao Y","Nat Commun","2023","2023/01/24","PMC9873647","","10.1038/s41467-023-35802-y"
"36434072","Determining epigenetic memory in kidney proximal tubule cell derived induced pluripotent stem cells using a quadruple transgenic reprogrammable mouse","Khelifi G, Chow T, Whiteley J, Fort V, Humphreys BD, Hussein SMI, Rogers IM.","Sci Rep. 2022 Nov 25;12(1):20340. doi: 10.1038/s41598-022-24581-z.","Khelifi G","Sci Rep","2022","2022/11/26","PMC9700797","","10.1038/s41598-022-24581-z"
"26083751","Corrigendum: Divergent reprogramming routes lead to alternative stem-cell states","Tonge PD, Corso AJ, Monetti C, Hussein SM, Puri MC, Michael IP, Li M, Lee DS, Mar JC, Cloonan N, Wood DL, Gauthier ME, Korn O, Clancy JL, Preiss T, Grimmond SM, Shin JY, Seo JS, Wells CA, Rogers IM, Nagy A.","Nature. 2015 Jul 30;523(7562):626. doi: 10.1038/nature14607. Epub 2015 Jun 17.","Tonge PD","Nature","2015","2015/06/18","","","10.1038/nature14607"
"25503232","Divergent reprogramming routes lead to alternative stem-cell states","Tonge PD, Corso AJ, Monetti C, Hussein SM, Puri MC, Michael IP, Li M, Lee DS, Mar JC, Cloonan N, Wood DL, Gauthier ME, Korn O, Clancy JL, Preiss T, Grimmond SM, Shin JY, Seo JS, Wells CA, Rogers IM, Nagy A.","Nature. 2014 Dec 11;516(7530):192-7. doi: 10.1038/nature14047.","Tonge PD","Nature","2014","2014/12/16","","","10.1038/nature14047"
"30767021","SAM68 interaction with U1A modulates U1 snRNP recruitment and regulates mTor pre-mRNA splicing","Subramania S, Gagné LM, Campagne S, Fort V, O'Sullivan J, Mocaer K, Feldmüller M, Masson JY, Allain FHT, Hussein SM, Huot MÉ.","Nucleic Acids Res. 2019 May 7;47(8):4181-4197. doi: 10.1093/nar/gkz099.","Subramania S","Nucleic Acids Res","2019","2019/02/16","PMC6486544","","10.1093/nar/gkz099"
"26076835","CD24 tracks divergent pluripotent states in mouse and human cells","Shakiba N, White CA, Lipsitz YY, Yachie-Kinoshita A, Tonge PD, Hussein SMI, Puri MC, Elbaz J, Morrissey-Scoot J, Li M, Munoz J, Benevento M, Rogers IM, Hanna JH, Heck AJR, Wollscheid B, Nagy A, Zandstra PW.","Nat Commun. 2015 Jun 16;6:7329. doi: 10.1038/ncomms8329.","Shakiba N","Nat Commun","2015","2015/06/17","PMC4490408","","10.1038/ncomms8329"
"25494451","Proteome adaptation in cell reprogramming proceeds via distinct transcriptional networks","Benevento M, Tonge PD, Puri MC, Hussein SM, Cloonan N, Wood DL, Grimmond SM, Nagy A, Munoz J, Heck AJ.","Nat Commun. 2014 Dec 10;5:5613. doi: 10.1038/ncomms6613.","Benevento M","Nat Commun","2014","2014/12/11","","","10.1038/ncomms6613"
"21368824","Copy number variation and selection during reprogramming to pluripotency","Hussein SM, Batada NN, Vuoristo S, Ching RW, Autio R, Närvä E, Ng S, Sourour M, Hämäläinen R, Olsson C, Lundin K, Mikkola M, Trokovic R, Peitz M, Brüstle O, Bazett-Jones DP, Alitalo K, Lahesmaa R, Nagy A, Otonkoski T.","Nature. 2011 Mar 3;471(7336):58-62. doi: 10.1038/nature09871.","Hussein SM","Nature","2011","2011/03/04","","","10.1038/nature09871"
"26786475","Irx3 is required for postnatal maturation of the mouse ventricular conduction system","Kim KH, Rosen A, Hussein SM, Puviindran V, Korogyi AS, Chiarello C, Nagy A, Hui CC, Backx PH.","Sci Rep. 2016 Jan 20;6:19197. doi: 10.1038/srep19197.","Kim KH","Sci Rep","2016","2016/01/21","PMC4726432","","10.1038/srep19197"
"25494340","Small RNA changes en route to distinct cellular states of induced pluripotency","Clancy JL, Patel HR, Hussein SM, Tonge PD, Cloonan N, Corso AJ, Li M, Lee DS, Shin JY, Wong JJ, Bailey CG, Benevento M, Munoz J, Chuah A, Wood D, Rasko JE, Heck AJ, Grimmond SM, Rogers IM, Seo JS, Wells CA, Puri MC, Nagy A, Preiss T.","Nat Commun. 2014 Dec 10;5:5522. doi: 10.1038/ncomms6522.","Clancy JL","Nat Commun","2014","2014/12/11","","","10.1038/ncomms6522"
"25493341","An epigenomic roadmap to induced pluripotency reveals DNA methylation as a reprogramming modulator","Lee DS, Shin JY, Tonge PD, Puri MC, Lee S, Park H, Lee WC, Hussein SM, Bleazard T, Yun JY, Kim J, Li M, Cloonan N, Wood D, Clancy JL, Mosbergen R, Yi JH, Yang KS, Kim H, Rhee H, Wells CA, Preiss T, Grimmond SM, Rogers IM, Nagy A, Seo JS.","Nat Commun. 2014 Dec 10;5:5619. doi: 10.1038/ncomms6619.","Lee DS","Nat Commun","2014","2014/12/11","PMC4284806","","10.1038/ncomms6619"
"25649046","Integrative genomics and transcriptomics analysis of human embryonic and induced pluripotent stem cells","Laurila K, Autio R, Kong L, Närvä E, Hussein S, Otonkoski T, Lahesmaa R, Lähdesmäki H.","BioData Min. 2014 Dec 13;7(1):32. doi: 10.1186/s13040-014-0032-2. eCollection 2014.","Laurila K","BioData Min","2014","2015/02/05","PMC4298950","","10.1186/s13040-014-0032-2"
"24705878","Local acting Sticky-trap inhibits vascular endothelial growth factor dependent pathological angiogenesis in the eye","Michael IP, Westenskow PD, Hacibekiroglu S, Greenwald AC, Ballios BG, Kurihara T, Li Z, Warren CM, Zhang P, Aguilar E, Donaldson L, Marchetti V, Baba T, Hussein SM, Sung HK, Iruela-Arispe ML, Rini JM, van der Kooy D, Friedlander M, Nagy A.","EMBO Mol Med. 2014 May;6(5):604-23. doi: 10.1002/emmm.201303708.","Michael IP","EMBO Mol Med","2014","2014/04/08","PMC4023884","","10.1002/emmm.201303708"
"23226445","The adaptor protein Grb2 is not essential for the establishment of the glomerular filtration barrier","Bisson N, Ruston J, Jeansson M, Vanderlaan R, Hardy WR, Du J, Hussein SM, Coward RJ, Quaggin SE, Pawson T.","PLoS One. 2012;7(11):e50996. doi: 10.1371/journal.pone.0050996. Epub 2012 Nov 30.","Bisson N","PLoS One","2012","2012/12/11","PMC3511449","","10.1371/journal.pone.0050996"
"23097141","Neuron navigator 3 alterations in nervous system tumors associate with tumor malignancy grade and prognosis","Carlsson E, Krohn K, Ovaska K, Lindberg P, Häyry V, Maliniemi P, Lintulahti A, Korja M, Kivisaari R, Hussein S, Sarna S, Niiranen K, Hautaniemi S, Haapasalo H, Ranki A.","Genes Chromosomes Cancer. 2013 Feb;52(2):191-201. doi: 10.1002/gcc.22019. Epub 2012 Oct 25.","Carlsson E","Genes Chromosomes Cancer","2013","2012/10/26","","","10.1002/gcc.22019"
"22162363","Elevated coding mutation rate during the reprogramming of human somatic cells into induced pluripotent stem cells","Ji J, Ng SH, Sharma V, Neculai D, Hussein S, Sam M, Trinh Q, Church GM, McPherson JD, Nagy A, Batada NN.","Stem Cells. 2012 Mar;30(3):435-40. doi: 10.1002/stem.1011.","Ji J","Stem Cells","2012","2011/12/14","","","10.1002/stem.1011"
"14551209","Smad4 and beta-catenin co-activators functionally interact with lymphoid-enhancing factor to regulate graded expression of Msx2","Hussein SM, Duff EK, Sirard C.","J Biol Chem. 2003 Dec 5;278(49):48805-14. doi: 10.1074/jbc.M305472200. Epub 2003 Oct 9.","Hussein SM","J Biol Chem","2003","2003/10/11","","","10.1074/jbc.M305472200"
"20419109","A defined and xeno-free culture method enabling the establishment of clinical-grade human embryonic, induced pluripotent and adipose stem cells","Rajala K, Lindroos B, Hussein SM, Lappalainen RS, Pekkanen-Mattila M, Inzunza J, Rozell B, Miettinen S, Narkilahti S, Kerkelä E, Aalto-Setälä K, Otonkoski T, Suuronen R, Hovatta O, Skottman H.","PLoS One. 2010 Apr 19;5(4):e10246. doi: 10.1371/journal.pone.0010246.","Rajala K","PLoS One","2010","2010/04/27","PMC2856688","","10.1371/journal.pone.0010246"
