PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"30320556","Dynamic neuromuscular remodeling precedes motor-unit loss in a mouse model of ALS","Martineau É, Di Polo A, Vande Velde C, Robitaille R.","Elife. 2018 Oct 15;7:e41973. doi: 10.7554/eLife.41973.","Martineau É","Elife","2018","2018/10/16","PMC6234026","","10.7554/eLife.41973"
"35195049","CAPTURE ALS: the comprehensive analysis platform to understand, remedy and eliminate ALS","Picher-Martel V, Magnussen C, Blais M, Bubela T, Das S, Dionne A, Evans AC, Genge A, Greiner R, Iturria-Medina Y, Johnston W, Jones K, Kaneb H, Karamchandani J, Moradipoor S, Robertson J, Rogaeva E, Taylor DM, Vande Velde C, Yunusova Y, Zinman L, Kalra S, Dupré N.","Amyotroph Lateral Scler Frontotemporal Degener. 2023 Feb;24(1-2):33-39. doi: 10.1080/21678421.2022.2041668. Epub 2022 Feb 23.","Picher-Martel V","Amyotroph Lateral Scler Frontotemporal Degener","2023","2022/02/23","","","10.1080/21678421.2022.2041668"
"29765078","TDP-43 regulation of stress granule dynamics in neurodegenerative disease-relevant cell types","Khalfallah Y, Kuta R, Grasmuck C, Prat A, Durham HD, Vande Velde C.","Sci Rep. 2018 May 15;8(1):7551. doi: 10.1038/s41598-018-25767-0.","Khalfallah Y","Sci Rep","2018","2018/05/17","PMC5953947","","10.1038/s41598-018-25767-0"
"25847539","G3BP1 promotes stress-induced RNA granule interactions to preserve polyadenylated mRNA","Aulas A, Caron G, Gkogkas CG, Mohamed NV, Destroismaisons L, Sonenberg N, Leclerc N, Parker JA, Vande Velde C.","J Cell Biol. 2015 Apr 13;209(1):73-84. doi: 10.1083/jcb.201408092. Epub 2015 Apr 6.","Aulas A","J Cell Biol","2015","2015/04/08","PMC4395486","","10.1083/jcb.201408092"
"27121871","ALS-linked misfolded SOD1 species have divergent impacts on mitochondria","Pickles S, Semmler S, Broom HR, Destroismaisons L, Legroux L, Arbour N, Meiering E, Cashman NR, Vande Velde C.","Acta Neuropathol Commun. 2016 Apr 27;4(1):43. doi: 10.1186/s40478-016-0313-8.","Pickles S","Acta Neuropathol Commun","2016","2016/04/29","PMC4847257","","10.1186/s40478-016-0313-8"
"32029478","TNF receptor-associated factor 6 interacts with ALS-linked misfolded superoxide dismutase 1 and promotes aggregation","Semmler S, Gagné M, Garg P, Pickles SR, Baudouin C, Hamon-Keromen E, Destroismaisons L, Khalfallah Y, Chaineau M, Caron E, Bayne AN, Trempe JF, Cashman NR, Star AT, Haqqani AS, Durcan TM, Meiering EM, Robertson J, Grandvaux N, Plotkin SS, McBride HM, Vande Velde C.","J Biol Chem. 2020 Mar 20;295(12):3808-3825. doi: 10.1074/jbc.RA119.011215. Epub 2020 Feb 6.","Semmler S","J Biol Chem","2020","2020/02/08","PMC7086032","","10.1074/jbc.RA119.011215"
"21941597","Amyotrophic lateral sclerosis: new genes, new models, and new mechanisms","Vande Velde C, Dion PA, Rouleau GA.","F1000 Biol Rep. 2011;3:18. doi: 10.3410/B3-18. Epub 2011 Sep 1.","Vande Velde C","F1000 Biol Rep","2011","2011/09/24","PMC3169903","","10.3410/B3-18"
"27225768","Tau Accumulation, Altered Phosphorylation, and Missorting Promote Neurodegeneration in Glaucoma","Chiasseu M, Cueva Vargas JL, Destroismaisons L, Vande Velde C, Leclerc N, Di Polo A.","J Neurosci. 2016 May 25;36(21):5785-98. doi: 10.1523/JNEUROSCI.3986-15.2016.","Chiasseu M","J Neurosci","2016","2016/05/27","PMC6601840","","10.1523/JNEUROSCI.3986-15.2016"
"35994036","Stress granule assembly in vivo is deficient in the CNS of mutant TDP-43 ALS mice","Dubinski A, Gagné M, Peyrard S, Gordon D, Talbot K, Vande Velde C.","Hum Mol Genet. 2023 Jan 6;32(2):319-332. doi: 10.1093/hmg/ddac206.","Dubinski A","Hum Mol Genet","2023","2022/08/22","PMC9840205","","10.1093/hmg/ddac206"
"23736301","Mitochondrial damage revealed by immunoselection for ALS-linked misfolded SOD1","Pickles S, Destroismaisons L, Peyrard SL, Cadot S, Rouleau GA, Brown RH Jr, Julien JP, Arbour N, Vande Velde C.","Hum Mol Genet. 2013 Oct 1;22(19):3947-59. doi: 10.1093/hmg/ddt249. Epub 2013 Jun 4.","Pickles S","Hum Mol Genet","2013","2013/06/06","PMC5052069","CAMS4906","10.1093/hmg/ddt249"
"25285411","Immunodetection of outer membrane proteins by flow cytometry of isolated mitochondria","Pickles S, Arbour N, Vande Velde C.","J Vis Exp. 2014 Sep 18;(91):51887. doi: 10.3791/51887.","Pickles S","J Vis Exp","2014","2014/10/07","PMC4828110","","10.3791/51887"
"26337162","Erratum to: Endogenous TDP-43, but not FUS, contributes to stress granule assembly via G3BP","Aulas A, Stabile S, Vande Velde C.","Mol Neurodegener. 2015 Sep 3;10:45. doi: 10.1186/s13024-015-0041-8.","Aulas A","Mol Neurodegener","2015","2015/09/05","PMC4560158","","10.1186/s13024-015-0041-8"
"18372902","TARDBP mutations in individuals with sporadic and familial amyotrophic lateral sclerosis","Kabashi E, Valdmanis PN, Dion P, Spiegelman D, McConkey BJ, Vande Velde C, Bouchard JP, Lacomblez L, Pochigaeva K, Salachas F, Pradat PF, Camu W, Meininger V, Dupre N, Rouleau GA.","Nat Genet. 2008 May;40(5):572-4. doi: 10.1038/ng.132. Epub 2008 Mar 30.","Kabashi E","Nat Genet","2008","2008/04/01","","","10.1038/ng.132"
"24019971","Endo-MitoEGFP mice: a novel transgenic mouse with fluorescently marked mitochondria in microvascular endothelial cells","Pickles S, Cadieux-Dion M, Alvarez JI, Lécuyer MA, Peyrard SL, Destroismaisons L, St-Onge L, Terouz S, Cossette P, Prat A, Vande Velde C.","PLoS One. 2013 Sep 3;8(9):e74603. doi: 10.1371/journal.pone.0074603. eCollection 2013.","Pickles S","PLoS One","2013","2013/09/11","PMC3760848","","10.1371/journal.pone.0074603"
"25650066","Disruption of CLPB is associated with congenital microcephaly, severe encephalopathy and 3-methylglutaconic aciduria","Capo-Chichi JM, Boissel S, Brustein E, Pickles S, Fallet-Bianco C, Nassif C, Patry L, Dobrzeniecka S, Liao M, Labuda D, Samuels ME, Hamdan FF, Vande Velde C, Rouleau GA, Drapeau P, Michaud JL.","J Med Genet. 2015 May;52(5):303-11. doi: 10.1136/jmedgenet-2014-102952. Epub 2015 Feb 3.","Capo-Chichi JM","J Med Genet","2015","2015/02/05","","","10.1136/jmedgenet-2014-102952"
"23092511","Endogenous TDP-43, but not FUS, contributes to stress granule assembly via G3BP","Aulas A, Stabile S, Vande Velde C.","Mol Neurodegener. 2012 Oct 24;7:54. doi: 10.1186/1750-1326-7-54.","Aulas A","Mol Neurodegener","2012","2012/10/25","PMC3502460","","10.1186/1750-1326-7-54"
"17486090","An immunological epitope selective for pathological monomer-misfolded SOD1 in ALS","Rakhit R, Robertson J, Vande Velde C, Horne P, Ruth DM, Griffin J, Cleveland DW, Cashman NR, Chakrabartty A.","Nat Med. 2007 Jun;13(6):754-9. doi: 10.1038/nm1559. Epub 2007 May 7.","Rakhit R","Nat Med","2007","2007/05/09","","","10.1038/nm1559"
"22917773","The human MSH5 (MutSHomolog 5) protein localizes to mitochondria and protects the mitochondrial genome from oxidative damage","Bannwarth S, Figueroa A, Fragaki K, Destroismaisons L, Lacas-Gervais S, Lespinasse F, Vandenbos F, Pradelli LA, Ricci JE, Rötig A, Michiels JF, Vande Velde C, Paquis-Flucklinger V.","Mitochondrion. 2012 Nov;12(6):654-65. doi: 10.1016/j.mito.2012.07.111. Epub 2012 Aug 11.","Bannwarth S","Mitochondrion","2012","2012/08/25","","","10.1016/j.mito.2012.07.111"
"18296640","Selective association of misfolded ALS-linked mutant SOD1 with the cytoplasmic face of mitochondria","Vande Velde C, Miller TM, Cashman NR, Cleveland DW.","Proc Natl Acad Sci U S A. 2008 Mar 11;105(10):4022-7. doi: 10.1073/pnas.0712209105. Epub 2008 Feb 22.","Vande Velde C","Proc Natl Acad Sci U S A","2008","2008/02/26","PMC2268797","","10.1073/pnas.0712209105"
"29562314","TDP-43 regulates the alternative splicing of hnRNP A1 to yield an aggregation-prone variant in amyotrophic lateral sclerosis","Deshaies JE, Shkreta L, Moszczynski AJ, Sidibé H, Semmler S, Fouillen A, Bennett ER, Bekenstein U, Destroismaisons L, Toutant J, Delmotte Q, Volkening K, Stabile S, Aulas A, Khalfallah Y, Soreq H, Nanci A, Strong MJ, Chabot B, Vande Velde C.","Brain. 2018 May 1;141(5):1320-1333. doi: 10.1093/brain/awy062.","Deshaies JE","Brain","2018","2018/03/22","PMC5917749","","10.1093/brain/awy062"
"21078990","ALS-linked mutant superoxide dismutase 1 (SOD1) alters mitochondrial protein composition and decreases protein import","Li Q, Vande Velde C, Israelson A, Xie J, Bailey AO, Dong MQ, Chun SJ, Roy T, Winer L, Yates JR, Capaldi RA, Cleveland DW, Miller TM.","Proc Natl Acad Sci U S A. 2010 Dec 7;107(49):21146-51. doi: 10.1073/pnas.1014862107. Epub 2010 Nov 15.","Li Q","Proc Natl Acad Sci U S A","2010","2010/11/17","PMC3000256","","10.1073/pnas.1014862107"
"15233913","Toxicity of familial ALS-linked SOD1 mutants from selective recruitment to spinal mitochondria","Liu J, Lillo C, Jonsson PA, Vande Velde C, Ward CM, Miller TM, Subramaniam JR, Rothstein JD, Marklund S, Andersen PM, Brännström T, Gredal O, Wong PC, Williams DS, Cleveland DW.","Neuron. 2004 Jul 8;43(1):5-17. doi: 10.1016/j.neuron.2004.06.016.","Liu J","Neuron","2004","2004/07/06","","","10.1016/j.neuron.2004.06.016"
"14668431","Unstable mutants in the peripheral endosomal membrane component ALS2 cause early-onset motor neuron disease","Yamanaka K, Vande Velde C, Eymard-Pierre E, Bertini E, Boespflug-Tanguy O, Cleveland DW.","Proc Natl Acad Sci U S A. 2003 Dec 23;100(26):16041-6. doi: 10.1073/pnas.2635267100. Epub 2003 Dec 10.","Yamanaka K","Proc Natl Acad Sci U S A","2003","2003/12/12","PMC307689","","10.1073/pnas.2635267100"
"21779368","Misfolded SOD1 associated with motor neuron mitochondria alters mitochondrial shape and distribution prior to clinical onset","Vande Velde C, McDonald KK, Boukhedimi Y, McAlonis-Downes M, Lobsiger CS, Bel Hadj S, Zandona A, Julien JP, Shah SB, Cleveland DW.","PLoS One. 2011;6(7):e22031. doi: 10.1371/journal.pone.0022031. Epub 2011 Jul 11.","Vande Velde C","PLoS One","2011","2011/07/23","PMC3136936","","10.1371/journal.pone.0022031"
"15626820","The neuroprotective factor Wlds does not attenuate mutant SOD1-mediated motor neuron disease","Vande Velde C, Garcia ML, Yin X, Trapp BD, Cleveland DW.","Neuromolecular Med. 2004;5(3):193-203. doi: 10.1385/NMM:5:3:193.","Vande Velde C","Neuromolecular Med","2004","2005/01/01","","","10.1385/NMM:5:3:193"
"20532218","Requirement of NOX2 and reactive oxygen species for efficient RIG-I-mediated antiviral response through regulation of MAVS expression","Soucy-Faulkner A, Mukawera E, Fink K, Martel A, Jouan L, Nzengue Y, Lamarre D, Vande Velde C, Grandvaux N.","PLoS Pathog. 2010 Jun 3;6(6):e1000930. doi: 10.1371/journal.ppat.1000930.","Soucy-Faulkner A","PLoS Pathog","2010","2010/06/10","PMC2880583","","10.1371/journal.ppat.1000930"
"21257637","TAR DNA-binding protein 43 (TDP-43) regulates stress granule dynamics via differential regulation of G3BP and TIA-1","McDonald KK, Aulas A, Destroismaisons L, Pickles S, Beleac E, Camu W, Rouleau GA, Vande Velde C.","Hum Mol Genet. 2011 Apr 1;20(7):1400-10. doi: 10.1093/hmg/ddr021. Epub 2011 Jan 21.","McDonald KK","Hum Mol Genet","2011","2011/01/25","","","10.1093/hmg/ddr021"
"19959528","Gain and loss of function of ALS-related mutations of TARDBP (TDP-43) cause motor deficits in vivo","Kabashi E, Lin L, Tradewell ML, Dion PA, Bercier V, Bourgouin P, Rochefort D, Bel Hadj S, Durham HD, Vande Velde C, Rouleau GA, Drapeau P.","Hum Mol Genet. 2010 Feb 15;19(4):671-83. doi: 10.1093/hmg/ddp534. Epub 2009 Dec 3.","Kabashi E","Hum Mol Genet","2010","2009/12/05","","","10.1093/hmg/ddp534"
"28774322","Tau accumulation in the retina promotes early neuronal dysfunction and precedes brain pathology in a mouse model of Alzheimer's disease","Chiasseu M, Alarcon-Martinez L, Belforte N, Quintero H, Dotigny F, Destroismaisons L, Vande Velde C, Panayi F, Louis C, Di Polo A.","Mol Neurodegener. 2017 Aug 3;12(1):58. doi: 10.1186/s13024-017-0199-3.","Chiasseu M","Mol Neurodegener","2017","2017/08/05","PMC5543446","","10.1186/s13024-017-0199-3"
"17959936","Hindlimb gait defects due to motor axon loss and reduced distal muscles in a transgenic mouse model of Charcot-Marie-Tooth type 2A","Detmer SA, Vande Velde C, Cleveland DW, Chan DC.","Hum Mol Genet. 2008 Feb 1;17(3):367-75. doi: 10.1093/hmg/ddm314. Epub 2007 Oct 24.","Detmer SA","Hum Mol Genet","2008","2007/10/26","","","10.1093/hmg/ddm314"
"17616168","RCADiA: simple automation platform for comparative multidimensional protein identification technology","Bailey AO, Miller TM, Dong MQ, Vande Velde C, Cleveland DW, Yates JR.","Anal Chem. 2007 Aug 15;79(16):6410-8. doi: 10.1021/ac070585g. Epub 2007 Jul 7.","Bailey AO","Anal Chem","2007","2007/07/10","PMC2528021","NIHMS62570","10.1021/ac070585g"
