PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"26011126","A Function for the hnRNP A1/A2 Proteins in Transcription Elongation","Lemieux B, Blanchette M, Monette A, Mouland AJ, Wellinger RJ, Chabot B.","PLoS One. 2015 May 26;10(5):e0126654. doi: 10.1371/journal.pone.0126654. eCollection 2015.","Lemieux B","PLoS One","2015","2015/05/27","PMC4444011","","10.1371/journal.pone.0126654"
"31695598","Viral Infections Exacerbate FUS-ALS Phenotypes in iPSC-Derived Spinal Neurons in a Virus Species-Specific Manner","Bellmann J, Monette A, Tripathy V, Sójka A, Abo-Rady M, Janosh A, Bhatnagar R, Bickle M, Mouland AJ, Sterneckert J.","Front Cell Neurosci. 2019 Oct 22;13:480. doi: 10.3389/fncel.2019.00480. eCollection 2019.","Bellmann J","Front Cell Neurosci","2019","2019/11/08","PMC6817715","","10.3389/fncel.2019.00480"
"32259429","A Bifunctional Nucleoside Probe for the Inhibition of the Human Immunodeficiency Virus-Type 1 Reverse Transcriptase","Shaw TA, Ablenas CJ, Desrochers GF, Powdrill MH, Bilodeau DA, Vincent-Rocan JF, Niu M, Monette A, Mouland AJ, Beauchemin AM, Pezacki JP.","Bioconjug Chem. 2020 May 20;31(5):1537-1544. doi: 10.1021/acs.bioconjchem.0c00191. Epub 2020 Apr 27.","Shaw TA","Bioconjug Chem","2020","2020/04/08","","","10.1021/acs.bioconjchem.0c00191"
"28710431","HIV-1 enhances mTORC1 activity and repositions lysosomes to the periphery by co-opting Rag GTPases","Cinti A, Le Sage V, Milev MP, Valiente-Echeverría F, Crossie C, Miron MJ, Panté N, Olivier M, Mouland AJ.","Sci Rep. 2017 Jul 14;7(1):5515. doi: 10.1038/s41598-017-05410-0.","Cinti A","Sci Rep","2017","2017/07/16","PMC5511174","","10.1038/s41598-017-05410-0"
"33081049","Zinc and Copper Ions Differentially Regulate Prion-Like Phase Separation Dynamics of Pan-Virus Nucleocapsid Biomolecular Condensates","Monette A, Mouland AJ.","Viruses. 2020 Oct 18;12(10):1179. doi: 10.3390/v12101179.","Monette A","Viruses","2020","2020/10/21","PMC7589941","","10.3390/v12101179"
"25229650","eEF2 and Ras-GAP SH3 domain-binding protein (G3BP1) modulate stress granule assembly during HIV-1 infection","Valiente-Echeverría F, Melnychuk L, Vyboh K, Ajamian L, Gallouzi IE, Bernard N, Mouland AJ.","Nat Commun. 2014 Sep 17;5:4819. doi: 10.1038/ncomms5819.","Valiente-Echeverría F","Nat Commun","2014","2014/09/18","PMC4978539","CAMS4611","10.1038/ncomms5819"
"30732620","Host mRNA decay proteins influence HIV-1 replication and viral gene expression in primary monocyte-derived macrophages","Rao S, Amorim R, Niu M, Breton Y, Tremblay MJ, Mouland AJ.","Retrovirology. 2019 Feb 7;16(1):3. doi: 10.1186/s12977-019-0465-2.","Rao S","Retrovirology","2019","2019/02/09","PMC6367771","","10.1186/s12977-019-0465-2"
"29954456","The RNA surveillance proteins UPF1, UPF2 and SMG6 affect HIV-1 reactivation at a post-transcriptional level","Rao S, Amorim R, Niu M, Temzi A, Mouland AJ.","Retrovirology. 2018 Jun 28;15(1):42. doi: 10.1186/s12977-018-0425-2.","Rao S","Retrovirology","2018","2018/06/30","PMC6022449","","10.1186/s12977-018-0425-2"
"25352557","HIV-2 genomic RNA accumulates in stress granules in the absence of active translation","Soto-Rifo R, Valiente-Echeverria F, Rubilar PS, Garcia-de-Gracia F, Ricci EP, Limousin T, Décimo D, Mouland AJ, Ohlmann T.","Nucleic Acids Res. 2014 Nov 10;42(20):12861-75. doi: 10.1093/nar/gku1017. Epub 2014 Oct 28.","Soto-Rifo R","Nucleic Acids Res","2014","2014/10/30","PMC4227750","","10.1093/nar/gku1017"
"24157614","Depletion of hnRNP A2/B1 overrides the nuclear retention of the HIV-1 genomic RNA","Gordon H, Ajamian L, Valiente-Echeverrìa F, Lévesque K, Rigby WF, Mouland AJ.","RNA Biol. 2013 Nov;10(11):1714-25. doi: 10.4161/rna.26542. Epub 2013 Sep 30.","Gordon H","RNA Biol","2013","2013/10/26","PMC3907481","","10.4161/rna.26542"
"22978549","ESCRT-II's involvement in HIV-1 genomic RNA trafficking and assembly","Ghoujal B, Milev MP, Ajamian L, Abel K, Mouland AJ.","Biol Cell. 2012 Dec;104(12):706-21. doi: 10.1111/boc.201200021. Epub 2012 Nov 9.","Ghoujal B","Biol Cell","2012","2012/09/18","","","10.1111/boc.201200021"
"27025252","HIV-1 Gag Blocks Selenite-Induced Stress Granule Assembly by Altering the mRNA Cap-Binding Complex","Cinti A, Le Sage V, Ghanem M, Mouland AJ.","mBio. 2016 Mar 29;7(2):e00329. doi: 10.1128/mBio.00329-16.","Cinti A","mBio","2016","2016/03/31","PMC4817256","","10.1128/mBio.00329-16"
"22187150","Differential effects of hnRNP D/AUF1 isoforms on HIV-1 gene expression","Lund N, Milev MP, Wong R, Sanmuganantham T, Woolaway K, Chabot B, Abou Elela S, Mouland AJ, Cochrane A.","Nucleic Acids Res. 2012 Apr;40(8):3663-75. doi: 10.1093/nar/gkr1238. Epub 2011 Dec 19.","Lund N","Nucleic Acids Res","2012","2011/12/22","PMC3333888","","10.1093/nar/gkr1238"
"24020926","The PKR activator, PACT, becomes a PKR inhibitor during HIV-1 replication","Clerzius G, Shaw E, Daher A, Burugu S, Gélinas JF, Ear T, Sinck L, Routy JP, Mouland AJ, Patel RC, Gatignol A.","Retrovirology. 2013 Sep 11;10:96. doi: 10.1186/1742-4690-10-96.","Clerzius G","Retrovirology","2013","2013/09/12","PMC3848765","","10.1186/1742-4690-10-96"
"23861855","Dual mechanisms of translation initiation of the full-length HIV-1 mRNA contribute to gag synthesis","Monette A, Valiente-Echeverría F, Rivero M, Cohen ÉA, Lopez-Lastra M, Mouland AJ.","PLoS One. 2013 Jul 5;8(7):e68108. doi: 10.1371/journal.pone.0068108. Print 2013.","Monette A","PLoS One","2013","2013/07/18","PMC3702555","","10.1371/journal.pone.0068108"
"18369187","Unexpected roles for UPF1 in HIV-1 RNA metabolism and translation","Ajamian L, Abrahamyan L, Milev M, Ivanov PV, Kulozik AE, Gehring NH, Mouland AJ.","RNA. 2008 May;14(5):914-27. doi: 10.1261/rna.829208. Epub 2008 Mar 27.","Ajamian L","RNA","2008","2008/03/29","PMC2327365","","10.1261/rna.829208"
"29127210","HIV-1 NC-induced stress granule assembly and translation arrest are inhibited by the dsRNA binding protein Staufen1","Rao S, Cinti A, Temzi A, Amorim R, You JC, Mouland AJ.","RNA. 2018 Feb;24(2):219-236. doi: 10.1261/rna.064618.117. Epub 2017 Nov 10.","Rao S","RNA","2018","2017/11/12","PMC5769749","","10.1261/rna.064618.117"
"15888436","Inhibition of cellular HIV-1 protease activity by lysyl-tRNA synthetase","Guo F, Gabor J, Cen S, Hu K, Mouland AJ, Kleiman L.","J Biol Chem. 2005 Jul 15;280(28):26018-23. doi: 10.1074/jbc.M502454200. Epub 2005 May 10.","Guo F","J Biol Chem","2005","2005/05/13","","","10.1074/jbc.M502454200"
"29382068","Higher Cytopathic Effects of a Zika Virus Brazilian Isolate from Bahia Compared to a Canadian-Imported Thai Strain","Alpuche-Lazcano SP, McCullogh CR, Del Corpo O, Rance E, Scarborough RJ, Mouland AJ, Sagan SM, Teixeira MM, Gatignol A.","Viruses. 2018 Jan 27;10(2):53. doi: 10.3390/v10020053.","Alpuche-Lazcano SP","Viruses","2018","2018/02/01","PMC5850360","","10.3390/v10020053"
"26492277","HIV-1 Recruits UPF1 but Excludes UPF2 to Promote Nucleocytoplasmic Export of the Genomic RNA","Ajamian L, Abel K, Rao S, Vyboh K, García-de-Gracia F, Soto-Rifo R, Kulozik AE, Gehring NH, Mouland AJ.","Biomolecules. 2015 Oct 20;5(4):2808-39. doi: 10.3390/biom5042808.","Ajamian L","Biomolecules","2015","2015/10/23","PMC4693258","","10.3390/biom5042808"
"22808239","Naturally-occurring genetic variants in human DC-SIGN increase HIV-1 capture, cell-transfer and risk of mother-to-child transmission","Boily-Larouche G, Milev MP, Zijenah LS, Labbé AC, Zannou DM, Humphrey JH, Ward BJ, Poudrier J, Mouland AJ, Cohen EA, Roger M.","PLoS One. 2012;7(7):e40706. doi: 10.1371/journal.pone.0040706. Epub 2012 Jul 10.","Boily-Larouche G","PLoS One","2012","2012/07/19","PMC3393705","","10.1371/journal.pone.0040706"
"23451120","A cis-acting element present within the Gag open reading frame negatively impacts on the activity of the HIV-1 IRES","Valiente-Echeverría F, Vallejos M, Monette A, Pino K, Letelier A, Huidobro-Toro JP, Mouland AJ, López-Lastra M.","PLoS One. 2013;8(2):e56962. doi: 10.1371/journal.pone.0056962. Epub 2013 Feb 25.","Valiente-Echeverría F","PLoS One","2013","2013/03/02","PMC3581557","","10.1371/journal.pone.0056962"
"22588480","Detection of viral RNA by fluorescence in situ hybridization (FISH)","Vyboh K, Ajamian L, Mouland AJ.","J Vis Exp. 2012 May 5;(63):e4002. doi: 10.3791/4002.","Vyboh K","J Vis Exp","2012","2012/05/17","PMC3466955","","10.3791/4002"
"19809496","Functional genetic variants in DC-SIGNR are associated with mother-to-child transmission of HIV-1","Boily-Larouche G, Iscache AL, Zijenah LS, Humphrey JH, Mouland AJ, Ward BJ, Roger M.","PLoS One. 2009 Oct 7;4(10):e7211. doi: 10.1371/journal.pone.0007211.","Boily-Larouche G","PLoS One","2009","2009/10/08","PMC2752805","","10.1371/journal.pone.0007211"
"16126845","Interaction of Staufen1 with the 5' end of mRNA facilitates translation of these RNAs","Dugré-Brisson S, Elvira G, Boulay K, Chatel-Chaix L, Mouland AJ, DesGroseillers L.","Nucleic Acids Res. 2005 Aug 26;33(15):4797-812. doi: 10.1093/nar/gki794. Print 2005.","Dugré-Brisson S","Nucleic Acids Res","2005","2005/08/30","PMC1193567","","10.1093/nar/gki794"
"18343475","Mapping of nucleocapsid residues important for HIV-1 genomic RNA dimerization and packaging","Kafaie J, Song R, Abrahamyan L, Mouland AJ, Laughrea M.","Virology. 2008 Jun 5;375(2):592-610. doi: 10.1016/j.virol.2008.02.001. Epub 2008 Mar 17.","Kafaie J","Virology","2008","2008/03/18","","","10.1016/j.virol.2008.02.001"
"18289627","The requirement of the DEAD-box protein DDX24 for the packaging of human immunodeficiency virus type 1 RNA","Ma J, Rong L, Zhou Y, Roy BB, Lu J, Abrahamyan L, Mouland AJ, Pan Q, Liang C.","Virology. 2008 May 25;375(1):253-64. doi: 10.1016/j.virol.2008.01.025. Epub 2008 Mar 4.","Ma J","Virology","2008","2008/02/22","","","10.1016/j.virol.2008.01.025"
"20053637","Novel Staufen1 ribonucleoproteins prevent formation of stress granules but favour encapsidation of HIV-1 genomic RNA","Abrahamyan LG, Chatel-Chaix L, Ajamian L, Milev MP, Monette A, Clément JF, Song R, Lehmann M, DesGroseillers L, Laughrea M, Boccaccio G, Mouland AJ.","J Cell Sci. 2010 Feb 1;123(Pt 3):369-83. doi: 10.1242/jcs.055897. Epub 2010 Jan 5.","Abrahamyan LG","J Cell Sci","2010","2010/01/08","","","10.1242/jcs.055897"
"19737937","Human immunodeficiency virus type 1 (HIV-1) induces the cytoplasmic retention of heterogeneous nuclear ribonucleoprotein A1 by disrupting nuclear import: implications for HIV-1 gene expression","Monette A, Ajamian L, López-Lastra M, Mouland AJ.","J Biol Chem. 2009 Nov 6;284(45):31350-62. doi: 10.1074/jbc.M109.048736. Epub 2009 Sep 8.","Monette A","J Biol Chem","2009","2009/09/10","PMC2781532","","10.1074/jbc.M109.048736"
"20459747","Live cell visualization of the interactions between HIV-1 Gag and the cellular RNA-binding protein Staufen1","Milev MP, Brown CM, Mouland AJ.","Retrovirology. 2010 May 10;7:41. doi: 10.1186/1742-4690-7-41.","Milev MP","Retrovirology","2010","2010/05/13","PMC2887380","","10.1186/1742-4690-7-41"
"12788633","Mapping of determinants required for the function of the HIV-1 env nuclear retention sequence","Suh D, Seguin B, Atkinson S, Ozdamar B, Staffa A, Emili A, Mouland A, Cochrane A.","Virology. 2003 May 25;310(1):85-99. doi: 10.1016/s0042-6822(03)00073-4.","Suh D","Virology","2003","2003/06/06","","","10.1016/s0042-6822(03)00073-4"
"24600008","Functional evidence for the involvement of microtubules and dynein motor complexes in TRIM5α-mediated restriction of retroviruses","Pawlica P, Le Sage V, Poccardi N, Tremblay MJ, Mouland AJ, Berthoux L.","J Virol. 2014 May;88(10):5661-76. doi: 10.1128/JVI.03717-13. Epub 2014 Mar 5.","Pawlica P","J Virol","2014","2014/03/07","PMC4019117","","10.1128/JVI.03717-13"
"15951029","A human immunodeficiency virus type 1 protease biosensor assay using bioluminescence resonance energy transfer","Hu K, Clément JF, Abrahamyan L, Strebel K, Bouvier M, Kleiman L, Mouland AJ.","J Virol Methods. 2005 Sep;128(1-2):93-103. doi: 10.1016/j.jviromet.2005.04.012.","Hu K","J Virol Methods","2005","2005/06/14","PMC7112859","","10.1016/j.jviromet.2005.04.012"
"18498651","The host protein Staufen1 interacts with the Pr55Gag zinc fingers and regulates HIV-1 assembly via its N-terminus","Chatel-Chaix L, Boulay K, Mouland AJ, Desgroseillers L.","Retrovirology. 2008 May 22;5:41. doi: 10.1186/1742-4690-5-41.","Chatel-Chaix L","Retrovirology","2008","2008/05/24","PMC2409373","","10.1186/1742-4690-5-41"
"19286658","Intracellular transport of human immunodeficiency virus type 1 genomic RNA and viral production are dependent on dynein motor function and late endosome positioning","Lehmann M, Milev MP, Abrahamyan L, Yao XJ, Pante N, Mouland AJ.","J Biol Chem. 2009 May 22;284(21):14572-85. doi: 10.1074/jbc.M808531200. Epub 2009 Mar 13.","Lehmann M","J Biol Chem","2009","2009/03/17","PMC2682905","","10.1074/jbc.M808531200"
"18640985","Separate cis-trans pathways post-transcriptionally regulate murine CD154 (CD40 ligand) expression: a novel function for CA repeats in the 3'-untranslated region","Hamilton BJ, Wang XW, Collins J, Bloch D, Bergeron A, Henry B, Terry BM, Zan M, Mouland AJ, Rigby WFC.","J Biol Chem. 2008 Sep 12;283(37):25606-25616. doi: 10.1074/jbc.M802492200. Epub 2008 Jul 18.","Hamilton BJ","J Biol Chem","2008","2008/07/22","PMC2533087","","10.1074/jbc.M802492200"
"17004321","Trafficking of HIV-1 RNA is mediated by heterogeneous nuclear ribonucleoprotein A2 expression and impacts on viral assembly","Lévesque K, Halvorsen M, Abrahamyan L, Chatel-Chaix L, Poupon V, Gordon H, DesGroseillers L, Gatignol A, Mouland AJ.","Traffic. 2006 Sep;7(9):1177-93. doi: 10.1111/j.1600-0854.2006.00461.x.","Lévesque K","Traffic","2006","2006/09/28","","","10.1111/j.1600-0854.2006.00461.x"
"25568209","Human immunodeficiency virus type 1 employs the cellular dynein light chain 1 protein for reverse transcription through interaction with its integrase protein","Jayappa KD, Ao Z, Wang X, Mouland AJ, Shekhar S, Yang X, Yao X.","J Virol. 2015 Apr;89(7):3497-511. doi: 10.1128/JVI.03347-14. Epub 2015 Jan 7.","Jayappa KD","J Virol","2015","2015/01/09","PMC4403391","","10.1128/JVI.03347-14"
"17428849","The host protein Staufen1 participates in human immunodeficiency virus type 1 assembly in live cells by influencing pr55Gag multimerization","Chatel-Chaix L, Abrahamyan L, Fréchina C, Mouland AJ, DesGroseillers L.","J Virol. 2007 Jun;81(12):6216-30. doi: 10.1128/JVI.00284-07. Epub 2007 Apr 11.","Chatel-Chaix L","J Virol","2007","2007/04/13","PMC1900086","","10.1128/JVI.00284-07"
"16188979","Low TRBP levels support an innate human immunodeficiency virus type 1 resistance in astrocytes by enhancing the PKR antiviral response","Ong CL, Thorpe JC, Gorry PR, Bannwarth S, Jaworowski A, Howard JL, Chung S, Campbell S, Christensen HS, Clerzius G, Mouland AJ, Gatignol A, Purcell DF.","J Virol. 2005 Oct;79(20):12763-72. doi: 10.1128/JVI.79.20.12763-12772.2005.","Ong CL","J Virol","2005","2005/09/29","PMC1235869","","10.1128/JVI.79.20.12763-12772.2005"
"11878934","Hypophosphorylation of poly(A) polymerase and increased polyadenylation activity are associated with human immunodeficiency virus type 1 Vpr expression","Mouland AJ, Coady M, Yao XJ, Cohen EA.","Virology. 2002 Jan 20;292(2):321-30. doi: 10.1006/viro.2001.1261.","Mouland AJ","Virology","2002","2002/03/07","","","10.1006/viro.2001.1261"
"19070880","Role of capsid sequence and immature nucleocapsid proteins p9 and p15 in Human Immunodeficiency Virus type 1 genomic RNA dimerization","Kafaie J, Dolatshahi M, Ajamian L, Song R, Mouland AJ, Rouiller I, Laughrea M.","Virology. 2009 Mar 1;385(1):233-44. doi: 10.1016/j.virol.2008.11.028. Epub 2008 Dec 13.","Kafaie J","Virology","2009","2008/12/17","","","10.1016/j.virol.2008.11.028"
"19014595","Contribution of the C-terminal region within the catalytic core domain of HIV-1 integrase to yeast lethality, chromatin binding and viral replication","Xu Z, Zheng Y, Ao Z, Clement M, Mouland AJ, Kalpana GV, Belhumeur P, Cohen EA, Yao X.","Retrovirology. 2008 Nov 14;5:102. doi: 10.1186/1742-4690-5-102.","Xu Z","Retrovirology","2008","2008/11/19","PMC2615443","","10.1186/1742-4690-5-102"
"23125841","Characterization of staufen1 ribonucleoproteins by mass spectrometry and biochemical analyses reveal the presence of diverse host proteins associated with human immunodeficiency virus type 1","Milev MP, Ravichandran M, Khan MF, Schriemer DC, Mouland AJ.","Front Microbiol. 2012 Oct 25;3:367. doi: 10.3389/fmicb.2012.00367. eCollection 2012.","Milev MP","Front Microbiol","2012","2012/11/06","PMC3486646","","10.3389/fmicb.2012.00367"
"15294897","A late role for the association of hnRNP A2 with the HIV-1 hnRNP A2 response elements in genomic RNA, Gag, and Vpr localization","Bériault V, Clément JF, Lévesque K, Lebel C, Yong X, Chabot B, Cohen EA, Cochrane AW, Rigby WF, Mouland AJ.","J Biol Chem. 2004 Oct 15;279(42):44141-53. doi: 10.1074/jbc.M404691200. Epub 2004 Aug 3.","Bériault V","J Biol Chem","2004","2004/08/06","","","10.1074/jbc.M404691200"
"14585207","Additive activity between the trans-activation response RNA-binding protein, TRBP2, and cyclin T1 on HIV type 1 expression and viral production in murine cells","Battisti PL, Daher A, Bannwarth S, Voortman J, Peden KW, Hiscott J, Mouland AJ, Benarous R, Gatignol A.","AIDS Res Hum Retroviruses. 2003 Sep;19(9):767-78. doi: 10.1089/088922203769232566.","Battisti PL","AIDS Res Hum Retroviruses","2003","2003/10/31","","","10.1089/088922203769232566"
"12477813","Sequences downstream of the 5' splice donor site are required for both packaging and dimerization of human immunodeficiency virus type 1 RNA","Russell RS, Hu J, Bériault V, Mouland AJ, Laughrea M, Kleiman L, Wainberg MA, Liang C.","J Virol. 2003 Jan;77(1):84-96. doi: 10.1128/jvi.77.1.84-96.2003.","Russell RS","J Virol","2003","2002/12/13","PMC140568","","10.1128/jvi.77.1.84-96.2003"
